Date,Timepoint,Date.Num,Run.Number,Start.Time,Stop.Time,Chamber,Channel,Position,Species,Fragment.ID,Plug.ID,Treatment,Tank,Light.or.Dark,Vol.ml,pH.mV,Temp.C,Salinity,Surface.Area,Bottle.Number,TA.Start.Time,TA.Stop.Time,Notes
20181006,Week2,10/6/18,Run1,10:06,10:29,1,1,1,Pocillopora,P-1490_20181006,1490,HTAC,7,Resp,592,NA,NA,NA,12.8207018,NA,NA,NA,
20181006,Week2,10/6/18,Run1,9:46,10:04,2,2,3,Pocillopora,P-1573_20181006,1573,HTAC,7,Photo,602,NA,NA,NA,31.332636,NA,NA,NA,
20181006,Week2,10/6/18,Run1,10:06,10:29,2,2,3,Pocillopora,P-1573_20181006,1573,HTAC,7,Resp,602,NA,NA,NA,31.332636,NA,NA,NA,
20181006,Week2,10/6/18,Run1,9:46,10:04,4,4,4,Montipora,M-1643_20181006,1643,HTAC,7,Photo,600,NA,NA,NA,27.2024655,NA,NA,NA,
20181006,Week2,10/6/18,Run1,10:06,10:29,4,4,4,Montipora,M-1643_20181006,1643,HTAC,7,Resp,600,NA,NA,NA,27.2024655,NA,NA,NA,
20181006,Week2,10/6/18,Run1,9:46,10:04,7,7,8,Blank,B1AMB_20181006,B1AMB,ATAC,1,Photo,598,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run1,10:06,10:29,7,7,8,Blank,B1AMB_20181006,B1AMB,ATAC,1,Resp,598,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run1,9:46,10:04,3,3,2,Blank,B1HOT_20181006,B1HOT,HTAC,7,Photo,610,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run1,10:06,10:29,3,3,2,Blank,B1HOT_20181006,B1HOT,HTAC,7,Resp,610,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,5,5,4,Pocillopora,P-1094_20181006,1094,HTHC,2,Photo,604,NA,NA,NA,13.4382138,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,5,5,4,Pocillopora,P-1094_20181006,1094,HTHC,2,Resp,604,NA,NA,NA,13.4382138,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,3,3,3,Montipora,M-1122_20181006,1122,HTHC,2,Photo,602,NA,NA,NA,19.8907661,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,3,3,3,Montipora,M-1122_20181006,1122,HTHC,2,Resp,602,NA,NA,NA,19.8907661,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,6,6,10,Pocillopora,P-1156_20181006,1156,ATHC,3,Photo,600,NA,NA,NA,13.5948291,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,6,6,10,Pocillopora,P-1156_20181006,1156,ATHC,3,Resp,600,NA,NA,NA,13.5948291,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,1,1,1,Pocillopora,P-1165_20181006,1165,HTHC,2,Photo,592,NA,NA,NA,16.4183801,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,1,1,1,Pocillopora,P-1165_20181006,1165,HTHC,2,Resp,592,NA,NA,NA,16.4183801,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,4,4,6,Montipora,M-1171_20181006,1171,HTHC,2,Photo,596,NA,NA,NA,15.3936682,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,4,4,6,Montipora,M-1171_20181006,1171,HTHC,2,Resp,596,NA,NA,NA,15.3936682,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,7,7,7,Montipora,M-1216_20181006,1216,ATHC,3,Photo,598,NA,NA,NA,12.605915,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,7,7,7,Montipora,M-1216_20181006,1216,ATHC,3,Resp,598,NA,NA,NA,12.605915,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,9,9,9,Pocillopora,P-1281_20181006,1281,ATHC,3,Photo,604,NA,NA,NA,32.1828336,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,9,9,9,Pocillopora,P-1281_20181006,1281,ATHC,3,Resp,604,NA,NA,NA,32.1828336,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,10,10,12,Montipora,M-1295_20181006,1295,ATHC,3,Photo,600,NA,NA,NA,34.934789,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,10,10,12,Montipora,M-1295_20181006,1295,ATHC,3,Resp,600,NA,NA,NA,34.934789,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,8,8,8,Blank,B2AMB_20181006,B2AMB,ATHC,3,Photo,608,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,8,8,8,Blank,B2AMB_20181006,B2AMB,ATHC,3,Resp,608,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:07,11:23,2,2,2,Blank,B2HOT_20181006,B2HOT,HTHC,2,Photo,608,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run2,11:26,11:44,2,2,2,Blank,B2HOT_20181006,B2HOT,HTHC,2,Resp,608,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,3,3,4,Montipora,M-1234_20181006,1234,HTAC,4,Photo,602,NA,NA,NA,36.1832371,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,3,3,4,Montipora,M-1234_20181006,1234,HTAC,4,Resp,602,NA,NA,NA,36.1832371,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,2,2,1,Montipora,M-1243_20181006,1243,HTAC,4,Photo,606,NA,NA,NA,19.1166388,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,2,2,1,Montipora,M-1243_20181006,1243,HTAC,4,Resp,606,NA,NA,NA,19.1166388,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,1,1,3,Pocillopora,P-1338_20181006,1338,HTAC,4,Photo,598,NA,NA,NA,17.96216,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,1,1,3,Pocillopora,P-1338_20181006,1338,HTAC,4,Resp,598,NA,NA,NA,17.96216,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,5,5,6,Pocillopora,P-1344_20181006,1344,HTAC,4,Photo,606,NA,NA,NA,32.2768028,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,5,5,6,Pocillopora,P-1344_20181006,1344,HTAC,4,Resp,606,NA,NA,NA,32.2768028,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,6,6,7,Pocillopora,P-1690_20181006,1690,ATAC,8,Photo,600,NA,NA,NA,28.1734807,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,6,6,7,Pocillopora,P-1690_20181006,1690,ATAC,8,Resp,600,NA,NA,NA,28.1734807,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,8,8,10,Pocillopora,P-1753_20181006,1753,ATAC,8,Photo,604,NA,NA,NA,14.051251,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,8,8,10,Pocillopora,P-1753_20181006,1753,ATAC,8,Resp,604,NA,NA,NA,14.051251,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,7,7,9,Montipora,M-1761_20181006,1761,ATAC,8,Photo,596,NA,NA,NA,19.8146958,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,7,7,9,Montipora,M-1761_20181006,1761,ATAC,8,Resp,596,NA,NA,NA,19.8146958,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,10,10,12,Montipora,M-2389_20181006,2389,ATAC,8,Photo,590,NA,NA,NA,9.85843436,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,10,10,12,Montipora,M-2389_20181006,2389,ATAC,8,Resp,590,NA,NA,NA,9.85843436,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,9,9,8,Blank,B3AMB_20181006,B3AMB,ATAC,8,Photo,604,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,9,9,8,Blank,B3AMB_20181006,B3AMB,ATAC,8,Resp,604,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:28,12:45,4,4,2,Blank,B3HOT_20181006,B3HOT,HTAC,4,Photo,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run3,12:47,13:54,4,4,2,Blank,B3HOT_20181006,B3HOT,HTAC,4,Resp,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,4,4,4,Montipora,M-1409_20181006,1409,HTHC,5,Photo,601,NA,NA,NA,32.9032642,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,4,4,4,Montipora,M-1409_20181006,1409,HTHC,5,Resp,601,NA,NA,NA,32.9032642,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,5,5,6,Pocillopora,P-1446_20181006,1446,HTHC,5,Photo,596,NA,NA,NA,34.7423759,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,5,5,6,Pocillopora,P-1446_20181006,1446,HTHC,5,Resp,596,NA,NA,NA,34.7423759,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,1,1,3,Pocillopora,P-1621_20181006,1621,HTHC,5,Photo,592,NA,NA,NA,15.3757694,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,1,1,3,Pocillopora,P-1621_20181006,1621,HTHC,5,Resp,592,NA,NA,NA,15.3757694,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,7,7,9,Montipora,M-2023_20181006,2023,ATHC,11,Photo,596,NA,NA,NA,20.1950474,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,7,7,9,Montipora,M-2023_20181006,2023,ATHC,11,Resp,596,NA,NA,NA,20.1950474,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,3,3,1,Montipora,M-2279_20181006,2279,HTHC,5,Photo,600,NA,NA,NA,35.8744811,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,3,3,1,Montipora,M-2279_20181006,2279,HTHC,5,Resp,600,NA,NA,NA,35.8744811,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,8,8,7,Pocillopora,P-2521_20181006,2521,ATHC,11,Photo,588,NA,NA,NA,14.1765433,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,8,8,7,Pocillopora,P-2521_20181006,2521,ATHC,11,Resp,588,NA,NA,NA,14.1765433,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,6,6,12,Pocillopora,P-2666_20181006,2666,ATHC,11,Photo,598,NA,NA,NA,47.8130454,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,6,6,12,Pocillopora,P-2666_20181006,2666,ATHC,11,Resp,598,NA,NA,NA,47.8130454,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,9,9,10,Montipora,M-2741_20181006,2741,ATHC,11,Photo,590,NA,NA,NA,23.090194,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,9,9,10,Montipora,M-2741_20181006,2741,ATHC,11,Resp,590,NA,NA,NA,23.090194,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,10,10,8,Blank,B4AMB_20181006,B4AMB,ATHC,11,Photo,594,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,10,10,8,Blank,B4AMB_20181006,B4AMB,ATHC,11,Resp,594,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:33,14:49,2,2,2,Blank,B4HOT_20181006,B4HOT,HTHC,5,Photo,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run4,14:50,15:12,2,2,2,Blank,B4HOT_20181006,B4HOT,HTHC,5,Resp,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,6,6,12,Pocillopora,P-1500_20181006,1500,ATAC,6,Photo,598,NA,NA,NA,20.5127528,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,6,6,12,Pocillopora,P-1500_20181006,1500,ATAC,6,Resp,598,NA,NA,NA,20.5127528,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,1,1,1,Montipora,M-1576_20181006,1576,HTAC,9,Photo,596,NA,NA,NA,26.7191953,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,1,1,1,Montipora,M-1576_20181006,1576,HTAC,9,Resp,596,NA,NA,NA,26.7191953,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,8,8,9,Montipora,M-1598_20181006,1598,ATAC,6,Photo,600,NA,NA,NA,17.5594348,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,8,8,9,Montipora,M-1598_20181006,1598,ATAC,6,Resp,600,NA,NA,NA,17.5594348,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,7,7,7,Pocillopora,P-1622_20181006,1622,ATAC,6,Photo,600,NA,NA,NA,25.5154945,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,7,7,7,Pocillopora,P-1622_20181006,1622,ATAC,6,Resp,600,NA,NA,NA,25.5154945,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,10,10,10,Montipora,M-1625_20181006,1625,ATAC,6,Photo,592,NA,NA,NA,28.298773,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,10,10,10,Montipora,M-1625_20181006,1625,ATAC,6,Resp,592,NA,NA,NA,28.298773,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,5,5,6,Pocillopora,P-1731_20181006,1731,HTAC,9,Photo,596,NA,NA,NA,31.2207679,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,5,5,6,Pocillopora,P-1731_20181006,1731,HTAC,9,Resp,596,NA,NA,NA,31.2207679,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,2,2,3,Montipora,M-2404_20181006,2404,HTAC,9,Photo,598,NA,NA,NA,38.0312982,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,2,2,3,Montipora,M-2404_20181006,2404,HTAC,9,Resp,598,NA,NA,NA,38.0312982,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,4,4,4,Pocillopora,P-2416_20181006,2416,HTAC,9,Photo,606,NA,NA,NA,11.7243944,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,4,4,4,Pocillopora,P-2416_20181006,2416,HTAC,9,Resp,606,NA,NA,NA,11.7243944,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,9,9,8,Blank,B5AMB_20181006,B5AMB,ATAC,6,Photo,610,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,9,9,8,Blank,B5AMB_20181006,B5AMB,ATAC,6,Resp,610,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:06,16:21,3,3,2,Blank,B5HOT_20181006,B5HOT,HTAC,9,Photo,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run5,16:22,16:49,3,3,2,Blank,B5HOT_20181006,B5HOT,HTAC,9,Resp,612,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,9,9,12,Montipora,M-1723_20181006,1723,ATHC,12,Photo,596,NA,NA,NA,20.2755924,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,9,9,12,Montipora,M-1723_20181006,1723,ATHC,12,Resp,596,NA,NA,NA,20.2755924,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,4,4,4,Montipora,M-1730_20181006,1730,HTHC,10,Photo,600,NA,NA,NA,16.2528153,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,4,4,4,Montipora,M-1730_20181006,1730,HTHC,10,Resp,600,NA,NA,NA,16.2528153,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,3,3,3,Pocillopora,P-1748_20181006,1748,HTHC,10,Photo,602,NA,NA,NA,12.315058,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,3,3,3,Pocillopora,P-1748_20181006,1748,HTHC,10,Resp,602,NA,NA,NA,12.315058,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,5,5,6,Montipora,M-2010_20181006,2010,HTHC,10,Photo,598,NA,NA,NA,14.7895805,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,5,5,6,Montipora,M-2010_20181006,2010,HTHC,10,Resp,598,NA,NA,NA,14.7895805,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,2,2,1,Pocillopora,P-2203_20181006,2203,HTHC,10,Photo,600,NA,NA,NA,30.3347725,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,2,2,1,Pocillopora,P-2203_20181006,2203,HTHC,10,Resp,600,NA,NA,NA,30.3347725,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,10,10,10,Pocillopora,P-2728_20181006,2728,ATHC,12,Photo,598,NA,NA,NA,14.7716816,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,10,10,10,Pocillopora,P-2728_20181006,2728,ATHC,12,Resp,598,NA,NA,NA,14.7716816,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,8,8,9,Pocillopora,P-2996_20181006,2996,ATHC,12,Photo,598,NA,NA,NA,40.6087394,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,8,8,9,Pocillopora,P-2996_20181006,2996,ATHC,12,Resp,598,NA,NA,NA,40.6087394,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,6,6,7,Montipora,M-3000_20181006,3000,ATHC,12,Photo,596,NA,NA,NA,31.5742711,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,6,6,7,Montipora,M-3000_20181006,3000,ATHC,12,Resp,596,NA,NA,NA,31.5742711,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,7,7,8,Blank,B6AMB_20181006,B6AMB,ATHC,12,Photo,606,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,7,7,8,Blank,B6AMB_20181006,B6AMB,ATHC,12,Resp,606,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:25,17:40,1,1,2,Blank,B6HOT_20181006,B6HOT,HTHC,10,Photo,600,NA,NA,NA,NA,NA,NA,NA,
20181006,Week2,10/6/18,Run6,17:41,18:02,1,1,2,Blank,B6HOT_20181006,B6HOT,HTHC,10,Resp,600,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,8,8,12,Montipora,M-1036_20181020,1036,ATAC,1,Photo,600,NA,NA,NA,21.5464141,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,8,8,12,Montipora,M-1036_20181020,1036,ATAC,1,Resp,600,NA,NA,NA,21.5464141,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,7,7,7,Montipora,M-1038_20181020,1038,ATAC,1,Photo,598,NA,NA,NA,27.1040216,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,7,7,7,Montipora,M-1038_20181020,1038,ATAC,1,Resp,598,NA,NA,NA,27.1040216,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,6,6,10,Pocillopora,P-1046_20181020,1046,ATAC,1,Photo,598,NA,NA,NA,27.4619995,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,6,6,10,Pocillopora,P-1046_20181020,1046,ATAC,1,Resp,598,NA,NA,NA,27.4619995,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,9,9,9,Pocillopora,P-1181_20181020,1181,ATAC,1,Photo,604,NA,NA,NA,33.9816728,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,9,9,9,Pocillopora,P-1181_20181020,1181,ATAC,1,Resp,604,NA,NA,NA,33.9816728,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,3,3,6,Montipora,M-1494_20181020,1494,HTAC,7,Photo,600,NA,NA,NA,21.9804623,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,3,3,6,Montipora,M-1494_20181020,1494,HTAC,7,Resp,600,NA,NA,NA,21.9804623,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,2,2,3,Pocillopora,P-1772_20181020,1772,HTAC,7,Photo,602,NA,NA,NA,34.2277826,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,2,2,3,Pocillopora,P-1772_20181020,1772,HTAC,7,Resp,602,NA,NA,NA,34.2277826,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,1,1,1,Montipora,M-2376_20181020,2376,HTAC,7,Photo,596,NA,NA,NA,23.5287169,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,1,1,1,Montipora,M-2376_20181020,2376,HTAC,7,Resp,596,NA,NA,NA,23.5287169,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,4,4,4,Pocillopora,P-2388_20181020,2388,HTAC,7,Photo,598,NA,NA,NA,26.1598548,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,4,4,4,Pocillopora,P-2388_20181020,2388,HTAC,7,Resp,598,NA,NA,NA,26.1598548,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,10,10,8,Blank,B1AMB_20181020,B1AMB,ATAC,1,Photo,596,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,10,10,8,Blank,B1AMB_20181020,B1AMB,ATAC,1,Resp,596,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:24,9:40,5,5,2,Blank,B1HOT_20181020,B1HOT,HTAC,7,Photo,606,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run1,9:42,10:05,5,5,2,Blank,B1HOT_20181020,B1HOT,HTAC,7,Resp,606,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,2,2,1,Montipora,M-1085_20181020,1085,HTHC,2,Photo,602,NA,NA,NA,25.8824219,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,2,2,1,Montipora,M-1085_20181020,1085,HTHC,2,Resp,602,NA,NA,NA,25.8824219,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,1,1,4,Montipora,M-1092_20181020,1092,HTHC,2,Photo,592,NA,NA,NA,15.3757694,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,1,1,4,Montipora,M-1092_20181020,1092,HTHC,2,Resp,592,NA,NA,NA,15.3757694,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,10,10,10,Pocillopora,P-1194_20181020,1194,ATHC,3,Photo,588,NA,NA,NA,62.9152397,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,10,10,10,Pocillopora,P-1194_20181020,1194,ATHC,3,Resp,588,NA,NA,NA,62.9152397,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,8,8,9,Pocillopora,P-1217_20181020,1217,ATHC,3,Photo,600,NA,NA,NA,30.6166801,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,8,8,9,Pocillopora,P-1217_20181020,1217,ATHC,3,Resp,600,NA,NA,NA,30.6166801,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,7,7,7,Montipora,M-1226_20181020,1226,ATHC,3,Photo,594,NA,NA,NA,11.3664164,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,7,7,7,Montipora,M-1226_20181020,1226,ATHC,3,Resp,594,NA,NA,NA,11.3664164,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,5,5,6,Pocillopora,P-1228_20181020,1228,HTHC,2,Photo,596,NA,NA,NA,37.7762389,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,5,5,6,Pocillopora,P-1228_20181020,1228,HTHC,2,Resp,596,NA,NA,NA,37.7762389,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,4,4,3,Pocillopora,P-1233_20181020,1233,HTHC,2,Photo,598,NA,NA,NA,29.2653134,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,4,4,3,Pocillopora,P-1233_20181020,1233,HTHC,2,Resp,598,NA,NA,NA,29.2653134,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,6,6,12,Montipora,M-1498_20181020,1498,ATHC,3,Photo,598,NA,NA,NA,21.9804623,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,6,6,12,Montipora,M-1498_20181020,1498,ATHC,3,Resp,598,NA,NA,NA,21.9804623,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,9,9,8,Blank,B2AMB_20181020,B2AMB,ATHC,3,Photo,606,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,9,9,8,Blank,B2AMB_20181020,B2AMB,ATHC,3,Resp,606,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run2,10:45,11:00,3,3,2,Blank,B2HOT_20181020,B2HOT,HTHC,2,Photo,616,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run2,11:03,11:21,3,3,2,Blank,B2HOT_20181020,B2HOT,HTHC,2,Resp,616,NA,NA,NA,NA,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,4,4,4,Pocillopora,P-1275_20181020,1275,HTAC,4,Photo,608,NA,NA,NA,16.7942569,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,4,4,4,Pocillopora,P-1275_20181020,1275,HTAC,4,Resp,608,NA,NA,NA,16.7942569,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,3,3,3,Montipora,M-1316_20181020,1316,HTAC,4,Photo,604,NA,NA,NA,27.8334017,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,3,3,3,Montipora,M-1316_20181020,1316,HTAC,4,Resp,604,NA,NA,NA,27.8334017,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,10,10,7,Montipora,M-1551_20181020,1551,ATAC,8,Photo,586,NA,NA,NA,39.8167132,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,10,10,7,Montipora,M-1551_20181020,1551,ATAC,8,Resp,586,NA,NA,NA,39.8167132,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,5,5,6,Pocillopora,P-1606_20181020,1606,HTAC,4,Photo,604,NA,NA,NA,17.6444545,NA,NA,NA,
20181020,Week4,10/20/18,Run3,12:10,12:32,5,5,6,Pocillopora,P-1606_20181020,1606,HTAC,4,Resp,604,NA,NA,NA,17.6444545,NA,NA,NA,
20181020,Week4,10/20/18,Run3,11:52,12:08,6,6,12,Montipora,M-1679_20181020,1679,ATAC,8,Photo,592,NA,NA,NA,22.4682073,NA,NA,NA,
