file.ID,Date.Time,PAR
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:49:00Z,552
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:50:00Z,591
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:51:00Z,479
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:52:00Z,603
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:53:00Z,584
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:54:00Z,597
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:55:00Z,581
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:56:00Z,540
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:57:00Z,565
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:58:00Z,559
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:59:00Z,517
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:00:00Z,501
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:01:00Z,517
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:02:00Z,527
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:03:00Z,460
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:04:00Z,285
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:05:00Z,530
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:06:00Z,409
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:07:00Z,559
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:08:00Z,533
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:09:00Z,470
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:10:00Z,549
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:11:00Z,533
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:12:00Z,482
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:13:00Z,473
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:14:00Z,584
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:15:00Z,578
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:16:00Z,597
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:17:00Z,435
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:18:00Z,607
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:19:00Z,540
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:20:00Z,527
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:21:00Z,600
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:22:00Z,578
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:23:00Z,537
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:24:00Z,578
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:25:00Z,581
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:26:00Z,594
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:27:00Z,674
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:28:00Z,514
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:29:00Z,632
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:30:00Z,396
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:31:00Z,135
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T11:32:00Z,141
