Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,0:17,478.6,2,9.37,390.5,2,9.78,1007.8,25.6,98.64,23.387,35.032,483.2,394.4,465.6,380.1,85.5,467.1,381.3,85.8
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,3:17,445.1,2,10.63,390.1,2,10.75,1007.9,25.6,99.13,23.248,34.861,449.9,394.4,433.7,380.2,53.5,435.1,381.4,53.7
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,6:17,359.6,2,9.54,391.8,2,10.29,1009.3,25.4,100.43,24.466,35.24,363.1,395.9,349.8,381.4,-31.6,350.9,382.6,-31.7
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,9:17,381.5,2,9.46,390.9,2,9.87,1009.1,25.2,100.43,24.166,35.283,385.2,394.8,371.2,380.5,-9.3,372.3,381.7,-9.4
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,12:17,438.4,2,9.36,406.2,2,9.47,1007.7,25,100.29,23.347,34.814,442.5,410.1,426.4,395.2,31.2,427.8,396.5,31.3
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,15:17,505.7,2,8.87,410.5,2,9.26,1007.5,24.7,99.42,23.267,34.874,510.2,414.4,491.6,399.3,92.3,493.2,400.6,92.6
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,18:17,615.9,2,9.21,410.1,2,9.6,1008.6,24.2,97.73,23.257,35.087,621.7,414,599.7,399.4,200.3,601.7,400.7,201
CRIMP2_158W_21N,21.458,-157.798,1/11/2014,21:17,484.4,2,11.06,395.2,2,11.19,1009.5,24.8,98.5,24.098,35.349,489.8,399.7,472.3,385.3,87,473.8,386.6,87.2
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,0:17,416,2,9.49,392.6,2,9.6,1007.4,25.8,99.81,24.362,35.334,420,396.4,403.9,381.2,22.7,405.2,382.4,22.8
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,3:17,396.1,2,10.19,390.7,2,10.29,1008.2,25.9,101.26,24.484,35.318,400.2,394.8,385.1,379.9,5.2,386.3,381.1,5.2
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,6:17,397.7,2,9.42,401.3,2,9.53,1009.9,25.8,101.4,24.457,35.306,401.5,405.1,387,390.5,-3.6,388.2,391.8,-3.6
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,9:17,503,2,9.5,414.8,2,9.59,1010.1,25.3,100.14,23.798,35.145,507.8,418.8,490.2,404.2,85.9,491.8,405.6,86.2
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,12:17,592.7,2,9.59,412.5,2,9.7,1009.3,24.9,98.46,23.666,35.17,598.4,416.5,577.3,401.8,175.5,579.2,403.1,176
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,15:17,586.3,2,9.76,429.1,2,9.55,1009,24.6,97.49,23.649,35.094,592,433.2,571,417.8,153.2,572.8,419.2,153.7
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,18:17,522,2,9.3,418.1,2,9.41,1010.3,24.4,97.45,23.355,34.856,526.9,422,509,407.8,101.3,510.7,409.1,101.6
CRIMP2_158W_21N,21.458,-157.798,1/12/2014,21:17,649.7,2,11.16,391.5,2,11.3,1010.2,24.9,96.47,23.69,35.11,657,396,634.4,382.3,252,636.4,383.6,252.9
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,0:17,571.2,2,9.47,390.2,2,9.92,1007.9,26.4,96.45,24.418,35.205,576.7,394.2,554.8,379.2,175.6,556.6,380.4,176.2
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,3:17,475.4,2,11.38,389.8,2,11.48,1008.3,26.7,97.87,24.76,35.089,480.8,394.4,462.5,379.3,83.2,464,380.5,83.5
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,6:17,378.6,2,9.96,400.9,2,9.72,1009.8,26.7,99.71,25.467,35.301,382.4,404.9,367.9,389.5,-21.6,369.1,390.7,-21.7
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,9:17,381,2,9.68,408.7,2,9.43,1010.1,26.2,100.38,25.228,35.266,384.8,412.6,370.4,397.3,-26.8,371.6,398.5,-26.9
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,12:17,521.5,2,9.68,408.8,2,9.44,1009,25.6,99.38,24.737,35.262,526.6,412.7,506.9,397.2,109.7,508.5,398.5,110
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,15:17,564.5,2,9.36,411.6,2,9.46,1009.1,25,98.37,24.112,35.002,569.8,415.6,549.2,400.5,148.7,550.9,401.8,149.1
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,18:17,585.4,2,10.04,407,2,10.15,1009.6,24.6,97.56,23.88,34.816,591.4,411.1,570.4,396.6,173.8,572.3,397.9,174.4
CRIMP2_158W_21N,21.458,-157.798,1/13/2014,21:17,557.1,2,11.36,398.9,2,11.5,1009.4,25.2,97.31,24.163,34.812,563.5,403.6,543.2,389,154.2,544.9,390.2,154.7
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,0:17,508.9,2,11.51,390.3,2,11.64,1006.3,26.4,97.29,24.458,35.051,514.8,394.9,494.4,379.3,115.1,496,380.5,115.5
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,3:17,461.7,2,10.92,390.8,2,10.29,1006.3,27.6,98.41,24.788,34.986,466.8,394.9,448.1,379,69,449.5,380.3,69.2
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,6:17,503,2,9.24,394.1,2,9.31,1007.8,27.2,98.99,24.667,34.877,507.7,397.8,488.2,382.5,105.6,489.7,383.7,106
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,9:17,468.8,2,9.67,393.4,2,9.75,1007.9,26.2,99.13,25.001,34.89,473.4,397.2,455,381.8,73.2,456.4,383,73.4
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,12:17,528.3,2,10.61,395,2,10.39,1006.4,25.5,98.27,24.546,34.939,534,399.2,512.8,383.3,129.5,514.4,384.5,129.9
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,15:17,501.7,2,10.18,392.4,2,10.29,1006.1,25.3,98.03,24.509,35.141,506.8,396.5,486.6,380.7,105.9,488.2,381.9,106.2
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,18:17,588.5,2,10.76,392.8,2,10.86,1007.1,25.2,97.06,24.119,34.742,594.9,397.2,572.2,382,190.2,574,383.2,190.8
CRIMP2_158W_21N,21.458,-157.798,1/14/2014,21:17,525.2,2,11.93,393.5,2,12.07,1007.4,25.5,97.25,24.347,34.482,531.6,398.3,511.2,383,128.2,512.8,384.3,128.6
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,0:17,477.9,2,11.05,391.6,2,10.83,1005,26.7,97.87,24.603,34.606,483.2,395.9,463.3,379.6,83.7,464.8,380.8,84
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,3:17,421.9,2,11.38,391.9,2,10.4,1005.6,27.2,99.42,24.663,34.703,426.8,396,409.4,379.9,29.6,410.7,381.1,29.7
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,6:17,436.5,2,10.15,398.6,2,9.9,1007,27,100.14,24.367,34.657,441,402.6,423.9,387,36.9,425.2,388.2,37
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,9:17,523,2,9.76,400.3,2,9.53,1007.5,26.3,99.62,24.434,34.533,528.1,404.1,507.9,388.6,119.3,509.5,389.8,119.6
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,12:17,494.9,2,9.8,415.9,2,9.56,1005.6,25.7,99.23,24.341,34.88,499.8,419.9,479.8,403.1,76.7,481.3,404.4,76.9
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,15:17,516.2,2,9.12,411,2,8.9,1005.9,25.1,98.46,24.046,35.03,521,414.7,500.5,398.4,102.1,502.1,399.7,102.4
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,18:17,570.1,2,9.98,409.7,2,10.1,1007.3,24.5,97.74,23.871,34.815,575.9,413.8,554.2,398.3,155.9,556,399.5,156.4
CRIMP2_158W_21N,21.458,-157.798,1/15/2014,21:17,522.1,2,11.39,391.1,2,11.53,1007.3,25.2,97.49,24.237,34.729,528.1,395.6,507.9,380.5,127.4,509.6,381.7,127.9
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,0:17,503.2,2,10.91,390.5,2,10.32,1004.7,26.4,97.49,24.377,34.573,508.8,394.5,487.9,378.3,109.5,489.4,379.6,109.9
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,3:17,472,2,10.44,391.8,2,9.44,1004.8,27.4,98.11,24.507,34.632,477,395.5,457.3,379.2,78.1,458.8,380.4,78.3
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,6:17,478.6,2,10.5,392.5,2,9.88,1006.8,27,98.46,24.368,34.66,483.7,396.4,464.8,381,83.9,466.3,382.2,84.2
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,9:17,513.4,2,10.13,393.8,2,9.55,1006.9,26.4,98.31,24.187,34.589,518.6,397.6,498.6,382.2,116.4,500.2,383.5,116.8
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,12:17,499.2,2,10.2,393.6,2,9.96,1006.8,25.9,98.12,24.236,34.828,504.3,397.6,484.8,382.2,102.7,486.4,383.4,103
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,15:17,516,2,9.68,395.7,2,9.44,1007.4,25.6,97.65,24.082,34.979,521.1,399.5,501.4,384.3,117,503,385.6,117.4
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,18:17,536.4,2,10.36,395.2,2,10.16,1008.9,25.1,97.31,23.898,34.809,542,399.2,522.5,384.8,137.7,524.2,386,138.1
CRIMP2_158W_21N,21.458,-157.798,1/16/2014,21:17,485.1,2,11.24,394.5,2,10.69,1009.1,26,97.31,24.25,34.817,490.6,398.7,472.7,384.2,88.5,474.2,385.4,88.8
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,0:17,470.1,2,11.49,393.7,2,10.89,1006.6,27.4,98.02,24.611,34.834,475.5,398,456.7,382.2,74.5,458.2,383.5,74.7
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,3:17,467.5,2,11.43,391.5,2,10.8,1007.7,27.9,98.55,24.597,34.847,472.9,395.8,454.7,380.6,74.2,456.2,381.8,74.4
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,6:17,478.3,2,9.6,393.5,2,9.7,1010.1,27.3,98.7,24.133,35.033,482.9,397.4,465.8,383.3,82.5,467.3,384.6,82.8
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,9:17,402,2,9.76,397.6,2,9.5,1010.7,26.4,99.14,24.771,34.789,406,401.4,391.4,387,4.4,392.7,388.2,4.4
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,12:17,433.9,2,10.01,396.5,2,9.78,1010.4,25.7,98.75,24.557,34.899,438.3,400.5,422.6,386.1,36.5,424,387.4,36.6
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,15:17,464.9,2,9.48,405.9,2,9.25,1010,25.3,98.28,24.379,35.105,469.4,409.7,452.5,395.1,57.5,454,396.3,57.7
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,18:17,518.6,2,9.88,418.3,2,9.66,1011.1,24.9,97.56,24.246,34.988,523.8,422.4,505.7,407.8,97.9,507.3,409.1,98.2
CRIMP2_158W_21N,21.458,-157.798,1/17/2014,21:17,474.9,2,11.31,394.4,2,11.75,1012,25.6,97.65,24.543,34.86,480.4,399.1,464,385.4,78.5,465.4,386.7,78.8
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,0:17,466.5,2,10.42,392.4,2,10.16,1010.1,26.9,98.03,24.652,34.87,471.4,396.4,454.4,382,72.3,455.8,383.3,72.5
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,3:17,491.7,2,10.15,394.5,2,9.53,1010.6,27,97.89,24.539,34.95,496.8,398.3,479.1,384.1,95,480.7,385.3,95.3
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,6:17,486.6,2,9.86,414.4,2,9.62,1011.9,26.6,98.18,24.558,34.877,491.5,418.4,474.6,404,70.6,476.1,405.3,70.8
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,9:17,552.1,2,9.46,414.2,2,9.23,1011.8,25.9,97.61,24.467,34.872,557.4,418.1,538.3,403.7,134.6,540.1,405,135
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,12:17,516.3,2,9.12,410.4,2,9.2,1011.2,25.2,97.28,24.489,35.065,521.1,414.2,502.9,399.7,103.2,504.6,401,103.5
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,15:17,501.4,2,9.14,422.9,2,8.92,1011,24.7,97.18,24.345,34.985,506.1,426.7,488.4,411.9,76.6,490,413.2,76.8
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,18:17,590.9,2,9.77,412.2,2,9.88,1012.5,24.2,96.52,24.153,34.921,596.7,416.3,577,402.5,174.4,578.9,403.8,175
CRIMP2_158W_21N,21.458,-157.798,1/18/2014,21:17,530,2,11.19,393.8,2,11.32,1012.3,25,96.65,24.701,34.958,536,398.3,517.7,384.7,132.9,519.3,386,133.4
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,0:17,482.8,2,9.05,392,2,9.15,1009.1,26.9,97.06,25.004,34.91,487.2,395.6,468.7,380.6,88.1,470.2,381.8,88.4
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,3:17,476.8,2,10.57,393.3,2,9.92,1009.7,27.7,97.88,25.008,35.017,481.8,397.2,463.9,382.4,81.5,465.4,383.7,81.7
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,6:17,510.6,2,10.33,400.7,2,10.05,1010.9,27.3,98.32,24.975,35.065,515.9,404.7,497.4,390.2,107.2,498.9,391.4,107.5
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,9:17,558.8,2,9.87,411.2,2,9.62,1009.8,26.6,97.84,24.833,35.024,564.4,415.2,543.6,399.9,143.7,545.3,401.2,144.1
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,12:17,481.6,2,9.7,416.6,2,9.48,1008.7,25.7,98.23,25.053,35.109,486.3,420.6,467.7,404.5,63.2,469.2,405.8,63.4
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,15:17,481.5,2,8.98,420.8,2,8.76,1008.2,24.9,97.85,24.8,35.233,485.8,424.5,467.2,408.2,59,468.7,409.5,59.1
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,18:17,591.5,2,9.91,404.8,2,10.02,1009.3,24.4,96.89,24.584,35.134,597.4,408.9,575.4,393.9,181.5,577.2,395.1,182.1
CRIMP2_158W_21N,21.458,-157.798,1/19/2014,21:17,497.2,2,11.63,393.3,2,11.78,1010.2,25.1,97.36,24.877,34.991,503.1,398,484.7,383.4,101.3,486.3,384.7,101.6
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,0:17,470,2,9.46,391.9,2,8.86,1007.7,27,97.45,25.005,34.988,474.5,395.4,455.9,379.9,76,457.4,381.1,76.3
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,3:17,479,2,10.42,392.5,2,10.17,1007.9,26.9,97.97,24.918,35.122,484,396.5,465.2,381.1,84.1,466.7,382.3,84.4
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,6:17,478.2,2,9.74,394.6,2,9.49,1009,26.3,98.17,24.832,35.103,483,398.4,464.8,383.4,81.4,466.3,384.6,81.7
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,9:17,500.8,2,9.41,394.7,2,9.49,1009.4,25.7,98.12,24.741,35.063,505.6,398.5,486.8,383.7,103.1,488.4,385,103.4
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,12:17,497.2,2,9.11,406,2,8.88,1007.3,25.1,97.93,24.724,35.09,501.8,409.7,482.2,393.7,88.5,483.7,394.9,88.8
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,15:17,491.2,2,9.1,402.9,2,8.9,1007.7,24.6,97.69,24.575,35.197,495.7,406.5,476.6,390.9,85.7,478.2,392.1,86
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,18:17,471.4,2,9.75,403.2,2,9.87,1009.2,24.1,98.03,24.456,35.005,476,407.2,458.5,392.2,66.3,460,393.5,66.5
CRIMP2_158W_21N,21.458,-157.798,1/20/2014,21:17,465,2,11.25,394.1,2,11.37,1009.3,25,98.26,24.968,34.877,470.3,398.6,452.6,383.7,68.9,454.1,384.9,69.2
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,0:17,445.6,2,9.22,391.8,2,8.98,1006.2,26.5,98.89,25.048,34.906,449.7,395.3,431.4,379.2,52.2,432.8,380.4,52.3
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,3:17,436.3,2,10.9,391.5,2,10.67,1006.4,27.1,99.81,25.171,34.984,441.1,395.8,423.2,379.6,43.5,424.5,380.8,43.7
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,6:17,454.6,2,9.35,402.9,2,8.73,1008.1,26.8,100.05,25.031,35.103,458.9,406.4,441.1,390.6,50.5,442.5,391.9,50.6
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,9:17,462.4,2,9.53,404.5,2,8.97,1007.9,25.9,100.19,24.878,34.911,466.9,408.2,448.8,392.4,56.4,450.2,393.6,56.6
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,12:17,487.4,2,9.44,397.6,2,9.22,1006.6,25.2,100.05,24.929,35.026,492,401.3,472.3,385.2,87.1,473.8,386.4,87.4
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,15:17,486,2,10.13,394.9,2,9.63,1005.6,24.7,99.52,24.717,35.173,491,398.8,471,382.5,88.5,472.5,383.7,88.8
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,18:17,490.9,2,10.41,394.8,2,9.91,1006.7,24.7,99.28,24.54,34.944,496.1,398.7,476.5,383,93.5,478.1,384.3,93.8
CRIMP2_158W_21N,21.458,-157.798,1/21/2014,21:17,492.7,2,11.46,392,2,10.95,1006.8,25.3,99.13,24.708,34.896,498.4,396.4,478.7,380.7,98,480.2,381.9,98.3
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,0:17,472.3,2,11.1,391.7,2,10.2,1004,26.2,99.27,24.738,34.883,477.7,395.8,457.4,379,78.4,458.9,380.2,78.7
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,3:17,455.5,2,11.37,391.9,2,10.45,1003.2,26.6,99.71,24.82,34.921,460.7,396.1,440.8,378.9,61.8,442.2,380.1,62
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,6:17,443.5,2,10.96,392.4,2,10.04,1004.3,26.6,100.05,24.67,35.02,448.5,396.4,429.7,379.8,49.9,431,381,50
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,9:17,496,2,9.74,394.1,2,9.51,1004.8,26.2,99.56,24.214,34.959,500.9,397.9,480.5,381.7,98.8,482,382.9,99.1
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,12:17,485.4,2,10.33,394.1,2,10.43,1002.3,25.5,99.17,24.156,35.014,490.5,398.3,469.4,381.1,88.2,470.9,382.4,88.5
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,15:17,480.7,2,9.47,395,2,9.58,1002.7,25.1,98.84,24.068,35.059,485.3,398.8,464.7,381.9,82.8,466.2,383.1,83.1
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,18:17,520.2,2,9.89,395,2,9.98,1004.9,24.8,98.31,24.041,35.003,525.4,399,504.2,382.9,121.3,505.8,384.1,121.7
CRIMP2_158W_21N,21.458,-157.798,1/22/2014,21:17,483.3,2,10.05,393,2,10.17,1005.9,25.1,98.5,24.119,34.986,488.2,397,469,381.4,87.6,470.5,382.6,87.9
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,0:17,430.2,2,10.48,391.7,2,10.93,1004.4,25.8,99.32,24.456,35.001,434.7,396.1,416.7,379.7,37.1,418,380.9,37.2
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,3:17,336,2,10.07,392.6,2,10.52,1005.5,26.2,100.82,24.624,35.032,339.4,396.8,325.6,380.6,-55,326.7,381.9,-55.2
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,6:17,278.6,2,9.1,394.3,2,8.52,1007,25.7,101.01,24.139,35.091,281.2,397.7,270.4,382.5,-112.1,271.3,383.7,-112.4
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,9:17,366.6,2,8.97,395.5,2,8.11,1008.7,24.9,100.14,22.962,35.044,370,398.7,357.1,384.9,-27.8,358.3,386.1,-27.8
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,12:17,525.1,2,8.63,395.8,2,7.83,1007.8,24.2,98.85,22.101,35.069,529.6,398.9,511.5,385.2,126.3,513.1,386.5,126.7
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,15:17,529.5,2,8.66,395.7,2,7.88,1007.7,23.7,97.8,22.361,35.089,534.1,398.9,515.5,385,130.5,517.2,386.3,130.9
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,18:17,532.9,2,8.66,399.7,2,7.92,1009.9,23.2,97.42,22.679,35.09,537.5,402.9,519.7,389.5,130.2,521.4,390.8,130.6
CRIMP2_158W_21N,21.458,-157.798,1/23/2014,21:17,520.4,2,10.02,395.4,2,9.57,1009.6,23.5,97.89,22.648,35.128,525.7,399.2,508.1,385.9,122.2,509.8,387.2,122.6
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,0:17,391.2,2,10.88,393.8,2,10.99,1006.6,24.9,100.19,23.371,35.117,395.5,398.2,380.7,383.2,-2.6,381.9,384.5,-2.6
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,3:17,361.1,2,9.16,394.9,2,7.94,1008.3,25.8,101.83,23.803,35.183,364.4,398.1,351.1,383.5,-32.4,352.3,384.8,-32.5
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,6:17,337.9,2,8.53,407.2,2,7.34,1009.6,25.3,103.21,23.944,35.247,340.8,410.2,328.7,395.6,-66.9,329.8,396.9,-67.1
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,9:17,347.9,2,7.99,397.7,2,7.47,1010,24.2,103.68,23.904,35.269,350.7,400.7,338.4,386.7,-48.3,339.5,387.9,-48.4
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,12:17,392.5,2,8.09,410.6,2,7.62,1008.4,23.1,102.91,23.63,35.33,395.7,413.7,381.4,398.8,-17.3,382.7,400.1,-17.4
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,15:17,435.4,2,8.35,398.4,2,7.64,1007.2,22.5,102.25,23.361,35.099,439.1,401.4,422.9,386.6,36.3,424.2,387.9,36.4
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,18:17,444.4,2,8.72,402.6,2,8.29,1008.1,22.2,101.87,23.387,35.074,448.3,406,432.2,391.4,40.8,433.6,392.6,40.9
CRIMP2_158W_21N,21.458,-157.798,1/24/2014,21:17,462.6,2,10,395.1,2,10.14,1007.9,23,101.25,23.551,35.101,467.3,399.2,450.3,384.6,65.7,451.7,385.8,65.9
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,0:17,-999,4,9.13,396.5,2,8.63,1004.4,24.5,96.57,24.025,35.074,-999,399.9,-999,383.6,-999,-999,384.9,-999
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,3:17,482.2,2,9.63,396.9,2,8.78,1005.1,24.9,99.57,23.748,35.152,486.9,400.4,467.6,384.5,83,469.1,385.8,83.3
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,6:17,404.2,2,8.92,400.5,2,8.09,1006.3,24.8,101.06,24.023,35.184,407.9,403.7,392,388.1,3.9,393.3,389.3,4
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,9:17,413.3,2,8.98,397.2,2,8.16,1006.6,24.3,101.2,23.749,35.21,417.1,400.5,401.2,385.2,15.9,402.5,386.5,16
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,12:17,449.8,2,8.72,397.7,2,8.22,1004.8,23.8,100.72,23.521,35.203,453.8,401,435.8,385.1,50.7,437.3,386.4,50.9
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,15:17,444.8,2,8.83,397.1,2,8.07,1003.9,23.4,100.48,23.457,35.135,448.8,400.4,430.7,384.3,46.5,432.1,385.5,46.6
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,18:17,447.6,2,9.61,396.4,2,8.87,1004.9,23.3,100.14,23.431,35.093,452,399.9,434.3,384.2,50,435.7,385.5,50.2
CRIMP2_158W_21N,21.458,-157.798,1/25/2014,21:17,445.5,2,10.04,394.6,2,9.27,1005.6,24,100.14,23.544,35.102,450,398.3,432.6,382.8,49.7,434,384.1,49.9
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,0:17,397.1,2,10.49,394.1,2,9.31,1002.7,25.2,101.11,24.003,35.085,401.3,397.8,384.3,380.9,3.3,385.5,382.1,3.4
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,3:17,423.9,2,10.62,394.7,2,9.07,1003.9,26,101.36,23.741,35.141,428.4,398.3,411,382.1,28.9,412.3,383.3,29
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,6:17,454.6,2,9.53,396.5,2,8.64,1005,25.9,101.11,23.522,35.191,458.9,400,440.9,384.3,56.6,442.3,385.5,56.8
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,9:17,429.8,2,9.88,397.6,2,9.35,1005.9,25.4,101.01,23.359,35.263,434.1,401.4,417.5,386.1,31.4,418.9,387.3,31.5
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,12:17,465.8,2,9.76,395.5,2,9.22,1004.7,25.1,100.48,23.239,35.164,470.4,399.1,452,383.5,68.5,453.5,384.8,68.7
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,15:17,471.3,2,9.97,395.5,2,9.46,1004.6,25,100,23.415,35.132,476.1,399.3,457.3,383.5,73.7,458.7,384.8,74
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,18:17,470.4,2,10.25,395.9,2,9.74,1006.1,24.9,99.71,23.372,35.107,475.3,399.8,457.3,384.6,72.7,458.7,385.8,72.9
CRIMP2_158W_21N,21.458,-157.798,1/26/2014,21:17,482.1,2,9.78,394.3,2,9.56,1006.7,25.2,99.47,23.43,35.105,486.8,398.1,468.6,383.2,85.4,470.1,384.4,85.7
CRIMP2_158W_21N,21.458,-157.798,1/27/2014,0:17,478.3,2,9.36,394.1,2,9.47,1005,25,99.57,23.367,35.081,482.8,397.9,463.9,382.3,81.6,465.5,383.6,81.9
CRIMP2_158W_21N,21.458,-157.798,1/27/2014,3:17,447.8,2,9.46,393.2,2,9.55,1006.2,24.6,99.9,23.415,35.068,452,397,434.9,382,52.9,436.3,383.2,53.1
CRIMP2_158W_21N,21.458,-157.798,1/27/2014,6:17,405,2,9.29,394.5,2,9.4,1008.2,24.4,100.14,23.386,35.001,408.8,398.3,394.1,384,10.2,395.4,385.2,10.2
CRIMP2_158W_21N,21.458,-157.798,1/27/2014,9:17,508.4,2,8.86,397.2,2,8.97,1008.6,24.1,99.28,22.86,34.982,513,400.8,495.2,386.9,108.3,496.8,388.2,108.6
