Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,0:17,369.5,2,4.58,394.8,2,4.72,1016.8,24.1,99.46,23.931,35.284,371.2,396.6,360.7,385.4,-24.7,361.9,386.6,-24.8
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,3:17,364.7,2,4.45,395.3,2,4.59,1016.5,24.1,100.16,23.798,35.301,366.3,397.1,355.9,385.8,-29.9,357.1,387.1,-30
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,6:17,413.9,2,4.4,395.6,2,4.56,1017.9,24,99.76,23.28,35.322,415.8,397.4,404.8,387,17.9,406.2,388.2,18
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,9:17,480.9,2,4.39,396.7,2,4.55,1018.7,24,99.12,22.767,35.318,483.1,398.5,471.2,388.7,82.4,472.7,390,82.7
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,12:17,508.8,2,4.29,397.1,2,4.43,1017.5,23.8,98.68,22.809,35.202,511,398.8,497.7,388.5,109.2,499.4,389.8,109.6
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,15:17,530.1,2,4.25,396.9,2,4.32,1017,23.6,98.12,22.69,35.179,532.4,398.6,518.4,388.2,130.2,520.1,389.5,130.6
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,18:17,536,2,4.33,396.7,2,4.43,1018,23.4,97.74,22.601,35.2,538.4,398.5,524.8,388.5,136.4,526.6,389.7,136.8
CRIMP2_158W_21N,21.458,-157.798,2/12/2013,21:17,486.7,2,4.66,396.1,2,4.78,1018.2,23.4,98.29,22.576,35.208,489,398,476.8,388.1,88.7,478.4,389.4,89
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,0:17,374.1,2,4.6,395.7,2,4.71,1015.9,23.8,100.06,23.573,35.244,375.8,397.6,365,386.2,-21.2,366.2,387.5,-21.3
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,3:17,349.6,2,4.33,395.6,2,4.46,1015.3,23.8,101.28,23.775,35.228,351.1,397.4,340.7,385.6,-44.9,341.8,386.9,-45.1
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,6:17,383.9,2,4.26,395.9,2,4.36,1016.3,23.7,101.37,23.479,35.248,385.6,397.6,374.7,386.4,-11.7,375.9,387.7,-11.7
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,9:17,433.5,2,4.23,395.9,2,4.26,1016.7,23.6,100.62,22.903,35.252,435.4,397.6,423.7,387,36.7,425.1,388.2,36.9
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,12:17,501.7,2,4.25,396.2,2,4.29,1015.5,23.5,99.69,22.451,35.222,503.8,397.9,490,387,103,491.6,388.3,103.4
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,15:17,534.7,2,4.18,396.5,2,4.19,1014.6,23.3,98.89,22.464,35.245,536.9,398.1,521.8,386.9,134.9,523.5,388.2,135.3
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,18:17,582.7,2,4.26,396.4,2,4.33,1015.5,23.2,97.97,22.315,35.265,585.2,398.2,569.3,387.4,181.9,571.2,388.7,182.5
CRIMP2_158W_21N,21.458,-157.798,2/13/2013,21:17,485.8,2,4.61,396,2,4.66,1015.9,23.2,98.3,22.43,35.288,488,397.8,474.9,387.2,87.7,476.5,388.4,88
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,0:17,395.1,2,4.7,395.8,2,4.72,1013.1,23.7,99.93,23.327,35.243,397,397.6,384.7,385.3,-0.6,386,386.6,-0.6
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,3:17,378.7,2,4.39,395.8,2,4.42,1012.8,24,101.09,23.559,35.254,380.4,397.6,368.3,385,-16.7,369.5,386.2,-16.7
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,6:17,390.4,2,4.15,395.8,2,4.23,1014.6,23.8,101.44,23.291,35.286,392.1,397.5,380.5,385.7,-5.2,381.8,387,-5.3
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,9:17,452.9,2,4.15,396.1,2,4.23,1014.8,23.6,100.84,22.907,35.285,454.8,397.8,441.8,386.4,55.4,443.2,387.7,55.6
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,12:17,435.5,2,4.19,396.4,2,4.23,1013.5,23.4,100.26,23.103,35.342,437.4,398.1,424.1,386.1,38.1,425.5,387.3,38.2
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,15:17,481.2,2,4.16,396.5,2,4.23,1013.1,23.3,99.28,22.535,35.334,483.2,398.1,468.9,386.3,82.6,470.4,387.6,82.8
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,18:17,524.2,2,4.32,396.5,2,4.4,1014.7,23.2,98.46,22.422,35.341,526.5,398.3,511.7,387.1,124.6,513.4,388.4,125
CRIMP2_158W_21N,21.458,-157.798,2/14/2013,21:17,451.3,2,4.62,396.3,2,4.7,1014.6,23.5,98.88,22.746,35.347,453.3,398.1,440.4,386.7,53.6,441.8,388,53.8
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,0:17,379.5,2,4.71,395.6,2,4.79,1012.4,24,100.43,23.507,35.344,381.3,397.5,369.1,384.8,-15.7,370.3,386.1,-15.8
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,3:17,356,2,4.51,395.7,2,4.59,1012.3,24.3,101.74,23.983,35.36,357.6,397.5,345.9,384.4,-38.5,347,385.7,-38.7
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,6:17,370.9,2,4.2,395.7,2,4.3,1013.2,24.1,102.1,23.806,35.35,372.5,397.4,360.7,384.8,-24.1,361.8,386,-24.2
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,9:17,402.4,2,4.31,395.8,2,4.44,1014.1,23.9,101.57,23.663,35.364,404.2,397.6,391.8,385.4,6.4,393.1,386.7,6.4
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,12:17,408.9,2,4.25,396.1,2,4.41,1013.2,23.8,100.71,23.248,35.37,410.6,397.9,397.9,385.6,12.3,399.2,386.9,12.4
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,15:17,480.4,2,4.3,396.2,2,4.39,1012.4,23.6,99.82,22.538,35.354,482.4,397.9,467.7,385.8,81.9,469.3,387,82.2
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,18:17,513.2,2,4.49,395.9,2,4.63,1013.9,23.5,99.05,22.525,35.341,515.5,397.7,500.6,386.2,114.3,502.2,387.5,114.7
CRIMP2_158W_21N,21.458,-157.798,2/15/2013,21:17,441.9,2,4.74,395.7,2,4.84,1014.6,23.7,99.56,22.905,35.336,444,397.6,431.2,386.1,45,432.6,387.4,45.2
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,0:17,374.9,2,4.73,394.9,2,4.88,1012.5,24.1,100.93,23.394,35.341,376.7,396.9,364.8,384.3,-19.5,366,385.5,-19.6
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,3:17,347.2,2,4.56,394.4,2,4.73,1013.2,24.2,101.97,23.788,35.347,348.8,396.3,337.8,383.8,-46,338.9,385,-46.2
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,6:17,365.5,2,4.54,394.5,2,4.73,1015,24.3,102.06,23.756,35.356,367.2,396.3,356.2,384.5,-28.3,357.4,385.8,-28.4
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,9:17,439.2,2,4.52,394.8,2,4.72,1015.7,24.3,101.1,23.234,35.343,441.2,396.7,428.7,385.4,43.2,430.1,386.7,43.4
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,12:17,471.8,2,4.41,395.1,2,4.62,1014.7,24.1,100.34,22.942,35.289,473.9,396.9,460.2,385.4,74.8,461.7,386.7,75
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,15:17,486.2,2,4.46,395.2,2,4.66,1014.6,23.8,99.5,22.746,35.305,488.4,397.1,474.4,385.7,88.7,476,387,89
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,18:17,471.4,2,4.48,394.9,2,4.62,1016.4,23.6,99.03,22.622,35.34,473.5,396.8,460.9,386.2,74.7,462.4,387.5,74.9
CRIMP2_158W_21N,21.458,-157.798,2/16/2013,21:17,389.5,2,4.76,394.8,2,4.85,1016.6,23.6,99.88,23.057,35.324,391.3,396.7,380.7,385.9,-5.2,382,387.2,-5.2
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,0:17,343.5,2,4.82,394.4,2,4.91,1014.7,23.7,101.16,23.683,35.346,345.1,396.3,334.8,384.4,-49.7,335.9,385.7,-49.8
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,3:17,348.5,2,4.74,394.3,2,4.79,1014.7,23.9,101.93,23.682,35.338,350.1,396.3,339.6,384.3,-44.7,340.7,385.6,-44.9
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,6:17,398.8,2,4.4,394.4,2,4.51,1016,23.9,101.38,23.009,35.314,400.6,396.2,389.5,385.2,4.2,390.8,386.5,4.2
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,9:17,439.5,2,4.39,394.6,2,4.53,1016.8,23.7,100.73,22.77,35.333,441.5,396.4,429.7,385.9,43.8,431.2,387.2,44
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,12:17,435.5,2,4.38,395,2,4.54,1015.9,23.4,100.1,22.596,35.346,437.4,396.8,425.6,386,39.6,427,387.3,39.7
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,15:17,443.5,2,4.35,394.8,2,4.49,1014.8,23.3,99.44,22.376,35.348,445.4,396.6,433,385.5,47.5,434.4,386.8,47.7
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,18:17,461,2,4.39,394.7,2,4.56,1017.1,23.1,98.97,22.293,35.321,463.1,396.5,451.3,386.4,64.8,452.8,387.7,65.1
CRIMP2_158W_21N,21.458,-157.798,2/17/2013,21:17,396.9,2,4.65,394.6,2,4.77,1017.5,23,99.65,22.621,35.314,398.8,396.5,388.6,386.4,2.2,389.9,387.7,2.2
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,0:17,343.4,2,4.7,394.1,2,4.81,1015.5,23.1,100.88,23.312,35.32,345,396,335.1,384.7,-49.6,336.2,385.9,-49.7
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,3:17,348.5,2,4.55,394.2,2,4.62,1015.5,23.3,101.48,23.279,35.307,350.1,396,340.1,384.7,-44.6,341.2,386,-44.7
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,6:17,395.9,2,4.38,394.4,2,4.48,1017.2,23.3,100.97,22.601,35.317,397.6,396.1,387.3,385.9,1.5,388.6,387.2,1.5
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,9:17,430.2,2,4.34,394.6,2,4.5,1017.5,23.1,100.4,22.718,35.337,432.1,396.4,420.9,386.2,34.7,422.3,387.5,34.8
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,12:17,426.3,2,4.22,394.7,2,4.39,1016,23,99.74,22.452,35.346,428.2,396.4,416.7,385.8,30.9,418.1,387.1,31
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,15:17,451.3,2,4.29,394.8,2,4.41,1015.9,22.9,99.16,22.353,35.338,453.2,396.5,441.1,385.9,55.2,442.6,387.2,55.4
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,18:17,457.6,2,4.39,394.9,2,4.51,1017.2,22.8,98.78,22.263,35.343,459.6,396.7,447.9,386.7,61.2,449.4,388,61.4
CRIMP2_158W_21N,21.458,-157.798,2/18/2013,21:17,397.1,2,4.56,394.4,2,4.66,1017.4,22.9,99.47,22.292,35.325,398.9,396.2,388.9,386.2,2.7,390.2,387.5,2.7
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,0:17,353.3,2,4.55,394.2,2,4.66,1015,23.1,100.64,22.888,35.317,354.9,396,344.8,384.8,-40,345.9,386,-40.1
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,3:17,348.9,2,4.6,394.3,2,4.65,1015.2,23.2,101.42,23.023,35.339,350.5,396.1,340.5,384.8,-44.3,341.6,386.1,-44.5
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,6:17,387.8,2,4.34,394.8,2,4.44,1016.7,23.3,101.08,22.494,35.353,389.5,396.6,379.3,386.2,-7,380.5,387.5,-7
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,9:17,435.2,2,4.25,394.4,2,4.43,1017,23.3,100.38,22.235,35.339,437.1,396.2,425.9,386.1,39.9,427.4,387.4,40
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,12:17,459.2,2,4,395,2,4.19,1016.2,23.1,99.57,22.389,35.312,461,396.6,448.8,386.1,62.7,450.3,387.4,62.9
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,15:17,459.4,2,4.27,395.4,2,4.36,1015.9,22.8,99,22.415,35.325,461.4,397.1,449,386.5,62.6,450.5,387.7,62.8
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,18:17,461.1,2,4.38,395.3,2,4.5,1017,22.7,98.53,22.208,35.369,463.1,397.1,451.3,387,64.3,452.8,388.3,64.5
CRIMP2_158W_21N,21.458,-157.798,2/19/2013,21:17,394.6,2,4.54,395.2,2,4.63,1016.9,22.9,99.32,22.345,35.36,396.4,397,386.2,386.8,-0.6,387.5,388.1,-0.6
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,0:17,343.7,2,4.56,395.1,2,4.67,1014.6,23,100.59,22.894,35.295,345.2,397,335.3,385.5,-50.2,336.4,386.8,-50.4
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,3:17,336.3,2,4.53,395.2,2,4.65,1014.1,23.2,101.43,22.962,35.299,337.8,397.1,327.9,385.4,-57.5,329,386.6,-57.7
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,6:17,392.1,2,4.22,395.2,2,4.39,1015.6,23.2,100.92,22.323,35.336,393.7,396.9,383.1,386.2,-3.1,384.4,387.5,-3.1
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,9:17,427,2,4.18,394.8,2,4.35,1015.9,23.1,100.29,22.23,35.284,428.8,396.6,417.4,386,31.3,418.8,387.3,31.5
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,12:17,445.7,2,4.26,395.3,2,4.44,1014.8,23,99.6,22.348,35.3,447.6,397.1,435.1,386,49.1,436.6,387.3,49.3
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,15:17,465.1,2,4.37,395.3,2,4.55,1014.7,22.9,98.9,22.336,35.307,467.2,397.1,454.1,386,68.1,455.6,387.3,68.3
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,18:17,469.3,2,4.44,395.1,2,4.63,1016.7,23.1,98.33,22.437,35.338,471.4,397,459.1,386.6,72.4,460.6,387.9,72.7
CRIMP2_158W_21N,21.458,-157.798,2/20/2013,21:17,404.3,2,4.66,394.8,2,4.81,1017.3,23.3,99.04,22.675,35.344,406.2,396.7,395.7,386.4,9.2,397,387.7,9.3
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,0:17,354.8,2,4.69,394.8,2,4.84,1015.7,23.5,100.27,23.088,35.314,356.5,396.7,346.5,385.6,-39.1,347.6,386.8,-39.2
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,3:17,340.5,2,4.68,394.7,2,4.8,1015.5,23.7,101.31,23.17,35.296,342.1,396.6,332.4,385.4,-53,333.5,386.6,-53.1
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,6:17,376.6,2,4.37,395,2,4.51,1017,23.7,101,22.787,35.332,378.2,396.8,368.3,386.4,-18.1,369.5,387.7,-18.2
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,9:17,430.4,2,4.35,394.7,2,4.5,1017,23.6,100.37,22.462,35.33,432.2,396.5,421.1,386.3,34.8,422.5,387.6,34.9
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,12:17,455.1,2,4.31,395.1,2,4.49,1015.8,23.4,99.71,22.507,35.324,457.1,396.9,444.8,386.1,58.6,446.2,387.4,58.8
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,15:17,481.6,2,4.37,395,2,4.56,1014.8,23.3,98.93,22.416,35.316,483.7,396.8,470.2,385.8,84.5,471.8,387,84.7
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,18:17,489.2,2,4.4,395,2,4.6,1016.2,23.2,98.31,22.339,35.33,491.3,396.9,478.3,386.4,92,479.9,387.7,92.3
CRIMP2_158W_21N,21.458,-157.798,2/21/2013,21:17,407.9,2,4.7,395.2,2,4.87,1016.4,23.2,98.86,23.015,35.307,409.8,397.1,398.7,386.3,12.4,400,387.5,12.4
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,0:17,365.8,2,4.69,394.9,2,4.86,1014.8,23.4,99.85,23.108,35.342,367.5,396.9,356.8,385.3,-28.5,358,386.6,-28.6
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,3:17,361.1,2,4.56,394.7,2,4.75,1015.3,23.5,100.4,22.93,35.35,362.8,396.6,352.5,385.4,-32.9,353.7,386.7,-33
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,6:17,404.1,2,4.46,394.7,2,4.69,1016.4,23.5,100.03,22.684,35.318,405.9,396.6,395,385.9,9.1,396.3,387.2,9.1
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,9:17,444.3,2,4.43,394.9,2,4.65,1016.4,23.5,99.61,22.494,35.276,446.3,396.8,434.5,386.3,48.2,435.9,387.5,48.4
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,12:17,455.4,2,4.52,395.1,2,4.74,1015.5,23.4,99.06,22.514,35.284,457.5,397,444.9,386.1,58.8,446.4,387.4,59
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,15:17,486.5,2,4.43,395,2,4.66,1014.6,23.4,98.34,22.631,35.287,488.6,396.8,474.7,385.5,89.2,476.3,386.8,89.5
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,18:17,497.9,2,4.36,395,2,4.61,1015.9,23.2,97.78,22.7,35.19,500.1,396.8,486.5,386,100.5,488.1,387.3,100.8
CRIMP2_158W_21N,21.458,-157.798,2/22/2013,21:17,421.3,2,4.62,394.5,2,4.83,1016.5,23.2,98.35,22.989,35.157,423.2,396.4,411.8,385.6,26.1,413.1,386.9,26.2
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,0:17,370.7,2,4.85,394.2,2,5.05,1014.4,23.5,99.56,23.336,35.269,372.5,396.2,361.4,384.4,-23,362.6,385.6,-23
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,3:17,362.3,2,4.59,394.4,2,4.77,1014.5,23.6,100.38,23.199,35.277,363.9,396.3,353.2,384.7,-31.5,354.4,385.9,-31.6
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,6:17,393.6,2,4.5,394.4,2,4.7,1015.7,23.6,100.15,22.914,35.256,395.3,396.3,384.3,385.2,-0.9,385.6,386.5,-0.9
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,9:17,446,2,4.5,395.2,2,4.71,1016.4,23.5,99.61,22.669,35.245,448,397.1,436,386.5,49.5,437.4,387.7,49.7
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,12:17,457.6,2,4.54,395,2,4.75,1014.7,23.5,99.08,22.62,35.26,459.7,396.9,446.7,385.7,61.1,448.2,386.9,61.3
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,15:17,490.2,2,4.48,394.6,2,4.7,1013.9,23.5,98.37,22.778,35.314,492.4,396.5,478,384.9,93.1,479.6,386.1,93.4
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,18:17,508.4,2,4.68,394.4,2,4.91,1015.9,23.5,97.74,22.717,35.314,510.8,396.4,496.9,385.6,111.3,498.5,386.8,111.6
CRIMP2_158W_21N,21.458,-157.798,2/23/2013,21:17,420.1,2,4.73,393.8,2,4.9,1016.2,23.6,98.5,23.081,35.266,422.1,395.8,410.4,384.9,25.6,411.8,386.1,25.7
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,0:17,366,2,4.94,393.8,2,5.11,1014.3,23.8,99.78,23.653,35.226,367.8,395.8,356.6,383.8,-27.2,357.8,385,-27.3
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,3:17,369.7,2,4.68,393.6,2,4.83,1014.1,23.9,100.54,23.372,35.266,371.5,395.5,360.3,383.6,-23.3,361.5,384.9,-23.4
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,6:17,381.3,2,4.58,393.8,2,4.81,1015.7,23.8,100.47,23.361,35.321,383.1,395.8,372.1,384.5,-12.3,373.4,385.7,-12.4
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,9:17,439.2,2,4.55,394.7,2,4.77,1016,23.6,99.91,22.78,35.305,441.2,396.6,429.1,385.8,43.4,430.5,387.1,43.5
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,12:17,449.5,2,4.59,395.3,2,4.75,1015.1,23.5,99.39,22.682,35.292,451.5,397.1,438.9,386,52.9,440.3,387.3,53.1
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,15:17,456.3,2,4.52,395.3,2,4.67,1014.2,23.3,98.92,22.621,35.31,458.4,397.1,445.1,385.7,59.5,446.6,386.9,59.6
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,18:17,468.9,2,4.67,395.3,2,4.83,1015.6,23.3,98.48,22.393,35.295,471.1,397.2,458.3,386.4,71.9,459.9,387.7,72.1
CRIMP2_158W_21N,21.458,-157.798,2/24/2013,21:17,406.1,2,4.9,395,2,5.02,1016,23.5,99.25,22.891,35.343,408.1,397,396.9,386.1,10.7,398.2,387.4,10.8
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,0:17,355.2,2,4.91,394.9,2,5.03,1013.7,23.8,100.44,23.707,35.34,356.9,396.9,345.9,384.6,-38.8,347,385.9,-38.9
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,3:17,360.4,2,4.84,395.4,2,4.98,1013.4,23.9,101.02,23.407,35.317,362.1,397.4,350.9,385.1,-34.2,352.1,386.4,-34.3
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,6:17,377.3,2,4.56,395.7,2,4.73,1015.5,23.9,100.75,23.24,35.368,379.1,397.5,368.3,386.2,-17.9,369.5,387.5,-18
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,9:17,433.7,2,4.55,396.1,2,4.69,1016.4,23.7,100.14,22.467,35.344,435.7,398,424.2,387.5,36.7,425.6,388.8,36.8
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,12:17,453.5,2,4.51,396.1,2,4.66,1014.9,23.6,99.52,22.474,35.353,455.5,398,442.8,386.9,55.9,444.3,388.2,56.1
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,15:17,462,2,4.48,396.3,2,4.62,1014.2,23.3,98.91,22.32,35.342,464.1,398.2,451,386.9,64.1,452.5,388.2,64.3
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,18:17,489.2,2,4.59,396.5,2,4.73,1015.9,23.2,98.23,22.161,35.357,491.4,398.3,478.4,387.8,90.6,480,389.1,90.9
CRIMP2_158W_21N,21.458,-157.798,2/25/2013,21:17,415.9,2,4.91,395.8,2,5.05,1016.5,23.4,98.83,22.684,35.354,417.9,397.8,406.8,387.2,19.6,408.1,388.5,19.6
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,0:17,359.7,2,4.99,395.4,2,5.13,1014.3,23.9,100.22,23.449,35.34,361.5,397.4,350.6,385.5,-34.9,351.7,386.7,-35
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,3:17,372.2,2,4.79,395,2,4.93,1014.3,24.2,100.72,23.323,35.331,374,396.9,362.8,385.1,-22.3,364,386.3,-22.3
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,6:17,386.5,2,4.43,395.7,2,4.65,1016.3,24,100.63,23.276,35.269,388.3,397.6,377.5,386.5,-9,378.7,387.8,-9.1
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,9:17,426.7,2,4.65,396,2,4.81,1017.2,23.9,99.94,22.855,35.312,428.7,397.9,417.4,387.4,30,418.8,388.7,30.1
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,12:17,459.9,2,4.62,396.3,2,4.79,1016,23.8,99.3,22.776,35.335,462,398.2,449.4,387.4,62,450.9,388.7,62.3
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,15:17,482.7,2,4.58,396.5,2,4.75,1015.4,23.6,98.67,22.674,35.338,485,398.4,471.5,387.4,84.2,473.1,388.6,84.4
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,18:17,492.5,2,4.73,396.3,2,4.86,1016.8,23.4,98.07,22.394,35.347,494.9,398.3,482,388,94.1,483.6,389.2,94.4
CRIMP2_158W_21N,21.458,-157.798,2/26/2013,21:17,383.9,2,4.99,395.7,2,5.13,1016.9,23.6,99.01,23.022,35.351,385.9,397.7,375.5,387,-11.5,376.7,388.3,-11.6
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,0:17,344.9,2,5.04,395.3,2,5.13,1015.2,24,100.42,23.803,35.341,346.7,397.4,336.4,385.6,-49.2,337.5,386.8,-49.3
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,3:17,347.2,2,4.86,395.3,2,4.99,1015.2,24.2,101.3,23.728,35.336,348.9,397.3,338.5,385.5,-47,339.6,386.7,-47.1
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,6:17,395.3,2,4.57,395.2,2,4.76,1016.7,24.1,101.09,23.161,35.324,397.2,397.1,386.4,386.3,0.1,387.6,387.6,0.1
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,9:17,435,2,4.69,395.2,2,4.84,1017.5,23.9,100.33,22.596,35.348,437.1,397.2,425.9,387,38.9,427.3,388.3,39
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,12:17,424.6,2,4.62,395,2,4.76,1016.4,23.6,99.82,22.712,35.354,426.6,396.9,415.1,386.2,28.9,416.5,387.5,29
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,15:17,447.5,2,4.59,395.2,2,4.71,1016.3,23.4,99.15,22.424,35.344,449.6,397,437.7,386.5,51.2,439.2,387.8,51.4
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,18:17,472.8,2,4.69,395.2,2,4.79,1018,23.2,98.52,22.124,35.357,475,397.1,463.5,387.5,76,465,388.8,76.3
CRIMP2_158W_21N,21.458,-157.798,2/27/2013,21:17,383.9,2,4.94,394.3,2,4.96,1018.2,23.4,99.41,22.744,35.369,385.8,396.2,376.1,386.3,-10.2,377.3,387.6,-10.2
CRIMP2_158W_21N,21.458,-157.798,2/28/2013,0:17,339.9,2,4.97,394.2,2,5.04,1015.9,23.7,100.88,23.582,35.369,341.6,396.2,331.8,384.8,-53,332.9,386.1,-53.2
CRIMP2_158W_21N,21.458,-157.798,2/28/2013,3:17,356,2,5,394,2,5.06,1015.8,23.9,101.6,23.529,35.369,357.8,396,347.5,384.6,-37.1,348.6,385.9,-37.2
CRIMP2_158W_21N,21.458,-157.798,2/28/2013,6:17,378.3,2,4.63,394.7,2,4.72,1017,23.9,101.59,23.172,35.37,380.1,396.6,369.8,385.9,-16.1,371.1,387.2,-16.1
CRIMP2_158W_21N,21.458,-157.798,2/28/2013,9:17,421,2,4.61,394.5,2,4.69,1017.1,23.8,100.78,22.604,35.373,423,396.3,412,386,26,413.4,387.3,26.1
