Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
cb0baeb391f3be38ab8ebd419419a037	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella	0.9927891312446573
1f6bb7607e91e5ff4a09833565b8a285	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9443049906219286
f1104c0beff6efa35e19af66391474ee	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999524355
2f848dee0027ace0a7609981b94644a7	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea	0.9999999848718573
750d074c8b3baf31b64954654600e99a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__alpha_proteobacterium	0.9309235758948171
03c1c5f0e39c2386e5ad8cb1d79527e3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas	0.9999963641314833
b6e9ce3ab0d0df518945e3f1fde6eeac	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9995954305005907
7427816034ba33eb8f2422b3c3d93343	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Roseospira; s__Roseospira_sp.	0.7346030969937438
bc0a274e7f78fb138860090aa6ad7414	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9998608123519316
d58d2f07190201df565296dfadbdb2ea	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999989
766682944d2d5ad89576e1e8a38940b1	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__Balneola; s__uncultured_Chitinophagaceae	0.9966033882157584
7a649174e33f52c27b4102555ade5243	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55; s__uncultured_Alphaproteobacteria	0.9999999963168307
1f8605596ad38b1b30ab7849e4cdd4a9	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999983
47301fd78ccaac721ffbb3f20568e48d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__uncultured_bacterium	0.7224780636174819
84a6302e0d64597661ac9ba24221e961	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__uncultured_bacterium	0.9001676567795115
323b368f067f3e74d300abb6da1c138d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0.9570352392921978
a46922a7a35c52462b6e56f513d6d669	d__Bacteria	0.8464596100334382
91c4f630c0c7dc4b67605b27dcada321	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_hontreensis	0.9864599918304341
9a12d46048c04e26fc006413955953f7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9967446379464044
7d566cbea4e3606bd81c79311dc5e4fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae; s__Aureicoccus_marinus	0.999999997206956
418a80c1d1db61229f608fcded61dcf8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999999892616926
a69721e6927a4acf828a83e72381f4d0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cylindrotheca_closterium	0.9853516023284415
7432e4f4fcf2890955bcf3f7281285f0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter	0.99999982062457
6426cff70b661b35b4e5c7d8423b9a01	Unassigned	0.8177204887498836
dda1072426940ef53938a7bf6a9a01a7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999942
321ca6c0c2db445105dfb4e77f697eb4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda	0.9999924231006105
6be9772f4ec2e920390884a2c02e2112	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9996802914324345
5943c08e2d99835e091f96763147c18a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter; s__uncultured_Alteromonas	0.8097867907741527
b290812d4f66a27044f43ab93951d184	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999761
4b64028f80586f257a1fc4c9853a3180	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999996
76ff7184f386f1ef5c90e78b5057cf76	d__Bacteria	0.7864000550706295
a0c555cd4a1b8d29ceb41b004d081fb8	Unassigned	0.5906498476459127
9b1d9c90c7ac68bb3f266da8ba230d07	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfobacter; s__uncultured_bacterium	0.7030966353623216
87a3cb6a2f70b890a2db95c11c0f3829	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999452
727d0fc2d944374fd665f99fbb119610	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Planoglabratella_opercularis	0.7162945961974305
