"Plot Title: Tank8"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444038, SEN S/N: 20444038, LBL: Tank 8)","Coupler Detached (LGR S/N: 20444038)","Coupler Attached (LGR S/N: 20444038)","Host Connected (LGR S/N: 20444038)","End Of File (LGR S/N: 20444038)"
548,12/23/18 06:10:00 AM,23.400,,,,
549,12/23/18 06:20:00 AM,23.400,,,,
550,12/23/18 06:30:00 AM,23.400,,,,
551,12/23/18 06:40:00 AM,23.376,,,,
552,12/23/18 06:50:00 AM,23.376,,,,
553,12/23/18 07:00:00 AM,23.376,,,,
554,12/23/18 07:10:00 AM,23.352,,,,
555,12/23/18 07:20:00 AM,23.352,,,,
556,12/23/18 07:30:00 AM,23.352,,,,
557,12/23/18 07:40:00 AM,23.376,,,,
558,12/23/18 07:50:00 AM,23.376,,,,
559,12/23/18 08:00:00 AM,23.376,,,,
560,12/23/18 08:10:00 AM,23.376,,,,
561,12/23/18 08:20:00 AM,23.376,,,,
562,12/23/18 08:30:00 AM,23.376,,,,
563,12/23/18 08:40:00 AM,23.400,,,,
564,12/23/18 08:50:00 AM,23.400,,,,
565,12/23/18 09:00:00 AM,23.400,,,,
566,12/23/18 09:10:00 AM,23.424,,,,
567,12/23/18 09:20:00 AM,23.424,,,,
568,12/23/18 09:30:00 AM,23.448,,,,
569,12/23/18 09:40:00 AM,23.448,,,,
570,12/23/18 09:50:00 AM,23.448,,,,
571,12/23/18 10:00:00 AM,23.472,,,,
572,12/23/18 10:10:00 AM,23.497,,,,
573,12/23/18 10:20:00 AM,23.521,,,,
574,12/23/18 10:30:00 AM,23.545,,,,
575,12/23/18 10:40:00 AM,23.593,,,,
576,12/23/18 10:50:00 AM,23.665,,,,
577,12/23/18 11:00:00 AM,23.737,,,,
578,12/23/18 11:10:00 AM,23.785,,,,
579,12/23/18 11:20:00 AM,23.833,,,,
580,12/23/18 11:30:00 AM,23.905,,,,
581,12/23/18 11:40:00 AM,23.978,,,,
582,12/23/18 11:50:00 AM,23.978,,,,
583,12/23/18 12:00:00 PM,24.026,,,,
584,12/23/18 12:10:00 PM,24.074,,,,
585,12/23/18 12:20:00 PM,24.098,,,,
586,12/23/18 12:30:00 PM,24.122,,,,
587,12/23/18 12:40:00 PM,24.146,,,,
588,12/23/18 12:50:00 PM,24.171,,,,
589,12/23/18 01:00:00 PM,24.219,,,,
590,12/23/18 01:10:00 PM,24.267,,,,
591,12/23/18 01:20:00 PM,24.315,,,,
592,12/23/18 01:30:00 PM,24.363,,,,
593,12/23/18 01:40:00 PM,24.412,,,,
594,12/23/18 01:50:00 PM,24.460,,,,
595,12/23/18 02:00:00 PM,24.484,,,,
596,12/23/18 02:10:00 PM,24.532,,,,
597,12/23/18 02:20:00 PM,24.532,,,,
598,12/23/18 02:30:00 PM,24.532,,,,
599,12/23/18 02:40:00 PM,24.508,,,,
600,12/23/18 02:50:00 PM,24.460,,,,
601,12/23/18 03:00:00 PM,24.412,,,,
602,12/23/18 03:10:00 PM,24.363,,,,
603,12/23/18 03:20:00 PM,24.315,,,,
604,12/23/18 03:30:00 PM,24.291,,,,
605,12/23/18 03:40:00 PM,24.243,,,,
606,12/23/18 03:50:00 PM,24.219,,,,
607,12/23/18 04:00:00 PM,24.171,,,,
608,12/23/18 04:10:00 PM,24.122,,,,
609,12/23/18 04:20:00 PM,24.098,,,,
610,12/23/18 04:30:00 PM,24.050,,,,
611,12/23/18 04:40:00 PM,24.026,,,,
612,12/23/18 04:50:00 PM,23.978,,,,
613,12/23/18 05:00:00 PM,23.954,,,,
614,12/23/18 05:10:00 PM,23.930,,,,
615,12/23/18 05:20:00 PM,23.905,,,,
616,12/23/18 05:30:00 PM,23.881,,,,
617,12/23/18 05:40:00 PM,23.833,,,,
618,12/23/18 05:50:00 PM,23.809,,,,
619,12/23/18 06:00:00 PM,23.785,,,,
620,12/23/18 06:10:00 PM,23.761,,,,
621,12/23/18 06:20:00 PM,23.737,,,,
622,12/23/18 06:30:00 PM,23.737,,,,
623,12/23/18 06:40:00 PM,23.689,,,,
624,12/23/18 06:50:00 PM,23.689,,,,
625,12/23/18 07:00:00 PM,23.665,,,,
626,12/23/18 07:10:00 PM,23.665,,,,
627,12/23/18 07:20:00 PM,23.641,,,,
628,12/23/18 07:30:00 PM,23.617,,,,
629,12/23/18 07:40:00 PM,23.593,,,,
630,12/23/18 07:50:00 PM,23.593,,,,
631,12/23/18 08:00:00 PM,23.569,,,,
632,12/23/18 08:10:00 PM,23.569,,,,
633,12/23/18 08:20:00 PM,23.569,,,,
634,12/23/18 08:30:00 PM,23.569,,,,
635,12/23/18 08:40:00 PM,23.545,,,,
636,12/23/18 08:50:00 PM,23.545,,,,
637,12/23/18 09:00:00 PM,23.521,,,,
638,12/23/18 09:10:00 PM,23.521,,,,
639,12/23/18 09:20:00 PM,23.497,,,,
640,12/23/18 09:30:00 PM,23.497,,,,
641,12/23/18 09:40:00 PM,23.497,,,,
642,12/23/18 09:50:00 PM,23.497,,,,
643,12/23/18 10:00:00 PM,23.472,,,,
644,12/23/18 10:10:00 PM,23.472,,,,
645,12/23/18 10:20:00 PM,23.472,,,,
646,12/23/18 10:30:00 PM,23.448,,,,
647,12/23/18 10:40:00 PM,23.448,,,,
648,12/23/18 10:50:00 PM,23.424,,,,
649,12/23/18 11:00:00 PM,23.424,,,,
650,12/23/18 11:10:00 PM,23.400,,,,
651,12/23/18 11:20:00 PM,23.376,,,,
652,12/23/18 11:30:00 PM,23.376,,,,
653,12/23/18 11:40:00 PM,23.376,,,,
654,12/23/18 11:50:00 PM,23.352,,,,
655,12/24/18 12:00:00 AM,23.352,,,,
656,12/24/18 12:10:00 AM,23.352,,,,
657,12/24/18 12:20:00 AM,23.352,,,,
658,12/24/18 12:30:00 AM,23.352,,,,
659,12/24/18 12:40:00 AM,23.352,,,,
660,12/24/18 12:50:00 AM,23.352,,,,
661,12/24/18 01:00:00 AM,23.352,,,,
662,12/24/18 01:10:00 AM,23.352,,,,
663,12/24/18 01:20:00 AM,23.352,,,,
664,12/24/18 01:30:00 AM,23.352,,,,
665,12/24/18 01:40:00 AM,23.352,,,,
666,12/24/18 01:50:00 AM,23.352,,,,
667,12/24/18 02:00:00 AM,23.352,,,,
668,12/24/18 02:10:00 AM,23.352,,,,
669,12/24/18 02:20:00 AM,23.352,,,,
670,12/24/18 02:30:00 AM,23.352,,,,
671,12/24/18 02:40:00 AM,23.352,,,,
672,12/24/18 02:50:00 AM,23.352,,,,
673,12/24/18 03:00:00 AM,23.352,,,,
674,12/24/18 03:10:00 AM,23.352,,,,
675,12/24/18 03:20:00 AM,23.352,,,,
676,12/24/18 03:30:00 AM,23.328,,,,
677,12/24/18 03:40:00 AM,23.328,,,,
678,12/24/18 03:50:00 AM,23.328,,,,
679,12/24/18 04:00:00 AM,23.352,,,,
680,12/24/18 04:10:00 AM,23.352,,,,
681,12/24/18 04:20:00 AM,23.328,,,,
682,12/24/18 04:30:00 AM,23.328,,,,
683,12/24/18 04:40:00 AM,23.304,,,,
684,12/24/18 04:50:00 AM,23.304,,,,
685,12/24/18 05:00:00 AM,23.280,,,,
686,12/24/18 05:10:00 AM,23.280,,,,
687,12/24/18 05:20:00 AM,23.280,,,,
688,12/24/18 05:30:00 AM,23.280,,,,
689,12/24/18 05:40:00 AM,23.280,,,,
690,12/24/18 05:50:00 AM,23.280,,,,
691,12/24/18 06:00:00 AM,23.280,,,,
692,12/24/18 06:10:00 AM,23.256,,,,
693,12/24/18 06:20:00 AM,23.256,,,,
694,12/24/18 06:30:00 AM,23.256,,,,
695,12/24/18 06:40:00 AM,23.256,,,,
696,12/24/18 06:50:00 AM,23.256,,,,
697,12/24/18 07:00:00 AM,23.256,,,,
698,12/24/18 07:10:00 AM,23.256,,,,
699,12/24/18 07:20:00 AM,23.232,,,,
700,12/24/18 07:30:00 AM,23.232,,,,
701,12/24/18 07:40:00 AM,23.232,,,,
702,12/24/18 07:50:00 AM,23.232,,,,
703,12/24/18 08:00:00 AM,23.256,,,,
704,12/24/18 08:10:00 AM,23.256,,,,
705,12/24/18 08:20:00 AM,23.280,,,,
706,12/24/18 08:30:00 AM,23.304,,,,
707,12/24/18 08:40:00 AM,23.304,,,,
708,12/24/18 08:50:00 AM,23.328,,,,
709,12/24/18 09:00:00 AM,23.352,,,,
710,12/24/18 09:10:00 AM,23.376,,,,
711,12/24/18 09:20:00 AM,23.400,,,,
712,12/24/18 09:30:00 AM,23.424,,,,
713,12/24/18 09:40:00 AM,23.448,,,,
714,12/24/18 09:50:00 AM,23.472,,,,
715,12/24/18 10:00:00 AM,23.497,,,,
716,12/24/18 10:10:00 AM,23.521,,,,
717,12/24/18 10:20:00 AM,23.545,,,,
718,12/24/18 10:30:00 AM,23.569,,,,
719,12/24/18 10:40:00 AM,23.593,,,,
720,12/24/18 10:50:00 AM,23.617,,,,
721,12/24/18 11:00:00 AM,23.641,,,,
722,12/24/18 11:10:00 AM,23.665,,,,
723,12/24/18 11:20:00 AM,23.689,,,,
724,12/24/18 11:30:00 AM,23.689,,,,
725,12/24/18 11:40:00 AM,23.689,,,,
726,12/24/18 11:50:00 AM,23.689,,,,
727,12/24/18 12:00:00 PM,23.713,,,,
728,12/24/18 12:10:00 PM,23.713,,,,
729,12/24/18 12:20:00 PM,23.713,,,,
730,12/24/18 12:30:00 PM,23.737,,,,
731,12/24/18 12:40:00 PM,23.737,,,,
732,12/24/18 12:50:00 PM,23.737,,,,
733,12/24/18 01:00:00 PM,23.761,,,,
734,12/24/18 01:10:00 PM,23.761,,,,
735,12/24/18 01:20:00 PM,23.761,,,,
736,12/24/18 01:30:00 PM,23.761,,,,
737,12/24/18 01:40:00 PM,23.761,,,,
738,12/24/18 01:50:00 PM,23.785,,,,
739,12/24/18 02:00:00 PM,23.809,,,,
740,12/24/18 02:10:00 PM,23.809,,,,
741,12/24/18 02:20:00 PM,23.833,,,,
742,12/24/18 02:30:00 PM,23.833,,,,
743,12/24/18 02:40:00 PM,23.833,,,,
744,12/24/18 02:50:00 PM,23.857,,,,
745,12/24/18 03:00:00 PM,23.857,,,,
746,12/24/18 03:10:00 PM,23.857,,,,
747,12/24/18 03:20:00 PM,23.857,,,,
748,12/24/18 03:30:00 PM,23.857,,,,
749,12/24/18 03:40:00 PM,23.857,,,,
750,12/24/18 03:50:00 PM,23.857,,,,
751,12/24/18 04:00:00 PM,23.833,,,,
752,12/24/18 04:10:00 PM,23.833,,,,
753,12/24/18 04:20:00 PM,23.833,,,,
754,12/24/18 04:30:00 PM,23.833,,,,
755,12/24/18 04:40:00 PM,23.809,,,,
756,12/24/18 04:50:00 PM,23.809,,,,
757,12/24/18 05:00:00 PM,23.809,,,,
758,12/24/18 05:10:00 PM,23.785,,,,
759,12/24/18 05:20:00 PM,23.785,,,,
760,12/24/18 05:30:00 PM,23.785,,,,
761,12/24/18 05:40:00 PM,23.761,,,,
762,12/24/18 05:50:00 PM,23.761,,,,
763,12/24/18 06:00:00 PM,23.737,,,,
764,12/24/18 06:10:00 PM,23.737,,,,
765,12/24/18 06:20:00 PM,23.713,,,,
766,12/24/18 06:30:00 PM,23.713,,,,
767,12/24/18 06:40:00 PM,23.713,,,,
768,12/24/18 06:50:00 PM,23.689,,,,
769,12/24/18 07:00:00 PM,23.689,,,,
770,12/24/18 07:10:00 PM,23.689,,,,
771,12/24/18 07:20:00 PM,23.689,,,,
772,12/24/18 07:30:00 PM,23.665,,,,
773,12/24/18 07:40:00 PM,23.665,,,,
774,12/24/18 07:50:00 PM,23.665,,,,
775,12/24/18 08:00:00 PM,23.641,,,,
776,12/24/18 08:10:00 PM,23.641,,,,
777,12/24/18 08:20:00 PM,23.641,,,,
778,12/24/18 08:30:00 PM,23.617,,,,
779,12/24/18 08:40:00 PM,23.617,,,,
780,12/24/18 08:50:00 PM,23.617,,,,
781,12/24/18 09:00:00 PM,23.593,,,,
782,12/24/18 09:10:00 PM,23.593,,,,
783,12/24/18 09:20:00 PM,23.593,,,,
784,12/24/18 09:30:00 PM,23.569,,,,
785,12/24/18 09:40:00 PM,23.569,,,,
786,12/24/18 09:50:00 PM,23.569,,,,
787,12/24/18 10:00:00 PM,23.569,,,,
788,12/24/18 10:10:00 PM,23.569,,,,
789,12/24/18 10:20:00 PM,23.569,,,,
790,12/24/18 10:30:00 PM,23.569,,,,
791,12/24/18 10:40:00 PM,23.545,,,,
792,12/24/18 10:50:00 PM,23.545,,,,
793,12/24/18 11:00:00 PM,23.545,,,,
794,12/24/18 11:10:00 PM,23.545,,,,
795,12/24/18 11:20:00 PM,23.545,,,,
796,12/24/18 11:30:00 PM,23.545,,,,
797,12/24/18 11:40:00 PM,23.545,,,,
798,12/24/18 11:50:00 PM,23.545,,,,
799,12/25/18 12:00:00 AM,23.521,,,,
800,12/25/18 12:10:00 AM,23.545,,,,
801,12/25/18 12:20:00 AM,23.545,,,,
802,12/25/18 12:30:00 AM,23.545,,,,
803,12/25/18 12:40:00 AM,23.545,,,,
804,12/25/18 12:50:00 AM,23.545,,,,
805,12/25/18 01:00:00 AM,23.545,,,,
806,12/25/18 01:10:00 AM,23.545,,,,
807,12/25/18 01:20:00 AM,23.545,,,,
808,12/25/18 01:30:00 AM,23.545,,,,
809,12/25/18 01:40:00 AM,23.545,,,,
810,12/25/18 01:50:00 AM,23.545,,,,
811,12/25/18 02:00:00 AM,23.545,,,,
812,12/25/18 02:10:00 AM,23.545,,,,
813,12/25/18 02:20:00 AM,23.545,,,,
814,12/25/18 02:30:00 AM,23.545,,,,
815,12/25/18 02:40:00 AM,23.545,,,,
816,12/25/18 02:50:00 AM,23.545,,,,
817,12/25/18 03:00:00 AM,23.545,,,,
818,12/25/18 03:10:00 AM,23.521,,,,
819,12/25/18 03:20:00 AM,23.521,,,,
820,12/25/18 03:30:00 AM,23.521,,,,
821,12/25/18 03:40:00 AM,23.521,,,,
822,12/25/18 03:50:00 AM,23.521,,,,
823,12/25/18 04:00:00 AM,23.521,,,,
824,12/25/18 04:10:00 AM,23.521,,,,
825,12/25/18 04:20:00 AM,23.521,,,,
826,12/25/18 04:30:00 AM,23.521,,,,
827,12/25/18 04:40:00 AM,23.521,,,,
828,12/25/18 04:50:00 AM,23.497,,,,
829,12/25/18 05:00:00 AM,23.497,,,,
830,12/25/18 05:10:00 AM,23.497,,,,
831,12/25/18 05:20:00 AM,23.497,,,,
832,12/25/18 05:30:00 AM,23.497,,,,
833,12/25/18 05:40:00 AM,23.497,,,,
834,12/25/18 05:50:00 AM,23.497,,,,
835,12/25/18 06:00:00 AM,23.497,,,,
836,12/25/18 06:10:00 AM,23.472,,,,
837,12/25/18 06:20:00 AM,23.472,,,,
838,12/25/18 06:30:00 AM,23.472,,,,
839,12/25/18 06:40:00 AM,23.472,,,,
840,12/25/18 06:50:00 AM,23.497,,,,
841,12/25/18 07:00:00 AM,23.497,,,,
842,12/25/18 07:10:00 AM,23.497,,,,
843,12/25/18 07:20:00 AM,23.497,,,,
844,12/25/18 07:30:00 AM,23.521,,,,
845,12/25/18 07:40:00 AM,23.521,,,,
846,12/25/18 07:50:00 AM,23.521,,,,
847,12/25/18 08:00:00 AM,23.521,,,,
848,12/25/18 08:10:00 AM,23.545,,,,
849,12/25/18 08:20:00 AM,23.545,,,,
850,12/25/18 08:30:00 AM,23.569,,,,
851,12/25/18 08:40:00 AM,23.569,,,,
852,12/25/18 08:50:00 AM,23.569,,,,
853,12/25/18 09:00:00 AM,23.569,,,,
854,12/25/18 09:10:00 AM,23.593,,,,
855,12/25/18 09:20:00 AM,23.593,,,,
856,12/25/18 09:30:00 AM,23.617,,,,
857,12/25/18 09:40:00 AM,23.617,,,,
858,12/25/18 09:50:00 AM,23.617,,,,
859,12/25/18 10:00:00 AM,23.641,,,,
860,12/25/18 10:10:00 AM,23.689,,,,
861,12/25/18 10:20:00 AM,23.713,,,,
862,12/25/18 10:30:00 AM,23.737,,,,
863,12/25/18 10:40:00 AM,23.761,,,,
864,12/25/18 10:50:00 AM,23.785,,,,
865,12/25/18 11:00:00 AM,23.785,,,,
866,12/25/18 11:10:00 AM,23.809,,,,
867,12/25/18 11:20:00 AM,23.833,,,,
868,12/25/18 11:30:00 AM,23.857,,,,
869,12/25/18 11:40:00 AM,23.881,,,,
870,12/25/18 11:50:00 AM,23.857,,,,
871,12/25/18 12:00:00 PM,23.857,,,,
872,12/25/18 12:10:00 PM,23.881,,,,
873,12/25/18 12:20:00 PM,23.881,,,,
874,12/25/18 12:30:00 PM,23.905,,,,
875,12/25/18 12:40:00 PM,23.881,,,,
876,12/25/18 12:50:00 PM,23.905,,,,
877,12/25/18 01:00:00 PM,23.905,,,,
878,12/25/18 01:10:00 PM,23.905,,,,
879,12/25/18 01:20:00 PM,23.930,,,,
880,12/25/18 01:30:00 PM,23.930,,,,
881,12/25/18 01:40:00 PM,23.930,,,,
882,12/25/18 01:50:00 PM,23.930,,,,
883,12/25/18 02:00:00 PM,23.930,,,,
884,12/25/18 02:10:00 PM,23.930,,,,
885,12/25/18 02:20:00 PM,23.930,,,,
886,12/25/18 02:30:00 PM,23.905,,,,
887,12/25/18 02:40:00 PM,23.905,,,,
888,12/25/18 02:50:00 PM,23.930,,,,
889,12/25/18 03:00:00 PM,23.930,,,,
890,12/25/18 03:10:00 PM,23.930,,,,
891,12/25/18 03:20:00 PM,23.930,,,,
892,12/25/18 03:30:00 PM,23.930,,,,
893,12/25/18 03:40:00 PM,23.930,,,,
894,12/25/18 03:50:00 PM,23.905,,,,
895,12/25/18 04:00:00 PM,23.905,,,,
896,12/25/18 04:10:00 PM,23.905,,,,
897,12/25/18 04:20:00 PM,23.881,,,,
898,12/25/18 04:30:00 PM,23.881,,,,
899,12/25/18 04:40:00 PM,23.857,,,,
900,12/25/18 04:50:00 PM,23.857,,,,
901,12/25/18 05:00:00 PM,23.833,,,,
902,12/25/18 05:10:00 PM,23.833,,,,
903,12/25/18 05:20:00 PM,23.809,,,,
904,12/25/18 05:30:00 PM,23.809,,,,
905,12/25/18 05:40:00 PM,23.785,,,,
906,12/25/18 05:50:00 PM,23.785,,,,
907,12/25/18 06:00:00 PM,23.785,,,,
908,12/25/18 06:10:00 PM,23.761,,,,
909,12/25/18 06:20:00 PM,23.761,,,,
910,12/25/18 06:30:00 PM,23.737,,,,
911,12/25/18 06:40:00 PM,23.737,,,,
912,12/25/18 06:50:00 PM,23.713,,,,
913,12/25/18 07:00:00 PM,23.713,,,,
914,12/25/18 07:10:00 PM,23.713,,,,
915,12/25/18 07:20:00 PM,23.713,,,,
916,12/25/18 07:30:00 PM,23.713,,,,
917,12/25/18 07:40:00 PM,23.713,,,,
918,12/25/18 07:50:00 PM,23.713,,,,
919,12/25/18 08:00:00 PM,23.713,,,,
920,12/25/18 08:10:00 PM,23.713,,,,
921,12/25/18 08:20:00 PM,23.713,,,,
922,12/25/18 08:30:00 PM,23.713,,,,
923,12/25/18 08:40:00 PM,23.689,,,,
924,12/25/18 08:50:00 PM,23.689,,,,
925,12/25/18 09:00:00 PM,23.689,,,,
926,12/25/18 09:10:00 PM,23.665,,,,
927,12/25/18 09:20:00 PM,23.665,,,,
928,12/25/18 09:30:00 PM,23.665,,,,
929,12/25/18 09:40:00 PM,23.665,,,,
930,12/25/18 09:50:00 PM,23.641,,,,
931,12/25/18 10:00:00 PM,23.641,,,,
932,12/25/18 10:10:00 PM,23.641,,,,
933,12/25/18 10:20:00 PM,23.641,,,,
934,12/25/18 10:30:00 PM,23.617,,,,
935,12/25/18 10:40:00 PM,23.617,,,,
936,12/25/18 10:50:00 PM,23.617,,,,
937,12/25/18 11:00:00 PM,23.617,,,,
938,12/25/18 11:10:00 PM,23.593,,,,
939,12/25/18 11:20:00 PM,23.593,,,,
940,12/25/18 11:30:00 PM,23.593,,,,
941,12/25/18 11:40:00 PM,23.593,,,,
942,12/25/18 11:50:00 PM,23.569,,,,
943,12/26/18 12:00:00 AM,23.569,,,,
944,12/26/18 12:10:00 AM,23.569,,,,
945,12/26/18 12:20:00 AM,23.569,,,,
946,12/26/18 12:30:00 AM,23.569,,,,
947,12/26/18 12:40:00 AM,23.545,,,,
948,12/26/18 12:50:00 AM,23.545,,,,
949,12/26/18 01:00:00 AM,23.545,,,,
950,12/26/18 01:10:00 AM,23.521,,,,
951,12/26/18 01:20:00 AM,23.521,,,,
952,12/26/18 01:30:00 AM,23.521,,,,
953,12/26/18 01:40:00 AM,23.521,,,,
954,12/26/18 01:50:00 AM,23.497,,,,
955,12/26/18 02:00:00 AM,23.497,,,,
956,12/26/18 02:10:00 AM,23.497,,,,
957,12/26/18 02:20:00 AM,23.497,,,,
958,12/26/18 02:30:00 AM,23.497,,,,
959,12/26/18 02:40:00 AM,23.472,,,,
960,12/26/18 02:50:00 AM,23.497,,,,
961,12/26/18 03:00:00 AM,23.472,,,,
962,12/26/18 03:10:00 AM,23.472,,,,
963,12/26/18 03:20:00 AM,23.472,,,,
964,12/26/18 03:30:00 AM,23.472,,,,
965,12/26/18 03:40:00 AM,23.448,,,,
966,12/26/18 03:50:00 AM,23.448,,,,
967,12/26/18 04:00:00 AM,23.448,,,,
968,12/26/18 04:10:00 AM,23.448,,,,
969,12/26/18 04:20:00 AM,23.448,,,,
970,12/26/18 04:30:00 AM,23.448,,,,
971,12/26/18 04:40:00 AM,23.448,,,,
972,12/26/18 04:50:00 AM,23.448,,,,
973,12/26/18 05:00:00 AM,23.448,,,,
974,12/26/18 05:10:00 AM,23.448,,,,
975,12/26/18 05:20:00 AM,23.448,,,,
976,12/26/18 05:30:00 AM,23.448,,,,
977,12/26/18 05:40:00 AM,23.472,,,,
978,12/26/18 05:50:00 AM,23.448,,,,
979,12/26/18 06:00:00 AM,23.424,,,,
980,12/26/18 06:10:00 AM,23.424,,,,
981,12/26/18 06:20:00 AM,23.400,,,,
982,12/26/18 06:30:00 AM,23.424,,,,
983,12/26/18 06:40:00 AM,23.448,,,,
984,12/26/18 06:50:00 AM,23.448,,,,
985,12/26/18 07:00:00 AM,23.448,,,,
986,12/26/18 07:10:00 AM,23.448,,,,
987,12/26/18 07:20:00 AM,23.448,,,,
988,12/26/18 07:30:00 AM,23.448,,,,
989,12/26/18 07:40:00 AM,23.448,,,,
990,12/26/18 07:50:00 AM,23.448,,,,
991,12/26/18 08:00:00 AM,23.448,,,,
992,12/26/18 08:10:00 AM,23.472,,,,
993,12/26/18 08:20:00 AM,23.497,,,,
994,12/26/18 08:30:00 AM,23.497,,,,
995,12/26/18 08:40:00 AM,23.521,,,,
996,12/26/18 08:50:00 AM,23.521,,,,
997,12/26/18 09:00:00 AM,23.545,,,,
998,12/26/18 09:10:00 AM,23.569,,,,
999,12/26/18 09:20:00 AM,23.569,,,,
1000,12/26/18 09:30:00 AM,23.593,,,,
1001,12/26/18 09:40:00 AM,23.617,,,,
1002,12/26/18 09:50:00 AM,23.641,,,,
1003,12/26/18 10:00:00 AM,23.665,,,,
1004,12/26/18 10:10:00 AM,23.713,,,,
1005,12/26/18 10:20:00 AM,23.737,,,,
1006,12/26/18 10:30:00 AM,23.785,,,,
1007,12/26/18 10:40:00 AM,23.809,,,,
1008,12/26/18 10:50:00 AM,23.833,,,,
1009,12/26/18 11:00:00 AM,23.905,,,,
1010,12/26/18 11:10:00 AM,23.954,,,,
1011,12/26/18 11:20:00 AM,24.002,,,,
1012,12/26/18 11:30:00 AM,24.050,,,,
1013,12/26/18 11:40:00 AM,24.122,,,,
1014,12/26/18 11:50:00 AM,24.195,,,,
1015,12/26/18 12:00:00 PM,24.267,,,,
1016,12/26/18 12:10:00 PM,24.291,,,,
1017,12/26/18 12:20:00 PM,24.339,,,,
1018,12/26/18 12:30:00 PM,24.388,,,,
1019,12/26/18 12:40:00 PM,25.671,,,,
1020,12/26/18 12:43:22 PM,,,Logged,,
1021,12/26/18 12:43:30 PM,,,,Logged,
1022,12/26/18 12:44:07 PM,,Logged,,,
1023,12/26/18 12:50:00 PM,26.451,,,,
1024,12/26/18 01:00:00 PM,24.895,,,,
1025,12/26/18 01:10:00 PM,24.629,,,,
1026,12/26/18 01:20:00 PM,24.677,,,,
1027,12/26/18 01:30:00 PM,24.702,,,,
1028,12/26/18 01:40:00 PM,24.774,,,,
1029,12/26/18 01:50:00 PM,24.823,,,,
1030,12/26/18 02:00:00 PM,24.871,,,,
1031,12/26/18 02:10:00 PM,24.847,,,,
1032,12/26/18 02:20:00 PM,24.847,,,,
1033,12/26/18 02:30:00 PM,24.847,,,,
1034,12/26/18 02:40:00 PM,24.823,,,,
1035,12/26/18 02:50:00 PM,24.798,,,,
1036,12/26/18 03:00:00 PM,24.798,,,,
1037,12/26/18 03:10:00 PM,24.750,,,,
1038,12/26/18 03:20:00 PM,24.726,,,,
1039,12/26/18 03:30:00 PM,24.726,,,,
1040,12/26/18 03:40:00 PM,24.702,,,,
1041,12/26/18 03:50:00 PM,24.677,,,,
1042,12/26/18 04:00:00 PM,24.653,,,,
1043,12/26/18 04:10:00 PM,24.629,,,,
1044,12/26/18 04:20:00 PM,24.605,,,,
1045,12/26/18 04:30:00 PM,24.581,,,,
1046,12/26/18 04:40:00 PM,24.532,,,,
1047,12/26/18 04:50:00 PM,24.508,,,,
1048,12/26/18 05:00:00 PM,24.484,,,,
1049,12/26/18 05:10:00 PM,24.484,,,,
1050,12/26/18 05:20:00 PM,24.460,,,,
1051,12/26/18 05:30:00 PM,24.436,,,,
1052,12/26/18 05:40:00 PM,24.412,,,,
1053,12/26/18 05:50:00 PM,24.412,,,,
1054,12/26/18 06:00:00 PM,24.388,,,,
1055,12/26/18 06:10:00 PM,24.363,,,,
1056,12/26/18 06:20:00 PM,24.363,,,,
1057,12/26/18 06:30:00 PM,24.339,,,,
1058,12/26/18 06:40:00 PM,24.315,,,,
1059,12/26/18 06:50:00 PM,24.315,,,,
1060,12/26/18 07:00:00 PM,24.291,,,,
1061,12/26/18 07:10:00 PM,24.267,,,,
1062,12/26/18 07:20:00 PM,24.267,,,,
1063,12/26/18 07:30:00 PM,24.243,,,,
1064,12/26/18 07:40:00 PM,24.243,,,,
1065,12/26/18 07:50:00 PM,24.243,,,,
1066,12/26/18 08:00:00 PM,24.219,,,,
1067,12/26/18 08:10:00 PM,24.219,,,,
1068,12/26/18 08:20:00 PM,24.195,,,,
1069,12/26/18 08:30:00 PM,24.171,,,,
1070,12/26/18 08:40:00 PM,24.171,,,,
1071,12/26/18 08:50:00 PM,24.146,,,,
1072,12/26/18 09:00:00 PM,24.122,,,,
1073,12/26/18 09:10:00 PM,24.122,,,,
1074,12/26/18 09:20:00 PM,24.098,,,,
1075,12/26/18 09:30:00 PM,24.098,,,,
1076,12/26/18 09:40:00 PM,24.074,,,,
1077,12/26/18 09:50:00 PM,24.050,,,,
1078,12/26/18 10:00:00 PM,24.026,,,,
1079,12/26/18 10:10:00 PM,24.026,,,,
1080,12/26/18 10:20:00 PM,24.002,,,,
1081,12/26/18 10:30:00 PM,24.002,,,,
1082,12/26/18 10:40:00 PM,23.978,,,,
1083,12/26/18 10:50:00 PM,23.978,,,,
1084,12/26/18 11:00:00 PM,23.954,,,,
1085,12/26/18 11:10:00 PM,23.954,,,,
1086,12/26/18 11:20:00 PM,23.930,,,,
1087,12/26/18 11:30:00 PM,23.930,,,,
1088,12/26/18 11:40:00 PM,23.905,,,,
1089,12/26/18 11:50:00 PM,23.905,,,,
1090,12/27/18 12:00:00 AM,23.881,,,,
1091,12/27/18 12:10:00 AM,23.857,,,,
1092,12/27/18 12:20:00 AM,23.857,,,,
1093,12/27/18 12:30:00 AM,23.833,,,,
1094,12/27/18 12:40:00 AM,23.833,,,,
1095,12/27/18 12:50:00 AM,23.833,,,,
1096,12/27/18 01:00:00 AM,23.809,,,,
1097,12/27/18 01:10:00 AM,23.809,,,,
