Plug_ID,Species,Treatment,Temperature,CO2,Timepoint,partner,AFDW.mg.cm2,AFDW.mg.cells
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
1084,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.548833537158445,2.9945676776821957e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Host,2.3294390287545643,7.138071525577267e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2058,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Host,1.5661057720780505,3.324581258488008e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,2.051599169824766,6.25803531009506e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
2062,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.9616871108553635,2.933454051607073e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1778,Pocillopora acuta,HTHC,High,High,6 week,Sym,0.9621419794552989,2.8417836124944647e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
1534,Montipora capitata,ATAC,Ambient,Ambient,4 week,Host,2.6470750782627848,3.6668175645088427e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
2060,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,1.4160117383696014,4.339067451335375e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1234,Montipora capitata,HTAC,High,Ambient,2 week,Host,2.8322507391652576,6.1602535083747185e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1572,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9601903864997674,7.993662290629312e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Host,3.2890404886015987,2.7501131733816353e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1215,Pocillopora acuta,ATHC,Ambient,High,12 week,Host,2.4566247254295566,3.923494794024457e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
1439,Pocillopora acuta,HTHC,High,High,1 week,Host,1.8061323083265328,5.5002263467632215e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
2871,Pocillopora acuta,ATHC,Ambient,High,1 week,Host,2.1451260408783153,7.333635129017615e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1412,Pocillopora acuta,HTHC,High,High,1 week,Sym,0.7944451918319075,1.329221367134392e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1208,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.6992499773730727,2.163422363060212e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1228,Pocillopora acuta,HTHC,High,High,4 week,Host,1.4585888264682605,6.9669533725667085e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1738,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,1.9546655549354586,9.77818017202355e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
1630,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,2.9235811088289467,5.915799004074254e-6
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2063,Pocillopora acuta,HTAC,High,Ambient,1 week,Host,3.0915535504970584,1.0707107288365596e-5
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
2982,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.6842718866255164,2.6889995473065443e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
1695,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.3571456834978264,1.9709144409235174e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
2168,Montipora capitata,HTHC,High,High,1 week,Host,4.9972985657036135,8.69035762788592e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Host,1.7324263469019192,7.150294250792273e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Host,2.183328380379154,6.649162516976071e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2729,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,1.9770865128092334,6.209144409234934e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2669,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,2.6612612829687197,6.551380715255789e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2011,Montipora capitata,HTHC,High,High,12 week,Host,1.799473791400803,5.830239927568915e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
2872,Montipora capitata,ATHC,Ambient,High,16 week,Sym,1.187525705702637,3.3918062471706405e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
1210,Montipora capitata,ATAC,Ambient,Ambient,12 week,Host,2.050104816489412,3.960162969669586e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2010,Montipora capitata,HTHC,High,High,2 week,Host,2.418594635594573,3.5934812132185924e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2532,Montipora capitata,ATHC,Ambient,High,12 week,Host,3.2790905275887536,5.3902218198278715e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
2978,Montipora capitata,ATHC,Ambient,High,16 week,Host,2.5076738862581567,4.033499320959747e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1565,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.9665182200730909,4.76686283386147e-6
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1629,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.9594271101285115,7.2602987777274944e-06
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1443,Montipora capitata,ATAC,Ambient,Ambient,6 week,Host,1.090389396123725,5.353553644183041e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
1217,Pocillopora acuta,ATHC,Ambient,High,4 week,Host,1.332606926203825,4.15572657310991e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2565,Montipora capitata,ATHC,Ambient,High,12 week,Host,1.1433540796735402,3.190131281122661e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
2301,Montipora capitata,ATAC,Ambient,Ambient,16 week,Host,1.7475152014102289,6.710276143051148e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1067,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,2.1987781908878246,6.930285196921556e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
1272,Montipora capitata,HTHC,High,High,16 week,Host,1.6541186214925467,4.522408329560881e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
2394,Montipora capitata,ATAC,Ambient,Ambient,1 week,Host,1.1052965103180246,8.140334993209677e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1638,Montipora capitata,HTAC,High,Ambient,16 week,Host,1.3923969572565065,8.800362154821133e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1127,Montipora capitata,HTHC,High,High,1 week,Host,2.5633676356667103,3.2267994567677586e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1333,Montipora capitata,HTAC,High,Ambient,1 week,Host,1.932128543450143,6.050248981439648e-6
1568,Montipora capitata,HTAC,High,Ambient,16 week,Host,2.2328444616667102,1.2100497962879354e-5
