PLUG.ID,Species,Tank,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C,Days,QC,Notes
1607,Pacuta,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.335,27.96,NA,,
1607,Pacuta,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.413,28.26,7,,"broke off after weigh, reglued"
1607,Pacuta,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.494,27.87,14,,
1263,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,1.705,29.33,29,,
1607,Pacuta,Tank8,ATAC,Phys,20181102,11/2/18,Time4,2.622,27,42,,
1607,Pacuta,Tank8,ATAC,Phys,20181115,11/15/18,Time5,2.619,26.35,,,
1607,Pacuta,Tank8,ATAC,Phys,20181129,11/29/18,Time6,2.6,26.14,,,
1608,Mcapitata,Tank10,HTHC,Phys,20181213,12/13/18,Time7,2.292,24.05,,,
1608,Mcapitata,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.063,27.96,NA,,
1608,Mcapitata,Tank10,HTHC,Phys,20180928,9/28/18,Time1,2.088,28.81,7,,
1608,Mcapitata,Tank10,HTHC,Phys,20181005,10/5/18,Time2,2.117,29.24,14,,
1266,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.572,29.27,29,,
1608,Mcapitata,Tank10,HTHC,Phys,20181101,11/1/18,Time4,2.201,28.47,41,,
1608,Mcapitata,Tank10,HTHC,Phys,20181116,11/16/18,Time5,2.237,29.18,,,
1608,Mcapitata,Tank10,HTHC,Phys,20181129,11/29/18,Time6,2.235,25.99,,,
1612,Pacuta,Tank5,HTHC,Phys,20180920,9/20/18,Time0,3.496,27.95,NA,,
1612,Pacuta,Tank5,HTHC,Phys,20180928,9/28/18,Time1,3.524,29,8,,
1612,Pacuta,Tank5,HTHC,Phys,20180928,9/28/18,Time1b,3.432,29,7,,"reweighed, new initial weight"
1612,Pacuta,Tank5,HTHC,Phys,20181004,10/4/18,Time2,3.434,29.35,14,,
1267,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,4.248,29.41,29,,
1612,Pacuta,Tank5,HTHC,Phys,20181101,11/1/18,Time4,3.494,28.73,42,,
1613,Pacuta,Tank4,HTAC,Phys no weigh,20181101,11/1/18,Time4,5.634,29.43,42,,Phys no weigh
1613,Pacuta,Tank4,HTAC,Phys no weigh,20181116,11/16/18,Time5,5.768,28.89,,,Phys no weigh
1613,Pacuta,Tank4,HTAC,Phys,20181129,11/29/18,Time6,5.63,26.25,,,
1614,Pacuta,Tank4,HTAC,Molecular,20181101,11/1/18,Time4,2.384,29.49,42,,Molecular
1614,Pacuta,Tank4,HTAC,Phys,20181116,11/16/18,Time5,2.516,29.01,,,
1614,Pacuta,Tank4,HTAC,Phys,20181129,11/29/18,Time6,2.376,26.25,,,
1615,Pacuta,Tank4,HTAC,Phys,20180920,9/20/18,Time0,3.508,27.99,NA,,
1615,Pacuta,Tank4,HTAC,Phys,20180928,9/28/18,Time1,2.528,28.9,8,,
1615,Pacuta,Tank4,HTAC,Phys,20181004,10/4/18,Time2,3.536,29.37,14,,
1268,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,1.746,29.4,29,,
1615,Pacuta,Tank4,HTAC,Phys,20181101,11/1/18,Time4,3.605,29.51,42,,
1615,Pacuta,Tank4,HTAC,Phys,20181116,11/16/18,Time5,3.73,28.93,,,
1615,Pacuta,Tank4,HTAC,Phys,20181129,11/29/18,Time6,3.59,26.25,,,
1616,Mcapitata,Tank6,ATAC,Phys,20181213,12/13/18,Time7,2.64,24.05,,,
1616,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.12,28.07,NA,,
1616,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.15,27.52,6,,
1616,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.19,28.07,13,,
1275,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.639,29.37,29,,
1616,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,2.355,26.88,42,,
1616,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,2.416,26.33,,,
1616,Mcapitata,Tank6,ATAC,Phys,20181129,11/29/18,Time6,2.551,26.17,,,
1616,Mcapitata,Tank6,ATAC,Phys,20181227,12/27/18,Time8,2.677,24.54,,,
1616,Mcapitata,Tank6,ATAC,Phys,20190110,1/10/19,Time9,2.835,23.76,,,
1618,Pacuta,Tank5,HTHC,Phys,20180920,9/20/18,Time0,3.6,27.95,NA,,
1618,Pacuta,Tank5,HTHC,Phys,20180928,9/28/18,Time1,3.657,29.03,8,,weighed then reglued then reweighed as Time 1b
1618,Pacuta,Tank5,HTHC,Phys,20180928,9/28/18,Time1b,3.591,29,7,,"reweighed, new initial weight"
1618,Pacuta,Tank5,HTHC,Phys,20181004,10/4/18,Time2,3.628,29.41,14,,
1284,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,3.724,29.12,29,,
1618,Pacuta,Tank5,HTHC,Phys,20181101,11/1/18,Time4,3.762,28.65,42,,
1618,Pacuta,Tank5,HTHC,Phys,20181116,11/16/18,Time5,3.748,29.41,,,
1619,Pacuta,Tank5,HTHC,Phys,20180920,9/20/18,Time0,1.952,27.94,NA,,
1619,Pacuta,Tank5,HTHC,Phys,20180927,9/27/18,Time1,1.973,28.43,7,,
1619,Pacuta,Tank5,HTHC,Phys,20181004,10/4/18,Time2,1.987,29.4,14,,
1285,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,3.118,29.11,29,,
1619,Pacuta,Tank5,HTHC,Phys,20181101,11/1/18,Time4,2.051,28.66,42,,
1623,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,1.789,28.06,NA,,
1623,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,1.823,27.46,6,,
1623,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,1.854,28.07,13,,
1286,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.055,29.1,29,,
1623,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,2.026,26.9,42,,
1624,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.969,27.97,NA,,
1624,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,3.024,28.72,7,,
1624,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,3.072,29.05,14,,
1287,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.615,29.12,29,,
1624,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,3.212,28.82,41,,
1624,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,3.257,29.34,,,
1627,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.028,28.09,NA,,
1627,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.088,27.53,6,,
1627,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.085,28.07,13,,
1288,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,3.277,29.33,29,,
1627,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,2.116,26.84,42,,
1630,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.778,28.18,NA,,
1630,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.847,27.43,6,,
1630,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.892,28.06,13,,
1292,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,4.138,29.26,29,,
1630,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,2.984,26.85,42,,
1630,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,2.815,26.31,,,
1631,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.496,28.14,NA,,
1631,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.539,27.52,6,,
1631,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.591,28.05,13,,
1298,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,6.994,29.08,29,,
1631,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,2.779,26.84,42,,
1631,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,2.84,26.32,,,
1632,Mcapitata,Tank7,HTAC,Phys,20181213,12/13/18,Time7,2.274,24.07,,,
1632,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.553,27.97,NA,,
1632,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.582,28.72,7,,
1632,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,2.6,28.85,14,,
1302,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.876,29.1,29,,
1632,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,2.657,28.96,41,,
1632,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,2.69,29.38,,,
1632,Mcapitata,Tank7,HTAC,Phys,20181129,11/29/18,Time6,2.695,26.26,,,
1632,Mcapitata,Tank7,HTAC,Phys,20181227,12/27/18,Time8,2.744,24.63,,,
1632,Mcapitata,Tank7,HTAC,Phys,20190110,1/10/19,Time9,2.783,23.84,,,
1634,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.259,27.97,NA,,
1634,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.271,28.71,7,,
1634,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,2.274,28.95,14,,
1306,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,4.472,29.09,29,,
1634,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,2.302,28.97,41,,
1634,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,2.282,29.18,,,
1634,Mcapitata,Tank7,HTAC,Phys,20181129,11/29/18,Time6,2.297,26.26,,,
1309,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.359,29.34,29,,
1310,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,1.612,29.38,29,,
1313,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.189,29.09,29,,
1635,Pacuta,Tank6,ATAC,Molecular,20181102,11/2/18,Time4,5.306,26.88,42,,Molecular
1636,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,3.855,28.12,NA,,
1636,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,3.923,27.46,6,,
1636,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,4.105,28.05,13,,
1316,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,3.017,29.32,29,,
1636,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,4.268,26.88,42,,
1636,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,4.297,26.33,,,
1638,Mcapitata,Tank7,HTAC,Phys,20181213,12/13/18,Time7,3.283,24.07,,,
1638,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.916,27.97,NA,,
1638,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.968,28.78,7,,
1638,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,3.01,28.86,14,,
1318,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.566,29.09,29,,
1638,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,3.169,28.93,41,,
1638,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,3.241,29.27,,,
1638,Mcapitata,Tank7,HTAC,Phys,20181129,11/29/18,Time6,3.176,26.26,,,
1638,Mcapitata,Tank7,HTAC,Phys,20181227,12/27/18,Time8,3.434,24.62,,,
1638,Mcapitata,Tank7,HTAC,Phys,20190110,1/10/19,Time9,3.58,23.83,,,
1641,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,3.669,28.15,NA,,
1641,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,3.7,27.47,6,,
1641,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,3.728,28.07,13,,
1322,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.273,29.37,29,,
1641,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,3.859,26.9,42,,
1641,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,3.867,26.32,,,
1644,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,5.117,24.06,,,
1644,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,3.883,27.69,NA,,
1644,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,4.004,28.31,7,,
1644,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,4.099,27.85,14,,
1325,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.854,29.41,29,,
1644,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,4.488,26.97,42,,
1644,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,4.656,26.35,,,
1644,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,4.881,26.14,,,
1647,Pacuta,Tank7,HTAC,Phys,20181213,12/13/18,Time7,4.372,24.07,,,
1647,Pacuta,Tank7,HTAC,Phys,20180921,9/21/18,Time0,4.129,28.01,NA,,
1647,Pacuta,Tank7,HTAC,Phys,20180928,9/28/18,Time1,4.181,28.71,7,,
1647,Pacuta,Tank7,HTAC,Phys,20181005,10/5/18,Time2,4.229,29,14,,
1327,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.391,29.08,29,,
1647,Pacuta,Tank7,HTAC,Phys,20181101,11/1/18,Time4,4.367,28.94,41,,
1647,Pacuta,Tank7,HTAC,Phys,20181116,11/16/18,Time5,4.385,29.19,,,
1647,Pacuta,Tank7,HTAC,Phys,20181129,11/29/18,Time6,4.265,26.26,,,
1648,Pacuta,Tank7,HTAC,Phys,20181213,12/13/18,Time7,4.332,24.07,,,
1648,Pacuta,Tank7,HTAC,Phys,20180921,9/21/18,Time0,4.096,28.02,NA,,
1648,Pacuta,Tank7,HTAC,Phys,20180928,9/28/18,Time1,4.147,28.72,7,,
1648,Pacuta,Tank7,HTAC,Phys,20181005,10/5/18,Time2,4.183,28.89,14,,
1596,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.113,29.26,29,,
1648,Pacuta,Tank7,HTAC,Phys,20181101,11/1/18,Time4,4.353,28.96,41,,
1648,Pacuta,Tank7,HTAC,Phys,20181116,11/16/18,Time5,4.373,29.2,,,
1648,Pacuta,Tank7,HTAC,Phys,20181129,11/29/18,Time6,4.358,26.26,,,
1649,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,1.732,24.06,,,
1649,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,1.458,27.97,NA,,
1649,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,1.48,28.3,7,,
1649,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,1.49,27.89,14,,
1606,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.622,29.25,29,,
1649,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,1.587,27.03,42,,
1649,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,1.639,26.35,,,
1649,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,1.69,26.14,,,
1649,Mcapitata,Tank8,ATAC,Phys,20181227,12/27/18,Time8,1.795,24.64,,,
1649,Mcapitata,Tank8,ATAC,Phys,20190110,1/10/19,Time9,1.861,23.82,,,
1654,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,2.25,24.06,,,
1654,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.162,27.96,NA,,
1654,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.195,28.24,7,,
1654,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.203,27.91,14,,
1615,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,3.586,29.27,29,,
1654,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,2.234,27,42,,
1654,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,2.245,26.35,,,
1654,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,2.256,26.14,,,
1679,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,3.036,27.96,NA,,
1679,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,3.121,28.26,7,,
1679,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,3.193,27.85,14,,
1729,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.808,29.28,29,,
1680,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,3.222,24.07,,,
1680,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.489,27.96,NA,,
1680,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.584,28.26,7,,
1680,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.651,27.87,14,,
2156,Pacuta,Tank4,HTAC,Phys,20181019,10/19/18,Time3,1.903,29.38,29,,
1680,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,2.838,27.04,42,,
1680,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,2.936,26.35,,,
1680,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,3.053,26.14,,,
1680,Mcapitata,Tank8,ATAC,Phys,20181227,12/27/18,Time8,3.419,24.6,,,
1680,Mcapitata,Tank8,ATAC,Phys,20190110,1/10/19,Time9,3.617,23.81,,,
1686,Pacuta,Tank8,ATAC,Phys,20180921,9/21/18,Time0,1.59,27.96,NA,,
1686,Pacuta,Tank8,ATAC,Phys,20180928,9/28/18,Time1,1.613,28.28,7,,
1686,Pacuta,Tank8,ATAC,Phys,20181005,10/5/18,Time2,1.632,27.85,14,,
2164,Mcapitata,Tank4,HTAC,Phys,20181019,10/19/18,Time3,2.674,29.36,29,,
1686,Pacuta,Tank8,ATAC,Phys,20181102,11/2/18,Time4,1.698,26.96,42,,
1686,Pacuta,Tank8,ATAC,Phys,20181115,11/15/18,Time5,1.71,26.35,,,
1688,Mcapitata,Tank9,HTAC,Phys,20181213,12/13/18,Time7,1.895,24.06,,,
1688,Mcapitata,Tank9,HTAC,Molecular,20181101,11/1/18,Time4,1.886,29.1,41,,Molecular
1688,Mcapitata,Tank9,HTAC,Phys,20181116,11/16/18,Time5,1.91,29.1,,,
1688,Mcapitata,Tank9,HTAC,Phys,20181129,11/29/18,Time6,1.914,26.14,,,
1689,Mcapitata,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.075,27.96,NA,,
1689,Mcapitata,Tank10,HTHC,Phys,20180928,9/28/18,Time1,2.1,28.91,7,,
1689,Mcapitata,Tank10,HTHC,Phys,20181005,10/5/18,Time2,2.107,29.23,14,,
1251,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,1.921,29.2,28,,
1689,Mcapitata,Tank10,HTHC,Phys,20181101,11/1/18,Time4,2.146,28.42,41,,
1689,Mcapitata,Tank10,HTHC,Phys,20181116,11/16/18,Time5,2.159,29.32,,,
1690,Pacuta,Tank8,ATAC,Phys,20180921,9/21/18,Time0,4.064,27.96,NA,,
1690,Pacuta,Tank8,ATAC,Phys,20180928,9/28/18,Time1,4.146,28.25,7,,
1690,Pacuta,Tank8,ATAC,Phys,20181005,10/5/18,Time2,4.24,27.85,14,,
1692,Pacuta,Tank9,HTAC,Molecular,20181101,11/1/18,Time4,4.34,29.1,41,,Molecular
1692,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,4.32,29.28,,,
1692,Pacuta,Tank9,HTAC,Phys,20181129,11/29/18,Time6,4.315,26.13,,,
1696,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,3.505,27.96,NA,,
1696,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.536,28.86,7,,
1696,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.51,28.83,14,,
1264,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,3.173,29.28,29,,
1696,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.626,29.12,41,,
1697,Pacuta,Tank9,HTAC,Phys,20181213,12/13/18,Time7,2.414,24.04,,,
1697,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,2.431,27.96,NA,,
1697,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,2.454,28.62,7,,weighed then reglued then reweighed as Time 1b
1697,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1b,2.371,28.65,7,,"reweighed, new initial weight"
1697,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,2.397,28.88,14,,
1270,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,1.873,29.1,29,,
1697,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,2.428,29.18,41,,
1697,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,2.437,29.3,,,
1697,Pacuta,Tank9,HTAC,Phys,20181129,11/29/18,Time6,2.431,26.14,,,
1697,Pacuta,Tank9,HTAC,Phys,20181227,12/27/18,Time8,2.436,24.62,,,
1698,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,2.91,29.11,41,,
1698,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,2.882,29.12,,,
1698,Pacuta,Tank9,HTAC,Phys,20181129,11/29/18,Time6,2.831,26.14,,,
1699,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,3.062,27.96,NA,,
1699,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.112,28.87,7,,
1699,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.166,28.9,14,,
1272,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,2.379,29.09,28,,
1699,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.231,29.11,41,,
1699,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,3.225,29.05,,,
1699,Pacuta,Tank9,HTAC,Phys,20181129,11/29/18,Time6,3.184,26.13,,,
1702,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,2.968,27.96,NA,,
1702,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.008,28.89,7,,
1702,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.043,28.76,14,,
1273,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,3.185,29.06,28,,
1702,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.123,29.08,41,,
1702,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,3.121,29.07,,,
1704,Mcapitata,Tank11,ATHC,Phys,20181213,12/13/18,Time7,2.423,24.06,,,
1704,Mcapitata,Tank11,ATHC,Phys,20180921,9/21/18,Time0,2.138,27.97,NA,,
1704,Mcapitata,Tank11,ATHC,Phys,20180927,9/27/18,Time1,2.152,27.92,6,,
1704,Mcapitata,Tank11,ATHC,Phys,20181005,10/5/18,Time2,2.185,29.46,14,,temperature shouldn't be this high
1274,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,2.632,29.29,29,,
1704,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,2.254,27.29,42,,
1704,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,2.296,26.36,,,
1704,Mcapitata,Tank11,ATHC,Phys,20181129,11/29/18,Time6,2.365,25.94,,,
1704,Mcapitata,Tank11,ATHC,Phys,20181227,12/27/18,Time8,2.495,24.48,,,
1704,Mcapitata,Tank11,ATHC,Phys,20190110,1/10/19,Time9,2.56,23.7,,,
1711,Mcapitata,Tank9,HTAC,Phys,20181213,12/13/18,Time7,1.981,24.06,,,
1711,Mcapitata,Tank9,HTAC,Phys,20180921,9/21/18,Time0,1.758,27.96,NA,,
1711,Mcapitata,Tank9,HTAC,Phys,20180928,9/28/18,Time1,1.787,28.77,7,,
1711,Mcapitata,Tank9,HTAC,Phys,20181005,10/5/18,Time2,1.822,28.87,14,,
1280,Pacuta,Tank5,HTHC,Phys,20181019,10/19/18,Time3,2.653,29.11,29,,
1711,Mcapitata,Tank9,HTAC,Phys,20181101,11/1/18,Time4,1.913,29.06,41,,
1711,Mcapitata,Tank9,HTAC,Phys,20181116,11/16/18,Time5,1.956,29.32,,,
1711,Mcapitata,Tank9,HTAC,Phys,20181129,11/29/18,Time6,1.999,26.13,,,
1711,Mcapitata,Tank9,HTAC,Phys,20181227,12/27/18,Time8,2.047,24.6,,,
1711,Mcapitata,Tank9,HTAC,Phys,20190110,1/10/19,Time9,2.087,23.79,,,
1713,Pacuta,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.942,27.96,NA,,
1713,Pacuta,Tank10,HTHC,Phys,20180928,9/28/18,Time1,3.024,28.75,7,,
1713,Pacuta,Tank10,HTHC,Phys,20181005,10/5/18,Time2,3.065,29.32,14,,
1282,Pacuta,Tank5,HTHC,Phys,20181019,10/19/18,Time3,4.016,29.14,29,,
1713,Pacuta,Tank10,HTHC,Phys,20181101,11/1/18,Time4,3.067,28.55,41,,
1713,Pacuta,Tank10,HTHC,Phys,20181116,11/16/18,Time5,3.028,29.13,,,
1714,Mcapitata,Tank9,HTAC,Phys,20181213,12/13/18,Time7,2.441,24.04,,,
1714,Mcapitata,Tank9,HTAC,Phys,20180921,9/21/18,Time0,2.168,27.96,NA,,
1714,Mcapitata,Tank9,HTAC,Phys,20180928,9/28/18,Time1,2.221,28.83,7,,
1714,Mcapitata,Tank9,HTAC,Phys,20181005,10/5/18,Time2,2.28,28.87,14,,
1312,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,3.006,29.25,28,,
1714,Mcapitata,Tank9,HTAC,Phys,20181101,11/1/18,Time4,2.43,29.28,41,,
1714,Mcapitata,Tank9,HTAC,Phys,20181116,11/16/18,Time5,2.472,29.13,,,
1714,Mcapitata,Tank9,HTAC,Phys,20181129,11/29/18,Time6,2.511,26.13,,,
1714,Mcapitata,Tank9,HTAC,Phys,20181227,12/27/18,Time8,2.646,24.58,,,
1714,Mcapitata,Tank9,HTAC,Phys,20190110,1/10/19,Time9,2.761,23.8,,,
1719,Mcapitata,Tank11,ATHC,Phys,20181213,12/13/18,Time7,2.955,24.07,,,
1719,Mcapitata,Tank11,ATHC,Phys,20180921,9/21/18,Time0,2.393,27.96,NA,,
1719,Mcapitata,Tank11,ATHC,Phys,20180927,9/27/18,Time1,2.427,27.87,6,,
1719,Mcapitata,Tank11,ATHC,Phys,20181005,10/5/18,Time2,2.478,28.47,14,,
1332,Mcapitata,Tank5,HTHC,Phys,20181019,10/19/18,Time3,1.967,29.29,29,,
1719,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,2.671,27.28,42,,
1719,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,2.72,26.36,,,
