"PLUG.ID","Species","Temperature","CO2","Treatment","Date.Time0_Init","Date.Format.Time0_Init","Dry.Weigh.g.Time0_Init","Date.Time0_Fin","Date.Format.Time0_Fin","Dry.Weigh.g.Time0_Fin","Date.Time1_Init","Date.Format.Time1_Init","Dry.Weigh.g.Time1_Init","Date.Time1_Fin","Date.Format.Time1_Fin","Dry.Weigh.g.Time1_Fin","Date.Time2_Init","Date.Format.Time2_Init","Dry.Weigh.g.Time2_Init","Date.Time2_Fin","Date.Format.Time2_Fin","Dry.Weigh.g.Time2_Fin","Date.Time3_Init","Date.Format.Time3_Init","Dry.Weigh.g.Time3_Init","Date.Time3_Fin","Date.Format.Time3_Fin","Dry.Weigh.g.Time3_Fin","Date.Time4_Init","Date.Format.Time4_Init","Dry.Weigh.g.Time4_Init","Date.Time4_Fin","Date.Format.Time4_Fin","Dry.Weigh.g.Time4_Fin","Date.Time5_Init","Date.Format.Time5_Init","Dry.Weigh.g.Time5_Init","Date.Time5_Fin","Date.Format.Time5_Fin","Dry.Weigh.g.Time5_Fin","Date.Time6_Init","Date.Format.Time6_Init","Dry.Weigh.g.Time6_Init","Date.Time6_Fin","Date.Format.Time6_Fin","Dry.Weigh.g.Time6_Fin","Date.Time7_Init","Date.Format.Time7_Init","Dry.Weigh.g.Time7_Init","Date.Time7_Fin","Date.Format.Time7_Fin","Dry.Weigh.g.Time7_Fin","Date.Time8_Init","Date.Format.Time8_Init","Dry.Weigh.g.Time8_Init","Date.Time8_Fin","Date.Format.Time8_Fin","Dry.Weigh.g.Time8_Fin","Days.Time0","Days.Time1","Days.Time2","Days.Time3","Days.Time4","Days.Time5","Days.Time6","Days.Time7","Days.Time8","Sample","weight1.g","weight2.g","Notes","delta.mass.g","SA.cm2","T0.g.d.cm2","T1.g.d.cm2","T2.g.d.cm2","T3.g.d.cm2","T4.g.d.cm2","T5.g.d.cm2","T6.g.d.cm2","T7.g.d.cm2","T8.g.d.cm2"
"83",2532,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.32061775317064,20180927,"9/27/18",4.38841663229494,20180927,"9/27/18",4.38841663229494,20181005,"10/5/18",4.49319325715286,20181005,"10/5/18",4.49319325715286,20181018,"10/18/18",4.62880002776187,20181018,"10/18/18",4.62880002776187,20181102,"11/2/18",4.79983422128598,20181102,"11/2/18",4.79983422128598,20181115,"11/15/18",4.99090856569581,20181115,"11/15/18",4.99090856569581,20181129,"11/29/18",5.17889831410655,20181129,"11/29/18",5.17889831410655,20181213,"12/13/18",5.42391046421562,20181213,"12/13/18",5.42391046421562,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,"Coral",4.7656,5.2947,NA,0.5291,23.9090684872458,0.000472616203906531,0.000547787050517123,0.000436290106927892,0.000476901874046521,0.00061474693173029,0.000561621176473661,0.000731976148475584,NA,NA
"84",2537,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.14798188993478,20180927,"9/27/18",2.1772586215948,20180927,"9/27/18",2.1772586215948,20181005,"10/5/18",2.21115648971686,20181005,"10/5/18",2.21115648971686,20181018,"10/18/18",2.27279650078209,20181018,"10/18/18",2.27279650078209,20181102,"11/2/18",2.35600209449318,20181102,"11/2/18",2.35600209449318,20181115,"11/15/18",2.44999836785864,20181115,"11/15/18",2.44999836785864,20181129,"11/29/18",2.55786117378999,20181129,"11/29/18",2.55786117378999,20181213,"12/13/18",2.72274141769006,20181213,"12/13/18",2.72274141769006,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2538,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",6.00941841560823,20180927,"9/27/18",6.10187144097189,20180927,"9/27/18",6.10187144097189,20181005,"10/5/18",6.19431992241238,20181005,"10/5/18",6.19431992241238,20181018,"10/18/18",NA,20181018,"10/18/18",NA,20181102,"11/2/18",6.44086918805972,20181102,"11/2/18",6.44086918805972,20181115,"11/15/18",6.64119046562177,20181115,"11/15/18",6.64119046562177,20181129,"11/29/18",6.86462132183052,20181129,"11/29/18",6.86462132183052,20181213,"12/13/18",7.15124104102974,20181213,"12/13/18",7.15124104102974,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2552,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.44077730288693,20180927,"9/27/18",3.48392217653001,20180927,"9/27/18",3.48392217653001,20181005,"10/5/18",3.52860517181078,20181005,"10/5/18",3.52860517181078,20181018,"10/18/18",3.60257467930423,20181018,"10/18/18",3.60257467930423,20181102,"11/2/18",3.72430158921939,20181102,"11/2/18",3.72430158921939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,NA,NA,NA,NA,NA,"Coral",2.7536,3.0844,NA,0.3308,15.0356903086894,0.000478249559961415,0.000371474424880179,0.000378430387834764,0.000539724293402579,NA,NA,NA,NA,NA
"87",2563,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.27744439016592,20180927,"9/27/18",3.33753817905029,20180927,"9/27/18",3.33753817905029,20181005,"10/5/18",3.41304014832875,20181005,"10/5/18",3.41304014832875,20181018,"10/18/18",3.55326752571914,20181018,"10/18/18",3.55326752571914,20181102,"11/2/18",3.69502609436655,20181102,"11/2/18",3.69502609436655,20181115,"11/15/18",3.86144373966371,20181115,"11/15/18",3.86144373966371,20181129,"11/29/18",3.95852125157859,20181129,"11/29/18",3.95852125157859,20181213,"12/13/18",4.23126646549263,20181213,"12/13/18",4.23126646549263,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2565,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",6.57646105182329,20180927,"9/27/18",6.68432169552353,20180927,"9/27/18",6.68432169552353,20181005,"10/5/18",6.84611168353257,20181005,"10/5/18",6.84611168353257,20181018,"10/18/18",7.03873628149274,20181018,"10/18/18",7.03873628149274,20181102,"11/2/18",7.12502104161087,20181102,"11/2/18",7.12502104161087,20181115,"11/15/18",7.30222758019957,20181115,"11/15/18",7.30222758019957,20181129,"11/29/18",7.47943252439177,20181129,"11/29/18",7.47943252439177,20181213,"12/13/18",7.76759450287242,20181213,"12/13/18",7.76759450287242,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,"Coral",9.0394,10.1395,NA,1.1001,49.4597439282731,0.000363462738022074,0.00040889310972694,0.000299582561277611,0.000116303015024726,0.000275603371883579,0.00025591511416001,0.000416156591767911,NA,NA
"89",2659,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.68885842503865,20180927,"9/27/18",3.73046222426115,20180927,"9/27/18",3.73046222426115,20181005,"10/5/18",3.79363199536366,20181005,"10/5/18",3.79363199536366,20181018,"10/18/18",3.89072054019918,20181018,"10/18/18",3.89072054019918,20181102,"11/2/18",4.00320170114728,20181102,"11/2/18",4.00320170114728,20181115,"11/15/18",4.1310977300095,20181115,"11/15/18",4.1310977300095,20181129,"11/29/18",4.23896144923811,20181129,"11/29/18",4.23896144923811,20181213,"12/13/18",4.2251029809316,20181213,"12/13/18",4.2251029809316,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2732,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.98624754902013,20180927,"9/27/18",4.05404693337747,20180927,"9/27/18",4.05404693337747,20181005,"10/5/18",4.17269113181411,20181005,"10/5/18",4.17269113181411,20181018,"10/18/18",4.34681950964011,20181018,"10/18/18",4.34681950964011,20181102,"11/2/18",4.66577780086862,20181102,"11/2/18",4.66577780086862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,NA,NA,NA,NA,NA,"Coral",3.6907,4.2921,NA,0.601399999999999,27.1442941166438,0.000416289970346355,0.000546358831099108,0.00049345510862952,0.000783364857104992,NA,NA,NA,NA,NA
"91",2736,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.83064788023892,20180927,"9/27/18",4.86762920539062,20180927,"9/27/18",4.86762920539062,20181005,"10/5/18",4.94466986739773,20181005,"10/5/18",4.94466986739773,20181018,"10/18/18",5.06024616223351,20181018,"10/18/18",5.06024616223351,20181102,"11/2/18",5.19738080653718,20181102,"11/2/18",5.19738080653718,20181115,"11/15/18",5.31911589033094,20181115,"11/15/18",5.31911589033094,20181129,"11/29/18",4.15267210845497,20181129,"11/29/18",4.15267210845497,20181213,"12/13/18",5.6257662229691,20181213,"12/13/18",5.6257662229691,20181227,"12/27/18",5.81375100208949,20181227,"12/27/18",5.81375100208949,20190110,"1/10/19",5.92161840628653,6,8,13,15,13,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2749,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",6.18507833852601,20180927,"9/27/18",6.24209025123218,20180927,"9/27/18",6.24209025123218,20181005,"10/5/18",6.3715218265731,20181005,"10/5/18",6.3715218265731,20181018,"10/18/18",6.57647345043668,20181018,"10/18/18",6.57647345043668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,"Coral",6.2002,6.813,NA,0.6128,27.6544126806153,0.000343597441781462,0.000585040337123331,0.000570090195371192,NA,NA,NA,NA,NA,NA
"93",2755,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",5.03558451671942,20180927,"9/27/18",5.08489208320568,20180927,"9/27/18",5.08489208320568,20181005,"10/5/18",5.16039349543865,20181005,"10/5/18",5.16039349543865,20181018,"10/18/18",5.29600169425374,20181018,"10/18/18",5.29600169425374,20181102,"11/2/18",5.44546381046346,20181102,"11/2/18",5.44546381046346,20181115,"11/15/18",5.61958711833741,20181115,"11/15/18",5.61958711833741,20181129,"11/29/18",5.7921686978139,20181129,"11/29/18",5.7921686978139,20181213,"12/13/18",5.96784246489297,20181213,"12/13/18",5.96784246489297,20181227,"12/27/18",6.13887764717949,20181227,"12/27/18",6.13887764717949,20190110,"1/10/19",6.33303474196564,6,8,13,15,13,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2756,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.7859625180326,20180927,"9/27/18",4.88920072381193,20180927,"9/27/18",4.88920072381193,20181005,"10/5/18",5.05099130428423,20181005,"10/5/18",5.05099130428423,20181018,"10/18/18",5.30832879049553,20181018,"10/18/18",5.30832879049553,20181102,"11/2/18",5.54099839466453,20181102,"11/2/18",5.54099839466453,20181115,"11/15/18",5.76905228198109,20181115,"11/15/18",5.76905228198109,20181129,"11/29/18",6.02792336947273,20181129,"11/29/18",6.02792336947273,20181213,"12/13/18",6.31762290914778,20181213,"12/13/18",6.31762290914778,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2757,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.03863739850722,20180927,"9/27/18",4.0987316806314,20180927,"9/27/18",4.0987316806314,20181005,"10/5/18",4.19580516216167,20181005,"10/5/18",4.19580516216167,20181018,"10/18/18",4.34065691986177,20181018,"10/18/18",4.34065691986177,20181102,"11/2/18",4.48241478466914,20181102,"11/2/18",4.48241478466914,20181115,"11/15/18",4.66424195470002,20181115,"11/15/18",4.66424195470002,20181129,"11/29/18",4.84760913097168,20181129,"11/29/18",4.84760913097168,20181213,"12/13/18",5.04639396883697,20181213,"12/13/18",5.04639396883697,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2852,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.17109503796134,20180927,"9/27/18",2.18342249058996,20180927,"9/27/18",2.18342249058996,20181005,"10/5/18",2.19728860929354,20181005,"10/5/18",2.19728860929354,20181018,"10/18/18",2.23735612504664,20181018,"10/18/18",2.23735612504664,20181102,"11/2/18",2.27433557323214,20181102,"11/2/18",2.27433557323214,20181115,"11/15/18",2.33135062053033,20181115,"11/15/18",2.33135062053033,20181129,"11/29/18",2.36525114564315,20181129,"11/29/18",2.36525114564315,20181213,"12/13/18",2.42689175600557,20181213,"12/13/18",2.42689175600557,20181227,"12/27/18",2.50239378190436,20181227,"12/27/18",2.50239378190436,20190110,"1/10/19",2.56711323137984,6,8,13,15,13,14,14,14,14,"Coral",1.658,1.9014,NA,0.2434,11.1247813182414,0.000184684568561691,0.000155802149126853,0.000277049634345484,0.00022160404552466,0.000394234524134045,0.000217664150891325,0.00039577413831527,0.000484773740322513,0.000415542354266014
"97",2854,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.80747704695924,20180927,"9/27/18",2.8583265490786,20180927,"9/27/18",2.8583265490786,20181005,"10/5/18",2.90609138648501,20181005,"10/5/18",2.90609138648501,20181018,"10/18/18",2.94924219979151,20181018,"10/18/18",2.94924219979151,20181102,"11/2/18",3.02628388405085,20181102,"11/2/18",3.02628388405085,20181115,"11/15/18",3.1495576129306,20181115,"11/15/18",3.1495576129306,20181129,"11/29/18",3.25896163763671,20181129,"11/29/18",3.25896163763671,20181213,"12/13/18",3.3776169309395,20181213,"12/13/18",3.3776169309395,20181227,"12/27/18",3.55943938903438,20181227,"12/27/18",3.55943938903438,20190110,"1/10/19",3.67500908118485,6,8,13,15,13,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2856,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.3082907921504,20180927,"9/27/18",4.36992590539977,20180927,"9/27/18",4.36992590539977,20181005,"10/5/18",4.47008102496691,20181005,"10/5/18",4.47008102496691,20181018,"10/18/18",4.55021698667748,20181018,"10/18/18",4.55021698667748,20181102,"11/2/18",4.61801217882258,20181102,"11/2/18",4.61801217882258,20181115,"11/15/18",4.72895872152777,20181115,"11/15/18",4.72895872152777,20181129,"11/29/18",4.75823807897029,20181129,"11/29/18",4.75823807897029,20181213,"12/13/18",4.77828026946375,20181213,"12/13/18",4.77828026946375,20181227,"12/27/18",4.77057353683639,20181227,"12/27/18",4.77057353683639,NA,NA,NA,6,8,13,15,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2857,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.9908413546366,20180927,"9/27/18",3.05709911818523,20180927,"9/27/18",3.05709911818523,20181005,"10/5/18",3.16958167877301,20181005,"10/5/18",3.16958167877301,20181018,"10/18/18",3.3514127822633,20181018,"10/18/18",3.3514127822633,20181102,"11/2/18",3.50549802544653,20181102,"11/2/18",3.50549802544653,20181115,"11/15/18",3.73046890349258,20181115,"11/15/18",3.73046890349258,20181129,"11/29/18",3.95081685054399,20181129,"11/29/18",3.95081685054399,20181213,"12/13/18",4.1341908453098,20181213,"12/13/18",4.1341908453098,20181227,"12/27/18",4.35299447011709,20181227,"12/27/18",4.35299447011709,20190110,"1/10/19",4.58875369455627,6,8,13,15,13,14,14,14,14,"Coral",3.9304,4.4451,NA,0.5147,23.2647081959134,0.000474665768358002,0.000604362623208966,0.000601211407553713,0.000441542161588456,0.000743849955548928,0.000676524241892915,0.000563004804228467,0.000671782779812526,0.000723840783257986
"100",2862,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.49627772943307,20180927,"9/27/18",4.56253612410625,20180927,"9/27/18",4.56253612410625,20181005,"10/5/18",4.64111731500151,20181005,"10/5/18",4.64111731500151,20181018,"10/18/18",4.77056088080917,20181018,"10/18/18",4.77056088080917,20181102,"11/2/18",4.88458261391132,20181102,"11/2/18",4.88458261391132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2863,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.82904928488634,20180927,"9/27/18",2.86757129987031,20180927,"9/27/18",2.86757129987031,20181005,"10/5/18",2.93382773924061,20181005,"10/5/18",2.93382773924061,20181018,"10/18/18",3.01550070695701,20181018,"10/18/18",3.01550070695701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,"Coral",2.1493,2.4514,NA,0.3021,13.75144445027,0.000466884468310311,0.000602267998190093,0.00045686371354694,NA,NA,NA,NA,NA,NA
"102",2867,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.1942370193733,20180927,"9/27/18",3.24662658982792,20180927,"9/27/18",3.24662658982792,20181005,"10/5/18",3.34215981664741,20181005,"10/5/18",3.34215981664741,20181018,"10/18/18",3.50395984683529,20181018,"10/18/18",3.50395984683529,20181102,"11/2/18",3.67345375501737,20181102,"11/2/18",3.67345375501737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,NA,NA,NA,NA,NA,"Coral",2.9017,3.4306,NA,0.5289,23.9001190387551,0.000365336886465397,0.000499648279285641,0.000520757078578396,0.000472783999965976,NA,NA,NA,NA,NA
"103",2869,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.91842012286205,20180927,"9/27/18",2.94461512845361,20180927,"9/27/18",2.94461512845361,20181005,"10/5/18",3.00008647147137,20181005,"10/5/18",3.00008647147137,20181018,"10/18/18",3.09100415688284,20181018,"10/18/18",3.09100415688284,20181102,"11/2/18",3.16958656630484,20181102,"11/2/18",3.16958656630484,20181115,"11/15/18",3.29285932451709,20181115,"11/15/18",3.29285932451709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,NA,NA,NA,NA,"Coral",2.4388,2.794,NA,0.3552,16.1275230245582,0.000270707055175954,0.000429943139232281,0.000433648000249354,0.000324837688144806,0.000587971249400255,NA,NA,NA,NA
"104",2872,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.38065419024623,20180927,"9/27/18",2.40222626171535,20180927,"9/27/18",2.40222626171535,20181005,"10/5/18",2.45153357832553,20181005,"10/5/18",2.44382922775924,20181018,"10/18/18",2.50701084907696,20181018,"10/18/18",2.50701084907696,20181102,"11/2/18",2.5347448162467,20181102,"11/2/18",2.5347448162467,20181115,"11/15/18",2.5840546679707,20181115,"11/15/18",2.5840546679707,20181129,"11/29/18",2.53474794038411,20181129,"11/29/18",2.53474794038411,20181213,"12/13/18",2.78745856415992,20181213,"12/13/18",2.78745856415992,20181227,"12/27/18",2.91843222604782,20181227,"12/27/18",2.91843222604782,20190110,"1/10/19",3.10950464946147,6,8,13,15,13,14,14,14,14,"Coral",2.3956,2.6602,NA,0.2646,12.0734228582586,0.000297790053993972,0.000510494384950357,0.000402547378138372,0.000153140593711977,0.000314166542641699,-0.000291707592343518,0.00149508213644505,0.000774864069059099,0.0011304193023022
"105",2876,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",2.34675493512086,20180927,"9/27/18",2.37449076876624,20180927,"9/27/18",2.37449076876624,20181005,"10/5/18",2.40838905274846,20181005,"10/5/18",2.40838905274846,20181018,"10/18/18",2.48389730423956,20181018,"10/18/18",2.48389730423956,20181102,"11/2/18",2.53012215132695,20181102,"11/2/18",2.53012215132695,20181115,"11/15/18",2.59329994406362,20181115,"11/15/18",2.59329994406362,20181129,"11/29/18",2.63798691424778,20181129,"11/29/18",2.63798691424778,20181213,"12/13/18",2.62874751475905,20181213,"12/13/18",2.62874751475905,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,"Coral",1.7124,2.0064,NA,0.294,13.3889917863955,0.000345256686585901,0.000316475322815826,0.000433813623194429,0.000230163444840114,0.000362972080948694,0.00023839931285708,-4.92910233172677e-05,NA,NA
"106",2881,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.07253658564452,20180927,"9/27/18",4.08948637268371,20180927,"9/27/18",4.08948637268371,20181005,"10/5/18",4.19580511236984,20181005,"10/5/18",4.19580511236984,20181018,"10/18/18",4.30983923219273,20181018,"10/18/18",4.30983923219273,20181102,"11/2/18",4.41923888183622,20181102,"11/2/18",4.41923888183622,20181115,"11/15/18",4.56408484755246,20181115,"11/15/18",4.56408484755246,20181129,"11/29/18",4.68119406862427,20181129,"11/29/18",4.68119406862427,20181213,"12/13/18",4.83991561637718,20181213,"12/13/18",4.83991561637718,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2989,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",6.35303402960622,20180927,"9/27/18",6.45627275868302,20180927,"9/27/18",6.45627275868302,20181005,"10/5/18",6.62730722517313,20181005,"10/5/18",6.62730722517313,20181018,"10/18/18",6.86307710762863,20181018,"10/18/18",6.86307710762863,20181102,"11/2/18",7.09882602714704,20181102,"11/2/18",7.09882602714704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,13,15,NA,NA,NA,NA,NA,"Coral",6.5673,7.516,NA,0.9487,42.6850114207923,0.000403102969248609,0.000500862190254686,0.000424883213113879,0.000368199377519788,NA,NA,NA,NA,NA
"108",2990,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",7.94630029153062,20180927,"9/27/18",8.03875192987321,20180927,"9/27/18",8.03875192987321,20181005,"10/5/18",8.145070078585,20181005,"10/5/18",8.145070078585,20181018,"10/18/18",NA,20181018,"10/18/18",NA,20181102,"11/2/18",8.42706346507795,20181102,"11/2/18",8.42706346507795,20181115,"11/15/18",8.63662875013462,20181115,"11/15/18",8.63662875013462,20181129,"11/29/18",8.88163361790691,20181129,"11/29/18",8.88163361790691,20181213,"12/13/18",9.14822614917326,20181213,"12/13/18",9.14822614917326,20181227,"12/27/18",9.42249931142786,20181227,"12/27/18",9.42249931142786,20190110,"1/10/19",9.72760311408117,6,8,13,15,13,14,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",3000,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",4.3791710608099,20180927,"9/27/18",4.50860490218427,20180927,"9/27/18",4.50860490218427,20181005,"10/5/18",4.69813071591294,20181005,"10/5/18",4.69813071591294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,NA,NA,NA,NA,NA,NA,NA,"Coral",3.7045,4.4049,NA,0.7004,31.574271119554,0.000683224224370769,0.000750317453928857,NA,NA,NA,NA,NA,NA,NA
"110",3002,"Mcapitata","Ambient","High","ATHC",20180921,"9/21/18",3.57637439554531,20180927,"9/27/18",3.63030468598453,20180927,"9/27/18",3.63030468598453,20181005,"10/5/18",3.71042924365968,20181005,"10/5/18",3.71042924365968,20181018,"10/18/18",3.8460349458103,20181018,"10/18/18",3.8460349458103,20181102,"11/2/18",3.98008866891504,20181102,"11/2/18",3.98008866891504,20181115,"11/15/18",4.14496549744592,20181115,"11/15/18",4.14496549744592,20181129,"11/29/18",4.32216898041181,20181129,"11/29/18",4.32216898041181,20181213,"12/13/18",4.51787087530687,20181213,"12/13/18",4.51787087530687,20181227,"12/27/18",4.72896975381372,20181227,"12/27/18",4.72896975381372,20190110,"1/10/19",4.94007521718011,6,8,13,15,13,14,14,14,14,"Coral",2.515,2.869,NA,0.354,16.0738263336138,0.000559193657646585,0.00062309804159382,0.000648956112952802,0.000555991752564852,0.000789036331529327,0.000787453551986641,0.000869656451929331,0.000938077282220294,0.000938106543897054
"111",1231,"Mcapitata","High","Ambient","HTAC",20180920,"9/20/18",4.10027236261827,20180928,"9/28/18",4.13108449903992,20180928,"9/28/18",4.13108449903992,20181004,"10/4/18",4.14957425376736,20181004,"10/4/18",4.14957425376736,20181019,"10/19/18",4.22199504091777,20181019,"10/19/18",4.22199504091777,20181101,"11/1/18",4.23894395124293,20181101,"11/1/18",4.23894395124293,20181116,"11/16/18",4.43617896416658,20181116,"11/16/18",4.43617896416658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",1234,"Mcapitata","High","Ambient","HTAC",20180920,"9/20/18",4.27901403644905,20180928,"9/28/18",4.3313984908967,20180928,"9/28/18",4.3313984908967,20181004,"10/4/18",4.35142903394615,20181004,"10/4/18",4.35142903394615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,"Coral",3.135,3.9384,NA,0.8034,36.1832370922787,0.00018096934747038,9.22643773706738e-05,NA,NA,NA,NA,NA,NA,NA
"113",1248,"Mcapitata","High","Ambient","HTAC",20180920,"9/20/18",5.14806838162632,20180928,"9/28/18",5.1973697673122,20180928,"9/28/18",5.1973697673122,20181004,"10/4/18",5.22664520404067,20181004,"10/4/18",5.22664520404067,20181019,"10/19/18",5.34683307226316,20181019,"10/19/18",5.34683307226316,20181101,"11/1/18",5.37919002251105,20181101,"11/1/18",5.37919002251105,20181116,"11/16/18",5.59953848330955,20181116,"11/16/18",5.59953848330955,20181129,"11/29/18",5.53946244057251,20181129,"11/29/18",5.53946244057251,20181213,"12/13/18",2.70579387365361,20181213,"12/13/18",2.70579387365361,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,15,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
