C1,0,756,742,0,1106,1511,1130,588,0,760,0,0,1035,1737,0,0,542,973,980,527,0,1281,1130,1115,1270,566,0,1638,1195,0,1386,0,0,1027,0,0,1465,810,0,0,0,937,1165,1719,1607,870,1682,1369,673,1135,551,0,0,0,1203,977,1683,6,1617,0,1881,0,2602,1183,1413,1268,0,1259,0,1004,1405,0,0,936,1273,0,2741,564,0,1971,1311,0,0,409,1474,0,2486,1934,0,1207,0,0,721,0,2195,0,744,1182,0,0,686,0,0,0,0,0,0,0,680,688,933,0,1453,699,1060,160,632,946,0,0,1138,1046,0,0,501,592,0,879,1138,742,200,0,837,1801,0,0,994,0,609,1084,0,0,1088,0,617,1148,9,750,0,0,0,478,825,0,0,1502,530,0,0,1632,814,774,786,0,5,1317,779,0,568,23,524,5,438,0,11,1482,588,0,1866,0,0,0,701,564,182,1856,0,0,19,0,27,0,0,0,6,7,0,330,0,0,0,0,1000,619,0,15,0,0,652,870,624,775,1409,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,7,1059,0,0,0,6,1147,0,0,0,0,0,4,0,0,0,847,0,1042
C21ac,0,0,0,24,0,0,0,0,700,0,0,544,0,0,12,98,0,0,0,0,873,0,0,0,0,0,112,0,0,0,0,217,542,0,0,465,0,0,0,1429,5,0,0,0,0,0,0,0,0,0,0,0,1828,2022,0,0,0,0,0,1686,0,798,0,0,0,0,1378,0,0,0,0,944,68,0,0,372,0,0,81,0,0,0,1058,0,0,353,0,0,1548,0,731,365,0,643,0,1223,0,0,0,0,0,50,574,546,0,0,620,536,0,0,0,566,0,0,0,0,0,0,807,0,0,0,934,761,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,502,0,11,0,0,0,0,510,137,34,0,0,357,738,0,0,82,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,332,0,0,0,473,0,280,289,614,0,0,0,0,483,369,0,1158,87,1070,126,0,4,0,0,0,463,387,0,0,0,0,605,0,671,0,0,0,0,0,0,427,889,0,539,0,0,667,551,958,1102,694,424,0,107,0,0,648,862,682,638,900,0,0,1121,217,494,0,0,791,842,427,766,0,49,544,441,354,0,518,0
X3809_C,0,0,0,0,0,0,3088,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,1605,0,0,0,0,0,0,0,3169,2748,9,2598,0,0,0,0,1249,0,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3cg,0,200,228,0,199,410,433,217,0,255,0,0,225,353,0,0,208,356,327,176,0,460,523,238,433,173,0,715,0,0,431,0,0,224,0,0,299,0,0,0,0,275,304,631,681,316,436,489,207,405,197,0,0,0,418,379,682,0,567,0,509,0,1373,412,295,496,0,0,0,248,459,0,0,279,249,0,843,0,0,420,300,0,0,138,429,0,699,491,0,619,0,0,224,0,688,0,261,273,0,0,0,0,0,0,0,0,0,0,214,185,357,0,469,173,355,51,158,174,0,0,341,137,0,0,180,0,0,254,401,165,96,0,245,833,0,0,204,0,174,257,0,0,379,0,200,452,0,335,0,0,0,179,311,0,0,625,117,0,0,698,156,238,199,0,0,503,258,0,0,7,165,0,188,0,5,551,241,0,769,0,0,0,259,146,48,631,0,0,4,0,13,0,0,7,0,0,0,108,0,0,0,0,220,230,0,0,0,0,220,346,125,226,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,185,0,0,0,0,291,0,0,0,0,0,0,0,0,0,356,0,309
C17e,0,0,0,19,0,0,0,0,632,0,0,248,0,0,0,97,0,0,0,0,787,0,0,0,0,0,230,0,0,12,0,337,968,0,0,867,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,549,509,0,0,0,0,0,1352,0,846,0,0,0,0,124,0,0,0,0,0,0,0,0,300,0,0,105,0,0,0,302,0,0,568,0,0,347,0,192,641,0,0,0,0,0,0,0,0,0,0,543,110,0,0,577,0,0,0,0,443,0,0,0,0,0,0,226,0,0,0,255,546,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,638,0,0,0,0,0,0,573,76,75,0,0,364,443,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,575,0,128,272,0,0,0,0,0,404,40,0,903,66,813,115,0,0,0,0,0,382,521,4,0,0,0,229,0,416,0,0,0,0,0,0,0,536,0,510,0,0,1017,522,326,167,583,157,0,121,8,0,499,560,305,158,709,0,0,329,301,471,0,0,942,940,380,589,0,0,0,693,302,0,308,0
C31a,0,0,0,0,0,0,0,0,1426,0,0,935,0,0,0,44,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,1106,356,0,0,223,0,0,0,764,4,0,0,0,0,0,0,0,0,0,0,0,1616,159,0,0,0,0,0,777,0,0,0,0,0,0,804,0,0,0,0,2263,0,0,0,979,0,0,0,0,0,0,1294,0,0,0,0,0,1665,0,360,173,0,631,0,343,0,0,0,0,0,476,0,317,0,0,0,130,0,0,0,155,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,153,67,0,0,129,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,412,5,0,0,0,0,208,0,1771,0,0,0,0,491,275,4,0,0,0,90,0,0,0,0,0,0,152,7,6,0,0,0,0,0,0,0,0,0,0,0,341,0,0,355,0,0,321,212,1110,0,224,274,4,0,0,0,0,97,154,822,0,0,0,994,96,945,0,0,0,0,1089,0,0,33,0,217,1054,0,300,0
X1853_C,0,0,0,0,0,0,0,0,153,0,0,215,0,0,0,55,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,426,0,0,203,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,525,498,0,0,0,0,0,399,0,519,0,0,0,0,463,0,0,0,0,234,0,0,0,125,0,0,0,0,0,0,342,0,0,329,0,0,501,0,417,370,0,287,0,657,0,0,0,0,0,0,568,132,0,0,392,275,0,0,0,323,0,0,0,0,0,0,375,0,0,0,332,417,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,272,0,0,0,0,0,0,240,26,0,0,0,212,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,360,0,131,115,277,0,0,0,0,141,58,0,403,0,535,95,0,0,0,0,0,204,253,0,0,0,0,278,0,262,0,0,0,0,0,0,223,404,0,413,0,0,575,319,308,276,281,290,0,45,0,0,305,392,239,316,555,0,0,377,76,170,0,0,590,479,139,396,0,9,163,385,103,0,283,0
C17f,0,0,0,13,0,0,0,0,0,0,0,123,0,0,19,0,0,0,0,0,350,0,0,0,0,0,110,0,0,5,0,0,702,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,50,0,0,0,0,0,0,452,0,0,265,0,0,362,0,275,0,759,0,0,0,0,0,0,710,0,0,0,556,299,0,0,0,266,0,0,0,0,0,0,173,5,0,0,246,542,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,504,0,0,0,0,0,0,529,38,0,0,0,98,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,554,0,54,109,0,0,0,0,0,0,0,0,645,51,866,118,0,0,0,0,0,323,300,0,0,0,0,255,0,393,0,0,0,0,0,0,162,465,0,501,0,0,592,295,170,147,206,77,4,26,0,0,661,557,395,157,665,0,0,0,196,0,0,0,843,504,0,584,0,40,0,426,0,0,236,0
C31.9,0,0,0,25,0,0,0,0,0,0,0,358,0,0,5,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,653,0,0,104,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,563,839,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,563,65,0,0,0,0,0,49,0,0,0,504,0,0,161,0,0,511,0,826,67,0,1532,0,362,0,0,0,0,0,132,168,108,0,0,165,130,0,0,0,123,0,0,0,0,0,0,343,0,0,0,696,190,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,203,0,0,0,0,0,0,251,0,0,0,0,113,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,212,0,0,103,418,0,0,0,0,114,87,0,489,34,291,372,5,0,0,0,0,105,52,0,0,0,0,706,0,444,0,0,0,0,0,0,655,212,0,234,0,0,117,125,465,481,224,0,0,71,0,0,568,199,406,310,254,0,0,379,34,0,0,0,301,305,0,191,0,85,503,78,0,0,268,0
C1b,0,149,0,0,153,202,324,0,0,125,0,0,143,269,0,0,0,213,134,0,0,257,379,154,224,0,0,503,0,0,214,0,0,0,0,0,177,0,0,0,0,0,230,431,517,0,254,425,0,169,0,0,0,0,0,283,393,0,449,0,446,0,657,312,347,332,0,0,0,0,239,0,0,0,244,0,575,0,0,235,163,0,0,81,233,0,541,251,0,229,0,0,149,0,578,0,234,187,0,0,0,0,0,0,0,0,0,0,107,0,172,0,340,129,259,0,124,141,0,0,300,123,0,0,0,0,0,143,176,0,0,0,178,434,0,0,231,0,0,352,0,0,304,0,91,221,0,154,0,0,0,0,197,0,0,493,0,0,0,363,0,0,146,0,0,419,211,0,0,4,0,0,88,0,0,431,122,0,436,0,0,0,87,103,67,561,0,0,8,0,0,0,0,0,0,0,0,65,0,0,4,0,186,169,0,0,0,0,114,217,0,176,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,131,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,248
C1bi,0,0,0,0,195,202,207,188,0,158,0,0,200,320,0,0,0,108,261,0,0,237,165,185,169,0,0,367,401,0,125,0,0,347,0,0,248,291,0,0,0,252,314,341,293,0,302,294,0,294,0,0,0,0,0,190,289,0,336,0,420,0,502,216,320,286,0,427,0,339,299,0,0,250,267,0,417,0,0,264,398,0,0,73,251,0,618,280,0,0,0,0,0,0,574,0,130,168,0,0,255,0,0,0,0,0,0,0,0,183,0,0,303,150,138,0,172,214,0,0,296,202,0,0,0,156,0,179,134,210,0,0,183,189,0,0,200,0,158,174,0,0,325,0,0,167,0,123,0,0,0,0,114,0,0,101,130,0,0,176,179,218,0,0,0,250,146,0,113,10,132,0,142,0,7,168,0,0,217,0,0,0,92,0,26,311,0,0,0,0,0,0,0,4,0,0,0,57,0,0,0,0,196,144,0,0,0,0,172,144,117,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,205,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,183
X1840_C,0,0,0,6,0,0,0,0,281,0,0,192,0,0,4,28,0,0,0,0,304,0,0,0,0,0,66,0,0,0,0,126,372,0,0,227,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,196,531,0,0,0,0,0,265,0,511,0,0,0,0,304,0,0,0,0,0,50,0,0,132,0,0,66,0,0,0,175,0,0,304,0,0,294,0,348,235,0,197,0,658,0,0,0,0,0,0,389,43,0,0,356,269,0,0,0,283,0,0,0,0,0,0,244,0,0,0,178,343,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,397,0,0,0,0,0,0,315,29,17,0,0,216,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,354,0,38,102,0,0,0,0,0,129,0,0,463,40,442,105,0,0,0,0,0,245,122,0,0,0,0,163,0,250,0,0,0,0,0,0,84,337,0,285,0,0,307,268,255,348,189,57,0,74,0,0,386,349,105,111,418,0,0,110,86,175,0,0,551,222,151,432,0,13,154,186,139,0,167,0
C17,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,27,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,390,0,0,143,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,262,296,0,0,0,0,0,177,0,444,0,0,0,0,312,0,0,0,0,104,0,0,0,89,0,0,20,0,0,0,143,0,0,245,0,0,288,0,244,397,0,250,0,461,0,0,0,0,0,0,495,87,0,0,331,217,0,0,0,249,0,0,0,0,0,0,231,0,0,0,244,334,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,224,0,0,0,0,0,0,222,0,0,0,0,133,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,277,0,83,61,114,0,0,0,0,87,0,0,384,15,425,65,0,0,0,0,0,171,264,0,0,0,0,206,0,227,0,0,0,0,0,0,104,332,0,335,0,0,557,312,190,146,187,174,0,35,0,0,205,361,138,225,547,0,0,226,111,0,0,0,566,411,0,406,0,6,84,343,0,0,276,0
X3810_C,0,0,0,0,0,0,1429,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,339,0,0,0,0,0,0,0,1219,1213,0,865,0,0,0,351,596,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,482,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,71,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,4,0,156,0,0,0,0,0,142,0,55,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
C3cw,0,0,0,0,174,281,178,0,0,97,0,0,176,263,0,0,0,118,0,0,0,177,198,157,187,0,0,255,0,10,154,0,0,0,0,0,190,0,0,0,0,0,0,289,228,0,216,192,0,182,0,0,0,0,0,182,326,0,254,0,366,0,571,189,261,182,0,0,0,0,190,0,0,0,219,0,283,0,0,274,200,0,0,56,0,0,559,286,0,222,0,0,0,0,487,0,141,203,0,0,0,0,0,0,0,0,0,0,0,93,185,0,218,107,268,0,78,172,0,0,240,164,0,0,0,0,0,0,189,0,0,0,114,372,0,0,140,0,0,160,0,0,376,0,0,161,0,137,0,0,0,0,135,0,0,311,0,0,0,341,135,0,110,0,0,222,115,4,0,8,0,0,67,0,0,270,102,0,344,0,0,0,72,0,0,341,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,149,75,0,0,0,0,0,191,0,111,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,110,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,169
C31.1,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,145,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,0,0,1759,0,0,0,0,0,1799,0,149,0
