sample_uid	3815_B	3816_B	3817_B	3818_B	C1d	C31	C17d	C42.2	C21	C1	C21ac	3809_C	C3cg	C17e	C31a	1853_C	C17f	C31.9	C1b	C1bi	1840_C	C17	3810_C	C3cw	C31.1	1365_C	1857_C	C31.10	C1ag	1841_C	1849_C	C1k	1862_C	1402_C	1842_C	1846_C	1876_C	C21k	1861_C	1844_C	1875_C	3811_C	1855_C	C3	1872_C	C45c	2275_C	1858_C	1859_C	C115k	2135_C	1860_C	1467_C	2146_C	1852_C	2121_C	C17.2	2119_C	C3.14	1425_C	C31.5	1629_C	1372_C	1845_C	1409_C	1873_C	2194_C	C21.16	C1au	2151_C	1382_C	C3.12	2111_C	C31b	1697_C	2104_C	3827_C	1854_C	3821_C	1843_C	2206_C	1839_C	3838_C	1856_C	3822_C	2186_C	2115_C	3839_C	3842_C	1445_C	1863_C	2868_C	2099_C	3023_C	3823_C	2132_C	3837_C	3851_C	C1bk	1557_C	1535_C	2137_C	2158_C	2136_C	3844_C	3857_C	3824_C	2145_C	2095_C	C15h	3845_C	3829_C	3861_C	1375_C	C21ad	1847_C	3846_C	2854_C	2204_C	3825_C	2496_C	3852_C	3847_C	2497_C	2097_C	3820_C	3850_C	3836_C	2349_C	3855_C	1502_C	3840_C	3853_C	3854_C	1487_C	1541_C	3841_C	3848_C	3828_C	2436_C	2116_C	2109_C	1367_C	1867_C	3859_C	3856_C	1422_C	2166_C	3843_C	3812_C	1850_C	2113_C	1851_C	2376_C	3860_C	3813_C	2157_C	2098_C	3808_C	2534_C	3806_C	3832_C	3849_C	C3.2	2225_C	2094_C	3826_C	3833_C	3834_C	3024_C	1772_C	3862_C	2569_C	2687_C	3863_C	1454_C	3807_C	3819_C	D1	D4	D6	D1ab	1833_D	1835_D	1834_D	D4d	1836_D	D17d	1838_D	D17j	1837_D	1869_D	D5m	1868_D	D17e	D1r	D17c	D17l	D17k	D17	3082_D	D1.6	3036_D	1871_D	3190_D	3075_D	3069_D	1870_D	3292_D	1877_D	3041_D	D2.2	3830_D	3442_D	3835_D	D4b	3585_D	3831_D	3100_D	3137_D	3597_D	3858_D	3600_D	G3l	G3m	G3k	3814_G	G3v
248	0	0	0	0	0.019603818125833932	0.15626603715488044	0.02519757774812686	0	0.034383660063635434	0	0.01893667248280817	0	0	0.0020527558246946527	0.014112696294775736	0.0029764959458072463	0	0.00446474391871087	0	0	0	0	0	0	0	0	0.0036436415888330084	0	0	0.00195011803345992	0.002771220363337781	0	0	0	0	0	0.002463306989633583	0.0029764959458072463	0	0.0016935235553730884	0.0035410037975982757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018474802422251873	0	0	0	0.001642204659755722	0	0	0	0	0.004259468336241404	0	0	0	0	0	0	0	0.0022067125115467516	0	0	0	0	0	0.0028738581545725136	0	0.0025146258852509493	0	0	0	0	0	0	0	0	0	0	0.0013856101816688904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003233090423894078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2783536898285949	0.20163194088063224	0.10576824386739198	0.0397721441034589	0.011803345991994252	0.01000718464538643	0.007389920968900749	0.016576003284409318	0.0038489171713024734	0	0	0	0.003387047110746177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446474391871087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	0	0	0	0	0	0.13419344870210137	0.07478368355995056	0	0.03476514215080346	0	0.008266378244746601	0	0	0.00934796044499382	0	0.0034765142150803463	0.0020086526576019777	0.005485166872682324	0	0	0.005716934487021014	0.002703955500618047	0	0	0	0	0.001854140914709518	0.005330655129789864	0	0.002781211372064277	0.001776885043263288	0	0.00788009888751545	0	0.002781211372064277	0.0034765142150803463	0	0.0021631644004944375	0	0.001776885043263288	0.001699629171817058	0	0.007493819530284301	0	0.007802843016069221	0	0.005562422744128554	0	0	0	0	0.0021631644004944375	0	0	0	0.0042490729295426456	0	0.003785537700865266	0.0020086526576019777	0	0	0	0	0.004094561186650186	0	0.0034765142150803463	0.003399258343634116	0.001854140914709518	0	0.0019313967861557479	0	0	0.002626699629171817	0	0	0	0	0.003631025957972806	0	0.003708281829419036	0	0.003322002472187886	0	0	0	0	0	0	0	0	0	0.0030129789864029666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394932014833127	0	0.003785537700865266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001776885043263288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26081582200247216	0.1983158220024722	0.09734239802224968	0.029820766378244747	0.010275030902348579	0.0042490729295426456	0.006953028430160693	0	0.0042490729295426456	0	0.003631025957972806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	0	0	0	0	0.01331824512534819	0.18227715877437325	0.0836525069637883	0	0.030597144846796657	0	0.0125783426183844	0	0	0.011838440111420613	0	0.005005222841225627	0.00474408077994429	0.004482938718662953	0	0	0.0044394150417827296	0.002654944289693593	0	0	0	0	0.0017409470752089136	0.002741991643454039	0	0	0	0	0.01758356545961003	0	0.0017844707520891364	0.0017844707520891364	0	0.002176183844011142	0	0	0	0	0	0.0022197075208913648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004657033426183844	0	0	0	0	0	0	0	0.002176183844011142	0	0	0	0	0	0.0033948467966573815	0	0.003960654596100279	0	0.0036559888579387185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019585654596100278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2309366295264624	0.18915389972144847	0.0950992339832869	0.03146761838440111	0.009836350974930363	0.00504874651810585	0.005005222841225627	0.010445682451253482	0.0034383704735376046	0.006920264623955431	0.002524373259052925	0	0	0.004482938718662953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002176183844011142	0	0	0	0
259	0	0	0	0	0.004961273512510261	0.11161080772388193	0.14951636506406824	0	0.045044080379769424	0	0.0165256808366349	0	0	0.01363457900560374	0	0.007281293500374772	0.011528714708926724	0.0037477245957811328	0	0	0.00874469072348931	0.006103437198843559	0	0	0	0	0.003890495056572795	0.00256986829424992	0	0.003640646750187386	0.0034621836741978084	0	0	0	0.005603740586072742	0.002962487061426991	0.003033872291822822	0.00256986829424992	0	0.003426491058999893	0.002355712603062426	0	0	0	0	0	0	0.002355712603062426	0	0	0	0.002641253524645751	0	0	0	0	0	0	0	0	0	0	0	0.003640646750187386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006246207659635222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22397116036692008	0.16796944712139059	0.08990969768354927	0.03176642752614484	0.011171788556947568	0.006424670735624799	0.006531748581218546	0.011600099939322555	0.0033194132134061463	0.006781596887603955	0	0	0	0.005603740586072742	0	0	0	0.0027483313702394976	0	0	0	0.002462790448656173	0	0.002462790448656173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017846307598957776	0	0	0	0
253	0	0	0	0	0	0.2042027590632018	0.09977542508822586	0	0.03593198588386269	0	0.006737247353224254	0	0	0.006149074965244359	0.004812319538017324	0.005079670623462732	0.006309485616511603	0.019890920757138275	0	0	0.005614372794353545	0.0034755641107902897	0	0	0	0	0.0026200406373649877	0.008715645385520266	0	0	0	0	0	0	0.0030478023740776387	0	0	0	0	0	0	0	0.010373222115281787	0	0.010800983851994439	0	0.012084269062132393	0	0.002833921505721313	0	0	0	0	0	0	0	0.0021922789006523368	0	0	0	0	0	0	0.008769115602609347	0	0	0.003368623676612127	0	0	0	0	0	0	0	0	0	0	0.004010266281681104	0	0.0034220938937012083	0.0028873917228103944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1982140947492247	0.1593947171425516	0.08057961715324564	0.029569030050262003	0.007271949524115068	0.004812319538017324	0.004758849320928243	0.011389156239974335	0.004331087584215592	0.007325419741204149	0	0.007539300609560475	0	0.0037963854133247783	0.0026200406373649877	0	0	0.0031547428082558016	0	0	0	0.0021388086835632553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	0	0	0	0	0	0.3926141320151207	0.31235824367548704	0	0.0720558301831928	0	0.020529223611514977	0	0	0.03303285838906659	0	0.01913346903169526	0.0262867112532713	0.009363186972957255	0	0	0.017679558011049725	0.014248328002326258	0	0	0	0	0.008548996801395755	0.004885141029369003	0	0.007095085780750218	0.006164582727537075	0	0.010526315789473684	0	0.007851119511485897	0.006513521372492004	0	0	0.007153242221576039	0.0051759232334981095	0	0	0	0	0	0	0	0	0	0	0	0.007036929339924397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048269845885431815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006571677813317825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034893864495492874	0	0	0	0
252	0	0	0	0	0	0.2803922373117794	0.35990645386288106	0	0.09875682107249825	0	0.043901038033889964	0	0	0.03335658310425471	0	0.021950519016944982	0.03553112050219505	0.011939441184917738	0	0	0.018134821318672303	0.017437328191031057	0	0	0	0	0.008493004554219833	0	0	0.007631395396545357	0.009149468674352767	0	0	0	0.010954745004718335	0.009887990809502319	0.004390103803388996	0.006892873261395807	0	0.006195380133754564	0.00681081524637919	0	0	0	0	0	0	0	0	0	0	0.007877569441595208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041029007508308374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	0	0	0	0	0	0.3155920408828966	0.3515276720669784	0	0.09497662281178645	0	0.027291508100467543	0	0	0.03468522344242688	0	0.014787430683918669	0.027400239208437534	0.011036207458954006	0	0	0.021583124932043056	0.012177884092638903	0	0	0	0	0.009513971947374144	0.005273458736544525	0	0.008426660867674242	0.008589757529629228	0	0	0	0.011471131890833968	0.008861585299554203	0.0053821898445145155	0	0	0.007448080895944329	0	0	0	0	0	0	0	0.005545286506469501	0	0	0	0.008100467543764272	0	0	0.01032945525714907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	0	0	0	0	0	0.4696954417103671	0.22151068979427188	0	0.0804255748285599	0	0.03499394917305365	0	0	0.029396934247680518	0.011294876966518758	0.014169019766034692	0.010387252924566357	0.011294876966518758	0	0	0.009530052440500201	0.009429205324727713	0	0	0	0	0.007714804356595401	0.011748688987494958	0	0	0	0	0.04654094392900363	0	0	0.004336425978217023	0.004840661557079467	0.005949979830576845	0.006605486083098023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004790237999193223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050927793465106895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025211778943122227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0.02631028714803457	0.31464315584053526	0.32039308614441037	0	0.10325480903261779	0	0.040354056314468915	0	0	0.0314678003902983	0	0.014043769166434347	0.0224770002787845	0.017040702536938946	0	0	0.01613465291329802	0.013381655979927517	0	0	0	0	0.010977139671034291	0	0	0.008224142737663786	0.007352941176470588	0	0	0	0.006412043490381935	0.008258990800111514	0.006098410928352384	0.0054711458042932815	0	0.006412043490381935	0.005227209367159186	0	0	0	0	0	0	0	0	0	0	0.0058893225536660165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004321159743518261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019514914970727628	0.002230275996654586	0.0005924170616113745	0.00020908837468636745	0.00020908837468636745	0	0	0	0	0.00013939224979091162	0	0	0	0	0.00013939224979091162	0	0	0	0	0.00024393643713409535	0	0	0	0	0	0	0	0	0	0.00013939224979091162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	0	0	0	0	0	0.27146010464355785	0.37070797907128844	0	0.09818508829300196	0	0.03261935905820798	0	0	0.03458142576847613	0	0.02121484630477436	0.029635382603008503	0.011527141922825376	0	0	0.020887835186396336	0.01814911706998038	0	0	0	0	0.010995748855461085	0.006254087638979725	0	0.009973839110529757	0.009360693263570962	0	0	0	0.011895029431000653	0.009319816873773708	0	0.0068263570961412685	0	0.007316873773708306	0.005354807063440157	0	0	0	0	0	0	0.0059270765206017005	0	0	0	0.0078073904512753435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	0	0	0	0	0	0.2843774083452604	0.3536827039524386	0	0.10503137729824948	0	0.034129692832764506	0	0	0.03176263349113729	0	0.02157877353297369	0.030606627766156556	0.009082902124848618	0	0	0.019597049433006716	0.018220852141362986	0	0	0	0	0.012165584058130573	0.006605746999889904	0	0.008697566883188373	0.008532423208191127	0	0	0	0.011449961466475833	0.009027854233182869	0.005119453924914676	0.005449741274909171	0	0.006715842783221402	0.005449741274909171	0	0	0	0	0	0	0.0051745018165804246	0	0	0	0.007541561158207641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0.28100144130678484	0.3508781295040837	0	0.11034004163775156	0	0.039395718785031765	0	0	0.023648107617573265	0	0.023381198953718037	0.028826135696364705	0.011850744675172156	0	0	0.01857684300432392	0.019270805530347514	0	0	0	0	0.012864997597822026	0.0064591896652965355	0	0.008701222441680458	0.007686969519030588	0	0	0	0.009608711898788235	0.006832861794693856	0.005871990604815032	0.004430683819996797	0	0.007046388725778039	0	0	0	0	0	0	0	0	0	0	0	0.0064058079325254895	0	0	0	0	0	0	0.012704852399508889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004217156888912614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	0	0	0	0	0	0.3050245767340251	0.3478631895139268	0	0.09424494811578372	0	0.0270002730748225	0	0	0.032154560349535774	0	0.020139268159475695	0.028775259421081376	0.010274440196613872	0	0	0.01880802839978154	0.0193200436919716	0	0	0	0	0.011059530311305297	0.006929273620972147	0	0.009284543965046422	0.00812397596941562	0	0.006246586564718733	0	0.010581649371927909	0.009557618787547788	0.004608137629710541	0	0.005905243036592026	0.006212452211906062	0	0	0	0	0	0	0	0.006280720917531403	0	0	0	0.006792736209721464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004403331512834517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017067176406335336	0.00023894046968869472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	0	0	0	0	0	0.3539448006690828	0.30415388904376917	0	0.0827989963758015	0	0.02843601895734597	0	0	0.03194870365207694	0.0071368831892946755	0.013381655979927517	0.0294954000557569	0.013994981879007527	0	0	0.017563423473654863	0.012378031781432952	0	0	0	0	0.010482297184276554	0.005965988291051018	0	0.009645943685531084	0.007025369389461946	0	0.008698076386952885	0	0.00791747978812378	0.008921103986618344	0.005742960691385559	0	0.004906607192640089	0.006579314190131029	0	0	0.006746584889880123	0	0	0	0	0.004906607192640089	0	0	0	0.007750209088374686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005185391692221913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004293281293560078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	0	0	0	0.26956911525746624	0.3458844623746288	0	0.1129601613716591	0	0.042640219644758226	0	0	0.030593377038157673	0	0.023365271474197345	0.030369249733848826	0.010646046954670252	0	0	0.019218916344483666	0.01871462990978876	0	0	0	0	0.012102874432677761	0.005266991651257914	0	0.00935731495489438	0.006163500868493304	0	0	0	0.01299938364991315	0.008796996694122261	0.006163500868493304	0.006499691824956575	0	0.004986832520871855	0.0050988961730262785	0	0	0	0	0	0	0.00633159634672494	0	0	0	0.007284137390037542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004706673390485796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002801591303860593	0	0	0	0
275	0	0	0	0	0	0.28885483274322254	0.32864767742958306	0	0.11245574169000687	0	0.04697986577181208	0	0	0.028325318395603233	0	0.021349680283253184	0.024573270623051313	0.011203297574380384	0	0	0.01780901548380278	0.017544786767425883	0	0	0	0	0.011626063520583417	0.006130106219943984	0	0.008032552977857634	0.007979707234582254	0	0	0	0.011361834804206522	0.008349627437509909	0.006182951963219363	0.00697563811235005	0	0.0063414891930455	0.0072927125720023255	0	0	0	0	0	0	0.004544733921682608	0	0	0	0.0050731913544364	0	0	0	0	0	0	0.011784600750409555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005813031760291709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0.0022884858421286336	0.0004440345663831677	0.0004440345663831677	0.00037572155617037264	0	0.45964408921679134	0.21942138880349762	0	0.08129248215322608	0	0.029818628957885028	0	0	0.026881169518734843	0.012262185333196708	0.018342043242135463	0.01195477678723913	0.011579055231068757	0	0	0.010383577552344843	0.014311575639580559	0	0	0	0	0.00659220548553472	0.01250128086894149	0	0.004372032653618882	0	0	0.04272978788810329	0	0	0	0	0.00549919732213	0.008846534822556956	0	0.004406189158725279	0	0	0	0	0	0	0	0.008197561225535404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005533353827236397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015028862246814906	0	0	0.0002390955357447826	0.00013662602042559006
238	0	0	0	0	0	0.26901703017627726	0.3719151478936361	0	0.09076785180758888	0	0.028264117119808783	0	0	0.034359127576934566	0	0.02151180161338512	0.033104272482820433	0.012668060950104571	0	0	0.021153271586495367	0.016552136241410217	0	0	0	0	0.010337615775321184	0.00537795040334628	0	0.010696145802210935	0.007110845533313415	0	0.0089632506722438	0	0.01087541081565581	0.01063639079772931	0.004421870331640275	0	0.004780400358530027	0.006214520466089035	0	0	0	0	0	0	0	0.006035255452644159	0	0	0	0.009799820734986555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049596653719749025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023902001792650135	0.00023902001792650135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
