"Plot Title: Tank12 ATHC"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444035, SEN S/N: 20444035)","Coupler Detached (LGR S/N: 20444035)","End Of File (LGR S/N: 20444035)"
11859,08/22/18 12:56:20 AM,26.744,,
11860,08/22/18 12:56:30 AM,26.744,,
11861,08/22/18 12:56:40 AM,26.744,,
11862,08/22/18 12:56:50 AM,26.744,,
11863,08/22/18 12:57:00 AM,26.744,,
11864,08/22/18 12:57:10 AM,26.744,,
11865,08/22/18 12:57:20 AM,26.744,,
11866,08/22/18 12:57:30 AM,26.744,,
11867,08/22/18 12:57:40 AM,26.744,,
11868,08/22/18 12:57:50 AM,26.744,,
11869,08/22/18 12:58:00 AM,26.744,,
11870,08/22/18 12:58:10 AM,26.744,,
11871,08/22/18 12:58:20 AM,26.744,,
11872,08/22/18 12:58:30 AM,26.744,,
11873,08/22/18 12:58:40 AM,26.744,,
11874,08/22/18 12:58:50 AM,26.744,,
11875,08/22/18 12:59:00 AM,26.744,,
11876,08/22/18 12:59:10 AM,26.744,,
11877,08/22/18 12:59:20 AM,26.744,,
11878,08/22/18 12:59:30 AM,26.744,,
11879,08/22/18 12:59:40 AM,26.744,,
11880,08/22/18 12:59:50 AM,26.744,,
11881,08/22/18 01:00:00 AM,26.744,,
11882,08/22/18 01:00:10 AM,26.744,,
11883,08/22/18 01:00:20 AM,26.744,,
11884,08/22/18 01:00:30 AM,26.744,,
11885,08/22/18 01:00:40 AM,26.744,,
11886,08/22/18 01:00:50 AM,26.744,,
11887,08/22/18 01:01:00 AM,26.744,,
11888,08/22/18 01:01:10 AM,26.744,,
11889,08/22/18 01:01:20 AM,26.744,,
11890,08/22/18 01:01:30 AM,26.744,,
11891,08/22/18 01:01:40 AM,26.744,,
11892,08/22/18 01:01:50 AM,26.744,,
11893,08/22/18 01:02:00 AM,26.744,,
11894,08/22/18 01:02:10 AM,26.744,,
11895,08/22/18 01:02:20 AM,26.744,,
11896,08/22/18 01:02:30 AM,26.744,,
11897,08/22/18 01:02:40 AM,26.744,,
11898,08/22/18 01:02:50 AM,26.744,,
11899,08/22/18 01:03:00 AM,26.744,,
11900,08/22/18 01:03:10 AM,26.744,,
11901,08/22/18 01:03:20 AM,26.744,,
11902,08/22/18 01:03:30 AM,26.744,,
11903,08/22/18 01:03:40 AM,26.744,,
11904,08/22/18 01:03:50 AM,26.744,,
11905,08/22/18 01:04:00 AM,26.744,,
11906,08/22/18 01:04:10 AM,26.720,,
11907,08/22/18 01:04:20 AM,26.720,,
11908,08/22/18 01:04:30 AM,26.720,,
11909,08/22/18 01:04:40 AM,26.720,,
11910,08/22/18 01:04:50 AM,26.744,,
11911,08/22/18 01:05:00 AM,26.744,,
11912,08/22/18 01:05:10 AM,26.720,,
11913,08/22/18 01:05:20 AM,26.720,,
11914,08/22/18 01:05:30 AM,26.720,,
11915,08/22/18 01:05:40 AM,26.720,,
11916,08/22/18 01:05:50 AM,26.720,,
11917,08/22/18 01:06:00 AM,26.720,,
11918,08/22/18 01:06:10 AM,26.720,,
11919,08/22/18 01:06:20 AM,26.720,,
11920,08/22/18 01:06:30 AM,26.720,,
11921,08/22/18 01:06:40 AM,26.720,,
11922,08/22/18 01:06:50 AM,26.720,,
11923,08/22/18 01:07:00 AM,26.720,,
11924,08/22/18 01:07:10 AM,26.720,,
11925,08/22/18 01:07:20 AM,26.720,,
11926,08/22/18 01:07:30 AM,26.720,,
11927,08/22/18 01:07:40 AM,26.720,,
11928,08/22/18 01:07:50 AM,26.720,,
11929,08/22/18 01:08:00 AM,26.720,,
11930,08/22/18 01:08:10 AM,26.720,,
11931,08/22/18 01:08:20 AM,26.720,,
11932,08/22/18 01:08:30 AM,26.720,,
11933,08/22/18 01:08:40 AM,26.720,,
11934,08/22/18 01:08:50 AM,26.720,,
11935,08/22/18 01:09:00 AM,26.720,,
11936,08/22/18 01:09:10 AM,26.720,,
11937,08/22/18 01:09:20 AM,26.720,,
11938,08/22/18 01:09:30 AM,26.720,,
11939,08/22/18 01:09:40 AM,26.720,,
11940,08/22/18 01:09:50 AM,26.720,,
11941,08/22/18 01:10:00 AM,26.720,,
11942,08/22/18 01:10:10 AM,26.720,,
11943,08/22/18 01:10:20 AM,26.720,,
11944,08/22/18 01:10:30 AM,26.720,,
11945,08/22/18 01:10:40 AM,26.695,,
11946,08/22/18 01:10:50 AM,26.695,,
11947,08/22/18 01:11:00 AM,26.695,,
11948,08/22/18 01:11:10 AM,26.695,,
11949,08/22/18 01:11:20 AM,26.695,,
11950,08/22/18 01:11:30 AM,26.695,,
11951,08/22/18 01:11:40 AM,26.695,,
11952,08/22/18 01:11:50 AM,26.695,,
11953,08/22/18 01:12:00 AM,26.695,,
11954,08/22/18 01:12:10 AM,26.695,,
11955,08/22/18 01:12:20 AM,26.695,,
11956,08/22/18 01:12:30 AM,26.695,,
11957,08/22/18 01:12:40 AM,26.695,,
11958,08/22/18 01:12:50 AM,26.695,,
11959,08/22/18 01:13:00 AM,26.695,,
11960,08/22/18 01:13:10 AM,26.695,,
11961,08/22/18 01:13:20 AM,26.695,,
11962,08/22/18 01:13:30 AM,26.695,,
11963,08/22/18 01:13:40 AM,26.695,,
11964,08/22/18 01:13:50 AM,26.695,,
11965,08/22/18 01:14:00 AM,26.695,,
11966,08/22/18 01:14:10 AM,26.695,,
11967,08/22/18 01:14:20 AM,26.695,,
11968,08/22/18 01:14:30 AM,26.695,,
11969,08/22/18 01:14:40 AM,26.695,,
11970,08/22/18 01:14:50 AM,26.695,,
11971,08/22/18 01:15:00 AM,26.695,,
11972,08/22/18 01:15:10 AM,26.695,,
11973,08/22/18 01:15:20 AM,26.695,,
11974,08/22/18 01:15:30 AM,26.695,,
11975,08/22/18 01:15:40 AM,26.695,,
11976,08/22/18 01:15:50 AM,26.695,,
11977,08/22/18 01:16:00 AM,26.695,,
11978,08/22/18 01:16:10 AM,26.695,,
11979,08/22/18 01:16:20 AM,26.695,,
11980,08/22/18 01:16:30 AM,26.695,,
11981,08/22/18 01:16:40 AM,26.695,,
11982,08/22/18 01:16:50 AM,26.695,,
11983,08/22/18 01:17:00 AM,26.695,,
11984,08/22/18 01:17:10 AM,26.695,,
11985,08/22/18 01:17:20 AM,26.695,,
11986,08/22/18 01:17:30 AM,26.695,,
11987,08/22/18 01:17:40 AM,26.695,,
11988,08/22/18 01:17:50 AM,26.695,,
11989,08/22/18 01:18:00 AM,26.695,,
11990,08/22/18 01:18:10 AM,26.695,,
11991,08/22/18 01:18:20 AM,26.695,,
11992,08/22/18 01:18:30 AM,26.695,,
11993,08/22/18 01:18:40 AM,26.695,,
11994,08/22/18 01:18:50 AM,26.695,,
11995,08/22/18 01:19:00 AM,26.695,,
11996,08/22/18 01:19:10 AM,26.695,,
11997,08/22/18 01:19:20 AM,26.695,,
11998,08/22/18 01:19:30 AM,26.671,,
11999,08/22/18 01:19:40 AM,26.695,,
12000,08/22/18 01:19:50 AM,26.671,,
12001,08/22/18 01:20:00 AM,26.671,,
12002,08/22/18 01:20:10 AM,26.671,,
12003,08/22/18 01:20:20 AM,26.671,,
12004,08/22/18 01:20:30 AM,26.671,,
12005,08/22/18 01:20:40 AM,26.671,,
12006,08/22/18 01:20:50 AM,26.671,,
12007,08/22/18 01:21:00 AM,26.671,,
12008,08/22/18 01:21:10 AM,26.671,,
12009,08/22/18 01:21:20 AM,26.671,,
12010,08/22/18 01:21:30 AM,26.671,,
12011,08/22/18 01:21:40 AM,26.671,,
12012,08/22/18 01:21:50 AM,26.671,,
12013,08/22/18 01:22:00 AM,26.671,,
12014,08/22/18 01:22:10 AM,26.671,,
12015,08/22/18 01:22:20 AM,26.671,,
12016,08/22/18 01:22:30 AM,26.671,,
12017,08/22/18 01:22:40 AM,26.671,,
12018,08/22/18 01:22:50 AM,26.671,,
12019,08/22/18 01:23:00 AM,26.671,,
12020,08/22/18 01:23:10 AM,26.671,,
12021,08/22/18 01:23:20 AM,26.671,,
12022,08/22/18 01:23:30 AM,26.671,,
12023,08/22/18 01:23:40 AM,26.671,,
12024,08/22/18 01:23:50 AM,26.671,,
12025,08/22/18 01:24:00 AM,26.671,,
12026,08/22/18 01:24:10 AM,26.671,,
12027,08/22/18 01:24:20 AM,26.671,,
12028,08/22/18 01:24:30 AM,26.671,,
12029,08/22/18 01:24:40 AM,26.671,,
12030,08/22/18 01:24:50 AM,26.671,,
12031,08/22/18 01:25:00 AM,26.671,,
12032,08/22/18 01:25:10 AM,26.671,,
12033,08/22/18 01:25:20 AM,26.671,,
12034,08/22/18 01:25:30 AM,26.671,,
12035,08/22/18 01:25:40 AM,26.671,,
12036,08/22/18 01:25:50 AM,26.671,,
12037,08/22/18 01:26:00 AM,26.671,,
12038,08/22/18 01:26:10 AM,26.671,,
12039,08/22/18 01:26:20 AM,26.671,,
12040,08/22/18 01:26:30 AM,26.646,,
12041,08/22/18 01:26:40 AM,26.671,,
12042,08/22/18 01:26:50 AM,26.671,,
12043,08/22/18 01:27:00 AM,26.671,,
12044,08/22/18 01:27:10 AM,26.646,,
12045,08/22/18 01:27:20 AM,26.646,,
12046,08/22/18 01:27:30 AM,26.646,,
12047,08/22/18 01:27:40 AM,26.646,,
12048,08/22/18 01:27:50 AM,26.646,,
12049,08/22/18 01:28:00 AM,26.646,,
12050,08/22/18 01:28:10 AM,26.646,,
12051,08/22/18 01:28:20 AM,26.646,,
12052,08/22/18 01:28:30 AM,26.646,,
12053,08/22/18 01:28:40 AM,26.646,,
12054,08/22/18 01:28:50 AM,26.646,,
12055,08/22/18 01:29:00 AM,26.646,,
12056,08/22/18 01:29:10 AM,26.646,,
12057,08/22/18 01:29:20 AM,26.646,,
12058,08/22/18 01:29:30 AM,26.646,,
12059,08/22/18 01:29:40 AM,26.671,,
12060,08/22/18 01:29:50 AM,26.646,,
12061,08/22/18 01:30:00 AM,26.646,,
12062,08/22/18 01:30:10 AM,26.646,,
12063,08/22/18 01:30:20 AM,26.646,,
12064,08/22/18 01:30:30 AM,26.646,,
12065,08/22/18 01:30:40 AM,26.646,,
12066,08/22/18 01:30:50 AM,26.646,,
12067,08/22/18 01:31:00 AM,26.646,,
12068,08/22/18 01:31:10 AM,26.646,,
12069,08/22/18 01:31:20 AM,26.671,,
12070,08/22/18 01:31:30 AM,26.646,,
12071,08/22/18 01:31:40 AM,26.646,,
12072,08/22/18 01:31:50 AM,26.646,,
12073,08/22/18 01:32:00 AM,26.671,,
12074,08/22/18 01:32:10 AM,26.646,,
12075,08/22/18 01:32:20 AM,26.646,,
12076,08/22/18 01:32:30 AM,26.646,,
12077,08/22/18 01:32:40 AM,26.646,,
12078,08/22/18 01:32:50 AM,26.646,,
12079,08/22/18 01:33:00 AM,26.646,,
12080,08/22/18 01:33:10 AM,26.646,,
12081,08/22/18 01:33:20 AM,26.646,,
12082,08/22/18 01:33:30 AM,26.646,,
12083,08/22/18 01:33:40 AM,26.646,,
12084,08/22/18 01:33:50 AM,26.646,,
12085,08/22/18 01:34:00 AM,26.646,,
12086,08/22/18 01:34:10 AM,26.646,,
12087,08/22/18 01:34:20 AM,26.646,,
12088,08/22/18 01:34:30 AM,26.646,,
12089,08/22/18 01:34:40 AM,26.646,,
12090,08/22/18 01:34:50 AM,26.646,,
12091,08/22/18 01:35:00 AM,26.646,,
12092,08/22/18 01:35:10 AM,26.646,,
12093,08/22/18 01:35:20 AM,26.646,,
12094,08/22/18 01:35:30 AM,26.646,,
12095,08/22/18 01:35:40 AM,26.646,,
12096,08/22/18 01:35:50 AM,26.646,,
12097,08/22/18 01:36:00 AM,26.646,,
12098,08/22/18 01:36:10 AM,26.646,,
12099,08/22/18 01:36:20 AM,26.646,,
12100,08/22/18 01:36:30 AM,26.646,,
12101,08/22/18 01:36:40 AM,26.646,,
12102,08/22/18 01:36:50 AM,26.646,,
12103,08/22/18 01:37:00 AM,26.646,,
12104,08/22/18 01:37:10 AM,26.646,,
12105,08/22/18 01:37:20 AM,26.646,,
12106,08/22/18 01:37:30 AM,26.646,,
12107,08/22/18 01:37:40 AM,26.646,,
12108,08/22/18 01:37:50 AM,26.646,,
12109,08/22/18 01:38:00 AM,26.646,,
12110,08/22/18 01:38:10 AM,26.646,,
12111,08/22/18 01:38:20 AM,26.646,,
12112,08/22/18 01:38:30 AM,26.646,,
12113,08/22/18 01:38:40 AM,26.646,,
12114,08/22/18 01:38:50 AM,26.646,,
12115,08/22/18 01:39:00 AM,26.646,,
12116,08/22/18 01:39:10 AM,26.646,,
12117,08/22/18 01:39:20 AM,26.646,,
12118,08/22/18 01:39:30 AM,26.646,,
12119,08/22/18 01:39:40 AM,26.646,,
12120,08/22/18 01:39:50 AM,26.646,,
12121,08/22/18 01:40:00 AM,26.646,,
12122,08/22/18 01:40:10 AM,26.646,,
12123,08/22/18 01:40:20 AM,26.646,,
12124,08/22/18 01:40:30 AM,26.646,,
12125,08/22/18 01:40:40 AM,26.646,,
12126,08/22/18 01:40:50 AM,26.646,,
12127,08/22/18 01:41:00 AM,26.646,,
12128,08/22/18 01:41:10 AM,26.646,,
12129,08/22/18 01:41:20 AM,26.646,,
12130,08/22/18 01:41:30 AM,26.646,,
12131,08/22/18 01:41:40 AM,26.646,,
12132,08/22/18 01:41:50 AM,26.646,,
12133,08/22/18 01:42:00 AM,26.646,,
12134,08/22/18 01:42:10 AM,26.646,,
12135,08/22/18 01:42:20 AM,26.646,,
12136,08/22/18 01:42:30 AM,26.646,,
12137,08/22/18 01:42:40 AM,26.646,,
12138,08/22/18 01:42:50 AM,26.646,,
12139,08/22/18 01:43:00 AM,26.646,,
12140,08/22/18 01:43:10 AM,26.646,,
12141,08/22/18 01:43:20 AM,26.646,,
12142,08/22/18 01:43:30 AM,26.646,,
12143,08/22/18 01:43:40 AM,26.646,,
12144,08/22/18 01:43:50 AM,26.646,,
12145,08/22/18 01:44:00 AM,26.646,,
12146,08/22/18 01:44:10 AM,26.646,,
12147,08/22/18 01:44:20 AM,26.646,,
12148,08/22/18 01:44:30 AM,26.646,,
12149,08/22/18 01:44:40 AM,26.646,,
12150,08/22/18 01:44:50 AM,26.646,,
12151,08/22/18 01:45:00 AM,26.646,,
12152,08/22/18 01:45:10 AM,26.646,,
12153,08/22/18 01:45:20 AM,26.646,,
12154,08/22/18 01:45:30 AM,26.646,,
12155,08/22/18 01:45:40 AM,26.646,,
12156,08/22/18 01:45:50 AM,26.646,,
12157,08/22/18 01:46:00 AM,26.646,,
12158,08/22/18 01:46:10 AM,26.646,,
12159,08/22/18 01:46:20 AM,26.646,,
12160,08/22/18 01:46:30 AM,26.646,,
12161,08/22/18 01:46:40 AM,26.646,,
12162,08/22/18 01:46:50 AM,26.646,,
12163,08/22/18 01:47:00 AM,26.646,,
12164,08/22/18 01:47:10 AM,26.646,,
12165,08/22/18 01:47:20 AM,26.646,,
12166,08/22/18 01:47:30 AM,26.646,,
12167,08/22/18 01:47:40 AM,26.646,,
12168,08/22/18 01:47:50 AM,26.646,,
12169,08/22/18 01:48:00 AM,26.646,,
12170,08/22/18 01:48:10 AM,26.646,,
12171,08/22/18 01:48:20 AM,26.646,,
12172,08/22/18 01:48:30 AM,26.646,,
12173,08/22/18 01:48:40 AM,26.646,,
12174,08/22/18 01:48:50 AM,26.646,,
12175,08/22/18 01:49:00 AM,26.646,,
12176,08/22/18 01:49:10 AM,26.646,,
12177,08/22/18 01:49:20 AM,26.646,,
12178,08/22/18 01:49:30 AM,26.646,,
12179,08/22/18 01:49:40 AM,26.622,,
12180,08/22/18 01:49:50 AM,26.646,,
12181,08/22/18 01:50:00 AM,26.622,,
12182,08/22/18 01:50:10 AM,26.622,,
12183,08/22/18 01:50:20 AM,26.622,,
12184,08/22/18 01:50:30 AM,26.622,,
12185,08/22/18 01:50:40 AM,26.622,,
12186,08/22/18 01:50:50 AM,26.622,,
12187,08/22/18 01:51:00 AM,26.622,,
12188,08/22/18 01:51:10 AM,26.622,,
12189,08/22/18 01:51:20 AM,26.622,,
12190,08/22/18 01:51:30 AM,26.622,,
12191,08/22/18 01:51:40 AM,26.622,,
12192,08/22/18 01:51:50 AM,26.622,,
12193,08/22/18 01:52:00 AM,26.622,,
12194,08/22/18 01:52:10 AM,26.622,,
12195,08/22/18 01:52:20 AM,26.622,,
12196,08/22/18 01:52:30 AM,26.622,,
12197,08/22/18 01:52:40 AM,26.622,,
12198,08/22/18 01:52:50 AM,26.622,,
12199,08/22/18 01:53:00 AM,26.622,,
12200,08/22/18 01:53:10 AM,26.622,,
12201,08/22/18 01:53:20 AM,26.622,,
12202,08/22/18 01:53:30 AM,26.622,,
12203,08/22/18 01:53:40 AM,26.622,,
12204,08/22/18 01:53:50 AM,26.622,,
12205,08/22/18 01:54:00 AM,26.622,,
12206,08/22/18 01:54:10 AM,26.622,,
12207,08/22/18 01:54:20 AM,26.622,,
12208,08/22/18 01:54:30 AM,26.622,,
12209,08/22/18 01:54:40 AM,26.622,,
12210,08/22/18 01:54:50 AM,26.622,,
12211,08/22/18 01:55:00 AM,26.622,,
12212,08/22/18 01:55:10 AM,26.622,,
12213,08/22/18 01:55:20 AM,26.622,,
12214,08/22/18 01:55:30 AM,26.622,,
12215,08/22/18 01:55:40 AM,26.622,,
12216,08/22/18 01:55:50 AM,26.622,,
12217,08/22/18 01:56:00 AM,26.622,,
12218,08/22/18 01:56:10 AM,26.622,,
12219,08/22/18 01:56:20 AM,26.622,,
12220,08/22/18 01:56:30 AM,26.622,,
12221,08/22/18 01:56:40 AM,26.598,,
12222,08/22/18 01:56:50 AM,26.622,,
12223,08/22/18 01:57:00 AM,26.598,,
12224,08/22/18 01:57:10 AM,26.598,,
12225,08/22/18 01:57:20 AM,26.598,,
12226,08/22/18 01:57:30 AM,26.598,,
12227,08/22/18 01:57:40 AM,26.598,,
12228,08/22/18 01:57:50 AM,26.598,,
12229,08/22/18 01:58:00 AM,26.598,,
12230,08/22/18 01:58:10 AM,26.598,,
12231,08/22/18 01:58:20 AM,26.598,,
12232,08/22/18 01:58:30 AM,26.598,,
12233,08/22/18 01:58:40 AM,26.598,,
12234,08/22/18 01:58:50 AM,26.598,,
12235,08/22/18 01:59:00 AM,26.598,,
12236,08/22/18 01:59:10 AM,26.598,,
12237,08/22/18 01:59:20 AM,26.598,,
12238,08/22/18 01:59:30 AM,26.598,,
12239,08/22/18 01:59:40 AM,26.598,,
12240,08/22/18 01:59:50 AM,26.598,,
12241,08/22/18 02:00:00 AM,26.598,,
12242,08/22/18 02:00:10 AM,26.598,,
12243,08/22/18 02:00:20 AM,26.598,,
12244,08/22/18 02:00:30 AM,26.598,,
12245,08/22/18 02:00:40 AM,26.598,,
12246,08/22/18 02:00:50 AM,26.598,,
12247,08/22/18 02:01:00 AM,26.598,,
12248,08/22/18 02:01:10 AM,26.598,,
12249,08/22/18 02:01:20 AM,26.598,,
12250,08/22/18 02:01:30 AM,26.598,,
12251,08/22/18 02:01:40 AM,26.598,,
12252,08/22/18 02:01:50 AM,26.598,,
12253,08/22/18 02:02:00 AM,26.598,,
12254,08/22/18 02:02:10 AM,26.598,,
12255,08/22/18 02:02:20 AM,26.598,,
12256,08/22/18 02:02:30 AM,26.598,,
12257,08/22/18 02:02:40 AM,26.598,,
12258,08/22/18 02:02:50 AM,26.598,,
12259,08/22/18 02:03:00 AM,26.598,,
12260,08/22/18 02:03:10 AM,26.598,,
12261,08/22/18 02:03:20 AM,26.598,,
12262,08/22/18 02:03:30 AM,26.598,,
12263,08/22/18 02:03:40 AM,26.598,,
12264,08/22/18 02:03:50 AM,26.598,,
12265,08/22/18 02:04:00 AM,26.598,,
12266,08/22/18 02:04:10 AM,26.598,,
12267,08/22/18 02:04:20 AM,26.598,,
12268,08/22/18 02:04:30 AM,26.598,,
12269,08/22/18 02:04:40 AM,26.598,,
12270,08/22/18 02:04:50 AM,26.598,,
12271,08/22/18 02:05:00 AM,26.598,,
12272,08/22/18 02:05:10 AM,26.598,,
12273,08/22/18 02:05:20 AM,26.598,,
12274,08/22/18 02:05:30 AM,26.598,,
12275,08/22/18 02:05:40 AM,26.598,,
12276,08/22/18 02:05:50 AM,26.598,,
12277,08/22/18 02:06:00 AM,26.598,,
12278,08/22/18 02:06:10 AM,26.598,,
12279,08/22/18 02:06:20 AM,26.598,,
12280,08/22/18 02:06:30 AM,26.598,,
12281,08/22/18 02:06:40 AM,26.598,,
12282,08/22/18 02:06:50 AM,26.598,,
12283,08/22/18 02:07:00 AM,26.573,,
12284,08/22/18 02:07:10 AM,26.573,,
12285,08/22/18 02:07:20 AM,26.573,,
12286,08/22/18 02:07:30 AM,26.573,,
12287,08/22/18 02:07:40 AM,26.573,,
12288,08/22/18 02:07:50 AM,26.573,,
12289,08/22/18 02:08:00 AM,26.573,,
12290,08/22/18 02:08:10 AM,26.573,,
12291,08/22/18 02:08:20 AM,26.573,,
12292,08/22/18 02:08:30 AM,26.573,,
12293,08/22/18 02:08:40 AM,26.573,,
12294,08/22/18 02:08:50 AM,26.573,,
12295,08/22/18 02:09:00 AM,26.573,,
12296,08/22/18 02:09:10 AM,26.573,,
12297,08/22/18 02:09:20 AM,26.573,,
12298,08/22/18 02:09:30 AM,26.573,,
12299,08/22/18 02:09:40 AM,26.573,,
12300,08/22/18 02:09:50 AM,26.573,,
12301,08/22/18 02:10:00 AM,26.573,,
12302,08/22/18 02:10:10 AM,26.573,,
12303,08/22/18 02:10:20 AM,26.573,,
12304,08/22/18 02:10:30 AM,26.573,,
12305,08/22/18 02:10:40 AM,26.573,,
12306,08/22/18 02:10:50 AM,26.573,,
12307,08/22/18 02:11:00 AM,26.573,,
12308,08/22/18 02:11:10 AM,26.573,,
12309,08/22/18 02:11:20 AM,26.573,,
12310,08/22/18 02:11:30 AM,26.573,,
12311,08/22/18 02:11:40 AM,26.573,,
12312,08/22/18 02:11:50 AM,26.573,,
12313,08/22/18 02:12:00 AM,26.573,,
12314,08/22/18 02:12:10 AM,26.573,,
12315,08/22/18 02:12:20 AM,26.573,,
12316,08/22/18 02:12:30 AM,26.573,,
12317,08/22/18 02:12:40 AM,26.573,,
12318,08/22/18 02:12:50 AM,26.573,,
12319,08/22/18 02:13:00 AM,26.573,,
12320,08/22/18 02:13:10 AM,26.573,,
12321,08/22/18 02:13:20 AM,26.573,,
12322,08/22/18 02:13:30 AM,26.573,,
12323,08/22/18 02:13:40 AM,26.573,,
12324,08/22/18 02:13:50 AM,26.573,,
12325,08/22/18 02:14:00 AM,26.573,,
12326,08/22/18 02:14:10 AM,26.573,,
12327,08/22/18 02:14:20 AM,26.573,,
12328,08/22/18 02:14:30 AM,26.573,,
12329,08/22/18 02:14:40 AM,26.573,,
12330,08/22/18 02:14:50 AM,26.573,,
12331,08/22/18 02:15:00 AM,26.573,,
12332,08/22/18 02:15:10 AM,26.573,,
12333,08/22/18 02:15:20 AM,26.573,,
12334,08/22/18 02:15:30 AM,26.573,,
12335,08/22/18 02:15:40 AM,26.573,,
12336,08/22/18 02:15:50 AM,26.573,,
12337,08/22/18 02:16:00 AM,26.573,,
12338,08/22/18 02:16:10 AM,26.573,,
12339,08/22/18 02:16:20 AM,26.573,,
12340,08/22/18 02:16:30 AM,26.573,,
12341,08/22/18 02:16:40 AM,26.573,,
12342,08/22/18 02:16:50 AM,26.573,,
12343,08/22/18 02:17:00 AM,26.549,,
12344,08/22/18 02:17:10 AM,26.549,,
12345,08/22/18 02:17:20 AM,26.573,,
12346,08/22/18 02:17:30 AM,26.573,,
12347,08/22/18 02:17:40 AM,26.549,,
12348,08/22/18 02:17:50 AM,26.549,,
12349,08/22/18 02:18:00 AM,26.549,,
12350,08/22/18 02:18:10 AM,26.549,,
12351,08/22/18 02:18:20 AM,26.549,,
12352,08/22/18 02:18:30 AM,26.549,,
12353,08/22/18 02:18:40 AM,26.549,,
12354,08/22/18 02:18:50 AM,26.549,,
12355,08/22/18 02:19:00 AM,26.549,,
12356,08/22/18 02:19:10 AM,26.549,,
12357,08/22/18 02:19:20 AM,26.549,,
12358,08/22/18 02:19:30 AM,26.549,,
12359,08/22/18 02:19:40 AM,26.549,,
12360,08/22/18 02:19:50 AM,26.549,,
12361,08/22/18 02:20:00 AM,26.549,,
12362,08/22/18 02:20:10 AM,26.549,,
12363,08/22/18 02:20:20 AM,26.549,,
12364,08/22/18 02:20:30 AM,26.549,,
12365,08/22/18 02:20:40 AM,26.549,,
12366,08/22/18 02:20:50 AM,26.549,,
12367,08/22/18 02:21:00 AM,26.549,,
12368,08/22/18 02:21:10 AM,26.549,,
12369,08/22/18 02:21:20 AM,26.549,,
12370,08/22/18 02:21:30 AM,26.549,,
12371,08/22/18 02:21:40 AM,26.549,,
12372,08/22/18 02:21:50 AM,26.549,,
12373,08/22/18 02:22:00 AM,26.549,,
12374,08/22/18 02:22:10 AM,26.549,,
12375,08/22/18 02:22:20 AM,26.549,,
12376,08/22/18 02:22:30 AM,26.549,,
12377,08/22/18 02:22:40 AM,26.549,,
12378,08/22/18 02:22:50 AM,26.549,,
12379,08/22/18 02:23:00 AM,26.549,,
12380,08/22/18 02:23:10 AM,26.549,,
12381,08/22/18 02:23:20 AM,26.549,,
12382,08/22/18 02:23:30 AM,26.549,,
12383,08/22/18 02:23:40 AM,26.549,,
12384,08/22/18 02:23:50 AM,26.549,,
12385,08/22/18 02:24:00 AM,26.549,,
12386,08/22/18 02:24:10 AM,26.549,,
12387,08/22/18 02:24:20 AM,26.549,,
12388,08/22/18 02:24:30 AM,26.549,,
12389,08/22/18 02:24:40 AM,26.549,,
12390,08/22/18 02:24:50 AM,26.549,,
12391,08/22/18 02:25:00 AM,26.549,,
12392,08/22/18 02:25:10 AM,26.549,,
12393,08/22/18 02:25:20 AM,26.549,,
12394,08/22/18 02:25:30 AM,26.549,,
12395,08/22/18 02:25:40 AM,26.549,,
12396,08/22/18 02:25:50 AM,26.549,,
12397,08/22/18 02:26:00 AM,26.549,,
12398,08/22/18 02:26:10 AM,26.549,,
12399,08/22/18 02:26:20 AM,26.549,,
12400,08/22/18 02:26:30 AM,26.549,,
12401,08/22/18 02:26:40 AM,26.549,,
12402,08/22/18 02:26:50 AM,26.549,,
12403,08/22/18 02:27:00 AM,26.549,,
12404,08/22/18 02:27:10 AM,26.549,,
12405,08/22/18 02:27:20 AM,26.549,,
12406,08/22/18 02:27:30 AM,26.549,,
12407,08/22/18 02:27:40 AM,26.549,,
12408,08/22/18 02:27:50 AM,26.549,,
12409,08/22/18 02:28:00 AM,26.549,,
12410,08/22/18 02:28:10 AM,26.549,,
12411,08/22/18 02:28:20 AM,26.549,,
12412,08/22/18 02:28:30 AM,26.549,,
12413,08/22/18 02:28:40 AM,26.549,,
12414,08/22/18 02:28:50 AM,26.549,,
12415,08/22/18 02:29:00 AM,26.549,,
12416,08/22/18 02:29:10 AM,26.549,,
12417,08/22/18 02:29:20 AM,26.549,,
12418,08/22/18 02:29:30 AM,26.549,,
12419,08/22/18 02:29:40 AM,26.549,,
12420,08/22/18 02:29:50 AM,26.549,,
12421,08/22/18 02:30:00 AM,26.549,,
12422,08/22/18 02:30:10 AM,26.549,,
12423,08/22/18 02:30:20 AM,26.549,,
12424,08/22/18 02:30:30 AM,26.549,,
12425,08/22/18 02:30:40 AM,26.549,,
12426,08/22/18 02:30:50 AM,26.549,,
12427,08/22/18 02:31:00 AM,26.549,,
12428,08/22/18 02:31:10 AM,26.549,,
12429,08/22/18 02:31:20 AM,26.549,,
12430,08/22/18 02:31:30 AM,26.549,,
12431,08/22/18 02:31:40 AM,26.549,,
12432,08/22/18 02:31:50 AM,26.549,,
12433,08/22/18 02:32:00 AM,26.549,,
12434,08/22/18 02:32:10 AM,26.549,,
12435,08/22/18 02:32:20 AM,26.549,,
12436,08/22/18 02:32:30 AM,26.549,,
