sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
263	HP139	HP139_S77_L001_R1_001.fastq.gz	403ff12d9c0ea78f1594ba268689016a3bc07607e7d3d330a9ae1a8280e1ad2b	HP139_S77_L001_R2_001.fastq.gz	141354b6724321899eccef88bd6b734b1263a4ac20060a3cc139e38f49ad50a9	61093	29619	435	29619	435	0	0	0	0	28554	12	0	0	0	1299	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
440	HP316	HP316_S256_L001_R1_001.fastq.gz	7648ec86abb544f3ae4f83b009dd4ec53b1a5d001e59ead743bb37598997236b	HP316_S256_L001_R2_001.fastq.gz	a3dbce741f8e4911788227aebe110022fdf63ca7ebae946f4c0d2cb748152c10	32158	15903	229	15903	229	0	0	0	0	15140	11	0	0	4	694	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
464	HP340	HP340_S259_L001_R1_001.fastq.gz	8d883a02179e34489308458c47fc3dec614196d7836e7f92570e722efe2080dd	HP340_S259_L001_R2_001.fastq.gz	0e204e9c68da1d10038d4ab43583fa3cfea57d74115673441b65f656eac52462	36742	14357	193	14357	193	0	0	0	0	13732	11	0	0	7	597	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
459	HP335	HP335_S216_L001_R1_001.fastq.gz	c40c40c3bb98c2338414b249d23fb18c0d691ff445634bb0e045026892384e15	HP335_S216_L001_R2_001.fastq.gz	ddef7aaf0f800e1bf45920bd0a2255a6c936e2e50f77ad8b7974cfed0edb9197	50152	25136	385	25133	384	3	1	0	0	23998	11	0	0	0	1124	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
235	HP111	HP111_S26_L001_R1_001.fastq.gz	f69c238634d7e05d3a3bb5522eab9ffad2772d1d8eb9778a9523c84bd284ba2b	HP111_S26_L001_R2_001.fastq.gz	5c547cc9781dac828acde4eae80fda1b8924742dc1a1000a9b6379d9e07b701d	36665	17015	246	17015	246	0	0	0	0	16316	11	0	0	11	726	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
324	HP200	HP200_S133_L001_R1_001.fastq.gz	15a6401e09b223ad8611122a6b6f8c5b65f4416a6e021b5d22231229fa065835	HP200_S133_L001_R2_001.fastq.gz	5b39a447b4380e669212ddfa4e4294a23bf0724ec08f7ec2cbac518873ebf707	37592	12690	178	12690	178	0	0	0	0	12195	10	0	0	0	599	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
306	HP182	HP182_S23_L001_R1_001.fastq.gz	6076c23b96ebeb05ff6f04aedf2068b42784fdf83f5bcb23ad196a93265cdca4	HP182_S23_L001_R2_001.fastq.gz	96b237d841c505bc83f4fcd9cd4270f3b9bc7615e13cde8d9f590f7cc0d8a659	63497	22181	308	22181	308	0	0	0	0	21273	10	0	0	0	949	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
254	HP130	HP130_S64_L001_R1_001.fastq.gz	7f7b195e16e2adf7260f60cc9a1343283f750b7dcbd25d93c8f8bf94f270842a	HP130_S64_L001_R2_001.fastq.gz	7e12e5b9118eac8e28167cb8ece79c05111f3f077a291d8fd4f4152ffc728318	75868	33322	530	33322	530	0	0	0	0	31959	20	0	0	102	1379	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
359	HP235	HP235_S173_L001_R1_001.fastq.gz	6d4d864873fa5edba0ca85046ae67d6dbeeba199a69c31c41e2969603da9c786	HP235_S173_L001_R2_001.fastq.gz	17f9c2f6918ec2d4b6f5907960961540b4a87cea1f88899814fd7748e83f2c92	53699	26376	376	26376	376	0	0	0	0	25400	11	0	0	0	1341	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
420	HP296	HP296_S220_L001_R1_001.fastq.gz	9b69fe2aafe7293e9eb1968c883e8a4a4694a512301982bec86d4028fa5a8d47	HP296_S220_L001_R2_001.fastq.gz	65c2171da702dca17370010dd8a32618762439defee5a0aad2ee95f617ef81fc	36584	17514	267	17514	267	0	0	0	0	16698	19	0	0	29	750	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
392	HP268	HP268_S189_L001_R1_001.fastq.gz	1d4bf2ca6f0383ebb5a987c723989f7cb8aeb114c3ca293cd1922333a5934252	HP268_S189_L001_R2_001.fastq.gz	4d5548f819ea7ad5210c490dc2259a0cf685937647106ef1248a46e6e172aaaf	30060	13513	209	13513	209	0	0	0	0	12857	12	0	0	0	653	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
452	HP328	HP328_S224_L001_R1_001.fastq.gz	97e368072908f09a5949012c41886a7365936a8aead9428003222def8d22677e	HP328_S224_L001_R2_001.fastq.gz	f979199f97b688f36883dc519586da47d71e9ecccc28578e8fbd9e25e77c196b	43388	16526	248	16526	248	0	0	0	0	15883	19	0	0	42	725	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
239	HP115	HP115_S74_L001_R1_001.fastq.gz	8bcaeb579ba2a3c503698d62c18a7f16ecb83c2f27e8a933494673dd1e14fcd6	HP115_S74_L001_R2_001.fastq.gz	d66d6c0497a8ed3d4685089326079a1906b80894f89d80449af8c1ef773b3e07	31337	13003	223	13003	223	0	0	0	0	12421	21	0	0	115	416	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
419	HP295	HP295_S211_L001_R1_001.fastq.gz	0ef1f0b103de5b7c044bc7f9a28fd7661c57112a90a6566183660e9b8644ad14	HP295_S211_L001_R2_001.fastq.gz	b443424fc7d83eca4e2db4e6b58e893b99ea1e8b7cf5dda042808b1e7752353f	43210	20299	325	20299	325	0	0	0	0	19260	18	0	0	25	928	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
450	HP326	HP326_S206_L001_R1_001.fastq.gz	51e9fe794ff48590cc0bc58dade5c981b416a3c1c22e1e383a7f8129c182c67c	HP326_S206_L001_R2_001.fastq.gz	785728b65ee07ff848b840aa7a5f7736c4b0e809268aa38c329b7f1bd0805f6d	43623	17916	276	17916	276	0	0	0	0	17243	22	0	0	50	860	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
371	HP247	HP247_S127_L001_R1_001.fastq.gz	5ff05e4193f60d55ee63c6ebce643cf8c139736b7964662e970c093a11b85958	HP247_S127_L001_R2_001.fastq.gz	03ec4c559cc01ee957293194365d290755a9ba7824b606e8c8abbabb5e7efd55	35259	17462	269	17462	269	0	0	0	0	16761	18	0	0	26	768	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
388	HP264	HP264_S141_L001_R1_001.fastq.gz	e1b385b0358b3c138cfbb8938c30dbd3d19e6ffe9fa00a23b6edded106198ead	HP264_S141_L001_R2_001.fastq.gz	d3a6cd062afcb15fc3e2fbe2dc7eb8d87ddec130a586df9e7165c456b0be206c	31997	13517	208	13517	208	0	0	0	0	12811	15	0	0	32	531	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
418	HP294	HP294_S202_L001_R1_001.fastq.gz	2f4d7fe57653a8493499b640a427a84809c4292f595ec715afe2256593781138	HP294_S202_L001_R2_001.fastq.gz	d5136a95fe74c6992c357ab439ecd750976591ffc0e9ae50cd9cf320129f9b6c	41427	20035	288	20035	288	0	0	0	0	19197	17	0	0	39	739	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
432	HP308	HP308_S255_L001_R1_001.fastq.gz	6b19f2943d80961bdcb14c946d377250c7e0807e34cf11ace7ed8ec39302ab59	HP308_S255_L001_R2_001.fastq.gz	f2a6503c6af5f5eac0c4a5bbb5e06aa15eb18628cc0c14822830b7b6f63f3f05	25050	11235	163	11235	163	0	0	0	0	10794	15	0	0	34	456	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
330	HP206	HP206_S110_L001_R1_001.fastq.gz	99fe4fb9117390ec60e69e80ec58c15a91393912dce6bb35af939947332a767e	HP206_S110_L001_R2_001.fastq.gz	166627999d9a702fe686fabcedeba9bb0b59f9095ea59b9db277efe3d2f84186	43078	15646	252	15646	252	0	0	0	0	14593	13	0	0	0	835	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
344	HP220	HP220_S183_L001_R1_001.fastq.gz	6aa54124f782986b921b98010e8c0ad55d4619a66fbe37aa957d051f2a588b21	HP220_S183_L001_R2_001.fastq.gz	8f3b2e8eca94deba835200669e97b7fa8daa7aeab74899d7689364a3227eac80	32557	13065	220	13065	220	0	0	0	0	12314	13	0	0	4	720	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
425	HP301	HP301_S194_L001_R1_001.fastq.gz	4fc535f728cfd3967b7e5f3af493643a92de3ee91c90cf1d1137a44040f4b604	HP301_S194_L001_R2_001.fastq.gz	47e775fbc71382cf7d55deaf958c7da5774df6ae834ab41a0112baab5538ea89	35346	17256	257	17256	257	0	0	0	0	16584	18	0	0	52	877	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
442	HP318	HP318_S205_L001_R1_001.fastq.gz	7f6720b8ff2fe24ea76f182f58cbb09db8141fde7c9a2fa5a812d161ab400335	HP318_S205_L001_R2_001.fastq.gz	9b69fef086089e93e76bab78fd671c673f4f8ca97332cc033a9b1f437789ae6e	63034	25778	383	25778	383	0	0	0	0	24657	14	0	0	11	1264	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
470	HP346	HP346_S243_L001_R1_001.fastq.gz	433e7b633de379f82b861d69ea1429e98bebc0d2467cac66732d32ed5df2b8ea	HP346_S243_L001_R2_001.fastq.gz	e5cb2d6465c19da6da494fdc904e53c3c030b3a7e96f50cf90b209a2031e8d64	39230	18659	290	18655	289	0	0	4	1	17886	16	0	0	24	892	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
323	HP199	HP199_S121_L001_R1_001.fastq.gz	a659394de452a7bbd0cd7849b783a96fe1780046e822bb0c6c267d47c8f57d65	HP199_S121_L001_R2_001.fastq.gz	404e4687f4c85f65e021799f76157aec27b581daa1a6e0a9f388635a9ec813d1	50515	25298	393	25298	393	0	0	0	0	24046	15	0	0	6	1250	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
389	HP265	HP265_S153_L001_R1_001.fastq.gz	9dcf0286d1c375d847565b3823db6a3bbed9e886a01ab62bf62028d8776b7c12	HP265_S153_L001_R2_001.fastq.gz	24137ed994d57609445a29dab1ba330f921de1c4ceff5cc233fd7bd213073e7f	48732	22294	374	22294	374	0	0	0	0	21040	19	0	0	9	1058	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
421	HP297	HP297_S229_L001_R1_001.fastq.gz	5c651c659c0583f3a4b926f8b42ad198d6da263afc0265403f32faac257e34ad	HP297_S229_L001_R2_001.fastq.gz	e6ecaf0aaa00fffda28a6bc88f62d00855aab7ff7b4174ba79c88e206d807db9	37064	17838	268	17835	267	3	1	0	0	16849	14	0	0	17	839	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
443	HP319	HP319_S214_L001_R1_001.fastq.gz	8812f1eb5cc66119e5f0d82b64382bf4dafb95632fc0baa7d69271a99fe5f6d8	HP319_S214_L001_R2_001.fastq.gz	c40a3fe70703dbfe445feac9c3cf74d498a5c8a84a68c4eb4b9aa3294389e435	34759	8875	213	8875	213	0	0	0	0	8074	11	0	0	0	490	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
426	HP302	HP302_S203_L001_R1_001.fastq.gz	975eb95b64b2ea06a91b325e69e5c384ae793ebd192264515bec8b28fff073f9	HP302_S203_L001_R2_001.fastq.gz	3a5f84f86cd6fc7ac4db65a759cdd3b9bb87cd6892a879e795e7a788186406e8	56142	27714	426	27714	426	0	0	0	0	26378	22	0	0	83	1303	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
396	HP272	HP272_S142_L001_R1_001.fastq.gz	fb1029462ef5764360d2c2bf75c0678e1b514e043b6fd5f2c806dfd6890d2c73	HP272_S142_L001_R2_001.fastq.gz	508416e46da5fee6f71c4a915127fc3f653dcde8b84b04bb5b3fa6b3adb0f624	18444	8668	144	8668	144	0	0	0	0	8291	19	0	0	65	386	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
293	HP169	HP169_S57_L001_R1_001.fastq.gz	ac08b03b430017b089b9d9a90666c0d3f5ef1c7bf8cba788bc60ba2f282aac5e	HP169_S57_L001_R2_001.fastq.gz	a0c678f764e6d6df6a3786d44b9ed6d16ee602e63789cd15564841915c6771fc	55459	24461	414	24461	414	0	0	0	0	22795	13	0	0	11	1464	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
394	HP270	HP270_S118_L001_R1_001.fastq.gz	963e665d5ea56cbf44d52b2ff461524baf5c1fc1a221559540df8315e8ff6ec2	HP270_S118_L001_R2_001.fastq.gz	eadb95d3f94724c9fbadf85b24e660f1ae095dfe291dc962b02eeefbbcb1b44a	34072	12398	197	12398	197	0	0	0	0	11966	29	0	0	99	485	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
399	HP275	HP275_S178_L001_R1_001.fastq.gz	a6e7df2a79665f2fb6bb565a8135c7053888e88efa37683944f8419a34aff859	HP275_S178_L001_R2_001.fastq.gz	03891629115410ecfc9545f2a25cecf55a6ff5c494b3b09a3e7dc5f901b306e6	26974	12877	215	12877	215	0	0	0	0	12332	26	0	0	100	573	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
383	HP259	HP259_S176_L001_R1_001.fastq.gz	4c02bcc0a89d2d5232d1b499b53ed043015a61b68e71ba94a4703f2c772faa82	HP259_S176_L001_R2_001.fastq.gz	a618fbce21a40cf48fa5b6a4b840041e0c30ef64d314d3092b3ae554f3ec1331	36544	16435	262	16435	262	0	0	0	0	15587	15	0	0	0	1159	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
228	HP104	HP104_S37_L001_R1_001.fastq.gz	6ef23ba437c72fb87dee5b60cd4a4d84394ba1fd237bbc62d978032551fcf825	HP104_S37_L001_R2_001.fastq.gz	918a355dd55acb8fddb05f621972d6e6d75f1fb7e49ea9abbe5412f2ab2f74ce	55118	24229	389	24209	387	17	1	3	1	23039	46	0	0	403	1150	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
471	HP347	HP347_S252_L001_R1_001.fastq.gz	e8ba5fdfa713820f70f3c41afc2d418fef8c080654562c74fc2e487202bdfbc9	HP347_S252_L001_R2_001.fastq.gz	c21e78224e3129b80d7bc6c58625c62f638c9fb1c4ca92fff359f302a71698bd	37525	15626	256	15626	256	0	0	0	0	15014	47	0	0	383	680	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
430	HP306	HP306_S238_L001_R1_001.fastq.gz	0741dc1cf09222dd29a3ba90c5413e5a34c7624839bea8eb27e1c8ec5f0ecb3a	HP306_S238_L001_R2_001.fastq.gz	6b95fe4a2e80248adce38f4631ab218f8f233958eb943b6f12b924712aeea162	44348	21277	339	21277	339	0	0	0	0	20278	22	0	0	24	1523	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
297	HP173	HP173_S10_L001_R1_001.fastq.gz	093203ef4e69e969d77242b0d81e2591cd1f23fe3728ea540df5c32a1b66b786	HP173_S10_L001_R2_001.fastq.gz	421bfcbc462aa879f8e1d40edea8fd818f934d94de26f9dec18ed33d98c560c7	49128	24222	421	24222	421	0	0	0	0	23094	40	0	0	1197	1000	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
413	HP289	HP289_S156_L001_R1_001.fastq.gz	b6dbe1c64cae9229deb8a83c99eda2e0e62cbcb1d6bc44e8c247d8317edd8466	HP289_S156_L001_R2_001.fastq.gz	2977564119e951c01db95735f51f49f1a22edd848d0632f098e12f9008f9b4d8	17653	6178	114	6178	114	0	0	0	0	5970	25	0	0	69	232	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
303	HP179	HP179_S82_L001_R1_001.fastq.gz	bacd80f0abe5db08b794cc47e7f84ac01e8f195dff5e01a4878d1cd64a753db6	HP179_S82_L001_R2_001.fastq.gz	52a45ffa0af1053afcc3f88d6026b8b37092bd6fc48896c57e81f16ca6bb78d6	56256	27994	465	27991	464	3	1	0	0	26690	44	0	0	1243	1097	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
251	HP127	HP127_S28_L001_R1_001.fastq.gz	84c7c3d86f6ff1a9c25f435bce207f9ab35c3c2a77af38918280561b6610488e	HP127_S28_L001_R2_001.fastq.gz	c6001543e875022fee8cdfd4855e63a29b7cd0e8f6025ec38c01f401f3fe52fe	63248	30105	497	30102	496	3	1	0	0	28668	31	0	0	1528	1027	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
375	HP251	HP251_S175_L001_R1_001.fastq.gz	c8d019e60bc681aed262fe92f480177b7c1a2276aaab13a6d1f7e41952bc0d82	HP251_S175_L001_R2_001.fastq.gz	95fb07ddb017fb57db0b033164635c5465aa4c6c0159823f6056537fb7589762	30603	13365	256	13365	256	0	0	0	0	12823	36	0	0	897	554	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
326	HP202	HP202_S157_L001_R1_001.fastq.gz	e56d23e145af440a0dcfffa9c926aa3c24240db33fd4b7ad454680d2627e335e	HP202_S157_L001_R2_001.fastq.gz	702fe74ce46f7cfff1b85d69283c6b71729602ce7d00202ebd62951fc1b00643	65306	32920	599	32917	598	3	1	0	0	31043	43	0	0	1889	1733	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
409	HP285	HP285_S108_L001_R1_001.fastq.gz	f549cfcf3beb5ed76fdc0e809bc63bf482515f38a92f74daa940d3fa9932ce78	HP285_S108_L001_R2_001.fastq.gz	51e8918a3390caae01613bb55353cccef2b74599b2f6058b8abef541ba588d34	48538	24611	443	24606	442	5	1	0	0	23553	24	0	0	432	813	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
374	HP250	HP250_S163_L001_R1_001.fastq.gz	8aa0ba6f517814a7e666704ac6c8a8299fbce568ec671b4d1f1b850aaedb255c	HP250_S163_L001_R2_001.fastq.gz	75d3dd267f1d0f2e6a59a9bd0286ceb7923129d9753126d53b2376a21654e094	37923	16556	291	16530	290	26	1	0	0	15783	39	0	0	1542	549	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
415	HP291	HP291_S180_L001_R1_001.fastq.gz	b56a730a2190cdf3e2b7fdff25f36af5e351d40bc17fa90f3a3e217b904a79e1	HP291_S180_L001_R2_001.fastq.gz	6aed08580362ed28c990948ab88e8d21086f67c0f8f126ed753efcd90b639ae7	26116	12141	269	12141	269	0	0	0	0	11583	45	0	0	930	457	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
412	HP288	HP288_S144_L001_R1_001.fastq.gz	0f01f1d1ce868ebf985d6fd126d4edcaaede6a9b80612c281394b1965a48fb00	HP288_S144_L001_R2_001.fastq.gz	05855f35068c247f02c695fe7fa47845ba347e6fb08ce72b64aa8916d6154579	40999	20243	364	20243	364	0	0	0	0	18940	35	0	0	2790	772	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
451	HP327	HP327_S215_L001_R1_001.fastq.gz	dd8851cdda88f99281dc413be8482a89541784bc6a649e391f816f1ded02ae16	HP327_S215_L001_R2_001.fastq.gz	b1dfcf9b10461565fdd1c9353a6eeae2ee6ce84ba4185bd5e5c9e32214379e09	34359	13467	326	13399	324	68	2	0	0	12496	52	0	0	2881	361	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
405	HP281	HP281_S155_L001_R1_001.fastq.gz	0688dbf8caf6e406fe44be8266ba63f466e98984bb17919c2c3ade8fd622a983	HP281_S155_L001_R2_001.fastq.gz	637c53dd1605719db0830d181ed035a282b562af5718873b7db31f6aa4c6cb8e	49322	24179	463	24148	460	31	3	0	0	22381	40	0	0	4934	676	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
423	HP299	HP299_S246_L001_R1_001.fastq.gz	8019acf5f1a05a32a30e5b6fe4fb7824d71ade18dee1f227758b4b52ac2bfb60	HP299_S246_L001_R2_001.fastq.gz	be4eed1144eafefaf625c00f8f50b4db3b3463a419934ce5295c7961fabddad1	60892	29594	568	29558	565	36	3	0	0	27306	41	0	0	4443	892	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
417	HP293	HP293_S193_L001_R1_001.fastq.gz	315b401fc86ddbcf15a3913ff7a74f238b8f4a3128a9a97fdeba91f0b8ba1f55	HP293_S193_L001_R2_001.fastq.gz	4bef81583a7c38ce7636ecb7ed142909afd2fa8f7c9a3247f6131d8fa83a1b49	41061	19668	420	19621	415	47	5	0	0	18200	39	0	0	4624	488	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
277	HP153	HP153_S55_L001_R1_001.fastq.gz	210496cb44eb56648a3bd1cda971ea2b7204d6065360c7f52d06b0ceae6b82cb	HP153_S55_L001_R2_001.fastq.gz	efe02b2ce2a2128595d539301a2d3dc236756d6c8911bc86f389a8042a5e3bcd	73252	36940	617	36940	617	0	0	0	0	33864	24	0	0	16134	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
461	HP337	HP337_S233_L001_R1_001.fastq.gz	fd035bcffc1f8a557d8557262a5622f4b2f11d4cad308d1683df0a61abf2ffaf	HP337_S233_L001_R2_001.fastq.gz	ffd3f2a4c486cd6866c3a94b944dfe52f0b79a1b7dd1f88c58b061a4cf3c1e86	49602	25247	426	25247	426	0	0	0	0	22988	23	0	0	10840	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
411	HP287	HP287_S132_L001_R1_001.fastq.gz	a96c93b9e013820d32e563bb50f82b41394be0e17d6dfdaf5e1aae80d6895fe7	HP287_S132_L001_R2_001.fastq.gz	20246aa23aa7bc08f0897ceabf09c41789ba441f16a7fc454b36c638242396a7	34551	16280	287	16280	287	0	0	0	0	15205	26	0	0	7205	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
307	HP183	HP183_S35_L001_R1_001.fastq.gz	591b1ba72780f910f615a25e3dccf8a0d7bbdaf21106ec5e90f0f2d48dd1d7ad	HP183_S35_L001_R2_001.fastq.gz	fdd01db2aceee89de2d5c591131035e316c31a678488fd24ebd5116ddf2b9104	55289	25165	467	25165	467	0	0	0	0	23227	25	0	0	11374	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
