sample_uid	5575_B	5577_B	5576_B	5578_B	C1d	3290_C	C17d	C42.2	C21	C1	C31	C21ac	5523_C	C3cg	C17e	C31a	1393_C	C17f	C31.9	C1b	1379_C	C1bi	C17	5524_C	C3cw	C31.1	1396_C	5525_C	C31.10	C1ag	1392_C	1381_C	5527_C	C1k	1416_C	1394_C	1417_C	1401_C	C21k	1403_C	1398_C	1373_C	1408_C	1405_C	C3	1412_C	C45c	1410_C	1441_C	1404_C	C115k	1377_C	1420_C	1409_C	1414_C	C17.2	1397_C	1424_C	5561_C	3287_C	C3.14	5526_C	C31.5	5584_C	5541_C	1411_C	1370_C	1415_C	C1au	5537_C	1418_C	C21.16	5536_C	C3.12	5585_C	1419_C	3755_C	1371_C	5558_C	3177_C	1372_C	1374_C	5548_C	C1bk	5529_C	3173_C	1395_C	5550_C	5549_C	5554_C	1444_C	1426_C	5551_C	3227_C	4028_C	3931_C	1413_C	5547_C	1388_C	C31b	5555_C	4023_C	1423_C	1425_C	3208_C	3592_C	5562_C	1450_C	C15h	5563_C	5543_C	5557_C	5482_C	C21ad	1402_C	1378_C	5532_C	5533_C	3187_C	1439_C	5531_C	5564_C	1437_C	5565_C	1448_C	5566_C	1422_C	5581_C	5528_C	5530_C	5535_C	3474_C	5559_C	5552_C	5538_C	5553_C	5534_C	4139_C	5582_C	5567_C	1428_C	3339_C	3186_C	5583_C	5568_C	5587_C	5539_C	5401_C	1384_C	5540_C	3245_C	5556_C	5542_C	5573_C	3443_C	3193_C	1375_C	4281_C	1429_C	4657_C	1432_C	1376_C	1380_C	1382_C	1449_C	3264_C	1383_C	C3.2	1445_C	1387_C	1406_C	1386_C	3384_C	5569_C	3386_C	5570_C	5560_C	5572_C	5588_C	4002_C	3993_C	D1	D4	D6	D1ab	1365_D	1367_D	1366_D	D4d	1368_D	1399_D	D17d	1369_D	D17j	1452_D	D5m	D1r	1430_D	D17e	D17c	D17l	D1.6	D17k	D17	1487_D	1481_D	1433_D	1400_D	1442_D	1434_D	5586_D	D2.2	1435_D	5544_D	D6c	1491_D	D4b	5579_D	1436_D	5580_D	5545_D	1554_D	5546_D	1495_D	1466_D	5571_D	1471_D	G3l	G3m	G3k	5574_G	G3v
412	0	0	0	0	0.019904963041182683	0.11388595564941922	0.025343189017951427	0	0.03463569165786695	0	0.04218585005279831	0.018954593453009504	0	0	0.0020591341077085532	0.014202745512143612	0.0030095036958817318	0	0.0045934530095036955	0	0	0	0	0	0	0	0.0036430834213305174	0	0	0	0.0019007391763463568	0.0027455121436114043	0	0	0	0	0	0.002481520591341077	0.0030095036958817318	0	0	0	0.003590285110876452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001795142555438226	0	0	0	0.0016367476240760296	0	0	0	0	0	0.004276663146779303	0	0	0	0	0	0	0.00221752903907075	0	0	0	0.0027983104540654697	0	0	0.0025343189017951427	0	0	0	0	0	0	0	0	0	0	0	0	0.0013727560718057022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003273495248152059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27835269271383317	0.2029039070749736	0.105649419218585	0.03970432946145723	0.011826821541710665	0.009926082365364308	0.007233368532206969	0.016578669482576556	0.0038542766631467795	0	0	0	0	0.003484688489968321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044350580781415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	0	0	0	0	0	0.1242797695262484	0.07498399487836108	0	0.035371318822023046	0	0.00952304737516005	0.007762483994878361	0	0	0.009763124199743917	0	0.0035211267605633804	0.0021606914212548016	0.005681818181818182	0	0.005681818181818182	0	0.00280089628681178	0	0	0	0.0018405889884763125	0	0.00560179257362356	0	0.003040973111395647	0.0017605633802816902	0	0	0.007762483994878361	0.00280089628681178	0.0035211267605633804	0	0.0021606914212548016	0	0.0016005121638924455	0	0.0017605633802816902	0.007282330345710628	0	0.007762483994878361	0	0.005761843790012804	0	0	0	0	0.002240717029449424	0	0.004241357234314981	0	0	0.0038412291933418692	0	0	0.0020806658130601793	0	0	0	0	0.00632202304737516	0.004321382842509603	0.0033610755441741357	0	0	0.0019206145966709346	0.0017605633802816902	0	0	0	0.002640845070422535	0	0.0036011523687580027	0	0	0.003681177976952625	0.003441101152368758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029609475032010245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003761203585147247	0.0024807938540332905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017605633802816902	0	0	0	0	0.0016005121638924455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25944302176696543	0.18277848911651728	0.09739116517285532	0.03024967989756722	0.010163252240717029	0.004001280409731114	0.006962227912932138	0.011043533930857875	0.004241357234314981	0	0	0.0035211267605633804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	0	0	0	0	0.013314865287520666	0.16339752468611768	0.08073812608909343	0	0.02904249139895447	0	0.017872302399356596	0.012197846387560878	0	0	0.011795719583575354	0	0.004646798623832715	0.0048255216478262815	0.004468075599839149	0	0.004289352575845584	0	0.002189357043921183	0	0	0	0.002144676287922792	0	0.00299361065189223	0	0	0	0	0	0.017470175595371073	0.0017425494839372682	0.0017872302399356598	0	0.002278718555917966	0	0	0	0	0	0.0022340377999195745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057638175237925025	0	0	0	0	0	0	0.004646798623832715	0	0	0	0	0	0	0.002368080067914749	0	0	0	0.0033957374558777533	0	0	0.003976587283856843	0.0032170144318841875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019659532639292256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002010634019927617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22970376658773067	0.1896698092131719	0.09458916044859479	0.03136589071087083	0.009740404807649346	0.005048925427818238	0.005004244671819847	0.010410616147625219	0.0033957374558777533	0.004512756355837541	0.007059559447745856	0.0025021223359099234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022340377999195747	0	0	0	0
423	0	0	0	0	0.004907346370761005	0.1035303596279206	0.15051637002856516	0	0.045338020947777044	0	0.007361019556141508	0.016370028565150515	0	0	0.013769867428404014	0	0.0072877755804585075	0.011426060206548011	0.0036988207719915035	0	0.00871603310627701	0	0.0061524939573720065	0	0	0	0.003881930711199004	0	0.0024536731853805026	0	0.0035523328206255034	0.0034424668571010034	0	0	0	0.005713030103274006	0.002893137039478503	0.002966381015161503	0.0026001611367465027	0	0.0034790888449425035	0	0.002343807221856002	0	0	0	0	0	0.002197319270490002	0	0	0	0.002746649088112503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036988207719915035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006262359920896506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22416318757782172	0.16868087599794918	0.08924778436973559	0.03171464147073903	0.01084010840108401	0.006335603896579506	0.006555335823628506	0.011499304182231012	0.0033326008935765034	0.005603164139749505	0.006775067750677507	0	0	0	0	0.002783271075954003	0	0	0	0	0.0025635391489050026	0	0.0024170511975390024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001831099392075002	0	0	0	0
417	0	0	0	0	0	0.17912087912087912	0.1	0	0.035659340659340656	0	0.02478021978021978	0.006813186813186814	0	0	0.006208791208791209	0.005	0.00510989010989011	0.006153846153846154	0.019945054945054944	0	0.005604395604395605	0	0.0035164835164835165	0	0	0	0.002692307692307692	0	0.008516483516483516	0	0	0	0	0	0	0.0031318681318681318	0	0	0	0	0	0	0	0.010384615384615384	0	0.010769230769230769	0	0.012307692307692308	0	0.0024725274725274724	0	0	0	0	0	0.0029670329670329672	0	0	0	0	0	0	0	0	0	0	0.008956043956043956	0.003406593406593407	0	0	0	0	0	0	0	0	0	0.004010989010989011	0	0	0.003186813186813187	0	0	0	0	0.002912087912087912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19725274725274725	0.16027472527472528	0.0806043956043956	0.029505494505494504	0.007087912087912088	0.00489010989010989	0.0045604395604395605	0.011263736263736264	0.004450549450549451	0.005824175824175824	0.007362637362637363	0	0.0074725274725274725	0	0.002692307692307692	0.0031318681318681318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	0	0	0	0	0	0.39304275927238363	0.10766595794944483	0	0.07884479092841956	0	0.18152019844082212	0.05200212615166549	0	0	0.016418615639026694	0.04630285849279471	0.014794472005669738	0	0.016566265060240965	0	0.005669737774627924	0	0.0074415308291991495	0	0	0	0.012077722655327191	0	0	0	0.006496574533427829	0.006496574533427829	0	0	0	0	0	0.00682140326009922	0.009390503189227498	0.008947554925584692	0.0052858492794708245	0	0.006260335459484999	0	0	0	0	0	0.004518072289156626	0.006024096385542169	0	0	0	0	0	0.006939522797070635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023623907394283014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023623907394283014	0	0	0	0
461	0	0	0	0	0	0.38637550026100576	0.09435357577866713	0	0.09513659300504611	0	0.1942317730990082	0.04698103358273882	0	0	0.013833304332695319	0.04158691491212807	0.01648686271097964	0	0.01696537323821124	0	0.004785105272315991	0	0.009526709587610928	0	0	0	0.011571254567600487	0	0	0	0.0044805985731686095	0.006699147381242387	0	0	0	0	0	0.008830694275274055	0.007917174177831911	0.009918218200800417	0	0	0.006264137811031843	0	0	0	0	0	0.004567600487210719	0.006351139725073952	0	0	0	0	0	0.0073951626935792585	0.005220114842526535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005220114842526536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	0	0	0	0	0.013745478461032554	0.38671489641565276	0.15613285103584348	0	0.07293653403485696	0	0.16783952647155542	0.029858599145018087	0	0	0.02578099309437685	0.030713581058862217	0.00887865833607366	0	0.007497533706017757	0	0.00841828345938836	0	0.005590266359750082	0	0	0	0.012890496547188424	0	0	0	0.007957908582703059	0.009865175928970734	0	0	0	0	0	0.004340677408747122	0.0048010522854324235	0.0056560341992765535	0.006708319631700098	0	0	0	0	0	0	0	0.011312068398553107	0	0	0	0	0	0	0.008220979940808944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046037487668530086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006511016113120684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001183821111476488	0.0012495889510029596	0.000591910555738244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	0	0	0	0	0	0.3796443793860593	0.1117234253239764	0	0.07960563137727644	0	0.16808025143152366	0.04391440995393292	0	0	0.012657682869074784	0.053773625522021785	0.014379816592758428	0	0.021397511516769278	0	0.007319068325655488	0	0.006027468032892754	0	0	0	0.012959056270719421	0	0	0	0.007749601756576398	0.00861066861841822	0	0	0	0	0	0.010031428940457226	0.006113574719076936	0.006501054806905757	0.005123347827958841	0	0.006027468032892754	0.007060748267102941	0	0	0	0	0	0	0	0	0	0.004649761053945839	0	0.006802428208550394	0.0074482283549317605	0	0	0.012184096095061782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002152667154604555	0	0	0	0
313	0	0	0	0	0	0.32467136468356145	0.15764331210191082	0	0.10506166147174414	0	0.14412522021954194	0.05075213443556038	0	0	0.01148529611058409	0.05464832633148123	0.016702805258165063	0.009859059493156254	0.017448163707819486	0	0.009960699281745493	0	0.010638297872340425	0	0	0	0.009791299634096761	0	0	0	0.006809865835479062	0.006403306681122103	0	0	0	0	0.005183629218051227	0.0075891042146632335	0.00823282287572842	0.007792383791841713	0	0	0.008063423228079685	0.005691828160997425	0	0	0	0	0	0	0	0	0	0.006809865835479062	0	0.008639382030085378	0.005996747526765145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	0	0	0	0	0	0.41698821834645267	0.22122755569275093	0	0.08067088542470546	0	0.054277923547872614	0.034315995266759276	0	0	0.029479858002778206	0.010958481247106034	0.014148273910582909	0.010443998559448475	0.011112826053403304	0	0.009415033184133354	0	0.00946648145289911	0	0	0	0.0073056541647373565	0	0.012759170653907496	0	0	0	0	0	0.04578895920152287	0	0.004373102845089263	0.004836137263981067	0.006019447445593456	0.006328137058187992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004681792457683799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005144826876575603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002572413438287802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0	0.3363620875688568	0.1745698222499858	0	0.08597876086092339	0	0.1535578397410415	0.0297575103640184	0	0	0.013799761485603952	0.05122380600829121	0.012152876370038049	0.006814697029927878	0.0205008802316997	0	0.010392412970640013	0	0.007496166732920665	0	0	0	0.01226645465387018	0	0	0	0.009029473564654437	0.008518371287409848	0	0	0	0	0	0.008688738713158044	0.006587540462263615	0	0.00783690158441706	0	0.006360383894599353	0.00874552785507411	0.010108467261059685	0	0	0	0	0	0	0	0	0	0	0.008802316996990175	0.010222045544891816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002271565676642626	0	0	0	0
245	0.0019689884321929607	0.00045708660033050877	0.00045708660033050877	0.000316444569459583	0	0.41422594142259417	0.21718645617242713	0	0.09212053022045638	0	0.042790337892479165	0.03336732182412714	0	0	0.026616504342322704	0.01220069617805281	0.01796701944376077	0.012024893639464154	0.011497486023698182	0	0.010372349776730776	0	0.013501634963608875	0	0	0	0.006610175450933511	0	0.01462677121057628	0	0	0	0	0	0.042438732815301854	0	0	0	0.005414718188530642	0.00850884286769101	0	0	0	0	0	0	0	0	0	0.008157237790513696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005309236665377448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014767413241447206	0	0	0.0002461235540241201	0.00014064203087092578
343	0	0	0	0	0	0.32361339923119165	0.1771004942339374	0	0.10488742449203735	0	0.1299286106534871	0.04272377814387699	0	0	0.012136188907193849	0.04497528830313015	0.020318506315211423	0.00900604063701263	0.019055464030752332	0	0.012904997254255904	0	0.01257550796265788	0	0	0	0.009335529928610654	0	0	0	0.007907742998352554	0.0074684239428885225	0	0	0	0	0	0.008896210873146623	0.006809445359692476	0.008896210873146623	0	0	0.007413509060955519	0.006260296540362438	0	0	0	0	0	0.0067545304777594725	0	0	0	0.004722679846238331	0	0.008017572762218561	0.00829214717188358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	0	0	0	0	0	0.3007726580565112	0.3032541875810727	0	0.1072697535389995	0	0.04291918109525689	0.029891151091309007	0	0	0.028311995939315323	0.011505273250239693	0.017878292256499916	0.016750324290790142	0.005752636625119847	0	0.01426879476622864	0	0.016919519485646607	0	0	0	0.009249337318820145	0	0.0077265805651119505	0	0.0054706446336924034	0.004793863854266539	0	0	0.02678923918560713	0.005978230218261801	0.0065986125994021766	0.007670182166826462	0.005188652642264959	0.0064858158028312	0	0	0.004568270261124584	0	0.013986802774801195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	0	0	0	0	0	0.29783608791957744	0.11001306298631226	0	0.16885329698415402	0	0.11376157210200488	0.07866189583688306	0	0	0.011188731754415857	0.04231271653319702	0.022434259101493725	0	0.007383427046061226	0	0.006361106378145056	0	0.01380132901686829	0	0	0	0.017152268983926848	0	0	0	0.007383427046061226	0.00897370364059749	0	0	0	0	0	0.014028511387516329	0.01187027886635997	0.013119781904924178	0.0053387857102288865	0	0.011018344976429829	0	0.006531493156131084	0	0	0	0	0.009768841937865622	0	0	0	0	0	0.007269835860737207	0.007724200602033282	0	0	0	0.006645084341455103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003407735559720566	0.00022718237064803771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	0	0	0	0	0	0.28034755941732686	0.3118451316125735	0	0.11659851776130846	0	0.03507538972655252	0.03513927932532584	0	0	0.027344748274980832	0.009583439815997956	0.020061334014822386	0.016547406082289804	0.006963966266291847	0	0.017825198057756196	0	0.015589062100690007	0	0	0	0.009455660618451316	0	0.0087528750319448	0	0.006069511883465372	0	0	0	0.02306414515716841	0.0077306414515716845	0.006069511883465372	0.007858420649118323	0.005430615895732175	0.006644518272425249	0.005175057500638896	0	0	0	0.01098901098901099	0	0	0	0	0	0	0	0	0	0	0.005111167901865576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004727830309225658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	0	0	0	0	0.011074458058435438	0.2785579641847314	0.1888784165881244	0	0.09783223374175307	0	0.13911404335532518	0.0442507068803016	0	0	0.015127238454288407	0.050989632422243164	0.013996229971724788	0.007917059377945335	0.022148916116870875	0	0.01173421300659755	0	0.008906691800188502	0	0	0	0.010179076343072573	0	0	0	0.009660697455230915	0.008011310084825637	0	0	0	0	0	0.00819981149858624	0.0073044297832233745	0.007587181903864279	0.006691800188501414	0	0.007115928369462771	0.009896324222431668	0.006126295947219604	0	0	0.004806786050895382	0	0	0	0	0	0.0049010367577756835	0	0.008718190386427899	0.008435438265786993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000706880301602262	0.0006126295947219604	0.00018850141376060322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003298774740810556	0	0	0	0
457	0	0	0	0	0	0.27377680043980207	0.16095534787123572	0	0.1530144768187649	0	0.12534359538207807	0.037994013804898905	0	0	0.009406878016003909	0.04862256429051371	0.018691588785046728	0.00916254352208173	0.019424592266813267	0	0.006658114959379391	0	0.013194062671797692	0	0	0	0.011117219473459165	0	0	0	0.0070857003237432045	0.007879787428990287	0	0	0	0	0.005864027854132307	0.013865982530083684	0.006230529595015576	0.009345794392523364	0.005986195101093397	0	0.005864027854132307	0.007330034817665384	0.014232484270966954	0	0	0	0	0.007818703805509742	0	0	0	0.004825606254963044	0	0.009773379756887178	0.006535947712418301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
