sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	5575_B	5577_B	5576_B	5578_B	C1d	3290_C	C17d	C42.2	C21	C1	C31	C21ac	5523_C	C3cg	C17e	C31a	1393_C	C17f	C31.9	C1b	1379_C	C1bi	C17	5524_C	C3cw	C31.1	1396_C	5525_C	C31.10	C1ag	1392_C	1381_C	5527_C	C1k	1416_C	1394_C	1417_C	1401_C	C21k	1403_C	1398_C	1373_C	1408_C	1405_C	C3	1412_C	C45c	1410_C	1441_C	1404_C	C115k	1377_C	1420_C	1409_C	1414_C	C17.2	1397_C	1424_C	5561_C	3287_C	C3.14	5526_C	C31.5	5584_C	5541_C	1411_C	1370_C	1415_C	C1au	5537_C	1418_C	C21.16	5536_C	C3.12	5585_C	1419_C	3755_C	1371_C	5558_C	3177_C	1372_C	1374_C	5548_C	C1bk	5529_C	3173_C	1395_C	5550_C	5549_C	5554_C	1444_C	1426_C	5551_C	3227_C	4028_C	3931_C	1413_C	5547_C	1388_C	C31b	5555_C	4023_C	1423_C	1425_C	3208_C	3592_C	5562_C	1450_C	C15h	5563_C	5543_C	5557_C	5482_C	C21ad	1402_C	1378_C	5532_C	5533_C	3187_C	1439_C	5531_C	5564_C	1437_C	5565_C	1448_C	5566_C	1422_C	5581_C	5528_C	5530_C	5535_C	3474_C	5559_C	5552_C	5538_C	5553_C	5534_C	4139_C	5582_C	5567_C	1428_C	3339_C	3186_C	5583_C	5568_C	5587_C	5539_C	5401_C	1384_C	5540_C	3245_C	5556_C	5542_C	5573_C	3443_C	3193_C	1375_C	4281_C	1429_C	4657_C	1432_C	1376_C	1380_C	1382_C	1449_C	3264_C	1383_C	C3.2	1445_C	1387_C	1406_C	1386_C	3384_C	5569_C	3386_C	5570_C	5560_C	5572_C	5588_C	4002_C	3993_C	D1	D4	D6	D1ab	1365_D	1367_D	1366_D	D4d	1368_D	1399_D	D17d	1369_D	D17j	1452_D	D5m	D1r	1430_D	D17e	D17c	D17l	D1.6	D17k	D17	1487_D	1481_D	1433_D	1400_D	1442_D	1434_D	5586_D	D2.2	1435_D	5544_D	D6c	1491_D	D4b	5579_D	1436_D	5580_D	5545_D	1554_D	5546_D	1495_D	1466_D	5571_D	1471_D	G3l	G3m	G3k	5574_G	G3v
448	HP324	HP324_S257_L001_R1_001.fastq.gz	2ff013f1058c7ba545a75de1e5001006ba157f94017829a2733c5d59de9e1943	HP324_S257_L001_R2_001.fastq.gz	fb70eb39c4a4d8769938d24b372a113970bfb3142f4314e51da002ebca058919	2.1369038431856766	1.0875649534393168	0.020167721356176366	1.0791788856304985	0.019910480012347586	0.008386067808818233	0.0002572413438287802	0.0	0.0	1.0	0.0011318619128466328	0	0	0.5190101353089469	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.41698821834645267	0.22122755569275093	0	0.08067088542470546	0	0.054277923547872614	0.034315995266759276	0	0	0.029479858002778206	0.010958481247106034	0.014148273910582909	0.010443998559448475	0.011112826053403304	0	0.009415033184133354	0	0.00946648145289911	0	0	0	0.0073056541647373565	0	0.012759170653907496	0	0	0	0	0	0.04578895920152287	0	0.004373102845089263	0.004836137263981067	0.006019447445593456	0.006328137058187992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004681792457683799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005144826876575603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002572413438287802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	HP112	HP112_S38_L001_R1_001.fastq.gz	35f778dc53c8837b06d48770ddc1bd58a1426383b15944881d4b78fa69255c27	HP112_S38_L001_R2_001.fastq.gz	03bd5cb1942c81ed30c6430e16e73a8c43a698b04a15464094838dc6e4b09fbd	2.775853256857289	1.0926798796070192	0.01919472996763019	1.0846726105968538	0.019024362541881994	0.008007269010165257	0.00017036742574819694	0.0	0.0	1.0	0.0013629394059855755	0	0	0.43057527400760975	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.3363620875688568	0.1745698222499858	0	0.08597876086092339	0	0.1535578397410415	0.0297575103640184	0	0	0.013799761485603952	0.05122380600829121	0.012152876370038049	0.006814697029927878	0.0205008802316997	0	0.010392412970640013	0	0.007496166732920665	0	0	0	0.01226645465387018	0	0	0	0.009029473564654437	0.008518371287409848	0	0	0	0	0	0.008688738713158044	0.006587540462263615	0	0.00783690158441706	0	0.006360383894599353	0.00874552785507411	0.010108467261059685	0	0	0	0	0	0	0	0	0	0	0.008802316996990175	0.010222045544891816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002271565676642626	0	0	0	0
245	HP121	HP121_S51_L001_R1_001.fastq.gz	6125a9f887b1bc51527895157955156e51b0ab1bd462d5b7632aa46f25ee33ce	HP121_S51_L001_R2_001.fastq.gz	442a8d3bab739bb57f18cb8e547dc6746088bdf3611eb74e88da1697a1436718	2.708660033050877	1.106958264477339	0.022256601385324003	1.0885693189409655	0.021834675292711228	0.018388945536373547	0.00042192609261277735	0.0	0.0	1.0	0.0009141732006610175	0	0.003199606202313561	0.5135895362329033	0	0	0	0.0002461235540241201	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData	0.0019689884321929607	0.00045708660033050877	0.00045708660033050877	0.000316444569459583	0	0.41422594142259417	0.21718645617242713	0	0.09212053022045638	0	0.042790337892479165	0.03336732182412714	0	0	0.026616504342322704	0.01220069617805281	0.01796701944376077	0.012024893639464154	0.011497486023698182	0	0.010372349776730776	0	0.013501634963608875	0	0	0	0.006610175450933511	0	0.01462677121057628	0	0	0	0	0	0.042438732815301854	0	0	0	0.005414718188530642	0.00850884286769101	0	0	0	0	0	0	0	0	0	0.008157237790513696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005309236665377448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014767413241447206	0	0	0.0002461235540241201	0.00014064203087092578
343	HP219	HP219_S171_L001_R1_001.fastq.gz	7e6810bd739814cd81e3fe3fc72c8bf75aef61bc2392faed94fccb8f7b9b4eba	HP219_S171_L001_R2_001.fastq.gz	86eece98a17c55ecdd698e843e8c1cecea5b08be81e416e35663bee2e910d8b3	2.4825370675453047	1.1232839099395937	0.021471718835804503	1.1100494233937397	0.02114222954420648	0.013234486545853926	0.00032948929159802305	0.0	0.0	1.0	0.0013179571663920922	0	0	0.4327841845140033	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.32361339923119165	0.1771004942339374	0	0.10488742449203735	0	0.1299286106534871	0.04272377814387699	0	0	0.012136188907193849	0.04497528830313015	0.020318506315211423	0.00900604063701263	0.019055464030752332	0	0.012904997254255904	0	0.01257550796265788	0	0	0	0.009335529928610654	0	0	0	0.007907742998352554	0.0074684239428885225	0	0	0	0	0	0.008896210873146623	0.006809445359692476	0.008896210873146623	0	0	0.007413509060955519	0.006260296540362438	0	0	0	0	0	0.0067545304777594725	0	0	0	0.004722679846238331	0	0.008017572762218561	0.00829214717188358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	HP321	HP321_S245_L001_R1_001.fastq.gz	06bf0010c2d2703580eabe7c68e618013819afb121015e4b76321f92e0368930	HP321_S245_L001_R2_001.fastq.gz	deddb2b5afed3dfe1c728177a0bdea6645212dbf65624a443b7a9f6963309d32	2.5846821950256613	1.1088489086909932	0.02154418814505668	1.0919293892053465	0.02126219615362924	0.016919519485646607	0.00028199199142744344	0.0	0.0	1.0	0.0013535615588517287	0	0	0.4105239411200723	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.3007726580565112	0.3032541875810727	0	0.1072697535389995	0	0.04291918109525689	0.029891151091309007	0	0	0.028311995939315323	0.011505273250239693	0.017878292256499916	0.016750324290790142	0.005752636625119847	0	0.01426879476622864	0	0.016919519485646607	0	0	0	0.009249337318820145	0	0.0077265805651119505	0	0.0054706446336924034	0.004793863854266539	0	0	0.02678923918560713	0.005978230218261801	0.0065986125994021766	0.007670182166826462	0.005188652642264959	0.0064858158028312	0	0	0.004568270261124584	0	0.013986802774801195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	HP140	HP140_S89_L001_R1_001.fastq.gz	0a2d2c82ee171a0f1eb72d0bf647f169f005522327f90ce5039141f25fc89e55	HP140_S89_L001_R2_001.fastq.gz	f48095b80a11149a2df682d8e81e284f33104a41ca3846daa93597b36e3fa703	2.2385414891804394	1.0945078661895837	0.020332822172999376	1.0945078661895837	0.020332822172999376	0.0	0.0	0.0	0.0	1.0	0.0014766854092122452	0	0	0.4211393195887999	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.29783608791957744	0.11001306298631226	0	0.16885329698415402	0	0.11376157210200488	0.07866189583688306	0	0	0.011188731754415857	0.04231271653319702	0.022434259101493725	0	0.007383427046061226	0	0.006361106378145056	0	0.01380132901686829	0	0	0	0.017152268983926848	0	0	0	0.007383427046061226	0.00897370364059749	0	0	0	0	0	0.014028511387516329	0.01187027886635997	0.013119781904924178	0.0053387857102288865	0	0.011018344976429829	0	0.006531493156131084	0	0	0	0	0.009768841937865622	0	0	0	0	0	0.007269835860737207	0.007724200602033282	0	0	0	0.006645084341455103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003407735559720566	0.00022718237064803771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	HP212	HP212_S182_L001_R1_001.fastq.gz	b336add4e0eb7430953e13b0d7c79cdb7ce872a6f1a0708ccd7742b9b87d1020	HP212_S182_L001_R2_001.fastq.gz	33dbf6d67d918a95e0bf4db2aff4575babab4e3df21982ec469cb14d2b8db871	2.2485305392282138	1.092128801431127	0.020508561206235624	1.074111934577051	0.020253002811142347	0.018016866854076156	0.0002555583950932788	0.0	0.0	1.0	0.0015972399693329926	0	0	0.3950293892154358	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.28034755941732686	0.3118451316125735	0	0.11659851776130846	0	0.03507538972655252	0.03513927932532584	0	0	0.027344748274980832	0.009583439815997956	0.020061334014822386	0.016547406082289804	0.006963966266291847	0	0.017825198057756196	0	0.015589062100690007	0	0	0	0.009455660618451316	0	0.0087528750319448	0	0.006069511883465372	0	0	0	0.02306414515716841	0.0077306414515716845	0.006069511883465372	0.007858420649118323	0.005430615895732175	0.006644518272425249	0.005175057500638896	0	0	0	0.01098901098901099	0	0	0	0	0	0	0	0	0	0	0.005111167901865576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004727830309225658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	HP322	HP322_S240_L001_R1_001.fastq.gz	1ebf020070e95e93274f2fb125cc17a1b980dc8826184ad1787650ff6ab8fc2c	HP322_S240_L001_R2_001.fastq.gz	ad5bedcbe0a233753b4c84a1f1a1e853c923e9aaee4c25d12575338fd24180a2	2.457210179076343	1.1061734213006598	0.021489161168708765	1.0955230914231857	0.02120640904806786	0.01050895381715363	0.000235626767200754	0.0001413760603204524	4.7125353440150804e-05	1.0	0.0014608859566446748	0	0	0.3897737983034873	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData	0	0	0	0	0.011074458058435438	0.2785579641847314	0.1888784165881244	0	0.09783223374175307	0	0.13911404335532518	0.0442507068803016	0	0	0.015127238454288407	0.050989632422243164	0.013996229971724788	0.007917059377945335	0.022148916116870875	0	0.01173421300659755	0	0.008906691800188502	0	0	0	0.010179076343072573	0	0	0	0.009660697455230915	0.008011310084825637	0	0	0	0	0	0.00819981149858624	0.0073044297832233745	0.007587181903864279	0.006691800188501414	0	0.007115928369462771	0.009896324222431668	0.006126295947219604	0	0	0.004806786050895382	0	0	0	0	0	0.0049010367577756835	0	0.008718190386427899	0.008435438265786993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000706880301602262	0.0006126295947219604	0.00018850141376060322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003298774740810556	0	0	0	0
457	HP333	HP333_S198_L001_R1_001.fastq.gz	b0c9be2d909398a2fb8798f567231a12a57e7a122d7990bfa73b7cc5e8fcb236	HP333_S198_L001_R2_001.fastq.gz	6826af05956ecdbe26c792a1cb3698427921415027d0a54878c34a9ff8514826	2.2206951316352086	1.0932136094313114	0.02119601734774907	1.0819742227108913	0.020890599230346345	0.011239386720420255	0.0003054181174027243	0.0	0.0	1.0	0.0016492578339747114	0	0	0.39264553173294237	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.27377680043980207	0.16095534787123572	0	0.1530144768187649	0	0.12534359538207807	0.037994013804898905	0	0	0.009406878016003909	0.04862256429051371	0.018691588785046728	0.00916254352208173	0.019424592266813267	0	0.006658114959379391	0	0.013194062671797692	0	0	0	0.011117219473459165	0	0	0	0.0070857003237432045	0.007879787428990287	0	0	0	0	0.005864027854132307	0.013865982530083684	0.006230529595015576	0.009345794392523364	0.005986195101093397	0	0.005864027854132307	0.007330034817665384	0.014232484270966954	0	0	0	0	0.007818703805509742	0	0	0	0.004825606254963044	0	0.009773379756887178	0.006535947712418301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	HP249	HP249_S151_L001_R1_001.fastq.gz	dec2c20706fe2b12ae9310032958b68216e0a141e16c04353b469cfa7470ad4d	HP249_S151_L001_R2_001.fastq.gz	4b2b897b3e8e6df49d7b74ed9943b633715d4faf46490f3ede52a58e765635e3	2.1969749054657957	1.0873152286008938	0.021771513693136242	1.0816431763492609	0.021485046407700242	0.005672052251632863	0.0002864672854360032	0.0	0.0	1.0	0.0015469233413544173	0	0	0.44539933539589777	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData	0	0	0	0	0	0.3206141858599748	0.3038844963905122	0	0.08284633894809212	0	0.034376074252320386	0.027901913601466714	0	0	0.032256216340093964	0.006989801764638478	0.013693136243840954	0.02927695657155953	0.013750429700928154	0	0.017703678239945	0	0.012203506359573736	0	0	0	0.01059928956113212	0	0.0060731064512432684	0	0.009281540048126504	0.006989801764638478	0	0	0.008594018563080097	0.008135670906382491	0.0089377793056033	0.005901226079981666	0	0.004927237309499255	0.006474160650853673	0	0	0.006588747565028074	0	0	0	0	0.0048126503953248535	0	0	0	0.007791910163859287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005041824223673656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004354302738627249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	HP274	HP274_S166_L001_R1_001.fastq.gz	9de18a0dbe9f8bb4a9cb2cd437669a6daa195573eeadd903141355db8b154607	HP274_S166_L001_R2_001.fastq.gz	f53b3242cb8a0ba48da5e5594b94668cc3769e9b1f083adc838688b3f7b65c3e	2.2657254901960786	1.1048627450980393	0.02423529411764706	1.0905882352941176	0.02384313725490196	0.01427450980392157	0.000392156862745098	0.0	0.0	1.0	0.0024313725490196078	0	0	0.44235294117647056	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.008862745098039216	0.316156862745098	0.25992156862745097	0	0.09341176470588235	0	0.05403921568627451	0.02580392156862745	0	0	0.01654901960784314	0.031137254901960783	0.01858823529411765	0.009098039215686275	0.016705882352941178	0	0.01623529411764706	0	0.013411764705882352	0	0	0	0.009176470588235295	0	0.01019607843137255	0	0.008862745098039216	0.007372549019607843	0	0	0	0	0.008784313725490196	0	0.006352941176470588	0.007450980392156863	0.005333333333333333	0	0.005411764705882353	0	0	0.007058823529411765	0	0	0	0	0	0	0	0.006823529411764706	0.01192156862745098	0.006588235294117647	0	0.004470588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004392156862745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008705882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000392156862745098	0.000784313725490196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441	HP317	HP317_S196_L001_R1_001.fastq.gz	7a0ae468a2f365076980afd8c29ee4fed24e335873059d68e6541f3ec19dd965	HP317_S196_L001_R2_001.fastq.gz	7a796c0d046fc5d2ff23506b0a5c187580069a86018df32ef6c5379f75167a41	2.497733076241597	1.0925530251706708	0.019855125332221585	1.0621710354890823	0.019333993433738077	0.03038198968158841	0.0005211318984835062	0.0	0.0	1.0	0.0014591693157538174	0	0	0.41711397154619834	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.2973057480848403	0.255198290687373	0	0.10375736098806608	0	0.05654281098546042	0.03173693261764553	0	0	0.026056594924175308	0.017979050497680962	0.020741049559643544	0.025118557506904997	0.011986033665120643	0	0.014487466777841471	0	0.017249465839804055	0	0	0	0.007087393819375684	0	0.013653655740267862	0	0.004742300276199906	0	0	0	0.016311428422533743	0.006878941059982282	0.009536713742248163	0.005471884934076815	0.005523998123925166	0.010057845640731668	0	0	0	0	0.010526864349366824	0	0	0	0	0.00839022356558445	0	0	0	0.006931054249830632	0	0.0072437333889207355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004898639845744958	0	0	0	0	0	0	0	0	0	0	0.004273281567564751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003126791390901037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	HP160	HP160_S44_L001_R1_001.fastq.gz	1c66028d9e48eb97fb772ff5fabd552b7a13b9aa68130db77952c8aacab92e21	HP160_S44_L001_R2_001.fastq.gz	a86576b1ebabb8625e876d6821afb88df2166b8ae4276c051f48ffa6d4a5b531	2.559836722237058	1.0646244229962232	0.019074505016594818	1.0646244229962232	0.019074505016594818	0.0	0.0	0.0	0.0	1.0	0.0009918742608629307	0	0	0.4786174798763972	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.3459733719909968	0.15301567924312365	0	0.09888223400602754	0	0.0294510357456224	0.06214473734406592	0	0	0.05039484225384351	0.028573608514859038	0.014611070842711632	0	0	0	0.009804295578529737	0	0.006637927745774997	0	0	0.03925533132415214	0.014420325792545683	0	0.03200701941784611	0	0.005455308434746118	0.012055087170487927	0	0	0	0.005111967344447412	0	0.005226414374546981	0.010376530729027581	0	0.007896845076870255	0.024720558501506885	0.0095754015183306	0	0	0	0	0	0	0.006561629725708618	0	0.017205203524968526	0	0	0	0	0	0	0	0	0.010223934688894824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026704307023232745	0.00015259604013275857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
