	Feature.ID	Taxon	Confidence
97	a36b756d922ac24085d00df5537704bc	d__Bacteria	0.97681212558237
98	d08ef84dd172a1d92bf52cc18a0b928e	d__Bacteria	0.984819754730181
99	d6ef237e85380e594ac6ecb6faca7e24	d__Bacteria	0.841595089218498
100	c9e5b82ca56bb58ae98ce50e6d28c7a2	d__Bacteria	0.965091937276557
101	fbc736ecac285d753464db2ea70fbf01	d__Bacteria	0.94688947109626
102	a7403b35fb03c065a92cc7a10aa17098	d__Bacteria	0.844703550596197
103	ac435e219dc0db7e0380b9f3df72422c	d__Bacteria	0.999448199672831
104	72dbe3cc36b4ab72b28f09bf21f4607d	d__Bacteria	0.967348748557663
105	b88f2b43587ef0e3505139a13f4c0051	d__Bacteria	0.816063496670226
106	bed692106505c87f50f00cad76f0dc64	d__Bacteria	0.941127182996162
107	60c5a69b1b34e47a4bbdc3afad70d9c0	d__Bacteria	0.985447413662367
108	9ce27e0db726689b2983040b6a380b86	d__Bacteria	0.907103960111839
109	19048d03226c9aee8c269a90880fbb89	d__Bacteria	0.985663951287827
110	2d1f4746ca3aa729c3228d8e0e151c45	d__Bacteria	0.980725373810939
111	5eab763c0d0ae6987af34c5f960b6f37	d__Bacteria	0.704734375342747
112	3986fc33e3549f0f22d8c1b1689b99cf	d__Bacteria	0.917518189859615
113	ac5ed44daa9437729fc6eed8a305785c	d__Bacteria	0.930115526993165
114	f28e881a2638efedd82815f5bc9e3350	d__Bacteria	0.948230031975992
115	14045d9037a88cd15f564eeda32a0d9d	d__Bacteria	0.918197778873071
116	babf6ebf3723e31d6283406650465cab	d__Bacteria	0.824556063023291
117	8411b8c5c27d9ac0d64b7c3237d1034a	d__Bacteria	0.861437631127659
118	e293f5b37646407dda0ac381991e423b	d__Bacteria	0.769536766804408
119	5017c8627423d7e4ccec4fe4c8e9654b	d__Bacteria	0.742324072530293
120	30fe61b3490bef97165d43a3d7b58ce2	d__Bacteria	0.824639529586147
121	b5530d9f95613677900536a5d8126ae3	d__Bacteria	0.969944683900572
122	00d418d4cb332f83e74935a68ba27127	d__Bacteria	0.918873926046426
123	51a076f55c7452133a466cca7cd5a250	d__Bacteria	0.805086924285514
124	0fd3e015f1636be8c23e738b8b14b10c	d__Bacteria	0.953321478391954
125	c73fe6ccbde923967fe39477d1676057	d__Bacteria	0.999927313698006
126	1059e62843bf3dfaad4284229f5ed201	d__Bacteria	0.868396062538502
127	6bf004e9f7fa95c368405beb4b2af244	d__Bacteria	0.902459020380447
128	43df53adfbe3c6fcebd8292d3dbadbc7	d__Bacteria	0.805918855749802
129	a99985cb49b76950679b3e535a14db28	d__Bacteria	0.710110073150154
130	2dbab00396fed10d415c1193b8b3a182	d__Bacteria	0.999999998073538
131	525369e407bc6613916078adc9fa93b6	d__Bacteria	0.822791490995046
132	c447ffd738f3272967cde8f3f1d60beb	d__Bacteria	0.999999898281877
133	1e96681bc9abe448b1a6b0a40bd802b2	d__Bacteria	0.982148250829351
134	9b8349b1ed0fbbf5e17ddcbc943c0dfb	d__Bacteria	0.958268884071136
135	a341a1e2eec1c355debdf0857cb4313c	d__Bacteria	0.987034129438135
136	bd5c84e87667bdede90295933a7ae9ab	d__Bacteria	0.994321366207541
137	cc1ec77e9efc9f2e1858b617d0d9af29	d__Bacteria	0.999999956775838
138	83dd278bf515b09ca261b4dce0572c7d	d__Bacteria	0.951458257346214
139	0b8b5c0ead8a4285410b0a8543ed65a3	d__Bacteria	0.929883249062598
140	4ead0ad4bdf0bbecc023b20b43390259	d__Bacteria	0.780524165677258
141	33d0c4f85e5e3c60b41731d76398971d	d__Bacteria	0.948683282364255
142	64eec5da16187a06793abdf89cb6f323	d__Bacteria	0.73423202422257
143	75f337fb956bbf7f1122b83fa15fcfb1	d__Bacteria	0.792255722147691
144	b0d289a44b6cf15d82bb6d3937d5a5b0	d__Bacteria	0.986564135908367
145	e41c563dbdf6b949b0bde23e790f9116	d__Bacteria	0.998705938341376
146	880f879c2c50a6fa6f5d0b044e8c1074	d__Bacteria	0.867547688204451
147	b10205b0974500a8613484a904b82da8	d__Bacteria	0.997388292811056
148	87b220e449a1da7b3830652c620d2bc6	d__Bacteria	0.997813928618631
149	a75767c1203bb6f12b5b41027c9a9c32	d__Bacteria	0.9981236249587
150	2e604f3d209b596eb9b58001747bfd75	d__Bacteria	0.971745018491645
151	7c97584a5e3b9fd63e49c52b43ad8ebc	d__Bacteria	0.973813259258829
152	c6940adf4e782f8b41ae4a65dc156f25	d__Bacteria	0.86158438872277
153	c167dd9e0b6b77f4c6d2c29354a57927	d__Bacteria	0.997953875319236
154	16e4ec3d05f8608652357477649153b6	d__Bacteria	0.955831010034317
155	ac5a01ff5bd9d5d5d7cddd11c688a019	d__Bacteria	0.999999929231066
156	b6e429205bcbe893580cb62e63d37298	d__Bacteria	0.986342718545472
157	abc8335dd77395495617abae7220191d	d__Bacteria	0.99999998785931
158	a02e56628c3de66598e927a40abe3024	d__Bacteria	0.927674235459348
159	0c0ae7e9adb0025d0056f11f8d3ce69e	d__Bacteria	0.891687882058341
160	619f4cbb3b806d5596796c507270d603	d__Bacteria	0.91007800709951
161	3060910de20dd876d452afd3af85f9e8	d__Bacteria	0.925736867925157
162	26f02a62a51791ed71b0649460cf58a4	d__Bacteria	0.99999995222839
163	52e9b4b68ee2e41aa6be92e2aeb5a836	d__Bacteria	0.992954993976698
164	3ec48ad023e8bc33ebaedc3ac5427786	d__Bacteria	0.893343402432988
165	1bfb56ec08499a27b769724b0f662d3c	d__Bacteria	0.983048308407222
166	a418480579deb34de0eba01a7cf2ea9e	d__Bacteria	0.996492619674169
167	4b153e4aa85ba9d8cfc98f286b6bd7f1	d__Bacteria	0.805799413016079
168	f8e772914d333888132d2f14849c3ed9	d__Bacteria	0.99424029564099
169	2c1c6ecace12cfe9fdd65aaf9984cb33	d__Bacteria	0.832629962270366
170	b518c70b6c869be186ac1dae3ffbfd52	d__Bacteria	0.75153047758553
171	1f8fcb58862d8ba062fe35d714b27400	d__Bacteria	0.999999971205641
172	551830efcd9b10512b722b1a3d1cfaff	d__Bacteria	0.789335455049901
173	f6282d88d7fc17958a09585c59488883	d__Bacteria	0.83427731475353
174	ceaaff8cdda4be4bafd0196e79e7824f	d__Bacteria	0.999996395078416
175	82a6af3e44427740a861b433c1a7dc60	d__Bacteria	0.84139697972763
176	bf9d8846c0501a0d167178df63658ee4	d__Bacteria	0.999584941607879
177	30c7b046f26e6e21adb8f839fd0a6574	d__Bacteria	0.975328558491445
178	a1ae26e747847d61d8ffecb60c980083	d__Bacteria	0.877090959318197
179	e227d57e656e46763557c01c44004ea8	d__Bacteria	0.90048923448623
180	f50e68a65987f257498c07f156faf27b	d__Bacteria	0.975207762933913
181	7d91575cb4a0d957c65330e61a94b28d	d__Bacteria	0.79996831418094
182	249b22b84a9db66ecf4ef7e61853a2b8	d__Bacteria	0.916087628716622
183	2d299ab29217a85133c7277be13c59b5	d__Bacteria	0.830537077388339
184	65eee949a5e990c0c906cda06c03baa3	d__Bacteria	0.838936655503384
185	ad4938bdf1024a5886eaf422b9068f50	d__Bacteria	0.738680415330865
186	67d4e64beb3d72ab62a351caee26e0da	d__Bacteria	0.722490742883201
187	0502f43ad2fb6aa06a2cc88ffc5b6a93	d__Bacteria	0.999999999988673
188	6f8a710346f345e7433ced2e666b9308	d__Bacteria	0.990708331685219
189	0f0d62905307ddc672e407b1f524969a	d__Bacteria	0.84322408314615
190	bcadb4649e166b1df4377cdad7f310f7	d__Bacteria	0.922060770522449
191	4b173c26596141fb9ca8212b176e81b0	d__Bacteria	0.906856018649154
192	a60f88542d4890768f05461d1996fa77	d__Bacteria	0.70605983029255
193	639cc3498ebcefe571e64f35cef42243	d__Bacteria	0.906165550324909
194	80627a7d6fbe9342d37f42125905e295	d__Bacteria	0.773108592242712
195	3aab81c1f23d52c4a4ff0e40627e00a3	d__Bacteria	0.959707625761996
196	7163d3626d5de65675760bedee60ed21	d__Bacteria	0.964701993745976
197	9a3f0505139d4f3dd0a5fd0730170164	d__Bacteria	0.83289003734989
198	33b855f4753d098c278190ccb5633d29	d__Bacteria	0.764479983532163
199	b78ffd636619a85d362d50eb92aad4b9	d__Bacteria	0.750942081696584
200	1c8a983dabba5125d3f235f6dc1b0883	d__Bacteria	0.994049030409998
201	e49cebd4492bf72a7c552deb34e81fa3	d__Bacteria	0.933982486169291
202	29a7be36b584f54799bf328502773bc5	d__Bacteria	0.916755432279978
203	e5c20e4a726668f4c60bbe913d78ca5f	d__Bacteria	0.838387502364191
204	fd1a761f98e4ee4cb899c9018de48aa5	d__Bacteria	0.998773560903785
205	0f040c7681ec276487e132323cce9bfd	d__Bacteria	0.872344431330092
206	7da345e8e9482727f0feaa8b8a722796	d__Bacteria	0.921095760929228
207	bc6b0f8f7b40ad14ecb1656aa2f39941	d__Bacteria	0.849015766159295
208	0485fd8f8d42296ae7a271770d236b78	d__Bacteria	0.791461801334775
209	088a0422467ba38c75dccb238a0ec109	d__Bacteria	0.92629617087747
210	b2dbb7057755f3a8100cd9aa1a7b41a0	d__Bacteria	0.80780350635924
211	3ea64b377d86b229c1f04cad55b8e40a	d__Bacteria	0.991766460542233
212	fc418df93435effa5766b6ac96f141bf	d__Bacteria	0.804431902488055
213	aca31045f14b33023ec59724e6d4dcc7	d__Bacteria	0.879447782612366
214	0984a1fd323dbe0111d2a5304cd2ad66	d__Bacteria	0.999502066200268
215	1b5a6dc0cf2e9ca627e12a11f665b517	d__Bacteria	0.854748882836245
216	fefaaf11cdfbad035319de746edf7931	d__Bacteria	0.727748755736185
217	c9bcfe59b66dece28fd140ee8936099a	d__Bacteria	0.85277979223157
218	496b8b5e56b9d72ccb3b6f1668f7b825	d__Bacteria	0.730383501239054
219	0a99c92eefb0a7763d9a587cc03d9b78	d__Bacteria	0.999999995801681
220	2f11a1d49b8b451ceb5297a5171bc2dd	d__Bacteria	0.85625530435616
221	9fa0af3ec5a818e25f13ec328e4a1108	d__Bacteria	0.999083228213068
222	a0b2d0063fe1d6d3c6007729af7e00b5	d__Bacteria	0.999999776705303
223	37fe637ca014586480532e41cd354b80	d__Bacteria	0.791337019910846
224	fd23cc6b49df8fa6dc48c51734d80f09	d__Bacteria	0.844385614228533
225	88b4b5c85162b0a16371b94c69b39914	d__Bacteria	0.76375781987979
226	993ae4bab77372e7aaee7f26803ecd36	d__Bacteria	0.779302544044337
227	c2cb11042c4645bf26e7e66bd026fbc6	d__Bacteria	0.871340118271421
228	36fbe729b07496b9138c5ebef52c2b67	d__Bacteria	0.998692616460841
229	83cdb842a6f76b0ebbc2d1f396da4ebc	d__Bacteria	0.799421194154524
230	bd49cace04093081b6c396cc1d78cf27	d__Bacteria	0.914440162008857
231	6521be84c557154be254255fb7704992	d__Bacteria	0.963375513143041
232	20038d31cd6f3bfcc278bdb27b76b3ce	d__Bacteria	0.862679240973733
233	550698405010c68a0b5b0f9f7dcf3621	d__Bacteria	0.949680545347728
234	1c923439511943361cdbfb1d9420c028	d__Bacteria	0.993375116271531
235	301d0efb5a2da27a5f3c64f9dc7632c9	d__Bacteria	0.757572107723928
236	26ff7828d52746408c2f9b38e91b95f2	d__Bacteria	0.907268186486095
237	16e09a8e9563cc6002dacccc93bc7940	d__Bacteria	0.834461791251557
238	b20a81e043d579b0b85008f986b3b3cd	d__Bacteria	0.999999994142973
239	230fbdd7287e147de45befb171d960de	d__Bacteria	0.724048982169691
240	87c8e84b18a1baf6a8c1def5383bea4f	d__Bacteria	0.920611651804534
241	ea9599b3c0cd4c6a645b83660532f073	d__Bacteria	0.738310316068304
242	e6f15b32728643ed1a2912b4733c7068	d__Bacteria	0.994957427157887
243	92fe3abfbbf312c38f2eccddbb2cfa9f	d__Bacteria	0.805510211939124
244	f2fa2480118f65d0a35919a3b5773b70	d__Bacteria	0.999080129901167
245	c62157c603cd54a22960bca2c898f247	d__Bacteria	0.847696055544157
246	94617cfe28df2a7f2a87ed70483217b1	d__Bacteria	0.817888915817693
247	071d777fb60f2768b5b45f1e339a0257	d__Bacteria	0.771628623357853
248	beb0e52735a8eef53416b0cc4b7e71de	d__Bacteria	0.925506833592022
249	68bcd8805e49c819041cec620e13805f	d__Bacteria	0.894519085035079
250	e479d1cada2d1661b9284820d7bbc36a	d__Bacteria	0.898834896135488
251	7ed55bdf0cd2e1444d70cab9aae4b190	d__Bacteria	0.836470137984924
252	65690e8e6804f050c026a747e7ce0aab	d__Bacteria	0.875626236938405
253	6373420a83d83f85db7dd107f6deed14	d__Bacteria	0.937884809665765
254	bb40eb28357f976d4c444563eaef9264	d__Bacteria	0.999999994364611
255	6103096bbd27d5eea7b70766f764168e	d__Bacteria	0.811696020300246
256	6d9e3f9f4cb4786b1de28e35d85bb9e5	d__Bacteria	0.948102264174792
257	84fd9a74bc33dba61ba7bf2a6a6c8be2	d__Bacteria	0.993982290462313
258	becff43127e8e91c77e8178a2ca8b2bf	d__Bacteria	0.99248424391402
259	5d64545d3826debb138b7b866e8c95fc	d__Bacteria	0.999998579716671
260	b093534e7b9c5927e310a7d13a781bd9	d__Bacteria	0.999999999995644
261	7bdbd53cb3645711bd5fd98c17e54b58	d__Bacteria	0.862501462457328
262	d17ee7dd50aca2b605461d1263cc22fc	d__Bacteria	0.942585528931386
263	541386fbbb034c8152efd9a1fec19646	d__Bacteria	0.988960508286535
264	346afa57b735a1ac6481a8c0b355cad4	d__Bacteria	0.776398381344822
265	11f70e0a15c83bab40de748477123fde	d__Bacteria	0.800120438171914
266	7fa18b70308945314c8b9e65520927ce	d__Bacteria	0.809806263423651
267	ec452dfbdef8b0a8da1bd39ba7a6b5ea	d__Bacteria	0.847696118305282
268	39deda76d84a2565bd351a42036d0b1a	d__Bacteria	0.930696879140583
269	b04f52a1ec8c2918e9b17ad82ec326cb	d__Bacteria	0.808130432864568
270	321bf38940ae0e113f3116271767b596	d__Bacteria	0.831407336838247
271	daa85081da229ff1a0d0df044b296e46	d__Bacteria	0.77291343888035
272	ea1f5400de0b41e9eca30888e4407e03	d__Bacteria	0.93133624738267
273	b4269800699324af7107da1e23ce59a4	d__Bacteria	0.779248010268005
274	d0a67747d33abdc66cd67452f868caa6	d__Bacteria	0.795304566757417
275	cd1044e7fde949c24e673c86b19c2137	d__Bacteria	0.869855790179506
276	ee99a330f563920a265753c9dc75c3bd	d__Bacteria	0.997007392255938
277	83484b5d3f8e669f4040152602a5d43f	d__Bacteria	0.897613180619099
278	9d0704318492a7652ec1a48254a79878	d__Bacteria	0.95479372570543
279	610830eec2c1720c34a624d3a666eb4d	d__Bacteria	0.909615165130764
280	5c8f7922d38049178b70dadaba8908f0	d__Bacteria	0.829745690025091
281	34a0c9350b0db2e81f942bda2d0a3ce6	d__Bacteria	0.992702533764422
282	81496be60af531c10edc48090e2bf778	d__Bacteria	0.811267700758417
283	a09f4571af18e52d8c0da01eecb066d1	d__Bacteria	0.800490500060489
284	2ab50e90672e6b66ee9bfd30c7c3a59c	d__Bacteria	0.830073761940374
285	73bcfd7851fe6bc880af94e847556ea6	d__Bacteria	0.839992837188978
286	c7adbca01f26e1a64afa945e2165b4f5	d__Bacteria	0.991731988507214
287	456d4dc77e380de82a18d18e8a8f434a	d__Bacteria	0.820302657388391
288	fe87414eaefaba4db0701b197d3090f6	d__Bacteria	0.940872125854038
289	ca670356e6d2ee3f7615e07186588749	d__Bacteria	0.999999999507082
290	5f917a9539b324ac3fc15060c78836bf	d__Bacteria	0.999999999986475
291	0fd8b7ce859f006816ff8aabfb41e89c	d__Bacteria	0.912670457722007
292	907f937a6fe5c722cc19ecc8a0b47e52	d__Bacteria	0.937630128676598
293	ec4d7fb9d890dc388238264d37d9c57c	d__Bacteria	0.89726260015666
294	f5eebfc0dce51b9ff69752ca7dcc3065	d__Bacteria	0.999999999662248
295	50fbdc79df345b761bff113493e2e8de	d__Bacteria	0.986985954650728
296	38d2e362c352bf42c23744f9e6421dba	d__Bacteria	0.983232370313285
297	5df1d22a232868f614f827cd72152dde	d__Bacteria	0.704230619230258
298	ff86f6636133718a287d73900072c50c	d__Bacteria	0.982856138821791
299	5ce692110fe03810fcc7f662f6d64cfa	d__Bacteria	0.821315121855332
300	deb82ead43683506fb477cd7add02563	d__Bacteria	0.828075619360149
301	af88259b3d3eca5479f497ad881969e9	d__Bacteria	0.856451360173386
302	6cf85e929a82ee030b4b44fc7935023b	d__Bacteria	0.815238632846453
303	d6e775d074313d6f690eb19acc526d8c	d__Bacteria	0.758004708687663
304	f36bdf7968f57f14c618eb0d8f0530b2	d__Bacteria	0.76129786905153
305	5ca2d84d78b7a7f9dbe61c0ac02d7ef4	d__Bacteria	0.840649356349888
306	4ff1c178d9910ec3fa037efc092652f5	d__Bacteria	0.912764166515318
307	86b41fa4ae1b3ec26f0e650b14ae0dbd	d__Bacteria	0.999569678033214
308	cc3f9af0bbdbf295c01ac17d59391f3e	d__Bacteria	0.898092750402895
309	1fa0968aa9f2e3d01a4a9edadc301b27	d__Bacteria	0.90423964880626
310	3896cc3332a04dc56ec2d31692cdbafa	d__Bacteria	0.908964710037728
311	85f6449a02c506ad3628444ba7791767	d__Bacteria	0.912424717767593
312	218eb74f56c5db213d98f7f3716330bf	d__Bacteria	0.932626835881967
313	5111a932ab35c26ce4d8222d11f05b2b	d__Bacteria	0.723841825806881
314	b4fc2ed1e744da13c1b08e34642ef27c	d__Bacteria	0.955769211262861
315	389695342a05a5381b9f671c2ccc5251	d__Bacteria	0.996943086476773
316	a0eb5adf7634c51da30fde4f26c926d6	d__Bacteria	0.744350462261754
317	5e4e59a6dc5b874ea53f231f0899ddfc	d__Bacteria	0.921771482221459
318	4b6286ebeb52097ff0c46caf1c4133a9	d__Bacteria	0.885183267293294
319	397d2ed0dc34baa278bb906d809735d6	d__Bacteria	0.997372308899856
320	b837b766e90d7ab1efabc177088a6dca	d__Bacteria	0.849406998376934
321	080e923b7f5e9f25199c7a9b999a6f8f	d__Bacteria	0.783016010317381
322	ae5739a5fc8d63581ed3717ade5c6149	d__Bacteria	0.976687543956185
323	b150909fecd56df93ad2f491776cbaf2	d__Bacteria	0.806616757981573
324	a0ddd07182fad69a8a9180ee7192afab	d__Bacteria	0.827877981595719
325	d0e352a382e4050a191461ee68fabebb	d__Bacteria	0.753514811803354
326	d162507aa6511d2ee0da104f59b149ba	d__Bacteria	0.852602388128351
327	f8f52fc29993aa7be274fcdc5aea6d2f	d__Bacteria	0.983752464373666
328	c00d0521e6fdbda3f0e77e61efd487ff	d__Bacteria	0.971069829268634
329	913b9f1fc9d5c3a3f38a5a5375faa189	d__Bacteria	0.868307833799844
330	51a501cffff126246c011a488ad1b8b4	d__Bacteria	0.741372016686025
331	9bccf1746cadddf817b8b255c44252bb	d__Bacteria	0.983357744815294
332	8e790e468e9567dbc753cca955199ef3	d__Bacteria	0.886172271339412
333	18e22df167e6ae6ae62dad7203dea496	d__Bacteria	0.791911807038973
334	a2683f1b29fcf20e7b8e82ca5de019b7	d__Bacteria	0.797659686216819
335	86b4fc29fb84db7506f42833342e7af9	d__Bacteria	0.988873318777949
336	d93dfa033b56188d492793aa6fcaba0b	d__Bacteria	0.747183395837884
337	6d9f0faa3cd09b7488485a06abb50968	d__Bacteria	0.934428825645674
338	3fbde9cf04ccd43122b02e17532ceb35	d__Bacteria	0.830568541590386
339	4620785f3c3373cf100cef25248ab214	d__Bacteria	0.934114617334079
340	afd8b06768f6220a176a951fd499c9a1	d__Bacteria	0.991558839355671
341	23499aae07e29ab5901bfb7300b6ecaf	d__Bacteria	0.999999869820376
342	592e236cf439581f2446e73bdc625504	d__Bacteria	0.992674182029307
343	ad83bc9de25b65679da96f66a50ba094	d__Bacteria	0.98854097619875
344	a500c0e40f42ec4e4f57635cedbe5506	d__Bacteria	0.995678734205068
345	670a85ad29c9374fdaac7eaf0d997c66	d__Bacteria	0.826777827624825
346	4662c6b9db5d5e21b964ea8ee42eee48	d__Bacteria	0.954681292468675
347	dc4b8b58219e44d4e898082dc77fc677	d__Bacteria	0.873569364515756
