"Date","Sample.ID","Treatment","Period1","Type","Salinity","Temperature","pH","CO2","pCO2","HCO3","CO3","DIC","TA","Aragonite.Sat","Tank"
20181017,"20181017_Tank5","HTHC","Treatment","Tank",34.2,30.06,7.62427970058465,29.127863924193,1157.65915478846,1901.51051104718,102.126630626338,2032.76500559771,2153.185733,1.67328361637325,"Tank5"
20181017,"20181017_Tank6","ATAC","Treatment","Tank",33.85,26.87,8.0211400229374,10.9737138929685,403.742969925411,1681.24747259623,199.022976311814,1891.24416280101,2173.124247,3.21155996595275,"Tank6"
20181017,"20181017_Tank7","HTAC","Treatment","Tank",33.99,29.98,7.93412134781894,12.752321427186,505.371037246289,1693.69391552083,184.219838592049,1890.66607554006,2149.145442,3.02131553073922,"Tank7"
20181017,"20181017_Tank8","ATAC","Treatment","Tank",33.96,26.86,7.99602929819191,11.5798229214324,426.178860727468,1675.71369335403,187.639725893772,1874.93324216924,2140.909553,3.02559639657372,"Tank8"
20181017,"20181017_Tank9","HTAC","Treatment","Tank",34.11,30.1,7.93808150234458,12.5569750460968,499.298042894306,1688.29923819765,186.638721900422,1887.49493514417,2149.931074,3.06059441663201,"Tank9"
20181020,"20181020_Tank1","ATAC","Treatment","Tank",34.16,27.06,7.94699338203633,13.2562873204539,490.760280294816,1722.84139961673,174.39246330771,1910.49015024489,2154.681071,2.81127667421175,"Tank1"
20181020,"20181020_Tank10","HTHC","Treatment","Tank",34.13,29.93,7.65015641320056,27.3053989882232,1081.61864748846,1886.54467790313,106.867925008118,2020.71800189947,2149.994361,1.75049607943703,"Tank10"
20181020,"20181020_Tank11","ATHC","Treatment","Tank",33.94,27.84,7.74286167005733,22.4093637191601,844.415699285658,1843.15190488796,119.336080244557,1984.89734885168,2138.100392,1.9344684121192,"Tank11"
20181020,"20181020_Tank12","ATHC","Treatment","Tank",34.04,27.95,7.84411053283654,17.0292499694111,643.700772844139,1773.46568230413,145.8919594724,1936.38689174594,2134.63058,2.36479753032254,"Tank12"
20181020,"20181020_Tank2","HTHC","Treatment","Tank",34.18,29.73,7.70823416068656,23.3666186335088,921.574087006229,1839.70266210943,118.411188352013,1981.48046909496,2132.330619,1.93666335475105,"Tank2"
20181020,"20181020_Tank3","ATHC","Treatment","Tank",33.93,27.89,7.85464042877359,16.6056428515123,626.439993309685,1768.17969951137,148.320329202983,1933.10567156587,2135.232211,2.40511589716732,"Tank3"
20181020,"20181020_Tank4","HTAC","Treatment","Tank",34.26,29.62,7.94877724468473,12.3849501360304,487.414581706521,1694.49093988666,189.374124643664,1896.25001466636,2162.760157,3.09362139362968,"Tank4"
20181020,"20181020_Tank5","HTHC","Treatment","Tank",34.07,29.37,7.87093545659178,15.2987970710292,598.045698475425,1739.14790273549,160.303452008443,1914.75015181496,2135.823254,2.61840883806057,"Tank5"
20181020,"20181020_Tank6","ATAC","Treatment","Tank",34.24,27.44,8.04104575860189,10.0521504190238,375.729647289896,1634.89102766399,208.752012371945,1853.69519045496,2152.640684,3.37008232382269,"Tank6"
20181020,"20181020_Tank7","HTAC","Treatment","Tank",34.19,29.09,7.95494461009649,12.3065117541811,478.234654544869,1690.82896652409,187.738575154032,1890.8740534323,2155.368076,3.05917886714985,"Tank7"
20181020,"20181020_Tank8","ATAC","Treatment","Tank",34.03,27.21,8.02459526340139,10.4759497600061,388.984278349842,1630.60371641969,197.824547277715,1838.90421345741,2122.177774,3.19420162803932,"Tank8"
20181020,"20181020_Tank9","HTAC","Treatment","Tank",34.3,29.92,7.94789198649308,12.2639315868817,486.095840061154,1683.96004807001,190.026495891762,1886.25047554866,2154.23879,3.10876868038648,"Tank9"
20181027,"20181027_Tank1","ATAC","Treatment","Tank",33.74,27.27,8.01668275199584,10.9233208459288,405.584877370458,1667.22252664709,197.696884791765,1875.84273228479,2156.249283,3.19909236231405,"Tank1"
20181027,"20181027_Tank10","HTHC","Treatment","Tank",33.77,29.61,7.51672306604098,38.4830853930363,1510.4754455077,1938.48357140804,79.1674085429971,2056.13406534407,2133.509588,1.29754069146358,"Tank10"
20181027,"20181027_Tank11","ATHC","Treatment","Tank",33.76,27.2,7.58946598783376,33.9542550258063,1258.72456301296,1935.65539368655,85.6480781854685,2055.25772689782,2146.898919,1.38525182317703,"Tank11"
20181027,"20181027_Tank12","ATHC","Treatment","Tank",33.72,26.97,7.708869991593,25.0643854301605,923.800909313899,1872.34299406156,108.053165035368,2005.46054452709,2139.255826,1.74595665917364,"Tank12"
20181027,"20181027_Tank2","HTHC","Treatment","Tank",34.11,29.85,8.10030126231869,7.90202813101814,312.407211747412,1536.79991635814,244.619816236018,1789.32176072518,2144.024757,4.00556753035411,"Tank2"
20181027,"20181027_Tank3","ATHC","Treatment","Tank",33.82,26.98,7.56269526568882,37.9441555274504,1399.5702464168,2026.54814142159,83.755911795464,2148.24820874451,2231.665459,1.35256980704433,"Tank3"
20181027,"20181027_Tank4","HTAC","Treatment","Tank",33.97,29.28,8.11591548634587,7.66700369186113,298.934672234154,1528.33364795179,246.251995977183,1782.25264762083,2139.715899,4.02296814403473,"Tank4"
20181027,"20181027_Tank5","HTHC","Treatment","Tank",33.82,29.65,7.44650201105776,46.1592711882275,1813.89938118882,1980.27532107575,68.9802452632488,2095.41483752722,2149.900526,1.13045627081786,"Tank5"
20181027,"20181027_Tank6","ATAC","Treatment","Tank",33.78,26.96,8.12878174258751,8.04000262076221,296.34940552308,1579.94527524713,240.028092062811,1828.01336993071,2173.849147,3.87677806745376,"Tank6"
20181027,"20181027_Tank7","HTAC","Treatment","Tank",33.75,29.35,8.04191773229818,9.53018252123713,371.77577740341,1601.07210508021,216.981480333934,1827.58376793538,2138.570055,3.55143972640032,"Tank7"
20181027,"20181027_Tank8","ATAC","Treatment","Tank",33.74,27.42,8.15107419912391,7.34166118921768,273.587023200372,1531.19422547468,248.767660607608,1787.3035472715,2148.270739,4.02871787182144,"Tank8"
20181027,"20181027_Tank9","HTAC","Treatment","Tank",33.78,29.44,8.08102295283986,8.48039987114401,331.565447291204,1561.84734717095,232.524839807337,1802.85258684943,2138.344068,3.80705076083443,"Tank9"
20181103,"20181103_Tank1","ATAC","Treatment","Tank",34.24,27.32,8.12737249607685,7.83277499546487,291.927233531001,1550.63078180578,240.483089920976,1798.94664672222,2148.19732,3.87990487502594,"Tank1"
20181103,"20181103_Tank10","HTHC","Treatment","Tank",34.28,29.4,7.57647714420441,33.4679258290347,1310.58573583753,1935.771792852,91.1172882335602,2060.3570069146,2160.252373,1.48642538252122,"Tank10"
20181103,"20181103_Tank11","ATHC","Treatment","Tank",34.13,26.9,7.58005137127357,35.3359741265283,1302.89536671378,1966.49303295929,84.9572852279349,2086.78629231375,2175.8205,1.36867912745872,"Tank11"
20181103,"20181103_Tank12","ATHC","Treatment","Tank",34.15,26.98,7.81459964368322,19.2113910121663,709.806991268419,1837.82614318651,136.718722508504,1993.75625670718,2175.283618,2.20319094900316,"Tank12"
20181103,"20181103_Tank2","HTHC","Treatment","Tank",34.69,29.67,7.53968343244387,36.6834741800493,1448.46764546108,1965.43384650328,86.6479774209411,2088.76529810427,2178.766231,1.41160362028299,"Tank2"
20181103,"20181103_Tank3","ATHC","Treatment","Tank",34.01,27.3,7.52183195435885,40.4828159631289,1506.30355313448,1982.9545620256,75.8049937003836,2099.24237168911,2169.621573,1.224733030409,"Tank3"
20181103,"20181103_Tank4","HTAC","Treatment","Tank",34.04,29.32,8.06022288872945,9.13049763433234,356.452259291422,1603.11195321127,227.91393780523,1840.15638865083,2167.05298,3.72246445891245,"Tank4"
20181103,"20181103_Tank5","HTHC","Treatment","Tank",34.35,30.03,7.59876948910998,31.3721872138123,1246.93008895945,1932.61375005166,98.1127255683539,2062.09866283382,2174.034101,1.60554834248394,"Tank5"
20181103,"20181103_Tank6","ATAC","Treatment","Tank",34.06,26.56,8.12716432225362,7.75097513969185,283.324012868395,1509.79928090063,226.700149123337,1744.25040516366,2076.788454,3.64746640166536,"Tank6"
20181103,"20181103_Tank7","HTAC","Treatment","Tank",34.25,29.34,8.10503902286391,7.99340683933507,312.533719665568,1559.35996928719,247.179987214711,1814.53336334123,2171.767213,4.03179098125766,"Tank7"
20181103,"20181103_Tank8","ATAC","Treatment","Tank",34.07,27.55,8.07847126236181,9.10033622898513,340.759849458296,1614.23841351592,224.669518425369,1848.00826817027,2170.449223,3.63322038628599,"Tank8"
20181103,"20181103_Tank9","HTAC","Treatment","Tank",34.1,29.81,8.15257850428498,6.8509462218454,270.589841265606,1501.63305089561,269.147132975302,1777.63113009276,2168.908087,4.406478170395,"Tank9"
20181107,"20181107_Tank1","ATAC","Treatment","Tank",33.79,27.78,8.12873455460243,7.8669677289321,295.786761871794,1569.53572199996,245.685030397171,1823.08772012606,2177.157881,3.98520536214583,"Tank1"
20181107,"20181107_Tank10","HTHC","Treatment","Tank",33.89,29.2,7.66288974557194,27.1644156510511,1056.74192515232,1903.92224909594,107.576656513384,2038.66332126037,2168.599858,1.75760459187556,"Tank10"
20181107,"20181107_Tank11","ATHC","Treatment","Tank",34.08,27.4,7.66087204354674,28.3587941293542,1058.11428552432,1917.93257110598,101.519075432375,2047.81044066771,2168.216713,1.64029635966585,"Tank11"
20181107,"20181107_Tank12","ATHC","Treatment","Tank",33.81,27.62,7.7598248966423,21.8617761714955,818.905975861229,1860.10767694502,123.85704719497,2005.82650031149,2165.414388,2.00707267982423,"Tank12"
20181107,"20181107_Tank2","HTHC","Treatment","Tank",34.3,29.55,7.36897756621391,55.3194619696036,2174.04543768079,1989.90234757511,58.428525695706,2103.65033524042,2133.96666,0.953843793573687,"Tank2"
20181107,"20181107_Tank3","ATHC","Treatment","Tank",33.69,27.7,7.62018203905684,31.4955562961033,1181.32174879704,1943.76851179384,93.8460538632535,2069.1101219532,2174.554507,1.52257739172367,"Tank3"
20181107,"20181107_Tank4","HTAC","Treatment","Tank",33.96,29.46,8.1173265355227,7.71702641012195,302.130800267359,1548.12183781807,251.819729974494,1807.65859420269,2171.43411,4.11843609502723,"Tank4"
20181107,"20181107_Tank5","HTHC","Treatment","Tank",34.07,29.58,7.66178834027267,26.9794926265179,1059.8040771343,1901.87870931301,109.1247813782,2037.98298331773,2170.43085,1.78459353631143,"Tank5"
20181107,"20181107_Tank6","ATAC","Treatment","Tank",33.87,27.12,8.14291421186619,7.50084303490707,277.681163571222,1528.48367018266,241.802145907425,1777.78665912499,2129.646321,3.9064681944303,"Tank6"
20181107,"20181107_Tank7","HTAC","Treatment","Tank",33.94,29.51,8.16850705684316,6.59896648171696,258.631160273331,1490.4651936629,273.126839295748,1770.19099944037,2167.466835,4.46879468799994,"Tank7"
20181107,"20181107_Tank8","ATAC","Treatment","Tank",33.78,27.83,8.12662160612471,7.83971512693034,295.100354612494,1557.79981297769,243.04738055693,1808.68690866155,2159.820335,3.94374003241033,"Tank8"
20181107,"20181107_Tank9","HTAC","Treatment","Tank",34.25,29.57,8.20126607958923,5.8908067950273,231.555447977004,1440.0843599161,287.260602570418,1733.23576928155,2154.541784,4.69168268036902,"Tank9"
20181110,"20181110_Tank1","ATAC","Treatment","Tank",32.52,25.87,7.98168649280845,12.2621413765259,437.165540761623,1663.39914374781,167.953866923408,1843.61515204775,2079.88614,2.7176632000304,"Tank1"
20181110,"20181110_Tank10","HTHC","Treatment","Tank",32.54,28.92,7.47931589294728,42.633200333842,1636.55435997667,1924.77838789112,68.3142444400942,2035.72583266506,2092.96148,1.12397488760121,"Tank10"
20181110,"20181110_Tank11","ATHC","Treatment","Tank",32.34,26.03,7.60285409751464,33.0905920922406,1183.34231452975,1878.83869341641,79.4134564902651,1991.34274199892,2075.155565,1.28735015753121,"Tank11"
20181110,"20181110_Tank12","ATHC","Treatment","Tank",32.28,25.75,7.99967113606946,11.8304077365563,419.992079002316,1665.09314254494,173.452890265524,1850.37644054702,2094.291435,2.80862350411967,"Tank12"
20181110,"20181110_Tank2","HTHC","Treatment","Tank",32.62,29.85,7.66833614988309,25.6954272655599,1008.36675166168,1823.92345801231,103.6417391071,1953.26062438497,2079.647246,1.71379584984925,"Tank2"
20181110,"20181110_Tank3","ATHC","Treatment","Tank",32.68,26.23,7.6668866180465,28.1164438522262,1012.23066027034,1862.973554323,92.6809504411264,1983.77094861635,2092.071365,1.50112520072588,"Tank3"
20181110,"20181110_Tank4","HTAC","Treatment","Tank",32.82,29.07,7.92839529446584,12.9632914922308,500.074558598968,1654.70615963898,167.191051981894,1834.86050311311,2069.310553,2.74847416773315,"Tank4"
20181110,"20181110_Tank5","HTHC","Treatment","Tank",32.55,29.56,7.54924894894628,35.5849140684124,1386.63543448093,1909.07812790907,81.4709808213504,2026.13402279883,2109.353827,1.3454303101757,"Tank5"
20181110,"20181110_Tank6","ATAC","Treatment","Tank",32.58,26.2,7.98701491985356,12.0157906616471,432.040681166876,1661.40931804088,172.13309698715,1845.55820568968,2087.974771,2.78913685068282,"Tank6"
20181110,"20181110_Tank7","HTAC","Treatment","Tank",32.65,29.71,7.93077616650371,12.8549563328405,502.912211127898,1666.13884513294,172.508010216232,1851.50181168202,2092.578439,2.84962372402034,"Tank7"
20181110,"20181110_Tank8","ATAC","Treatment","Tank",32.28,26.16,7.98065530393798,12.2981976147089,441.075245463423,1669.75273153048,168.999837339468,1851.05076648465,2088.003156,2.74239457108896,"Tank8"
20181110,"20181110_Tank9","HTAC","Treatment","Tank",33,29.8,7.91496626318811,12.9498763196816,508.566697541709,1626.23225613558,164.259585977807,1803.44171843307,2035.064911,2.70883217152649,"Tank9"
20181114,"20181114_Tank1","ATAC","Treatment","Tank",32.99,26.58,8.10733641834451,8.50872814339615,309.471263202482,1569.14785243781,219.623101283788,1797.279681865,2113.714259,3.55729072705891,"Tank1"
20181114,"20181114_Tank10","HTHC","Treatment","Tank",33.49,29.67,7.52982056359661,36.815325704035,1445.00201595973,1908.59135536531,79.9756609092375,2025.38234197858,2105.907554,1.31369156269534,"Tank10"
20181114,"20181114_Tank11","ATHC","Treatment","Tank",33.09,26.42,7.63093163798851,30.6097981508313,1109.51128553394,1880.79445250312,87.5905280534981,1998.99477870745,2097.462751,1.41669950647876,"Tank11"
20181114,"20181114_Tank12","ATHC","Treatment","Tank",32.91,26.46,7.63737923750343,29.9202646537948,1084.58286643877,1864.27476990172,87.8686435989476,1982.06367815446,2081.798928,1.42300294678298,"Tank12"
20181114,"20181114_Tank2","HTHC","Treatment","Tank",33.27,29.83,7.99281953169692,10.7447794977593,422.828369750928,1619.03303146612,197.118011419092,1826.89582238297,2107.332087,3.24561718661844,"Tank2"
20181114,"20181114_Tank3","ATHC","Treatment","Tank",33.2,26.74,7.53625463698519,39.6875900244787,1450.71847996843,1974.6999822412,75.0145262293278,2089.402098495,2159.152604,1.21452988347624,"Tank3"
20181114,"20181114_Tank4","HTAC","Treatment","Tank",33.28,29.88,8.13044175621482,7.16583909690177,282.329023361715,1483.77611725008,248.510417001588,1739.45237334857,2101.3978,4.09275502098557,"Tank4"
20181114,"20181114_Tank5","HTHC","Treatment","Tank",33.34,29.51,7.695760834212,23.4556457321437,916.541327704777,1774.45291810024,107.945387078121,1905.8539509105,2042.626471,1.77321186739163,"Tank5"
20181114,"20181114_Tank6","ATAC","Treatment","Tank",32.91,26.35,8.0941734978838,8.8638336241385,320.435482236117,1577.82749176892,212.048647217828,1798.73997261089,2103.879283,3.43207946692576,"Tank6"
20181114,"20181114_Tank7","HTAC","Treatment","Tank",33.25,29.72,8.11188185881007,7.61354223798266,298.818275243514,1505.87058791465,240.102742321717,1753.58687247435,2102.230851,3.95132375119931,"Tank7"
20181114,"20181114_Tank8","ATAC","Treatment","Tank",32.99,26.93,8.14294872399433,7.51430983879171,275.654312412806,1514.07375673833,232.97454595915,1754.56261253627,2093.158177,3.78054995061654,"Tank8"
20181114,"20181114_Tank9","HTAC","Treatment","Tank",33.31,29.77,8.08815289329379,8.13944296342913,319.923740707164,1526.45046858064,231.187357785256,1765.77726932933,2100.625861,3.80423909032249,"Tank9"
20181117,"20181117_Tank1","ATAC","Treatment","Tank",32.93,25.75,8.10099864007941,8.86663257568459,315.834004883994,1585.45113289229,211.857629239237,1806.17539470721,2110.898798,3.41799836697412,"Tank1"
20181117,"20181117_Tank10","HTHC","Treatment","Tank",33.03,29.48,7.50446902484538,39.1077660835179,1524.73278059206,1898.21563945259,73.7075552284313,2011.03096076454,2080.176935,1.21299375487244,"Tank10"
20181117,"20181117_Tank11","ATHC","Treatment","Tank",32.73,25.98,7.68119444969253,27.5108979871143,984.564757603143,1875.85962167499,95.6864637128923,1999.05698337499,2112.067672,1.54734914181016,"Tank11"
20181117,"20181117_Tank12","ATHC","Treatment","Tank",33.08,26.01,7.68940243710647,26.9497139616648,966.943499932168,1879.73311146257,98.6460098065928,2005.32883523083,2123.330943,1.59222927046748,"Tank12"
20181117,"20181117_Tank2","HTHC","Treatment","Tank",33.28,29.09,7.64548818704138,28.0328537570516,1084.40810492456,1873.84455843481,99.8648603137659,2001.74227250562,2120.039766,1.63712072869445,"Tank2"
20181117,"20181117_Tank3","ATHC","Treatment","Tank",33.17,25.78,7.63542278288038,30.9323361130848,1104.02168637915,1898.5650962316,87.4403451201019,2016.93777746479,2114.715039,1.40896416176012,"Tank3"
20181117,"20181117_Tank4","HTAC","Treatment","Tank",33.22,29.41,8.11458923106648,7.66232058168417,298.534847037737,1516.24412277808,240.399443527447,1764.30588688721,2112.69579,3.94978934261413,"Tank4"
20181117,"20181117_Tank5","HTHC","Treatment","Tank",33.14,29.9,7.59311125338858,31.5962766181998,1244.5817029797,1896.7624648285,91.9433936506089,2020.30213509731,2123.027497,1.51578926298771,"Tank5"
20181117,"20181117_Tank6","ATAC","Treatment","Tank",32.85,25.82,8.14928433546157,7.69716586397918,274.542345761926,1539.12131456179,229.999673983343,1776.81815440911,2109.78117,3.71372458742887,"Tank6"
20181117,"20181117_Tank7","HTAC","Treatment","Tank",33.15,29.85,8.10076655664355,7.91947854271293,311.604609897386,1528.92525864385,238.162272876342,1775.00701006291,2119.100783,3.92494966242548,"Tank7"
20181117,"20181117_Tank8","ATAC","Treatment","Tank",32.98,25.84,8.16259444472601,7.29627342392169,260.547860158143,1506.72904375246,233.062461721953,1747.08777889834,2086.741035,3.76074530335007,"Tank8"
20181117,"20181117_Tank9","HTAC","Treatment","Tank",33.44,29.55,8.10004711078985,7.96853316311858,311.818416592031,1531.70659779734,237.27832036032,1776.95345132078,2120.3623,3.89611933708923,"Tank9"
20181125,"20181125_Tank1","ATAC","RampDown","Tank",33.7,24.91,7.93957417094977,14.3653472982235,503.019943874365,1754.87415001081,159.698741861474,1928.93823917051,2150.27359606396,2.55424692496624,"Tank1"
20181125,"20181125_Tank10","HTHC","RampDown","Tank",34.09,27.79,7.9609932881663,12.4262339739848,468.032995328536,1689.51609254774,181.069014917493,1883.01134143922,2138.3618296201,2.93150208508113,"Tank10"
20181125,"20181125_Tank11","ATHC","RampDown","Tank",33.71,25.22,7.98129374140549,12.5900818292022,444.341915885884,1703.42350258431,172.639294437274,1888.65287885078,2131.69826923882,2.76519258912,"Tank11"
20181125,"20181125_Tank12","ATHC","RampDown","Tank",33.54,25.28,7.97410453487986,12.7555227865399,450.462997437403,1696.9088579661,168.848259830926,1878.51264058356,2116.06430391452,2.70802326948433,"Tank12"
20181125,"20181125_Tank2","HTHC","RampDown","Tank",33.94,27.44,7.91658651649463,13.9434727926375,520.384440158232,1698.36622293833,161.683574153996,1873.99326988497,2100.22103788918,2.61533550570986,"Tank2"
20181125,"20181125_Tank3","ATHC","RampDown","Tank",33.51,25.12,7.95498259273387,13.6578133205091,480.313651727759,1732.85688037362,163.916379538324,1910.43107323245,2138.81670105764,2.62733878651227,"Tank3"
20181125,"20181125_Tank4","HTAC","RampDown","Tank",34.04,27.72,7.92632476901082,13.686235433711,514.496356153494,1715.12173467617,169.082182633233,1897.89015274311,2134.16353638054,2.73730996059547,"Tank4"
20181125,"20181125_Tank5","HTHC","RampDown","Tank",34.09,27.52,7.941161560111,13.1476237193971,492.004588953592,1699.34537566932,172.297465129562,1884.79046451828,2126.8590056954,2.78548325450981,"Tank5"
20181125,"20181125_Tank6","ATAC","RampDown","Tank",33.58,25.42,7.96803065330139,13.0378841515379,462.151637413701,1715.60408286025,169.363692639462,1898.00565965125,2135.27963932519,2.7175084221027,"Tank6"
20181125,"20181125_Tank7","HTAC","RampDown","Tank",33.93,27.59,7.92892839381446,13.5839948133933,508.776856105528,1706.84441682307,168.047701157079,1888.47611279354,2123.59556902425,2.72062483987051,"Tank7"
20181125,"20181125_Tank8","ATAC","RampDown","Tank",33.49,25.24,7.95412520879059,13.8055253303792,486.927458761436,1751.89122585172,166.040727369974,1931.73747855207,2162.15640693839,2.66326560835582,"Tank8"
20181125,"20181125_Tank9","HTAC","RampDown","Tank",33.88,27.84,7.94388649149393,13.0341700391585,490.995393395548,1702.2183953793,174.839157263382,1890.09172268185,2135.27374812615,2.83529522342808,"Tank9"
