sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
137	HP177	1.8980205677618953	1.0384714543527458	0.015153685296055458	1.0384714543527458	0.015153685296055458	0.0	0.0	0.0	0.0	1.0	0.0004010427110487267	0	0	0.03337248274084047	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
123	HP163	1.8880903763027395	1.0408655758572225	0.01455885862791376	1.0357209154313294	0.014532339759739055	0.0	0.0	0.005144660425893023	2.6518868174706302e-05	1.0	0.0003447452862711819	0	0	0.034023707868148186	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
273	HP313	1.9812728053230306	1.0314981755741575	0.016044215496887743	1.029512770980897	0.015990555913286113	0.0019854045932603563	5.365958360163125e-05	0.0	0.0	1.0	0.0009122129212277313	0	0	0.02194676969306718	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
246	HP286	2.030767187569171	1.0438266412855814	0.01722077117180929	1.0434724866085263	0.017132232502545485	0.00017707733852760193	4.426933463190048e-05	0.00017707733852760193	4.426933463190048e-05	1.0	0.0009739253619018107	0	0	0.018814467218557705	0.0006197706848466067	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
233	HP273	2.0241725306228826	1.0347276518113109	0.020589001824341934	1.0344670315350535	0.02052384675527756	0.0	0.0	0.00026062027625749283	6.515506906437321e-05	1.0	0.0017591868647380765	0	0	0	0.005929111284857963	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
220	HP260	2.0320301742202	1.0387954259713823	0.016823325151170448	1.0387954259713823	0.016823325151170448	0.0	0.0	0.0	0.0	1.0	0.0008980422678560737	0	0	0.034604562054720706	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
147	HP187	1.8831974334981954	1.0422670765940383	0.014570244619703248	1.0422670765940383	0.014570244619703248	0.0	0.0	0.0	0.0	1.0	0.0003475471193690683	0	0	0.08263601122844538	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
155	HP195	2.2396168167785877	1.0481206836192356	0.015308233347124535	1.0481206836192356	0.015308233347124535	0.0	0.0	0.0	0.0	1.0	0.0003819101874542503	0	0	0.08258807803698164	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
203	HP243	2.058432934926959	1.039357720632621	0.016177713388868767	1.039357720632621	0.016177713388868767	0.0	0.0	0.0	0.0	1.0	0.0010261982373536158	0	0	0.06978148014004587	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
236	HP276	2.082650215499028	1.0447054846615398	0.017324431674131665	1.0447054846615398	0.017324431674131665	0.0	0.0	0.0	0.0	1.0	0.0017746978788134877	0	0	0.05425504943801234	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
239	HP279	1.9536541080344985	1.0331366318656379	0.015660463004993193	1.0331366318656379	0.015660463004993193	0.0	0.0	0.0	0.0	1.0	0.000817067635043123	0	0	0.14852473899228325	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
194	HP234	2.0684827678452002	1.0629987962013465	0.017700298720406616	1.0629987962013465	0.017700298720406616	0.0	0.0	0.0	0.0	1.0	0.0011592135182130277	0	0	0.12087030184136609	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
200	HP240	2.183151635282458	1.0494218698381235	0.01671622068054179	1.0494218698381235	0.01671622068054179	0.0	0.0	0.0	0.0	1.0	0.0015196564255037992	0	0	0.12335645853980841	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
196	HP236	2.005840727844547	1.0221273727956868	0.011569133999775357	1.0221273727956868	0.011569133999775357	0.0	0.0	0.0	0.0	1.0	0.00044928675727282937	0	0	0	0.039761878018645405	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
95	HP135	2.163344300367718	1.0200890265144185	0.012037933036578284	1.0200890265144185	0.012037933036578284	0.0	0.0	0.0	0.0	1.0	0.0003870718018192375	0	0	0	0.041842461776659574	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
61	HP101	3.245659097914312	1.0219870543511764	0.012072331244220693	1.0219870543511764	0.012072331244220693	0.0	0.0	0.0	0.0	1.0	0.0004109729785266619	0	0	0	0.039556149183191204	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
204	HP244	2.2104987182474947	1.0180027965509206	0.011885341412258214	1.0180027965509206	0.011885341412258214	0.0	0.0	0.0	0.0	1.0	0.0008739221626660452	0	0	0.00046609182008855747	0.038161267769750644	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
165	HP205	2.0162702466073252	1.0272143586750329	0.011600758791770027	1.0272143586750329	0.011600758791770027	0.0	0.0	0.0	0.0	1.0	0.0008025682182985554	0	0	0	0.04341164453524004	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
101	HP141	2.20284003421728	1.0211120615911036	0.012660393498716851	1.0211120615911036	0.012660393498716851	0.0	0.0	0.0	0.0	1.0	0.00047904191616766467	0	0	0	0.04167664670658682	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
201	HP241	2.215106318653633	1.023279250226746	0.01284893681346367	1.023279250226746	0.01284893681346367	0.0	0.0	0.0	0.0	1.0	0.000503879875037791	0	0	0	0.04343444522825758	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
112	HP152	2.241613568215892	1.0206146926536732	0.01293103448275862	1.0206146926536732	0.01293103448275862	0.0	0.0	0.0	0.0	1.0	0.0005622188905547226	0	0	0	0.04385307346326836	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
118	HP158	2.0963728921412663	1.021380846325167	0.013203945275214762	1.021380846325167	0.013203945275214762	0.0	0.0	0.0	0.0	1.0	0.0004136175628380528	0	0	0.00028635062042634425	0.04495704740693605	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
187	HP227	2.0569485046098492	1.0209129750393524	0.011524623341578593	1.0209129750393524	0.011524623341578593	0.0	0.0	0.0	0.0	1.0	0.0005621767483696875	0	0	0	0.047279064537890714	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
295	HP335	2.027982207844723	1.0211484027496966	0.013101496158511928	1.0210270926000808	0.013061059441973312	0.00012131014961585119	4.0436716538617066e-05	0.0	0.0	1.0	0.0004448038819247877	0	0	0	0.046906591184795794	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
276	HP316	2.050369803621525	1.0211043101249682	0.011157867890844173	1.0211043101249682	0.011157867890844173	0.0	0.0	0.0	0.0	1.0	0.0007651109410864575	0	0	0	0.0461616934455496	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
166	HP206	2.806018759770714	1.0281396560708702	0.011464304325169358	1.0281396560708702	0.011464304325169358	0.0	0.0	0.0	0.0	1.0	0.0007165190203230849	0	0	0	0.04904898384575299	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
160	HP200	2.9977671451355663	1.0207336523125996	0.011881977671451356	1.0207336523125996	0.011881977671451356	0.0	0.0	0.0	0.0	1.0	0.0007974481658692185	0	0	0	0.04936204146730462	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
142	HP182	2.9013936486177747	1.0207448023760566	0.0113776559287183	1.0207448023760566	0.0113776559287183	0.0	0.0	0.0	0.0	1.0	0.0004569339730408956	0	0	0	0.04482522275531186	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
71	HP111	2.1751898433792123	1.0198742287612719	0.012221167536782155	1.0198742287612719	0.012221167536782155	0.0	0.0	0.0	0.0	1.0	0.0006525866160417656	0	0	0	0.045265780730897015	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
180	HP220	2.5322392471027455	1.025278058645096	0.013300147779419772	1.025278058645096	0.013300147779419772	0.0	0.0	0.0	0.0	1.0	0.0008555650618340204	0	0	0	0.04970055222835809	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
90	HP130	2.310442488656089	1.020647440387368	0.014709017267107227	1.020647440387368	0.014709017267107227	0.0	0.0	0.0	0.0	1.0	0.0006090690379754545	0	0	0.0012790449797484545	0.0437616103785364	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
195	HP235	2.05877391404363	1.0173292949430663	0.012038492504696546	1.0173292949430663	0.012038492504696546	0.0	0.0	0.0	0.0	1.0	0.0004217306291454204	0	0	0	0.052716328643177546	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
300	HP340	2.59093152810098	1.0192511106409985	0.010224948875255624	1.0192511106409985	0.010224948875255624	0.0	0.0	0.0	0.0	1.0	0.0008462026655383964	0	0	0	0.048656653268457806	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
256	HP296	2.1219186822110085	1.0225624963749202	0.012528275622063685	1.0225624963749202	0.012528275622063685	0.0	0.0	0.0	0.0	1.0	0.0011020242445333797	0	0	0.0012180267965895251	0.0448929876457282	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
228	HP268	2.249158249158249	1.0240179573512906	0.012794612794612794	1.0240179573512906	0.012794612794612794	0.0	0.0	0.0	0.0	1.0	0.0008978675645342312	0	0	0	0.050953984287317615	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
288	HP328	2.65678770436593	1.0188598371195885	0.012858979854264894	1.0188598371195885	0.012858979854264894	0.0	0.0	0.0	0.0	1.0	0.0011634315106239666	0	0	0.0017145306472353195	0.04549629538913723	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
75	HP115	2.4449559179215106	1.0234064133572598	0.014824061792931264	1.0234064133572598	0.014824061792931264	0.0	0.0	0.0	0.0	1.0	0.0016384489350081922	0	0	0.0031988764921588512	0.03323710696730904	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
255	HP295	2.1633123059977972	1.0244317612896765	0.013117052167818164	1.0244317612896765	0.013117052167818164	0.0	0.0	0.0	0.0	1.0	0.0009512366075898668	0	0	0.0006508460999299088	0.04796235105637328	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
286	HP326	2.4665271966527196	1.0210901277846884	0.012891552640506615	1.0210901277846884	0.012891552640506615	0.0	0.0	0.0	0.0	1.0	0.0011873798484677146	0	0	0.0009612122582833881	0.05009612122582834	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
224	HP264	2.3982161594963274	1.0214360665567381	0.011467546095038226	1.0214360665567381	0.011467546095038226	0.0	0.0	0.0	0.0	1.0	0.001049317943336831	0	0	0.001798830760005996	0.04159796132513866	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
207	HP247	2.040097205346294	1.0206561360874848	0.012844992188856102	1.0206561360874848	0.012844992188856102	0.0	0.0	0.0	0.0	1.0	0.0010414858531504947	0	0	0.001215066828675577	0.04634612046519702	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
254	HP294	2.0985259105415124	1.024872093612279	0.012866622764804214	1.024872093612279	0.012866622764804214	0.0	0.0	0.0	0.0	1.0	0.0009118079124664405	0	0	0.0015196798541107343	0.03875183627982372	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
268	HP308	2.248048101947411	1.020371533698286	0.011397289778336175	1.020371533698286	0.011397289778336175	0.0	0.0	0.0	0.0	1.0	0.0012563941487929641	0	0	0.0015256214663914567	0.042089203984564304	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
219	HP259	2.253993708752236	1.0209708258804664	0.012767532227225067	1.0209708258804664	0.012767532227225067	0.0	0.0	0.0	0.0	1.0	0.000678467896132733	0	0	0	0.05569604638253254	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
261	HP301	2.071135591234033	1.020098441345365	0.012598148365170515	1.020098441345365	0.012598148365170515	0.0	0.0	0.0	0.0	1.0	0.001054728700339857	0	0	0.0019922653228641746	0.05297081917262393	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
99	HP139	2.104550621792001	1.025974025974026	0.013055909607633746	1.025974025974026	0.013055909607633746	0.0	0.0	0.0	0.0	1.0	0.0004822763443453099	0	0	0	0.052637018154259536	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
192	HP232	2.316885506397926	1.0240863092749017	0.013883081040394749	1.0240863092749017	0.013883081040394749	0.0	0.0	0.0	0.0	1.0	0.001003596219787572	0	0	0	0.05277243455716317	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
279	HP319	4.016524150681765	1.0367460134042061	0.01791079269701872	1.0367460134042061	0.01791079269701872	0.0	0.0	0.0	0.0	1.0	0.0012710885139819736	0	0	0	0.051421308065634386	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
159	HP199	2.044727787897187	1.0306010928961749	0.013560008095527222	1.0306010928961749	0.013560008095527222	0.0	0.0	0.0	0.0	1.0	0.0005666869054847197	0	0	0.00024286581663630845	0.05253997166565472	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
278	HP318	2.4942228553339665	1.0261554289332067	0.012939221272554606	1.0261554289332067	0.012939221272554606	0.0	0.0	0.0	0.0	1.0	0.0005935422602089269	0	0	0.00015827793605571383	0.05171731560620449	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
129	HP169	2.3171638673017463	1.0287457173894878	0.013704353639174396	1.0287457173894878	0.013704353639174396	0.0	0.0	0.0	0.0	1.0	0.000501378791677112	0	0	0	0.05114063675106543	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
306	HP346	2.14114179674708	1.0240148455408797	0.013044427464250628	1.0237965287632353	0.012989848269839538	0.0	0.0	0.00021831677764436196	5.457919441109049e-05	1.0	0.0008732671105774479	0	0	0.0006003711385219955	0.049885383691736715	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
225	HP265	2.2438530251404365	1.0303895386315498	0.013491113362188046	1.0303895386315498	0.013491113362188046	0.0	0.0	0.0	0.0	1.0	0.0008748503545446173	0	0	0.00041440279952113454	0.05041900727507136	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
257	HP297	2.1298701298701297	1.0326973911044708	0.012757154350074703	1.032524997126767	0.012699689690840133	0.00017239397770371222	5.746465923457074e-05	0.0	0.0	1.0	0.0008045052292839903	0	0	0.00034478795540742444	0.04993678887484197	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
262	HP302	2.065107040388435	1.024939306996248	0.013058191716324578	1.024939306996248	0.013058191716324578	0.0	0.0	0.0	0.0	1.0	0.0007724564113882145	0	0	0.0019127492091517693	0.04914294121974546	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
232	HP272	2.144900569833702	1.0224444702872426	0.014071403651587393	1.0224444702872426	0.014071403651587393	0.0	0.0	0.0	0.0	1.0	0.002325851843237586	0	0	0.006861262937550878	0.04779625537853239	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
230	HP270	2.770081300813008	1.018780487804878	0.013902439024390244	1.0185365853658537	0.013821138211382113	0.0	0.0	0.00024390243902439024	8.130081300813008e-05	1.0	0.0023577235772357726	0	0	0.006178861788617886	0.04048780487804878	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
235	HP275	2.1131218174696436	1.0209165687426558	0.01355268311790051	1.0209165687426558	0.01355268311790051	0.0	0.0	0.0	0.0	1.0	0.0019584802193497847	0	0	0.005953779866823344	0.04598511555033294	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
64	HP104	2.31559047178927	1.02692937864975	0.01440994832584128	1.026089148426669	0.014325925303533169	0.0007141956896189556	4.201151115405621e-05	0.00012603453346216864	4.201151115405621e-05	1.0	0.0018905180019325295	0	0	0.006595807251186824	0.05007772129563501	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
307	HP347	2.4262899262899262	1.0213371266002844	0.014483382904435536	1.0213371266002844	0.014483382904435536	0.0	0.0	0.0	0.0	1.0	0.003103582050950472	0	0	0.015647226173541955	0.045195913616966246	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
266	HP306	2.128125149959211	1.0288881424252603	0.013820240894476702	1.0288881424252603	0.013820240894476702	0.0	0.0	0.0	0.0	1.0	0.0010557128461058593	0	0	0.00019194779020106532	0.07529152070636787	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
133	HP173	2.073173819470819	1.028442418871587	0.01502299869181753	1.028442418871587	0.01502299869181753	0.0	0.0	0.0	0.0	1.0	0.0016457779465755158	0	0	0.018989745537409796	0.043676414736042536	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
249	HP289	2.8778937072057387	1.020378219758722	0.01581349853276818	1.020378219758722	0.01581349853276818	0.0	0.0	0.0	0.0	1.0	0.0039126181936746	0	0	0.00749918487120965	0.038963156178676225	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
139	HP179	2.0473850857080467	1.02747752665866	0.01499435891836809	1.0273683444335262	0.014957964843323507	0.00010918222513374823	3.639407504458274e-05	0.0	0.0	1.0	0.0016377333770062235	0	0	0.02482075918040544	0.04094333442515558	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
87	HP127	2.134449244060475	1.025107991360691	0.014713822894168466	1.0250067494600432	0.014680075593952483	0.00010124190064794816	3.3747300215982723e-05	0.0	0.0	1.0	0.0010124190064794817	0	0	0.014646328293736504	0.03604211663066954	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
211	HP251	2.322455794186841	1.02375350990362	0.01661986795173408	1.02375350990362	0.01661986795173408	0.0	0.0	0.0	0.0	1.0	0.0026561432799575018	0	0	0.021628595279653943	0.0431813007513091	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
162	HP202	2.0490085341365463	1.0383094879518073	0.01606425702811245	1.0382153614457832	0.01603288152610442	9.412650602409639e-05	3.1375502008032126e-05	0.0	0.0	1.0	0.0013177710843373493	0	0	0.02532003012048192	0.05603664658634538	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
245	HP285	2.002557966828946	1.0243006848749896	0.0158428913276673	1.024094397227494	0.015801633798168166	0.00020628764749566796	4.1257529499133594e-05	0.0	0.0	1.0	0.0009489231784800726	0	0	0.008334020958824986	0.035068900074263554	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
210	HP250	2.3307110810644707	1.0327576670149345	0.015917890725831232	1.0311597320385963	0.01585643168827976	0.0015979349763382705	6.145903755147194e-05	0.0	0.0	1.0	0.0023354434269559337	0	0	0.030913895888390382	0.034785815254133115	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
251	HP291	2.2035099561255485	1.0337495781302735	0.019827877151535604	1.0337495781302735	0.019827877151535604	0.0	0.0	0.0	0.0	1.0	0.0038812014849814377	0	0	0.03425582180222746	0.039571380357745524	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
248	HP288	2.1040234014164017	1.0513188956173662	0.01683259776249615	1.0513188956173662	0.01683259776249615	0.0	0.0	0.0	0.0	1.0	0.001796161346607821	0	0	0.035153443497895925	0.040901159807040954	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
287	HP327	2.6544344870210135	1.054079110012361	0.020781829419035846	1.0488257107540173	0.020627317676143387	0.005253399258343634	0.00015451174289245981	0.0	0.0	1.0	0.003785537700865266	0	0	0.10143695920889988	0.029357231149567366	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
241	HP281	2.146674791086351	1.0639798050139275	0.01758356545961003	1.0626305710306407	0.01745299442896936	0.001349233983286908	0.00013057103064066853	0.0	0.0	1.0	0.001610376044568245	0	0	0.049965181058495824	0.03033600278551532	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
259	HP299	2.1733947246314735	1.065031944890602	0.017953385444551523	1.0637113181282793	0.017846307598957774	0.0013206267623228755	0.00010707784559374665	0.0	0.0	1.0	0.0014277046079166221	0	0	0.05928543384373774	0.0330513616732698	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
253	HP293	2.1955405838947706	1.0651801946315902	0.02042562292802909	1.0626670944284033	0.020158271842583682	0.002513100203186825	0.0002673510854454069	0.0	0.0	1.0	0.002085338466474174	0	0	0.07491177414180301	0.024970591380601002	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
146	HP186	2.353184065135214	1.0774643791799943	0.019075312590869437	1.0722302995056703	0.01878453038674033	0.005234079674323932	0.0002907822041291073	0.0	0.0	1.0	0.0013375981389938936	0	0	0.10945042163419598	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
252	HP292	2.0610101341648543	1.073852213514955	0.016862922085914743	1.0692979936815328	0.016698806055881508	0.00455421983342223	0.0001641160300332335	0.0	0.0	1.0	0.0008616091576744758	0	0	0.11147581340007386	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
