Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,8/15/2013,12:17,496.2,2,11.18,387.7,2,10.99,1011.4,27.6,100.09,27.023,35.396,501.8,392,482.1,376.6,105.5,483.6,377.7,105.8
CRIMP2_158W_21N,21.458,-157.798,8/15/2013,15:17,514.1,2,11.26,387.6,2,11.08,1011.1,27.4,99.73,26.78,35.266,520,392,499.6,376.6,122.9,501.1,377.8,123.3
CRIMP2_158W_21N,21.458,-157.798,8/15/2013,18:17,587.8,2,12.02,387.7,2,11.77,1012.5,27.3,98.94,25.713,35.358,595,392.3,573.7,378.3,195.4,575.5,379.5,196
CRIMP2_158W_21N,21.458,-157.798,8/15/2013,21:17,488.4,2,12.29,386.9,2,12.02,1013,27.8,99.46,26.809,35.384,494.5,391.7,476,377,99,477.5,378.2,99.3
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,0:17,502.1,2,12.47,386.6,2,12.02,1011.4,28,99.6,27.291,35.115,508.5,391.3,488.2,375.7,112.5,489.7,376.8,112.9
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,3:17,487.3,2,12.61,386.5,2,12.21,1011,28,100.03,27.425,35.135,493.6,391.2,473.5,375.4,98.2,475,376.5,98.5
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,6:17,439.1,2,11.46,387.2,2,11.28,1012.2,27.9,100.22,27.329,35.358,444.2,391.6,426.8,376.3,50.5,428.1,377.4,50.6
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,9:17,432.8,2,11.17,387.1,2,11.12,1012.6,27.7,99.78,26.332,35.362,437.7,391.4,421.6,377,44.6,422.9,378.2,44.7
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,12:17,536.1,2,11.26,387.7,2,11.2,1011.3,27.4,98.65,25.839,35.373,542.2,392.1,522.1,377.5,144.6,523.7,378.7,145
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,15:17,515.8,2,10.67,388.5,2,10.67,1011,27,98.49,26.18,35.279,521.3,392.7,501.5,377.7,123.8,503,378.9,124.2
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,18:17,587.3,2,11.79,387.8,2,11.68,1012.8,26.9,98.1,26.187,35.327,594.3,392.4,572.8,378.2,194.6,574.6,379.3,195.2
CRIMP2_158W_21N,21.458,-157.798,8/16/2013,21:17,499.6,2,12.21,386.8,2,12.04,1012.9,27.3,99.1,26.802,35.35,505.8,391.6,486.9,376.9,110,488.4,378.1,110.3
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,0:17,520.7,2,12.45,386.5,2,12.2,1011.7,27.7,99.13,27.164,35.232,527.2,391.3,506.5,375.9,130.6,508.1,377.1,131
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,3:17,510.7,2,11.68,386.9,2,11.48,1011.4,27.8,99.3,27.131,35.239,516.7,391.4,496.3,375.9,120.4,497.8,377.1,120.7
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,6:17,482.4,2,11.28,386.5,2,11.19,1012.9,27.7,99.36,26.922,35.348,487.9,390.9,469.5,376.2,93.4,471,377.3,93.7
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,9:17,488.6,2,11.21,386.5,2,11.06,1013.3,27.5,98.71,25.953,35.361,494.1,390.9,476.6,377,99.6,478.1,378.2,99.9
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,12:17,534.4,2,11.06,386,2,10.92,1011.9,27.2,97.9,25.683,35.364,540.4,390.2,520.8,376.1,144.7,522.4,377.3,145.2
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,15:17,538.8,2,11.05,385.8,2,10.89,1011.6,27,97.96,26.105,35.246,544.9,390.1,524.5,375.5,149,526.2,376.7,149.4
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,18:17,616.8,2,11.7,385.6,2,11.43,1013.1,27,97.42,25.631,35.36,624.1,390.1,602.2,376.4,225.8,604.2,377.6,226.5
CRIMP2_158W_21N,21.458,-157.798,8/17/2013,21:17,501.3,2,12.1,385.1,2,11.74,1012.6,27.4,98.55,26.588,35.357,507.4,389.7,488.5,375.1,113.4,490,376.3,113.7
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,0:17,508,2,12.43,384.9,2,11.97,1010.9,27.8,98.83,27.12,35.249,514.4,389.6,493.8,373.9,119.8,495.3,375.1,120.2
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,3:17,501.4,2,12.19,384.5,2,11.82,1010.6,27.9,99.02,27.062,35.218,507.6,389.1,487.2,373.5,113.7,488.7,374.6,114.1
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,6:17,472.5,2,11.3,385.5,2,11.23,1011.9,27.7,99.43,27.037,35.355,477.9,389.9,459.3,374.7,84.6,460.8,375.9,84.9
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,9:17,490.5,2,11.24,386,2,11.14,1012.7,27.5,98.73,26.156,35.367,496.1,390.3,478,376.1,101.9,479.5,377.3,102.2
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,12:17,529.1,2,11.21,387,2,11.04,1011.6,27.3,97.89,25.956,35.374,535.2,391.4,515.3,376.8,138.4,516.9,378,138.9
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,15:17,529.5,2,11.1,387.3,2,10.91,1011.2,27.2,97.98,26.284,35.269,535.5,391.6,515.1,376.7,138.4,516.7,377.9,138.8
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,18:17,553.3,2,11.84,386.8,2,11.58,1012.3,27.2,97.78,26.309,35.215,560,391.4,539.2,376.9,162.4,540.9,378.1,162.9
CRIMP2_158W_21N,21.458,-157.798,8/18/2013,21:17,482.1,2,12.2,386.1,2,11.93,1012.5,27.6,98.95,26.599,35.388,488.1,390.8,469.8,376.2,93.7,471.3,377.3,94
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,0:17,461.5,2,12.56,385.8,2,12.23,1011,28,99.91,27.127,35.38,467.4,390.5,448.7,374.9,73.8,450.1,376.1,74
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,3:17,489.1,2,12.1,385.9,2,11.78,1010.5,28.2,99.96,27.151,35.328,495.1,390.5,475,374.7,100.3,476.5,375.9,100.6
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,6:17,549.2,2,11.12,385.9,2,11.04,1011.8,28,99.4,26.738,35.306,555.4,390.2,534,375.2,158.8,535.7,376.4,159.3
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,9:17,447.7,2,11.35,386.2,2,11.3,1012.8,27.7,99.64,27.254,35.412,452.8,390.6,435.4,375.6,59.8,436.7,376.8,60
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,12:17,483.6,2,11.06,386.5,2,10.95,1011,27.5,99,26.842,35.396,489,390.8,469.8,375.4,94.4,471.2,376.6,94.7
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,15:17,519.1,2,10.84,386.9,2,10.8,1010.6,27.2,98.33,26.644,35.4,524.8,391.1,504.1,375.7,128.4,505.7,376.8,128.8
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,18:17,511.3,2,11.93,386.4,2,11.81,1012.2,27,98.53,26.518,35.201,517.5,391.1,498,376.4,121.7,499.6,377.5,122
CRIMP2_158W_21N,21.458,-157.798,8/19/2013,21:17,537.5,2,12.36,386,2,11.95,1012,27.6,98.7,26.59,35.396,544.2,390.7,523.6,375.9,147.7,525.3,377.1,148.2
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,0:17,487.4,2,12.78,385.1,2,12.12,1010.6,28.2,99.91,27.351,35.395,493.7,389.9,473.5,373.9,99.6,475,375.1,99.9
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,3:17,460.6,2,13.22,384.7,2,12.67,1009.8,28.5,100.74,28.241,35.3,466.8,389.6,446.5,372.7,73.8,447.8,373.8,74
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,6:17,501.4,2,11.32,385.4,2,10.87,1010.7,28.3,100.44,27.12,35.245,507.2,389.7,486.8,374,112.8,488.3,375.2,113.1
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,9:17,444.1,2,11.52,385.9,2,11.26,1011.6,28,101.14,27.835,35.432,449.3,390.3,431,374.4,56.6,432.3,375.5,56.8
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,12:17,492.5,2,11.36,385.7,2,11.13,1010.3,27.7,100.79,27.274,35.392,498.2,390.1,477.8,374.1,103.7,479.3,375.3,104
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,15:17,539.5,2,11.29,387.4,2,11.05,1009.9,27.5,100.11,27.143,35.395,545.7,391.7,523.2,375.6,147.6,524.9,376.8,148.1
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,18:17,531.2,2,11.67,389.3,2,11.54,1010.6,27.3,99.84,26.958,35.19,537.5,393.8,515.9,378.1,137.9,517.6,379.2,138.3
CRIMP2_158W_21N,21.458,-157.798,8/20/2013,21:17,577.5,2,12.5,385.5,2,12.36,1010.9,27.5,99.17,27.168,35.366,584.8,390.4,561.3,374.7,186.6,563,375.9,187.2
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,0:17,476,2,12.73,385,2,12.32,1009.4,28.1,100.21,27.517,35.371,482.1,389.8,461.7,373.3,88.4,463.2,374.5,88.7
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,3:17,477.4,2,12.75,385,2,12.36,1008.5,28.3,100.5,27.651,35.296,483.6,389.8,462.5,372.9,89.7,464,374,89.9
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,6:17,502.3,2,11.6,385.7,2,11.58,1009.5,28.2,100.58,27.494,35.053,508.2,390.2,486.8,373.8,113,488.3,374.9,113.3
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,9:17,502.5,2,11.76,385.9,2,11.72,1010.5,28,100.34,27.478,35.41,508.5,390.5,487.6,374.4,113.2,489.1,375.6,113.5
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,12:17,618.6,2,10.17,387.4,2,10.27,1009.6,27.6,99.29,26.798,34.039,625,391.4,599.5,375.5,224,601.4,376.7,224.7
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,15:17,565.2,2,10.47,399,2,10.67,1009.2,26.7,99.06,27.084,34.918,571.2,403.3,547.4,386.4,160.9,549.1,387.7,161.4
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,18:17,692.1,2,11.42,395,2,11.64,1010.1,26.3,97.69,26.962,34.638,700.1,399.7,671.7,383.5,288.2,673.8,384.7,289.1
CRIMP2_158W_21N,21.458,-157.798,8/21/2013,21:17,621.1,2,12.62,385.6,2,12.87,1010.2,27.2,97.47,27.694,34.609,629.1,390.6,602.7,374.3,228.5,604.6,375.4,229.2
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,0:17,499.6,2,12.82,385.5,2,13.14,1008.6,28.2,98.6,28.164,34.879,506,390.6,483.6,373.3,110.3,485,374.4,110.6
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,3:17,501.2,2,13.06,384.7,2,13.3,1008.2,28.5,98.93,28.18,34.906,507.8,389.8,485.1,372.4,112.7,486.5,373.5,113
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,6:17,498.7,2,11.31,386,2,12.17,1009.7,28.4,99.45,27.896,34.813,504.4,390.8,482.8,374,108.8,484.3,375.2,109.1
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,9:17,513.3,2,11.53,385.9,2,12.28,1010.6,28.1,99.62,27.689,34.572,519.3,390.7,497.8,374.5,123.3,499.3,375.6,123.7
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,12:17,571.5,2,11.35,387.2,2,11.86,1009.4,27.9,98.78,27.611,34.879,578.1,391.9,553.5,375.2,178.3,555.3,376.4,178.9
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,15:17,592.2,2,11.43,386.7,2,11.83,1009.3,27.7,98.16,27.388,34.869,599.1,391.3,573.8,374.8,199,575.6,376,199.6
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,18:17,589.9,2,12.52,385.3,2,12.85,1010.5,27.7,97.96,27.163,34.877,597.4,390.3,573.2,374.5,198.7,575,375.7,199.3
CRIMP2_158W_21N,21.458,-157.798,8/22/2013,21:17,617.6,2,13,385.1,2,13.39,1010.5,28.2,98,27.792,34.863,625.8,390.3,599.6,374,225.6,601.4,375.2,226.3
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,0:17,510.1,2,13.29,384.3,2,13.62,1009,28.9,98.91,28.24,34.812,516.9,389.7,494.1,372.4,121.7,495.6,373.6,122
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,3:17,499.9,2,13.62,384.2,2,13.81,1008.3,29.1,99.37,28.15,34.886,506.9,389.5,484.2,372.1,112.1,485.7,373.3,112.4
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,6:17,506.7,2,11.74,385.3,2,12.57,1010.2,28.9,99.87,28.122,34.887,512.8,390.2,490.8,373.5,117.3,492.3,374.7,117.6
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,9:17,618,2,11.75,385.5,2,12.39,1011.1,28.5,98.91,27.867,34.922,625.4,390.3,599.5,374.2,225.3,601.4,375.3,226
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,12:17,588.4,2,11.69,385.9,2,12.14,1010.2,28.3,98.4,27.988,34.913,595.4,390.7,570.1,374.1,196.1,571.9,375.2,196.7
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,15:17,602.2,2,11.67,386,2,12.09,1009.9,28,97.94,27.552,35.012,609.3,390.7,583.7,374.3,209.4,585.5,375.5,210
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,18:17,556.4,2,11.88,386.3,2,12.27,1011,27.8,98.11,27.315,35.069,563.1,391.1,540.4,375.3,165,542,376.5,165.5
CRIMP2_158W_21N,21.458,-157.798,8/23/2013,21:17,534.5,2,12.95,384.4,2,13.26,1011.3,28,98.63,27.771,35.059,541.6,389.6,519.4,373.6,145.7,521,374.8,146.2
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,0:17,452.1,2,13.21,384.6,2,13.52,1009.7,28.5,100.1,28.345,35.09,458.2,389.9,438.2,372.8,65.3,439.5,374,65.5
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,3:17,462.5,2,12.92,383.6,2,13.28,1009,28.7,100.44,28.191,35.107,468.6,388.7,447.9,371.6,76.3,449.3,372.7,76.6
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,6:17,484.8,2,11.58,384.2,2,12.39,1010.6,28.6,100.58,27.787,35.142,490.5,389.1,470,372.8,97.2,471.5,374,97.5
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,9:17,531.2,2,11.69,385.3,2,12.15,1011.6,28.3,99.83,27.575,35.21,537.5,390,515.9,374.3,141.6,517.4,375.5,142
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,12:17,505.8,2,11.57,385.3,2,12,1010.4,28.1,99.53,27.358,35.241,511.7,389.9,490.7,374,116.7,492.2,375.1,117.1
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,15:17,542.8,2,11.63,385.7,2,12.01,1010.7,27.8,98.82,27.033,35.262,549.2,390.4,527.2,374.7,152.5,528.8,375.9,152.9
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,18:17,557.6,2,12.42,385.5,2,12.75,1011.7,27.7,98.89,27.143,35.181,564.6,390.5,542.3,375.2,167.2,544,376.3,167.7
CRIMP2_158W_21N,21.458,-157.798,8/24/2013,21:17,532.1,2,12.72,385.1,2,13.09,1011.7,28.1,99.26,27.367,35.245,538.9,390.2,517.5,374.7,142.8,519.1,375.9,143.2
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,0:17,436.8,2,13.04,384.7,2,13.15,1010.5,28.4,100.67,27.973,35.258,442.5,389.9,423.9,373.4,50.5,425.2,374.6,50.6
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,3:17,410.5,2,12.96,385.5,2,12.81,1009.9,28.6,101.79,28.097,35.277,415.9,390.5,398,373.7,24.4,399.3,374.8,24.4
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,6:17,447.1,2,11.79,386.5,2,11.79,1011.8,28.4,101.65,27.643,35.304,452.4,391.2,434.2,375.4,58.8,435.6,376.6,59
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,9:17,502.5,2,11.72,386.6,2,11.64,1013,28.2,100.75,27.239,35.317,508.5,391.2,489,376.2,112.8,490.6,377.4,113.2
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,12:17,486.7,2,11.71,386.5,2,11.68,1012.1,28,100.02,26.688,35.358,492.5,391.1,473.8,376.2,97.5,475.3,377.4,97.8
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,15:17,634.2,2,11.5,386.9,2,11.47,1012.2,27.8,98.75,26.342,35.337,641.6,391.4,617.7,376.8,240.8,619.6,378,241.6
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,18:17,586.3,2,12.22,386.3,2,12.14,1013.4,27.7,98.35,26.803,35.292,593.5,391,571.6,376.6,195,573.4,377.7,195.6
CRIMP2_158W_21N,21.458,-157.798,8/25/2013,21:17,559.5,2,12.76,385.7,2,12.56,1013.4,28.1,98.78,27.394,35.255,566.8,390.6,545.2,375.7,169.4,546.8,376.9,169.9
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,0:17,482.2,2,13,385.2,2,12.66,1012.3,28.5,100.12,27.877,35.325,488.6,390.2,469,374.5,94.5,470.4,375.7,94.7
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,3:17,439.2,2,13.16,384.6,2,12.8,1011.8,28.6,101.15,27.944,35.33,445.1,389.6,426.9,373.7,53.2,428.2,374.9,53.4
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,6:17,445.7,2,11.71,384.8,2,11.53,1013.4,28.5,101.43,27.537,35.352,451,389.2,433.7,374.3,59.4,435,375.4,59.6
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,9:17,562.2,2,11.86,385.3,2,11.72,1014.5,28.2,100.24,27.142,35.358,569,389.9,548.1,375.6,172.5,549.8,376.8,173
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,12:17,529.3,2,11.64,385.6,2,11.54,1013.4,28,99.22,26.13,35.344,535.6,390.1,516.5,376.2,140.3,518.1,377.4,140.7
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,15:17,669.8,2,11.59,385.7,2,11.51,1013.6,27.8,98.2,25.952,35.368,677.6,390.2,653.8,376.5,277.4,655.9,377.7,278.2
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,18:17,595.9,2,12.22,385.4,2,12.03,1014.5,27.7,97.72,26.339,35.367,603.3,390.1,582.1,376.4,205.7,584,377.6,206.4
CRIMP2_158W_21N,21.458,-157.798,8/26/2013,21:17,531.6,2,12.65,385.1,2,12.3,1014.6,28.1,98.27,27.148,35.309,538.5,389.9,518.8,375.7,143.1,520.4,376.9,143.5
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,0:17,432.8,2,13.09,384.7,2,12.72,1013.3,28.4,100.08,27.845,35.365,438.6,389.6,421.4,374.4,47,422.7,375.5,47.2
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,3:17,408.8,2,12.91,385.5,2,12.42,1012.9,28.5,101.21,28.071,35.372,414.2,390.4,397.6,374.8,22.8,398.8,375.9,22.9
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,6:17,419.7,2,11.71,386.9,2,11.51,1014.2,28.4,101.43,27.661,35.381,424.7,391.4,408.6,376.5,32.1,409.9,377.7,32.2
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,9:17,512.6,2,11.85,386.6,2,11.7,1015,28.1,100.42,27.179,35.393,518.8,391.2,500,377,123,501.6,378.2,123.3
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,12:17,504.8,2,11.58,386.6,2,11.33,1014,27.9,99.5,26.283,35.383,510.8,391,492.7,377.2,115.5,494.3,378.4,115.9
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,15:17,669,2,11.49,386.7,2,11.27,1014.2,27.7,98.5,25.934,35.403,676.8,391.1,653.4,377.6,275.9,655.5,378.8,276.7
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,18:17,595.3,2,12.13,387.1,2,11.77,1014.9,27.5,98.08,26.321,35.396,602.6,391.7,581.8,378.2,203.6,583.6,379.3,204.2
CRIMP2_158W_21N,21.458,-157.798,8/27/2013,21:17,554.9,2,12.59,386.5,2,12.13,1014.5,27.9,98.31,27.118,35.306,562,391.3,541.5,377,164.4,543.2,378.2,165
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,0:17,465.2,2,13.12,386.4,2,12.53,1012.4,28.4,99.89,27.835,35.349,471.4,391.3,452.5,375.6,76.9,453.9,376.8,77.1
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,3:17,483.9,2,12.81,385.8,2,12.09,1011.6,28.7,100.06,27.623,35.337,490.2,390.6,470.5,374.8,95.7,471.9,376,95.9
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,6:17,514.8,2,11.56,386.4,2,11.31,1012.7,28.6,99.87,27.211,35.309,520.9,390.8,500.8,375.8,125.1,502.4,376.9,125.5
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,9:17,601.9,2,11.63,386.7,2,11.44,1013.2,28.2,98.86,26.991,35.377,609,391.2,586.1,376.5,209.6,587.9,377.7,210.3
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,12:17,555.2,2,11.24,387,2,11.02,1011.3,27.8,98.79,26.92,35.321,561.5,391.3,539.5,376,163.5,541.2,377.2,164
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,15:17,590.3,2,11.16,391.7,2,10.9,1010.9,27.5,97.97,26.713,35.367,597,396.1,573.5,380.5,193,575.3,381.7,193.6
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,18:17,730.4,2,11.79,387.4,2,11.61,1011.4,27.2,95.69,26.011,35.432,739.1,391.9,711.5,377.2,334.2,713.7,378.4,335.3
CRIMP2_158W_21N,21.458,-157.798,8/28/2013,21:17,517.7,2,12.36,386.6,2,11.96,1010.3,28,97.02,27.377,34.882,524.2,391.3,502.7,375.2,127.5,504.2,376.4,127.9
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,0:17,443.2,2,13.2,384.9,2,12.74,1008.9,28.8,98.77,27.679,35.126,449.2,389.9,429.8,373.1,56.7,431.1,374.2,56.9
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,3:17,466.5,2,13.12,385.3,2,12.68,1008.4,29.1,99.32,27.529,35.289,472.7,390.2,452.2,373.3,78.9,453.6,374.4,79.1
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,6:17,460.3,2,11.82,385.1,2,11.4,1009.5,29,100.11,27.78,35.213,465.8,389.5,445.9,372.9,73,447.3,374,73.3
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,9:17,501.2,2,12.01,385.6,2,11.93,1009.3,28.6,100.25,27.496,35.335,507.3,390.3,485.8,373.7,112,487.3,374.9,112.4
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,12:17,528.2,2,11.91,385.8,2,11.9,1008.3,28.2,99.6,27.421,35.496,534.6,390.4,511.5,373.6,137.9,513.1,374.7,138.4
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,15:17,529.6,2,10.65,389.3,2,10.59,1008.3,27.6,99.16,27.195,35.445,535.4,393.5,512.5,376.7,135.8,514.1,377.8,136.2
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,18:17,606.7,2,11.78,386.2,2,11.86,1009.4,27.1,98.32,26.992,35.35,613.9,390.9,588.6,374.7,213.8,590.4,375.9,214.5
CRIMP2_158W_21N,21.458,-157.798,8/29/2013,21:17,545.9,2,13.28,384.3,2,13.15,1009.3,28.1,98.65,27.854,34.871,553.2,389.5,529.4,372.7,156.7,531,373.8,157.2
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,0:17,522.2,2,13.4,384.3,2,12.85,1007.9,29.1,99.57,28.334,34.986,529.3,389.3,505.2,371.6,133.7,506.8,372.7,134.1
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,3:17,511.6,2,13.97,384.1,2,13.37,1007.8,29.3,100.35,28.244,35.116,518.9,389.4,495.3,371.7,123.6,496.8,372.8,124
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,6:17,558.7,2,11.9,385,2,11.49,1009.5,29.1,100.35,28.023,35.191,565.5,389.5,541,372.6,168.4,542.6,373.7,168.9
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,9:17,622.6,2,12.01,385.6,2,11.8,1010.1,28.7,99.69,27.78,35.207,630.2,390.2,603.6,373.8,229.8,605.5,374.9,230.6
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,12:17,686.9,2,11.86,385.6,2,11.64,1009.4,28.4,98.69,27.857,35.327,695.1,390.1,665.2,373.3,291.9,667.3,374.5,292.8
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,15:17,723.4,2,11.85,386.2,2,11.68,1009.7,28.1,97.58,27.43,35.285,732.1,390.7,701.4,374.4,327,703.6,375.5,328.1
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,18:17,697.5,2,12.63,385.2,2,12.41,1011,28,96.84,27.393,35.326,706.4,390,677.8,374.2,303.6,679.9,375.4,304.5
CRIMP2_158W_21N,21.458,-157.798,8/30/2013,21:17,635.8,2,13.08,385.6,2,12.72,1011.4,28.3,96.59,27.712,35.332,644.2,390.5,618,374.6,243.4,619.9,375.8,244.1
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,0:17,527.3,2,13.5,383.6,2,12.94,1010.2,28.8,97.65,28.22,35.355,534.6,388.6,511.6,371.9,139.6,513.1,373.1,140.1
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,3:17,516.4,2,13.48,384.3,2,12.96,1010.2,29,97.89,28.161,35.34,523.5,389.4,501.1,372.7,128.4,502.6,373.8,128.8
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,6:17,527.6,2,11.95,385.5,2,11.64,1011.8,28.7,98.34,28.119,35.353,534,390,512,374,138.1,513.6,375.1,138.5
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,9:17,581.1,2,12.09,385.8,2,11.95,1012.6,28.5,98.22,28.024,35.396,588.2,390.4,564.6,374.7,189.8,566.3,375.9,190.4
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,12:17,514.9,2,11.98,386.5,2,11.85,1011.5,28.3,98.18,27.899,35.379,521.2,391.1,499.8,375.1,124.7,501.3,376.2,125.1
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,15:17,517.8,2,11.83,386.1,2,11.74,1011.6,28.1,97.76,27.687,35.379,524,390.7,502.8,374.8,128,504.4,376,128.4
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,18:17,591.3,2,12.47,385.7,2,12.33,1013.1,28,96.74,27.221,35.397,598.8,390.5,576,375.6,200.4,577.8,376.8,201
CRIMP2_158W_21N,21.458,-157.798,8/31/2013,21:17,534.4,2,13.09,385.6,2,12.71,1013.2,28.2,97.06,27.459,35.391,541.5,390.6,520.7,375.5,145.2,522.3,376.7,145.6
