Date,Timepoint,PLUG.ID,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,*all polyps excluded in outline*
20181018,Week4,2084,Pocillopora,29,9,HTAC,95.998,78.786,109.508,97.912,109.054,78.068,
20181026,Week5,2084,Pocillopora,53,9,HTAC,171.819,92.52,123.916,157.832,124.978,101.286,
20181102,Week6,2084,Pocillopora,21,9,HTAC,88.958,87.166,105.706,82.976,138.753,107.065,
20181109,Week7,2084,Pocillopora,51,9,HTAC,136.7,76.1,112.8,162.2,148.4,139.2,
20181116,Week8,2084,Pocillopora,21,9,HTAC,199.7,139.2,171.3,218.9,217.8,211.3,
20181123,Week9,2084,Pocillopora,29,9,HTAC,134.8,85.3,122.5,201.9,216,203.3,
20181011,Week3,2086,Montipora,56,11,ATHC,111.974,61.728,87.328,38.405,25.388,15.877,
20181026,Week5,2086,Montipora,45,11,ATHC,85.126,63.235,86.714,59.536,51.991,27.797,
20181103,Week6,2086,Montipora,61,11,ATHC,129.741,72.947,103.368,50.412,29.068,17.024,
20181109,Week7,2086,Montipora,38,11,ATHC,125.145,87.706,119.114,63.283,58.111,36.623,
20181117,Week8,2086,Montipora,51,11,ATHC,212.6,136.1,168.2,139.2,89,64.9,
20181123,Week9,2086,Montipora,35,11,ATHC,163.5,105.9,135.1,96.4,71.7,47.5,
20181130,Week10,2086,Montipora,27,11,ATHC,136.851,87.298,116.717,126.112,89.015,57.989,
20181207,Week11,2086,Montipora,11,11,ATHC,168.614,112.533,141.398,88.159,76.431,54.721,
20181214,Week12,2086,Montipora,20,11,ATHC,171.819,112.004,141.459,123.68,100.802,76.674,
20180926,Week1,2152,Montipora,42,11,ATHC,93.691,82.277,116.317,34.647,42.011,33.369,
20181005,Week2,2152,Montipora,60,11,ATHC,76.814,68.265,96.646,37.699,45.252,29.025,
20181011,Week3,2152,Montipora,55,11,ATHC,122.707,65.451,91.804,27.374,17.844,11.876,
20181018,Week4,2152,Montipora,51,11,ATHC,137.048,74.383,97.58,43.959,26.325,19.159,
20181026,Week5,2152,Montipora,43,11,ATHC,63.34,46.896,76.611,37.982,31.667,17.896,ruler in the shade
20181103,Week6,2152,Montipora,57,11,ATHC,148.005,88.42,115.589,54.981,36.545,24.183,
20181109,Week7,2152,Montipora,41,11,ATHC,138.817,90.723,121.962,21.459,22.473,15.905,shadow over fragment
20181117,Week8,2152,Montipora,52,11,ATHC,203.3,143,185.4,93.4,62.5,53.3,
20181123,Week9,2152,Montipora,37,11,ATHC,176,113.5,145,63.7,43.6,28.8,
20181130,Week10,2152,Montipora,25,11,ATHC,189.574,114.491,148.942,51.632,27.374,18.319,
20181207,Week11,2152,Montipora,9,11,ATHC,139.049,113.449,170.162,42.341,42.385,46.664,
20181214,Week12,2152,Montipora,22,11,ATHC,182.372,110.666,143.075,67.878,42.431,31.397,
20181221,Week13,2152,Montipora,7,11,ATHC,140.544,84.351,116.034,47.114,36.201,30.432,
20181231,Week14,2152,Montipora,13,11,ATHC,180.187,111.548,137.188,73.585,51.799,38.838,
20190107,Week15,2152,Montipora,12,11,ATHC,180.051,117.287,148.071,67.492,51.116,44.862,
20190111,Week16,2152,Montipora,17,11,ATHC,192.415,109.131,135.029,63.641,36.231,30.895,
20180926,Week1,2155,Montipora,43,11,ATHC,118.701,82.462,115.313,47.063,44.063,33.129,
20181005,Week2,2155,Montipora,61,11,ATHC,109.619,65.913,87.031,49.185,30.64,15.231,
20181011,Week3,2155,Montipora,54,11,ATHC,127.443,65.132,94.58,55.271,30.104,18.122,
20181018,Week4,2155,Montipora,50,11,ATHC,118.032,62.826,85.552,32.035,18.173,11.695,
20181026,Week5,2155,Montipora,43,11,ATHC,63.34,46.896,76.611,53.704,43.217,22.659,ruler in the shade
20181103,Week6,2155,Montipora,58,11,ATHC,154.47,86.893,120.39,58.953,38.868,22.372,
20181109,Week7,2155,Montipora,37,11,ATHC,116.531,78.912,110.269,46.791,40.477,26.934,
20181117,Week8,2155,Montipora,51,11,ATHC,212.6,136.1,168.2,149.5,84.9,51.8,
20181123,Week9,2155,Montipora,36,11,ATHC,154.5,111,147.1,79.6,60.7,36.2,
20181130,Week10,2155,Montipora,26,11,ATHC,184.472,112.102,145.748,69.954,35.617,21.423,
20181207,Week11,2155,Montipora,10,11,ATHC,169.451,115.695,168.897,66.969,43.981,39.509,
20181214,Week12,2155,Montipora,19,11,ATHC,173.741,116.886,145.689,91.06,60.463,39.373,
20181221,Week13,2155,Montipora,5,11,ATHC,143.414,86.658,119.478,78.594,48.897,38.458,
20181231,Week14,2155,Montipora,13,11,ATHC,180.187,111.548,137.188,178.661,174.075,153.021,
20180926,Week1,2156,Pocillopora,33,4,HTAC,97.277,81.203,114.121,49.99,57.694,42.073,
20181005,Week2,2156,Pocillopora,39,4,HTAC,77.442,71.616,94.993,28.09,46.181,29.385,
20181011,Week3,2156,Pocillopora,28,4,HTAC,84.082,69.015,102.818,60.836,65.283,41.451,
20181018,Week4,2156,Pocillopora,42,4,HTAC,114.452,72.003,102.493,77.823,67.729,46.373,
20181025,Week5,2156,Pocillopora,16,4,HTAC,137.257,77.729,104.42,124.181,91.651,55.355,
20181102,Week6,2156,Pocillopora,37,4,HTAC,78.734,77.17,107.29,77.131,103.185,68.895,
20181109,Week7,2156,Pocillopora,16,4,HTAC,68.293,53.965,82.648,116.044,124.668,79.484,
20181116,Week8,2156,Pocillopora,26,4,HTAC,187.4,122.4,151.4,187.4,160.1,133.2,
20180926,Week1,2164,Montipora,32,4,HTAC,85.667,77.505,109.466,28.872,37.694,25.681,
20181005,Week2,2164,Montipora,41,4,HTAC,76.823,67.879,102.467,39.233,43.448,26.827,
20181011,Week3,2164,Montipora,25,4,HTAC,84.315,69.666,107.386,35.666,37.542,24.177,
20181018,Week4,2164,Montipora,38,4,HTAC,64.119,58.384,85.855,42.197,43.335,23.352,
20180926,Week1,2169,Pocillopora,50,5,HTHC,107.459,69.058,94.476,53.676,47.607,33.397,
20181005,Week2,2169,Pocillopora,55,5,HTHC,78.464,73.749,100.848,53.11,80.911,49.928,
20181011,Week3,2169,Pocillopora,34,5,HTHC,113.449,72.567,102.574,75.601,61.598,43.782,
20181025,Week5,2169,Pocillopora,26,5,HTHC,123.393,65.644,104.573,125.03,92.746,65.487,
20181102,Week6,2169,Pocillopora,43,5,HTHC,110.915,83.985,113.285,102.176,120.061,96.409,
20181011,Week3,2172,Montipora,30,5,HTHC,103.458,71.327,104.619,57.737,43.644,26.047,
20181018,Week4,2172,Montipora,56,5,HTHC,129.099,77.119,109.385,55.236,31.782,20.423,
20181025,Week5,2172,Montipora,22,5,HTHC,118.121,63.687,97.284,101.813,56.166,22.421,
20181102,Week6,2172,Montipora,42,5,HTHC,88.781,76.257,102.63,48.706,51.513,28.796,
20181109,Week7,2172,Montipora,49,5,HTHC,116.2,78.3,101.9,76.6,74.8,47.9,
20181116,Week8,2172,Montipora,31,5,HTHC,171.7,106.5,147,132.7,83.5,55.9,
20180926,Week1,2182,Pocillopora,46,11,ATHC,98.559,79.309,113.532,68.221,76.269,55.2,
20181005,Week2,2182,Pocillopora,60,11,ATHC,76.814,68.265,96.646,44.701,62.706,35.825,
20181018,Week4,2182,Pocillopora,54,11,ATHC,137.189,76,103.014,101.191,69.521,48.872,
20181026,Week5,2182,Pocillopora,42,11,ATHC,95.871,68.992,102.645,111.353,107.065,76.931,
20181103,Week6,2182,Pocillopora,60,11,ATHC,116.517,91.224,119.673,72.118,80.018,49.526,
20181109,Week7,2182,Pocillopora,38,11,ATHC,125.145,87.706,119.114,98.663,93.225,56.033,
20181117,Week8,2182,Pocillopora,50,11,ATHC,196.3,117.2,150.6,160,113.3,79.4,
20181123,Week9,2182,Pocillopora,38,11,ATHC,141.5,98.2,134,116.3,108.6,72.8,
20181130,Week10,2182,Pocillopora,25,11,ATHC,189.574,114.491,148.942,152.857,107.691,75.661,
20181207,Week11,2182,Pocillopora,9,11,ATHC,139.049,113.449,170.162,97.196,102.68,97.947,
20181214,Week12,2182,Pocillopora,22,11,ATHC,182.372,110.666,143.075,143.251,104.235,74.714,
20181221,Week13,2182,Pocillopora,6,11,ATHC,162.1,93.285,127.689,133.654,95.214,69.199,
20181231,Week14,2182,Pocillopora,11,11,ATHC,192.692,120.184,151.689,138.595,94.338,73.127,
20190107,Week15,2182,Pocillopora,11,11,ATHC,180.034,118.092,153.756,119.075,90.95,71.751,
20190111,Week16,2182,Pocillopora,17,11,ATHC,192.415,109.131,135.029,132.377,99.97,80.426,
20181003,Week2,2184,Montipora,35,9,HTAC,118.747,70.166,95.175,51.83,33.92,23.271,
20181011,Week3,2184,Montipora,65,9,HTAC,127.805,68.695,101.783,62.878,32.309,19.7,
20181018,Week4,2184,Montipora,31,9,HTAC,89.729,72.454,101.751,40.319,39.969,23.724,
20181005,Week2,2185,Pocillopora,44,10,HTHC,87.599,82.412,105.101,49.093,72.858,44.949,
20181011,Week3,2185,Pocillopora,57,10,HTHC,125.855,65.397,95.648,102.781,66.588,46.972,
20181018,Week4,2185,Pocillopora,43,10,HTHC,90.128,80.018,120.079,86.43,81.783,69.944,
20181026,Week5,2185,Pocillopora,46,10,HTHC,155.787,89.168,127.296,133.999,99.706,78.712,
20181109,Week7,2185,Pocillopora,33,10,HTHC,121.578,91.658,120.004,60.291,88.624,58.958,shadow over fragment
20181116,Week8,2185,Pocillopora,34,10,HTHC,178.6,120.1,158.4,164.5,153.7,137.4,
20181123,Week9,2185,Pocillopora,31,10,HTHC,160,101.9,133.2,186.1,179.5,147.9,
20181130,Week10,2185,Pocillopora,21,10,HTHC,144.106,97.884,152.583,160.684,170.93,168.765,
20181207,Week11,2185,Pocillopora,22,10,HTHC,158.02,102.808,149.279,140.82,160.793,156.375,
20181214,Week12,2185,Pocillopora,13,10,HTHC,122.956,107.465,142.488,152.58,200.578,180.338,
20180926,Week1,2188,Montipora,43,11,ATHC,118.701,82.462,115.313,65.719,63.6,50.635,
20181005,Week2,2188,Montipora,57,11,ATHC,75.735,68.86,88.613,30.556,47.552,24.9,
20181011,Week3,2188,Montipora,54,11,ATHC,127.443,65.132,94.58,49.538,28.272,18.755,
20181018,Week4,2188,Montipora,51,11,ATHC,137.048,74.383,97.58,44.726,25.9,17.882,
20181026,Week5,2188,Montipora,44,11,ATHC,146.318,73.221,106.568,67.913,33.793,21.615,
20181103,Week6,2188,Montipora,60,11,ATHC,116.517,91.224,119.673,43.797,45.746,29.634,
20181109,Week7,2188,Montipora,41,11,ATHC,138.817,90.723,121.962,52.007,42.841,27.287,
20181117,Week8,2188,Montipora,52,11,ATHC,203.3,143,185.4,125.9,83.7,67.6,
20181123,Week9,2188,Montipora,35,11,ATHC,163.5,105.9,135.1,90.4,63.6,41.3,
20181130,Week10,2188,Montipora,26,11,ATHC,184.472,112.102,145.748,98.648,59.545,41.999,
20181207,Week11,2188,Montipora,10,11,ATHC,169.451,115.695,168.897,76.64,54.946,52.539,
20181214,Week12,2188,Montipora,21,11,ATHC,166.328,108.073,136.428,67.288,48.326,33.604,
20180926,Week1,2189,Pocillopora,31,9,HTAC,93.042,77.931,111.704,72.728,87.997,62.312,
20181003,Week2,2189,Pocillopora,36,9,HTAC,124.531,70.139,87.297,100.626,73.04,47.673,
20181011,Week3,2189,Pocillopora,64,9,HTAC,124.258,63.026,90.592,111.377,78.383,56.666,
20181018,Week4,2189,Pocillopora,29,9,HTAC,95.998,78.786,109.508,96.808,99.965,65.516,
20181005,Week2,2190,Montipora,44,10,HTHC,87.599,82.412,105.101,47.543,62.55,30.732,
20181011,Week3,2190,Montipora,57,10,HTHC,125.855,65.397,95.648,69.406,33.234,15.026,
20181018,Week4,2190,Montipora,43,10,HTHC,90.128,80.018,120.079,62.722,51.075,37.427,
20181026,Week5,2190,Montipora,46,10,HTHC,155.787,89.168,127.296,92.067,55.262,35.123,
20181102,Week6,2190,Montipora,29,10,HTHC,61.144,77.505,109.077,39.257,60.21,38.147,
20181109,Week7,2190,Montipora,35,10,HTHC,125.739,86.32,114.917,43.43,55.279,30.576,
20181116,Week8,2190,Montipora,35,10,HTHC,172.9,113.3,149.7,151.1,101.3,66.6,
20181123,Week9,2190,Montipora,32,10,HTHC,141.4,100.5,137.2,130.8,111,67.9,
20181130,Week10,2190,Montipora,21,10,HTHC,144.106,97.884,152.583,106.878,81.555,63.038,
20181207,Week11,2190,Montipora,22,10,HTHC,158.02,102.808,149.279,121.231,88.884,62.585,
20181214,Week12,2190,Montipora,14,10,HTHC,170.324,111.316,136.874,149.534,110.73,64.58,
20181221,Week13,2190,Montipora,10,10,HTHC,148.536,90.197,118.996,116.396,86.14,46.34,
20181231,Week14,2190,Montipora,15,10,HTHC,175.324,113.233,140.775,114.198,79.023,46.828,
20190107,Week15,2190,Montipora,13,10,HTHC,131.142,134.136,159.259,102.61,118.515,80.861,
20190111,Week16,2190,Montipora,15,10,HTHC,128.046,117.202,157.824,79.309,78.35,65.89,
20180926,Week1,2191,Montipora,38,10,HTHC,125.46,75.206,98.252,45.627,31.274,20.78,
20181005,Week2,2191,Montipora,48,10,HTHC,81.523,72.745,93.046,32.833,48.691,26.838,
20181011,Week3,2191,Montipora,61,10,HTHC,120.577,62.022,96.705,50.499,29.493,20.734,
20181018,Week4,2191,Montipora,48,10,HTHC,77.885,65.032,100.946,48.03,42.831,34.716,
20181026,Week5,2191,Montipora,51,10,HTHC,139.744,70.578,102.506,109.112,62.117,37.355,
20181102,Week6,2191,Montipora,29,10,HTHC,61.144,77.505,109.077,45.587,65.805,43.341,
20181109,Week7,2191,Montipora,34,10,HTHC,125.891,88.909,116.919,93.545,85.773,53.34,
20181116,Week8,2191,Montipora,34,10,HTHC,178.6,120.1,158.4,179.6,142.2,117.6,
20180926,Week1,2192,Pocillopora,30,9,HTAC,89.726,73.927,108.415,81.185,97.251,69.679,
20181003,Week2,2192,Pocillopora,34,9,HTAC,127.856,74.014,97.567,108.192,82.55,55.881,
20181011,Week3,2192,Pocillopora,65,9,HTAC,127.805,68.695,101.783,109.261,74.429,52.544,
20181018,Week4,2192,Pocillopora,31,9,HTAC,89.729,72.454,101.751,83.727,87.293,51.866,
20181026,Week5,2192,Pocillopora,54,9,HTAC,169.11,89.172,125.589,134.082,94.518,72.394,
20181102,Week6,2192,Pocillopora,23,9,HTAC,86.051,84.253,101.007,66.571,104.586,72.246,
20180926,Week1,2193,Montipora,45,11,ATHC,86.049,70.4,104.87,41.718,47.141,31.048,re-did standard values; should fix issues
20181005,Week2,2193,Montipora,58,11,ATHC,93.87,68.694,99.791,36.297,32.437,18.684,
20181011,Week3,2193,Montipora,53,11,ATHC,118.671,63.733,91.262,121.597,89.526,56.966,
20181018,Week4,2193,Montipora,50,11,ATHC,118.032,62.826,85.552,66.657,35.518,19.845,
20181026,Week5,2193,Montipora,45,11,ATHC,85.126,63.235,86.714,63.036,55.54,29.19,
20181103,Week6,2193,Montipora,57,11,ATHC,148.005,88.42,115.589,61.329,37.778,20.804,
20181109,Week7,2193,Montipora,40,11,ATHC,135.543,99.315,128.87,66.326,61.588,37.752,
20181117,Week8,2193,Montipora,52,11,ATHC,203.3,143,185.4,110.3,72.3,54.8,
20181123,Week9,2193,Montipora,35,11,ATHC,163.5,105.9,135.1,90.1,60.5,33.8,
20181130,Week10,2193,Montipora,27,11,ATHC,136.851,87.298,116.717,110.595,66.112,28.669,
20181207,Week11,2193,Montipora,11,11,ATHC,168.614,112.533,141.398,99.822,76.776,45.744,
20181214,Week12,2193,Montipora,20,11,ATHC,171.819,112.004,141.459,99.343,68.986,42.173,
20180926,Week1,2197,Pocillopora,44,11,ATHC,110.049,73.59,106.198,69.59,64.039,46.98,
20181005,Week2,2197,Pocillopora,61,11,ATHC,109.619,65.913,87.031,92.531,69.101,39.549,
20181011,Week3,2197,Pocillopora,53,11,ATHC,118.671,63.733,91.262,96.264,68.388,43.994,
20181018,Week4,2197,Pocillopora,50,11,ATHC,118.032,62.826,85.552,101.491,68.824,47.631,
20181026,Week5,2197,Pocillopora,42,11,ATHC,95.871,68.992,102.645,136.457,123.881,87.779,
20181103,Week6,2197,Pocillopora,59,11,ATHC,124.038,84.512,114.387,109.842,110.031,62.481,
20181109,Week7,2197,Pocillopora,41,11,ATHC,138.817,90.723,121.962,89.447,86.341,56.167,
20180926,Week1,2198,Montipora,39,10,HTHC,110.792,69.321,94.829,46.111,36.12,21.837,
20181005,Week2,2198,Montipora,45,10,HTHC,90.11,83,101.687,30.984,45.041,22.633,
20181011,Week3,2198,Montipora,58,10,HTHC,135.262,68.475,102.989,78.709,40.042,23.799,
20181018,Week4,2198,Montipora,45,10,HTHC,89.884,74.007,110.583,56.154,44.053,32.144,
20181026,Week5,2198,Montipora,48,10,HTHC,130.459,70.544,101.583,85.297,47.289,28.242,
20181102,Week6,2198,Montipora,30,10,HTHC,72.989,85.493,117.251,26.826,47.1,33.3,
20180926,Week1,2202,Pocillopora,37,10,HTHC,102.718,85.503,124.665,63.896,73.374,55.07,
20181005,Week2,2202,Pocillopora,45,10,HTHC,90.11,83,101.687,43.143,71.768,38.974,
20181011,Week3,2202,Pocillopora,62,10,HTHC,131.265,68.397,102.017,110.094,74.531,56.143,
20181018,Week4,2202,Pocillopora,45,10,HTHC,89.884,74.007,110.583,89.343,80.402,65.191,
20181026,Week5,2202,Pocillopora,47,10,HTHC,137.535,71.732,99.149,137.309,103.291,69.308,
20181102,Week6,2202,Pocillopora,30,10,HTHC,72.989,85.493,117.251,68.456,122.566,100.192,
20181011,Week3,2205,Pocillopora,62,10,HTHC,131.265,68.397,102.017,103.787,65.418,47.797,
20181026,Week5,2205,Pocillopora,46,10,HTHC,155.787,89.168,127.296,171.604,142.608,119.776,
20181102,Week6,2205,Pocillopora,31,10,HTHC,73.997,86.533,116.823,87.885,146.269,120.939,
20181109,Week7,2205,Pocillopora,32,10,HTHC,113.262,84.362,113.368,100.759,146.031,112.844,shadow over fragment 
20181116,Week8,2205,Pocillopora,35,10,HTHC,172.9,113.3,149.7,210.8,205.6,193.9,
20181123,Week9,2205,Pocillopora,31,10,HTHC,160,101.9,133.2,199.7,208.5,185.4,
20181130,Week10,2205,Pocillopora,19,10,HTHC,158.663,112.17,158.098,191.208,218.343,220.457,
20180926,Week1,2206,Pocillopora,37,10,HTHC,102.718,85.503,124.665,50.805,55.498,43.05,
20181005,Week2,2206,Pocillopora,48,10,HTHC,81.523,72.745,93.046,37.564,59.463,32.97,
20181011,Week3,2206,Pocillopora,62,10,HTHC,131.265,68.397,102.017,94.208,56.293,40.617,
20181026,Week5,2206,Pocillopora,47,10,HTHC,137.535,71.732,99.149,126.404,87.82,59.122,
20181102,Week6,2206,Pocillopora,34,10,HTHC,75.748,80.226,109.536,65.595,92.476,66.082,
20181109,Week7,2206,Pocillopora,36,10,HTHC,114.906,78.343,110.453,67.39,90.752,62.947,shadow over fragment
20181116,Week8,2206,Pocillopora,38,10,HTHC,180.1,113.7,158.2,178.8,153.1,133.8,
20181123,Week9,2206,Pocillopora,30,10,HTHC,156.3,102.4,135.6,181.8,175.9,147.1,
20181130,Week10,2206,Pocillopora,19,10,HTHC,158.663,112.17,158.098,184.807,194.722,189.476,
20181207,Week11,2206,Pocillopora,20,10,HTHC,145.277,113.487,169.356,184.552,216.08,227.837,
20180926,Week1,2207,Pocillopora,37,10,HTHC,102.718,85.503,124.665,62.211,74.713,60.318,
20181005,Week2,2207,Pocillopora,47,10,HTHC,77.589,65.725,87.448,27.372,50.057,30.114,
20181011,Week3,2207,Pocillopora,60,10,HTHC,126.9,60.178,93.977,114.954,79.982,58.795,
20181018,Week4,2207,Pocillopora,44,10,HTHC,104.841,85.956,124.537,125.486,117.617,100.555,
20181026,Week5,2207,Pocillopora,47,10,HTHC,137.535,71.732,99.149,148.934,127.257,98.685,
20181102,Week6,2207,Pocillopora,34,10,HTHC,75.748,80.226,109.536,94.97,152.55,128.599,
20181109,Week7,2207,Pocillopora,36,10,HTHC,114.906,78.343,110.453,137.941,170.286,148.091,
20181116,Week8,2207,Pocillopora,37,10,HTHC,170.8,115.9,161,206.7,216.7,216.7,
20180926,Week1,2208,Pocillopora,44,11,ATHC,110.049,73.59,106.198,65.371,59.761,44.319,
20181005,Week2,2208,Pocillopora,59,11,ATHC,111.86,70.218,92.909,89.609,75.214,46.938,
20181011,Week3,2208,Pocillopora,54,11,ATHC,127.443,65.132,94.58,103.566,71.424,49.063,
20181018,Week4,2208,Pocillopora,52,11,ATHC,132.551,69.941,95.097,99.511,63.887,42.889,
20181026,Week5,2208,Pocillopora,44,11,ATHC,145.409,72.944,106.44,131.609,86.048,59.636,
20181103,Week6,2208,Pocillopora,58,11,ATHC,154.47,86.893,120.39,93.55,73.57,43.493,
20181109,Week7,2208,Pocillopora,37,11,ATHC,116.531,78.912,110.269,89.355,82.553,51.496,
20181117,Week8,2208,Pocillopora,49,11,ATHC,195,117.8,149.9,125.7,80.5,53.1,
20181123,Week9,2208,Pocillopora,35,11,ATHC,163.5,105.9,135.1,126.9,99.9,62.4,
20181130,Week10,2208,Pocillopora,26,11,ATHC,184.472,112.102,145.748,158.208,110.226,72.523,
20181207,Week11,2208,Pocillopora,10,11,ATHC,169.451,115.695,168.897,125.631,103.541,88.976,
20181214,Week12,2208,Pocillopora,19,11,ATHC,173.741,116.886,145.689,134.619,109.445,73.866,
20180926,Week1,2209,Pocillopora,45,11,ATHC,86.049,70.4,104.87,46.928,57.856,42.866,re-did standard values; should fix issues
20181005,Week2,2209,Pocillopora,58,11,ATHC,93.87,68.694,99.791,72.756,71.21,44.429,
20181011,Week3,2209,Pocillopora,55,11,ATHC,122.707,65.451,91.804,96.963,66.293,40.81,
20181018,Week4,2209,Pocillopora,53,11,ATHC,138.399,79.214,104.781,112.241,74.503,52.081,
20181026,Week5,2209,Pocillopora,40,11,ATHC,91.413,60.552,96.204,105.659,90.487,57.183,
20181103,Week6,2209,Pocillopora,60,11,ATHC,116.517,91.224,119.673,93.147,102.299,60.566,
20181109,Week7,2209,Pocillopora,38,11,ATHC,125.145,87.706,119.114,86.756,86.502,56.272,
20181117,Week8,2209,Pocillopora,50,11,ATHC,196.3,117.2,150.6,168.4,115.9,80.1,
20181123,Week9,2209,Pocillopora,37,11,ATHC,176,113.5,145,153.6,121.7,78,
20181130,Week10,2209,Pocillopora,25,11,ATHC,189.574,114.491,148.942,152.852,102.648,67.68,
20181207,Week11,2209,Pocillopora,10,11,ATHC,169.451,115.695,168.897,117.084,97.919,86.165,
20181214,Week12,2209,Pocillopora,23,11,ATHC,173.899,105.939,134.924,128.071,96.567,66.535,
20181221,Week13,2209,Pocillopora,7,11,ATHC,140.544,84.351,116.034,110.347,85.23,62.522,
20181231,Week14,2209,Pocillopora,12,11,ATHC,183.628,112.648,144.19,142.334,95.462,69.671,
20190111,Week16,2209,Pocillopora,4,11,ATHC,171.918,115.083,141.724,132.577,101.604,69.93,
20181005,Week2,2211,Montipora,56,11,ATHC,78.536,63.881,82.828,39.343,48.305,22.916,
20181011,Week3,2211,Montipora,52,11,ATHC,116.8,65.127,91.367,61.056,32.964,16.561,
20181018,Week4,2211,Montipora,49,11,ATHC,128.435,74.585,106.889,59.09,33.201,21.896,
20181026,Week5,2211,Montipora,40,11,ATHC,91.649,60.413,96.561,64.664,44.016,22.313,
20181103,Week6,2211,Montipora,61,11,ATHC,129.741,72.947,103.368,78.26,44.488,23.744,
20181109,Week7,2211,Montipora,41,11,ATHC,138.817,90.723,121.962,55.841,45.132,25.935,
20180926,Week1,2299,Montipora,47,5,HTHC,88.648,78.376,116.826,53.762,66.386,47.391,
20181005,Week2,2299,Montipora,53,5,HTHC,80.387,74.138,98.944,46.33,70.76,41.201,
20181011,Week3,2299,Montipora,34,5,HTHC,113.449,72.567,102.574,57.519,42.9,28.3,
20181018,Week4,2299,Montipora,61,5,HTHC,116.594,69.955,102.754,62.049,40.735,29.906,
20181025,Week5,2299,Montipora,26,5,HTHC,123.393,65.644,104.573,73.85,42.103,25.752,
20181102,Week6,2299,Montipora,43,5,HTHC,110.915,83.985,113.285,51.758,50.997,35.035,
20180926,Week1,2300,Pocillopora,51,5,HTHC,113.695,68.957,101.138,60.843,51.463,39.362,
20181005,Week2,2300,Pocillopora,51,5,HTHC,73.152,70.06,95.605,28.827,50.572,31.181,
20181011,Week3,2300,Pocillopora,36,5,HTHC,117.86,61.974,88.314,60.128,43.364,30.894,
20181018,Week4,2300,Pocillopora,56,5,HTHC,129.099,77.119,109.385,92.78,65.621,48.459,
20181025,Week5,2300,Pocillopora,25,5,HTHC,139.982,67.86,100.985,138.107,96.776,62.854,
20181102,Week6,2300,Pocillopora,41,5,HTHC,77.041,72.633,90.419,65.418,97.921,67.675,
20181109,Week7,2300,Pocillopora,47,5,HTHC,96.86,76.911,113.864,122.618,152.875,118.891,
20181116,Week8,2300,Pocillopora,30,5,HTHC,181.7,113.3,151.1,205.7,197.4,183.5,
20180926,Week1,2301,Montipora,61,6,ATAC,118.636,79.553,104.953,47.267,44.884,35.216,
20181005,Week2,2301,Montipora,68,6,ATAC,78.337,83.264,108.078,30.171,47.814,28.974,
20181011,Week3,2301,Montipora,41,6,ATAC,105.247,65.587,100.494,43.294,32.13,19.151,
20181018,Week4,2301,Montipora,66,6,ATAC,103.716,74.165,108.465,32.746,28.804,21.727,
20181025,Week5,2301,Montipora,30,6,ATAC,123.805,75.136,110.939,87.947,51.218,30.748,
20181103,Week6,2301,Montipora,46,6,ATAC,98.48,112.661,149.835,45.274,57.521,34.919,
20181109,Week7,2301,Montipora,23,6,ATAC,84.072,75.216,108.701,36.179,45.544,27.678,
20181117,Week8,2301,Montipora,43,6,ATAC,212.8,136.5,165.9,104.1,58.1,37,
20181123,Week9,2301,Montipora,2,6,ATAC,154.9,111,155.2,78.4,64.4,53.9,
20181130,Week10,2301,Montipora,30,6,ATAC,124.01,104.434,144.3,84.738,67.143,36.551,
20181207,Week11,2301,Montipora,6,6,ATAC,169.86,121.986,170.972,78.571,56.192,4.443,
20181214,Week12,2301,Montipora,30,6,ATAC,173.191,115.741,140.387,88.3,66.188,41.747,
20181221,Week13,2301,Montipora,3,6,ATAC,197.391,126.071,156.911,67.248,54.898,41.085,
20181231,Week14,2301,Montipora,7,6,ATAC,186.151,116.369,146.61,107.74,68.333,49.495,
20190107,Week15,2301,Montipora,7,6,ATAC,177.632,147.761,174.235,122.668,109.149,79.725,
20190111,Week16,2301,Montipora,9,6,ATAC,143.33,121.411,154.967,62.054,62.3,51.8,
20181011,Week3,2302,Montipora,44,6,ATAC,108.67,75.193,110.136,54.582,53.744,35.582,
20181018,Week4,2302,Montipora,66,6,ATAC,103.716,74.165,108.465,42.166,37.519,26.74,
20181025,Week5,2302,Montipora,31,6,ATAC,92.445,82.574,115.743,48.768,58.362,33.131,
20181103,Week6,2302,Montipora,50,6,ATAC,100.847,92.349,121.215,63.873,71.68,40.699,
20181109,Week7,2302,Montipora,19,6,ATAC,85.667,80.345,118.535,43.426,54.023,37.102,
20181117,Week8,2302,Montipora,40,6,ATAC,200.6,126,153.4,122.7,71.8,44.3,
20181123,Week9,2302,Montipora,4,6,ATAC,131.6,105.4,153,66.4,65.1,53.3,
20181130,Week10,2302,Montipora,32,6,ATAC,168.481,103.179,139.655,96.816,54.973,33.55,
20181207,Week11,2302,Montipora,5,6,ATAC,116.982,126.181,163.019,65.096,85.037,68.41,
20181214,Week12,2302,Montipora,33,6,ATAC,185.236,123.858,149.188,107.524,79.715,48.162,
20181005,Week2,2303,Montipora,62,6,ATAC,77.181,75.81,87.886,36.667,56.245,30.369,
20181011,Week3,2303,Montipora,37,6,ATAC,128.034,72.439,102.713,59.376,34.906,18.069,
