sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP141,101,-0.09331621586517866,-0.023744225658768367,-0.0060125909691344705,0.0010724640555456364,-0.009812681060822467,0.015285627084116807,0.0019256305421500113,0.0015601640842210314,0.009723055186475642,-2.9350272588434956e-06,-0.006215391264029792,-0.00342477305860003,-0.006490474545744209,-0.003389520027353632,-0.0009558203450289118,0.0002026986939203772,0.007776034556460989,0.0015688212517599056,-0.004885436252303568,0.0016498673527177913,-0.00883659187816497,-0.009491561705679401,-0.0005841660361371082,-0.005317886177612149,-0.00456590114238653,-0.001064738331574665,0.0004152946888601161,0.00042097428930862335,0.002386495339564065,-0.00515009328497153,0.000762334936920203,0.0017800348682683947,0.0008705378827969431,-0.0010452455111579003,-0.00020105813731686998,-0.0012253391129652391,0.0004340241705201983,0.0001348466618685737,0.0003850235507865386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP152,112,-0.09325002449570179,-0.02050993218920755,-0.0012449175259037777,0.005372308558103143,-0.015280656432315774,0.016259941318366014,0.00793189631261751,0.0005432954961978203,0.005310603687423525,-0.0033245292276344795,0.0012951078106373068,0.0017360512459542005,0.003940616644585467,-0.0017158893075148902,0.003287283614080445,-0.0005339704909739118,-0.005498384529109398,0.0036115028163458624,0.0047653227185775375,-0.0025286219896719403,0.0005563953561868605,0.0010008333411625965,0.00154745830443362,-0.005087548185581183,0.0021293548683984725,-0.0022897763487709608,-0.004177673605923994,-0.002680295575449123,0.0033365972985031174,-0.0032356965195637784,0.0005102498541174316,0.004413536165205384,-0.0006701627217506491,0.0026511603246333953,-0.0022489316895455986,0.0015115830716986088,-0.0019395566917614778,-0.0005889853499744998,0.0005800328700861709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP158,118,-0.09371881808304197,-0.021468917087505958,0.0006687774081070804,0.005447764661594531,-0.011785354876690484,0.013872194959564032,0.0018117794569668195,0.00610864383616841,0.009645254241894987,-0.00038589829232274866,-0.0015120482850858592,0.0016175461635118077,0.0007280032632676204,0.0019671553670753453,-0.000757204076273773,-0.00045109458883968814,0.00568709937461016,-0.00890830954163661,0.004838600281693088,0.002280731710862142,-0.005665972465062967,-0.0008870491941671032,-0.0045667375974430095,0.0027317546352642772,0.003899903712675326,-0.000776922615385435,0.0009884774874195604,0.0028850731634813636,-0.0023638372541573494,0.005767212298611173,-0.0028147654102790238,-0.0007174843539020566,-0.000989952945734413,0.0017649888259271562,-0.0012837834553944601,-0.0004969730517714566,-0.0012933387203158079,-0.0006260704836118218,0.00041687519427243335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP169,129,-0.05503148818998258,0.06382190990181388,-0.0244114581545476,0.03601849897351032,0.005139999695698745,-0.0058511827478391265,-0.00043522411922064145,0.005757351245751978,0.0023489072923698322,0.005297159349801361,0.0033724441067979317,-0.004724885379740131,-0.005816095109748386,0.000860452406236792,-0.004759907087926631,0.010131990584371225,0.0037123688903081694,-0.005845028392862753,-0.0030492708233726133,0.003025496305965357,0.0027388488254539755,-0.000339747795668338,-0.005276074297440518,-0.007531671685056104,-0.0023836606899974473,-0.003187355009256514,3.837752677754216e-05,-0.0024708388220065582,0.003347782700070333,0.00020330603188229308,0.001167878078927055,-0.002095637863761074,-0.002291342625068349,0.0004295776739824478,-0.0014075659587513925,0.00021360664679059518,0.0004186030936156091,-0.0005292731745175747,0.00034258088098364036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP172,132,0.19009249234944772,-0.04815171917891531,-0.004506307371611432,-0.0253257889938868,-0.06949296348326688,-0.01096302437885491,-0.06419343418869501,-0.007254889643728716,0.04971415795481606,0.006073679559745412,-0.006114921445579442,-0.02675506241801938,0.03974780783865383,-0.0025737974398907506,-0.009614549685881752,0.0053685451224186964,-0.00432035745401135,0.005495811762010639,0.00024911200637903566,-0.00022635180684080845,-0.001249119831626854,-0.002302771878508444,-0.0012031825735995102,-0.0013133012934916353,0.001979999598689241,-0.00024329590573775507,0.00016466236222086047,0.0008397433190953121,0.00039452907869291266,0.00020938598308012273,0.00017405138193255003,0.00013228880484808303,-0.00014814149472092684,-0.000119194054654654,1.3230311171065491e-05,-9.92422339286289e-05,3.853155178677917e-05,-4.687197245988883e-06,1.2962173933038002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP173,133,-0.08741144769260488,-0.006497610532222658,0.03412902198698862,-0.01550545324316215,-0.010411124931826457,-0.016225030464899825,0.007600326261755227,-0.005002612098026895,-0.0028649650781481786,-0.004238746208492131,0.0024239735248181974,0.0064426342697654826,0.008828817737543572,0.0005451044167734868,0.004089771727341512,0.0016471129830061167,-0.009422454569146813,-0.005909498655836509,-0.0006187792457839959,0.006836571175822033,0.004703061499922223,0.00681856407153367,0.004224910539258377,0.0016227019627966723,0.005329548915070438,0.0003333066421683732,-0.0058556708694150585,0.002850581366238934,0.00206831596578116,-0.0049936463680902874,0.0002848490062149078,0.0010299491820247389,0.0009224056661495104,0.000882503405723784,0.0001742505777365704,-0.0011542189609450473,-0.00018860883531053848,-0.0006565400628177582,4.391988025579663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP176,136,0.2467524150933339,0.023547108661671038,-0.014396667070850926,0.007445898766902977,-0.021751094024627302,0.012746752013294302,0.009936999959474042,-0.029733271783027312,0.021236543121711447,0.007908083349580855,-0.020153416267965536,0.027629144631604853,0.013467731791615754,0.0019813616482200233,0.00926046127086941,0.00815614656681864,-0.008698034841920957,-0.0005773028750700073,0.00227137349564987,-0.007988265156438329,-0.008093655959339816,-0.004270530505398422,0.0010741171417053212,0.00505156804799527,-0.001355807974671527,6.281199855558276e-05,0.0007847757379202244,0.000886589468287882,-0.0008099139693023212,-0.0001656200811013883,-9.97957237799665e-05,-0.00041213671971509065,-0.00026896796982124854,-0.0004497456920479622,5.0222504318847054e-05,-0.00023726454207689208,-8.623170506615252e-05,4.72383238076718e-05,4.862887975915162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP179,139,-0.09372556103103041,-0.021804327537552022,-0.0010901540989741224,0.00479721983728591,-0.012498809867679542,0.014004295445370005,0.0029022673167143965,0.004213998018962484,0.007748657409307787,-0.0007404629097661174,-0.001761071605054829,0.0020093983173076705,-0.0008493085290144836,4.262424821502079e-05,0.001206954652211442,-0.0001894657985071001,0.0007600648362619918,-0.0005807570062204756,0.002406317133405469,0.000521605483648671,-0.005442635147364128,-0.0013831103190952558,-0.0024859022687153294,0.004203032909803581,0.0015032716893216686,0.0004331518869245751,-0.0010660869220553788,-0.0032531089153063015,0.003044538254857326,-0.0013180424247423647,0.00040837441401875177,-0.002624034066612628,0.00179807942895104,0.00022411145308404889,-0.001300942750474488,0.001043234854312368,-0.0006688160805487793,-0.00033040182346420153,-0.0008849375314107888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP182,142,-0.08827433388042616,-0.009905573471911077,0.028989150305753615,-0.01950452635828271,-0.005682932279851946,-0.011221280875991446,0.009879689775230915,-0.011934674358957035,0.0029608367335536363,-0.003821992234131236,-0.007226397315992313,-0.0018019158240525019,0.0004281205305215767,-0.00549486104547739,0.001542642929528224,-0.00119748541118385,-0.004813324120905933,0.001768036952165208,0.0025275688098176305,0.0019117533735558074,0.0002551272621734645,-9.005598547886184e-05,-3.824640225719857e-05,-0.008070413248617748,0.002024625826672239,-0.008521216380845418,-0.00014927222311525944,0.0002319624586570406,0.00020470158970908135,0.0011082277486407612,-0.0007739970672773661,-0.002959455185637692,-0.00017028193685576405,-0.0011934386362225922,0.00027598387555684685,0.00033711491846639876,0.0010555304483488143,0.0006206922494504934,-0.0007571274141838123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP192,152,0.1936529288613607,0.01903820269993342,-0.018390369260794768,0.027950656990497653,-0.0015960292357717772,0.0056978615261093525,0.06647712932941957,0.023303726352745878,-0.007906101183889572,-0.02555826160412959,-0.009352607560411024,-0.014734572018059227,0.015618954949229063,0.008061286505661552,-0.03628208512375325,-0.009294011670768848,0.0049862436617269966,-0.0038609143811083784,-0.006928275253329273,0.004098991061593369,0.001402820197044557,0.003366128058399437,0.0003741660802755576,0.0011747497324105136,-0.003709078911847121,0.0007147562188426619,-0.0004707356346470786,-0.001484600175128767,0.000891995076218189,-0.00010648169601829759,-0.00015574441178622012,-0.00021382762902286167,0.00020802267163604006,0.00045053533441444314,0.0001765756234642441,-0.0002353236027856932,-0.00013322445519721297,6.928953316308472e-05,-6.974556342271156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP194,154,0.3481419292143593,-0.09104784168747924,-0.006128918819427099,0.07787476524510945,0.06821359509441935,-0.008367155933872735,0.010028656313982948,0.009931760368404199,-0.028607889547852913,-0.02338421876649403,-0.044389504873862604,0.026923614249096367,0.020186594262772462,-0.004332403203848975,0.010108064006713052,0.01644936255417284,0.01014397111608676,0.006083852042354018,-0.0021442440004901283,0.0050107592350529424,0.0009942687984201047,0.0012215904105562548,-0.002988867514925189,-0.0009165440229919626,0.00403762307827094,-0.001285207765496014,0.002114108569061953,-0.0004880768011296697,-0.000825576731129635,-0.0003289981867127918,0.000712830616777879,0.00021776787761003838,0.00031632384104168186,-7.168424762236406e-05,-6.739941001767434e-05,0.0002954361059823985,0.0001666527393027929,-6.153578702931886e-06,6.1028650188521376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP199,159,-0.04718528473464582,0.07883001827272203,0.01049349661571987,0.012245755099833545,0.009532822213330782,-0.03728431220517185,0.012648377162001989,-0.012108889191017456,-0.004170951362557242,-0.0010304281666673938,-0.004848269599659443,-0.006664858732614699,-0.004461691945826763,0.001011456716981498,-0.0001541675198866585,-0.0031544627200544365,0.007113395525819352,0.0049061995553035965,0.001777098892531007,-0.0013607290686634575,0.004756213192711274,0.005603010461687251,0.0023932122716829774,0.005132760135556862,0.005925782014886307,-0.0029514811807822053,0.0021012247190397466,0.00026866741737638925,-0.00037724751011728586,0.0004093513107628174,3.153263107672713e-05,-0.0004054080018952454,-0.0008424070025103048,0.0016077597836023426,0.0008614576261394104,0.0011797182377757788,-0.0006289102354304839,0.0007517677674333339,-0.00019322679459968706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP200,160,-0.08853412626368608,-0.010288986375001533,0.027564241916247727,-0.019279649830378484,-0.004102659799855721,-0.014871121815337646,0.00431587701842845,-0.008462405108420614,0.0011614924191991343,-0.00011339356799365609,-0.00868822798784873,-0.002256800775542014,-0.004464531843660487,-0.0022790052925855497,-0.0015610540182909262,0.0006546375873967567,-0.0005680424922374648,0.001135209957628398,-0.006123991753556929,-0.0023423597702457036,0.0025645729737792853,-0.005145207818614735,-0.005336065199426308,0.0031094326114235083,0.0018769312975995154,0.0027622504673840555,0.00030173398498769383,-0.0024610173040807955,-0.004912517799288959,-0.00020924495367496255,0.00034979325464821564,-0.0008198922010091915,-0.0017640231466302277,-0.0014000716263434917,-0.0010974967372142867,-0.0013452081016667385,-0.001326485117922414,0.0010332483623884383,0.0005558478491248116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
