"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"2711",45.0058102852961,"1698","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"2712",1.47722140114273,"1698","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"2713",42.4095940232761,"1698","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"2714",32.9610768032751,"1698","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"2715",90.0345112708033,"1698","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"2716",48.3345395021907,"1698","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"2717",148.964301247235,"1698","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"2718",77.6538589158803,"1698","Week10","HTAC","Pocillopora","Week10 HTAC Pocillopora","HTAC Pocillopora"
"2719",10.2227560511142,"1699","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"2720",13.6877871172793,"1699","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"2721",16.4567231119278,"1699","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"2722",35.8921271721972,"1699","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"2723",4.85777430005635,"1699","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"2724",27.3473731655053,"1699","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"2725",68.0875271357946,"1699","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"2726",70.981969961669,"1699","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"2727",100.854424993316,"1699","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"2728",-7.09529062235609,"1702","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"2729",-8.454046585387,"1702","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"2730",3.33928566779958,"1702","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"2731",3.68649267684452,"1702","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"2732",6.97575227067018,"1702","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"2733",-10.0968066415879,"1702","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"2734",-14.3841483138125,"1702","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"2735",28.8076699330549,"1702","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"2736",-7.75067327247724,"1704","Week1","ATHC","Montipora","Week1 ATHC Montipora","ATHC Montipora"
"2737",-13.1591249945846,"1704","Week2","ATHC","Montipora","Week2 ATHC Montipora","ATHC Montipora"
"2738",-7.56144603844927,"1704","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"2739",-15.0412483508677,"1704","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"2740",7.55997501672017,"1704","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"2741",-14.0794042987062,"1704","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"2742",-15.0405922755717,"1704","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"2743",-13.878112349823,"1704","Week8","ATHC","Montipora","Week8 ATHC Montipora","ATHC Montipora"
"2744",-6.36966747293613,"1704","Week9","ATHC","Montipora","Week9 ATHC Montipora","ATHC Montipora"
"2745",-13.9524050243164,"1704","Week10","ATHC","Montipora","Week10 ATHC Montipora","ATHC Montipora"
"2746",-13.1378373014888,"1704","Week11","ATHC","Montipora","Week11 ATHC Montipora","ATHC Montipora"
"2747",-10.5534239420562,"1704","Week12","ATHC","Montipora","Week12 ATHC Montipora","ATHC Montipora"
"2748",-10.7917546652597,"1704","Week13","ATHC","Montipora","Week13 ATHC Montipora","ATHC Montipora"
"2749",-13.9812479866148,"1704","Week14","ATHC","Montipora","Week14 ATHC Montipora","ATHC Montipora"
"2750",-12.9401763393458,"1704","Week15","ATHC","Montipora","Week15 ATHC Montipora","ATHC Montipora"
"2751",-13.0656425834442,"1704","Week16","ATHC","Montipora","Week16 ATHC Montipora","ATHC Montipora"
"2752",-8.89500061728523,"1709","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2753",-15.7006261234031,"1709","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2754",-12.9329303553556,"1709","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2755",-9.5505290431024,"1711","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2756",-10.6653311390008,"1711","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2757",-7.34445152472196,"1711","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2758",-14.856931350116,"1711","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2759",-13.386971385306,"1711","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2760",-14.837905520902,"1711","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2761",-8.87388769895205,"1711","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"2762",-11.5631093222,"1711","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"2763",4.11152006341102,"1711","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"2764",-1.61137511314049,"1711","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"2765",-0.801663984483701,"1711","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"2766",25.1458973197877,"1711","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"2767",25.0245511553248,"1711","Week13","HTAC","Montipora","Week13 HTAC Montipora","HTAC Montipora"
"2768",7.95968485383439,"1711","Week14","HTAC","Montipora","Week14 HTAC Montipora","HTAC Montipora"
"2769",-0.429252545838085,"1711","Week16","HTAC","Montipora","Week16 HTAC Montipora","HTAC Montipora"
"2770",-11.0715676806141,"1713","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2771",-11.1016136367537,"1713","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2772",-5.89514905263655,"1713","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2773",9.61589774703268,"1713","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2774",37.9147191264139,"1713","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2775",39.324269940269,"1713","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2776",44.6281396008971,"1713","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2777",44.0513201664559,"1713","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2778",-15.4566606038811,"1714","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2779",-9.92384842321829,"1714","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2780",-9.20636160423024,"1714","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2781",-11.0245576444463,"1714","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2782",-13.5443887810516,"1714","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2783",-6.12827190930658,"1714","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2784",-7.80767955049181,"1714","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"2785",-13.4761401111653,"1714","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"2786",32.6427657640658,"1714","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"2787",-2.58827858859143,"1714","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"2788",6.30828568078852,"1714","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"2789",10.9372914868262,"1714","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"2790",4.98592254356828,"1714","Week13","HTAC","Montipora","Week13 HTAC Montipora","HTAC Montipora"
"2791",-9.40337586919583,"1714","Week14","HTAC","Montipora","Week14 HTAC Montipora","HTAC Montipora"
"2792",-14.6876931124856,"1714","Week15","HTAC","Montipora","Week15 HTAC Montipora","HTAC Montipora"
"2793",-7.85598008710178,"1714","Week16","HTAC","Montipora","Week16 HTAC Montipora","HTAC Montipora"
"2794",-14.3435624197905,"1719","Week1","ATHC","Montipora","Week1 ATHC Montipora","ATHC Montipora"
"2795",33.4044856618793,"1719","Week2","ATHC","Montipora","Week2 ATHC Montipora","ATHC Montipora"
"2796",-15.4815065452699,"1719","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"2797",-15.5202922732629,"1719","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"2798",2.35884725187982,"1719","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"2799",-14.2861794916885,"1719","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"2800",-15.5235494724169,"1719","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"2801",-13.3582923657363,"1719","Week8","ATHC","Montipora","Week8 ATHC Montipora","ATHC Montipora"
"2802",-12.5387370412116,"1719","Week9","ATHC","Montipora","Week9 ATHC Montipora","ATHC Montipora"
"2803",-13.8935407869711,"1719","Week10","ATHC","Montipora","Week10 ATHC Montipora","ATHC Montipora"
"2804",-10.5892439322786,"1719","Week11","ATHC","Montipora","Week11 ATHC Montipora","ATHC Montipora"
"2805",-14.8504281560871,"1719","Week12","ATHC","Montipora","Week12 ATHC Montipora","ATHC Montipora"
"2806",-4.53258546820345,"1720","Week1","ATHC","Montipora","Week1 ATHC Montipora","ATHC Montipora"
"2807",-12.6420394122115,"1720","Week2","ATHC","Montipora","Week2 ATHC Montipora","ATHC Montipora"
"2808",-13.5317037287731,"1720","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"2809",-11.4267698275369,"1720","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"2810",-10.6194114217421,"1720","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"2811",-15.2949879939174,"1720","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"2812",-11.8608244040053,"1720","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"2813",-14.9557781306393,"1720","Week8","ATHC","Montipora","Week8 ATHC Montipora","ATHC Montipora"
"2814",-15.2534028431693,"1720","Week9","ATHC","Montipora","Week9 ATHC Montipora","ATHC Montipora"
"2815",-13.4847262019769,"1720","Week10","ATHC","Montipora","Week10 ATHC Montipora","ATHC Montipora"
"2816",-14.7723240768374,"1720","Week11","ATHC","Montipora","Week11 ATHC Montipora","ATHC Montipora"
"2817",-13.6701886980723,"1720","Week12","ATHC","Montipora","Week12 ATHC Montipora","ATHC Montipora"
"2818",-8.26622727411138,"1720","Week13","ATHC","Montipora","Week13 ATHC Montipora","ATHC Montipora"
"2819",-12.028733209476,"1720","Week14","ATHC","Montipora","Week14 ATHC Montipora","ATHC Montipora"
"2820",-12.6705957293776,"1720","Week15","ATHC","Montipora","Week15 ATHC Montipora","ATHC Montipora"
"2821",-14.0337844613503,"1720","Week16","ATHC","Montipora","Week16 ATHC Montipora","ATHC Montipora"
"2822",-13.3011580890501,"1722","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2823",-11.3666013524906,"1725","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2824",-15.2023902511019,"1725","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2825",-14.178495840246,"1725","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2826",-14.8345076009499,"1725","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2827",-11.1102204496244,"1725","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2828",-15.2652088810561,"1725","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2829",-7.28686354528853,"1725","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"2830",-5.94591782580977,"1725","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"2831",-15.1050384372748,"1727","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2832",-12.8828365371732,"1727","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2833",-10.7490159038097,"1727","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2834",-12.7743761704092,"1727","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2835",-13.0981261326265,"1727","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2836",-14.5304157544894,"1727","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2837",-10.9591945572816,"1728","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"2838",-15.0172484010894,"1729","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2839",-10.168356482848,"1729","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2840",-14.6798952435125,"1729","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2841",-11.0932743601605,"1729","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2842",-12.1417736891861,"1729","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2843",-5.58276230559808,"1729","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2844",-3.20045381726729,"1729","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"2845",-11.7295482216942,"1729","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"2846",-8.03937978037235,"1729","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"2847",-5.42347926989554,"1729","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"2848",-10.236060675908,"1729","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"2849",5.16626149388559,"1729","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"2850",-4.47051164038269,"1729","Week13","HTAC","Montipora","Week13 HTAC Montipora","HTAC Montipora"
"2851",-13.4296980995513,"1729","Week14","HTAC","Montipora","Week14 HTAC Montipora","HTAC Montipora"
"2852",-13.0890818212391,"1729","Week15","HTAC","Montipora","Week15 HTAC Montipora","HTAC Montipora"
"2853",-14.7478547944575,"1729","Week16","HTAC","Montipora","Week16 HTAC Montipora","HTAC Montipora"
"2854",-12.2493943230851,"1732","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2855",-11.9473924780816,"1732","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2856",12.2126184336785,"1732","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2857",61.5847192903284,"1732","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2858",50.0124362866361,"1732","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2859",58.8955716132518,"1732","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2860",40.8875797062426,"1732","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2861",-7.68166798997582,"1733","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2862",7.65163641048904,"1733","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2863",1.29950198450308,"1733","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2864",68.6733171096931,"1733","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2865",30.5151647773432,"1733","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2866",37.0230152074943,"1733","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2867",58.4452591102803,"1733","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2868",29.2403684369565,"1733","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2869",67.3504967106826,"1733","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"2870",-15.3603991551146,"1734","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"2871",-14.6812683123861,"1734","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"2872",-15.0772863823218,"1734","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"2873",-15.1421077483703,"1734","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"2874",-10.6865947881295,"1734","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"2875",11.2381413118375,"1734","Week8","ATHC","Montipora","Week8 ATHC Montipora","ATHC Montipora"
"2876",-5.15658611835364,"1734","Week9","ATHC","Montipora","Week9 ATHC Montipora","ATHC Montipora"
"2877",-11.0460944243302,"1734","Week10","ATHC","Montipora","Week10 ATHC Montipora","ATHC Montipora"
"2878",-3.07807168553419,"1734","Week11","ATHC","Montipora","Week11 ATHC Montipora","ATHC Montipora"
"2879",-2.42313182128967,"1734","Week12","ATHC","Montipora","Week12 ATHC Montipora","ATHC Montipora"
"2880",-10.1808076904129,"1736","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2881",-5.88826588964221,"1736","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2882",13.830149387544,"1736","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2883",48.5615471082966,"1736","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2884",53.7185241984343,"1736","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2885",67.6848306953425,"1736","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2886",54.4639321676249,"1736","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2887",61.0348342695536,"1736","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2888",83.3994603101801,"1736","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"2889",88.2303041237945,"1736","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"2890",-13.6896804124601,"1737","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"2891",-12.8378411673534,"1737","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"2892",-14.7693272462624,"1737","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"2893",-14.0888637538702,"1737","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"2894",-13.0503697951478,"1737","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"2895",-13.7801526353373,"1737","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"2896",-6.4914122803811,"1737","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"2897",-3.81884842893214,"1737","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"2898",-1.45413768306703,"1738","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"2899",-11.7016062493415,"1738","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"2900",-11.4144592649915,"1738","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"2901",-5.27011924649992,"1738","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"2902",-14.681896904105,"1738","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"2903",-4.42210539174248,"1738","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"2904",6.19799184043511,"1738","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"2905",1.14764196964768,"1738","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"2906",-3.71694838808322,"1740","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"2907",-11.0463697561853,"1740","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"2908",-6.08792111367749,"1740","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"2909",7.88326581059832,"1740","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"2910",1.47658806155655,"1740","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"2911",-4.14516562090369,"1740","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"2912",21.9113784255204,"1740","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"2913",42.9751092819812,"1740","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"2914",129.895300157982,"1740","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"2915",-8.0910149514572,"1743","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"2916",-12.1047922542901,"1743","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"2917",-11.5295975868424,"1743","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"2918",-7.117829531026,"1743","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"2919",-10.8931597135733,"1743","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"2920",-9.25777998362346,"1743","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"2921",-4.67122241969314,"1743","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"2922",4.41928716121436,"1743","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"2923",39.0645552408802,"1743","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"2924",25.7890543002708,"1743","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"2925",21.9151224389281,"1743","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"2926",26.7488968793756,"1743","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"2927",35.3665374508837,"1743","Week13","HTHC","Montipora","Week13 HTHC Montipora","HTHC Montipora"
"2928",11.356532111436,"1743","Week14","HTHC","Montipora","Week14 HTHC Montipora","HTHC Montipora"
"2929",12.5758138869235,"1743","Week15","HTHC","Montipora","Week15 HTHC Montipora","HTHC Montipora"
"2930",-2.18553141253817,"1743","Week16","HTHC","Montipora","Week16 HTHC Montipora","HTHC Montipora"
"2931",-11.4825928100107,"1746","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2932",-9.53326545386956,"1746","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2933",12.7010497971838,"1746","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2934",3.9057634593222,"1746","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2935",14.9842639208185,"1746","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2936",23.7157446275181,"1746","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2937",30.4675400482291,"1746","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2938",22.6270344551649,"1746","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2939",66.4375234124919,"1746","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"2940",64.086010800728,"1746","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"2941",61.4982084748918,"1746","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"2942",-8.61814192058457,"1747","Week3","ATHC","Montipora","Week3 ATHC Montipora","ATHC Montipora"
"2943",-9.59995391871749,"1747","Week4","ATHC","Montipora","Week4 ATHC Montipora","ATHC Montipora"
"2944",-2.1039452744368,"1747","Week5","ATHC","Montipora","Week5 ATHC Montipora","ATHC Montipora"
"2945",-8.05065512148403,"1747","Week6","ATHC","Montipora","Week6 ATHC Montipora","ATHC Montipora"
"2946",-6.11974925046645,"1747","Week7","ATHC","Montipora","Week7 ATHC Montipora","ATHC Montipora"
"2947",-14.927168822528,"1747","Week8","ATHC","Montipora","Week8 ATHC Montipora","ATHC Montipora"
"2948",-15.3540073258071,"1747","Week9","ATHC","Montipora","Week9 ATHC Montipora","ATHC Montipora"
"2949",-15.4604341416441,"1747","Week10","ATHC","Montipora","Week10 ATHC Montipora","ATHC Montipora"
"2950",-14.7522313244083,"1747","Week11","ATHC","Montipora","Week11 ATHC Montipora","ATHC Montipora"
"2951",-10.6131315446731,"1747","Week12","ATHC","Montipora","Week12 ATHC Montipora","ATHC Montipora"
"2952",-2.71416002544994,"1747","Week13","ATHC","Montipora","Week13 ATHC Montipora","ATHC Montipora"
"2953",-10.2287198979878,"1747","Week14","ATHC","Montipora","Week14 ATHC Montipora","ATHC Montipora"
"2954",-6.81125112475617,"1747","Week15","ATHC","Montipora","Week15 ATHC Montipora","ATHC Montipora"
"2955",-12.9544645358261,"1747","Week16","ATHC","Montipora","Week16 ATHC Montipora","ATHC Montipora"
"2956",-10.1538852561909,"1749","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"2957",-12.287017464745,"1749","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"2958",-12.6422892303129,"1749","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"2959",-6.31827625723651,"1749","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"2960",-3.35553224259459,"1749","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
